[0.96 0.50 0.50 0.14 0.33 0.55 0.52 0.82 0.12 0.03 1.00 0.46 0.40 0.41 0.82 0.89 0.44 0.74 0.60 0.29 0.68 0.06 0.91 0.82 0.98 0.74 0.28 0.87 0.07 0.72 0.33 0.45 0.98 0.16 0.46 0.76 0.20 0.46 0.14 0.90 0.37 0.96 0.33 0.65 0.07 0.47 0.42 0.11 0.90 ]
[0.85 0.47 0.17 0.18 0.72 0.90 0.01 0.66 0.87 0.17 0.46 1.00 0.70 0.77 0.80 0.55 0.83 0.00 0.67 0.26 0.82 0.36 0.97 0.83 0.52 0.87 0.15 0.19 0.78 0.63 0.66 0.39 0.51 0.36 0.24 0.31 0.51 0.40 0.94 0.65 0.62 0.29 0.25 0.94 0.91 0.46 0.27 0.32 0.96 ]
[0.47 0.09 0.69 0.71 0.75 0.57 0.39 0.34 0.08 0.82 0.40 0.70 1.00 0.39 0.36 0.77 0.22 0.26 0.92 0.24 0.81 0.46 0.03 0.89 0.69 0.86 0.21 0.22 1.00 0.25 0.88 0.48 0.57 0.41 0.73 0.64 0.60 0.21 0.16 0.11 0.49 0.01 0.10 0.14 0.46 0.61 0.56 0.24 0.74 ]
[0.14 0.15 0.61 0.37 0.89 0.92 0.23 0.22 0.26 0.12 0.41 0.77 0.39 1.00 0.77 0.46 0.35 0.15 0.12 0.35 0.87 0.31 0.28 0.87 0.29 0.59 0.61 0.49 0.77 0.97 0.07 0.72 0.00 0.69 0.10 0.47 0.91 0.30 0.27 0.14 0.69 0.94 0.17 0.98 0.18 0.98 0.60 0.65 0.68 ]
[0.34 0.80 0.82 0.45 0.03 0.55 0.87 0.57 0.80 0.69 0.82 0.80 0.36 0.77 1.00 0.02 0.96 0.77 0.70 0.46 0.84 0.78 0.65 0.38 0.43 0.53 0.27 0.33 0.85 0.79 0.35 0.82 0.08 0.17 0.73 0.34 0.14 0.92 0.80 0.12 0.60 0.30 0.12 0.11 0.92 0.92 0.26 0.51 0.05 ]
[0.33 0.70 0.79 0.44 0.48 0.96 0.10 0.54 0.64 0.96 0.89 0.55 0.77 0.46 0.02 1.00 0.69 0.26 0.32 0.72 0.13 0.20 0.81 0.67 0.62 0.90 0.06 0.77 0.64 0.16 0.30 0.76 0.98 0.52 0.38 1.00 0.17 0.15 0.49 0.68 0.86 0.27 0.02 0.47 0.37 0.82 0.26 0.85 0.29 ]
[0.63 0.53 0.23 0.16 0.60 0.19 0.02 0.26 0.25 0.07 0.44 0.83 0.22 0.35 0.96 0.69 1.00 0.56 0.19 0.84 0.08 0.18 0.55 0.20 0.63 0.48 0.27 0.65 0.81 0.88 0.55 0.08 0.47 0.59 0.44 0.02 0.05 0.60 0.62 0.64 0.17 0.67 0.10 0.10 0.33 0.39 0.66 0.08 0.91 ]
[0.78 0.76 0.41 0.59 0.58 0.76 0.56 0.90 0.58 0.70 0.74 0.00 0.26 0.15 0.77 0.26 0.56 1.00 0.45 0.67 0.32 0.53 0.75 0.49 0.43 0.67 0.69 0.83 0.94 0.51 0.19 0.97 0.36 0.63 0.97 0.80 0.68 0.57 0.54 0.45 0.31 0.34 0.69 0.91 0.07 0.36 0.76 0.60 0.78 ]
[0.93 0.14 0.00 0.98 0.48 0.03 0.41 0.80 0.36 0.27 0.60 0.67 0.92 0.12 0.70 0.32 0.19 0.45 1.00 0.04 0.44 0.51 0.51 0.28 0.63 0.87 0.52 0.12 0.71 0.57 0.91 0.14 0.80 0.44 0.62 0.91 0.40 0.29 0.04 0.22 0.96 0.47 0.06 0.35 0.97 0.15 0.15 0.93 0.26 ]
[0.12 0.56 0.36 0.12 0.42 0.01 0.33 0.31 0.54 0.95 0.29 0.26 0.24 0.35 0.46 0.72 0.84 0.67 0.04 1.00 0.95 0.29 0.76 0.13 0.41 0.01 0.55 0.33 0.02 0.12 0.41 0.30 0.44 0.24 0.06 0.07 0.26 0.41 0.02 0.29 0.53 0.71 0.90 0.88 0.57 0.94 0.31 0.79 0.09 ]
[0.41 0.16 0.77 0.48 0.63 0.56 0.92 0.04 0.14 0.51 0.68 0.82 0.81 0.87 0.84 0.13 0.08 0.32 0.44 0.95 1.00 0.01 0.16 0.13 0.05 0.89 0.40 0.63 0.89 0.22 0.13 0.73 0.92 0.57 0.06 0.77 0.74 0.69 0.72 0.23 0.36 0.62 0.48 0.51 0.81 0.70 0.89 0.15 0.74 ]
[0.40 0.25 0.20 0.73 0.92 0.60 0.70 0.30 0.73 0.97 0.06 0.36 0.46 0.31 0.78 0.20 0.18 0.53 0.51 0.29 0.01 1.00 0.71 0.55 0.72 0.61 0.21 0.73 0.32 0.18 0.08 0.06 0.31 0.81 0.18 0.94 0.21 0.41 0.24 0.16 0.69 0.38 0.01 0.39 0.69 0.70 0.28 0.50 0.87 ]
[0.67 0.13 0.95 0.02 0.48 0.49 0.85 0.69 0.65 0.42 0.91 0.97 0.03 0.28 0.65 0.81 0.55 0.75 0.51 0.76 0.16 0.71 1.00 0.76 0.88 0.44 0.84 0.44 0.95 0.60 0.87 0.50 0.87 0.58 0.94 0.34 0.03 0.52 0.43 0.19 0.13 0.55 0.42 0.62 0.06 0.80 0.04 0.42 0.05 ]
[0.13 0.82 0.49 0.05 0.19 0.89 0.33 0.81 0.04 0.60 0.82 0.83 0.89 0.87 0.38 0.67 0.20 0.49 0.28 0.13 0.13 0.55 0.76 1.00 0.32 0.55 0.42 0.27 0.80 0.91 0.24 0.71 0.62 0.75 0.35 0.12 0.77 0.52 0.53 0.05 0.33 0.63 0.83 0.38 0.49 0.26 0.11 0.73 0.58 ]
[0.65 0.43 0.15 0.99 0.09 0.42 0.52 0.41 0.99 0.46 0.98 0.52 0.69 0.29 0.43 0.62 0.63 0.43 0.63 0.41 0.05 0.72 0.88 0.32 1.00 0.11 0.26 0.56 0.81 0.46 0.60 0.04 0.66 0.39 0.70 0.28 0.26 0.21 0.41 0.56 0.62 0.51 0.73 0.20 0.69 0.53 0.32 0.74 0.88 ]
[0.27 0.43 0.21 0.14 0.14 0.42 0.86 0.51 0.59 0.68 0.74 0.87 0.86 0.59 0.53 0.90 0.48 0.67 0.87 0.01 0.89 0.61 0.44 0.55 0.11 1.00 0.11 0.36 0.60 0.62 0.94 0.94 0.79 0.25 0.03 0.71 0.74 0.24 0.69 0.61 0.55 0.61 0.67 0.11 0.80 0.53 0.86 0.43 0.95 ]
[0.42 0.12 0.82 0.27 0.69 0.52 0.41 0.24 0.69 0.24 0.28 0.15 0.21 0.61 0.27 0.06 0.27 0.69 0.52 0.55 0.40 0.21 0.84 0.42 0.26 0.11 1.00 0.57 0.76 0.89 0.30 0.77 0.84 0.45 0.73 0.08 0.73 0.33 0.29 0.10 0.78 0.02 0.67 0.78 0.58 0.50 0.29 0.95 0.96 ]
[0.96 0.87 0.73 0.95 0.32 0.40 0.33 0.73 0.63 0.20 0.87 0.19 0.22 0.49 0.33 0.77 0.65 0.83 0.12 0.33 0.63 0.73 0.44 0.27 0.56 0.36 0.57 1.00 0.34 0.73 0.55 0.47 0.94 0.26 0.35 0.18 0.87 0.40 0.98 0.67 0.12 0.07 0.71 0.22 0.30 0.33 0.28 0.96 0.95 ]
[0.87 0.41 0.02 0.89 0.99 0.16 0.52 0.02 0.77 0.63 0.07 0.78 1.00 0.77 0.85 0.64 0.81 0.94 0.71 0.02 0.89 0.32 0.95 0.80 0.81 0.60 0.76 0.34 1.00 0.91 0.26 0.95 0.01 0.95 0.60 0.50 0.72 0.98 0.85 0.93 0.23 0.26 0.29 0.25 0.40 0.15 0.56 0.70 0.07 ]
[0.02 0.27 0.90 0.84 0.82 0.51 0.22 0.92 0.78 0.60 0.72 0.63 0.25 0.97 0.79 0.16 0.88 0.51 0.57 0.12 0.22 0.18 0.60 0.91 0.46 0.62 0.89 0.73 0.91 1.00 0.36 0.14 0.23 0.54 0.20 0.98 0.17 0.63 0.15 0.76 0.01 0.14 0.57 0.58 0.54 0.80 0.51 0.38 0.84 ]
[0.52 0.22 0.60 0.22 0.60 0.24 0.82 0.93 0.45 0.92 0.33 0.66 0.88 0.07 0.35 0.30 0.55 0.19 0.91 0.41 0.13 0.08 0.87 0.24 0.60 0.94 0.30 0.55 0.26 0.36 1.00 0.80 0.03 0.23 0.21 0.58 0.73 0.66 0.87 0.20 0.60 0.35 0.13 0.38 0.50 0.02 0.75 0.49 0.07 ]
[0.15 0.36 0.19 0.90 0.96 0.38 0.30 0.06 0.67 0.22 0.45 0.39 0.48 0.72 0.82 0.76 0.08 0.97 0.14 0.30 0.73 0.06 0.50 0.71 0.04 0.94 0.77 0.47 0.95 0.14 0.80 1.00 0.96 0.61 0.24 0.12 0.70 0.37 0.62 0.00 0.81 0.92 0.23 0.91 0.76 0.60 0.14 0.17 0.30 ]
[0.94 0.49 0.66 0.96 0.39 0.43 0.65 0.66 0.29 0.21 0.98 0.51 0.57 0.00 0.08 0.98 0.47 0.36 0.80 0.44 0.92 0.31 0.87 0.62 0.66 0.79 0.84 0.94 0.01 0.23 0.03 0.96 1.00 0.77 0.16 0.96 0.19 0.71 0.71 0.82 0.03 0.92 0.69 0.70 0.29 0.76 0.54 0.06 0.61 ]
[0.98 0.09 0.51 0.83 0.47 0.97 0.78 0.93 0.42 0.35 0.16 0.36 0.41 0.69 0.17 0.52 0.59 0.63 0.44 0.24 0.57 0.81 0.58 0.75 0.39 0.25 0.45 0.26 0.95 0.54 0.23 0.61 0.77 1.00 0.85 0.83 0.63 0.87 0.34 0.99 0.77 0.92 0.15 0.92 0.46 0.63 0.90 0.94 0.33 ]
[0.34 0.23 0.03 0.78 0.10 0.83 0.64 0.22 0.60 0.06 0.46 0.24 0.73 0.10 0.73 0.38 0.44 0.97 0.62 0.06 0.06 0.18 0.94 0.35 0.70 0.03 0.73 0.35 0.60 0.20 0.21 0.24 0.16 0.85 1.00 0.85 0.55 0.78 0.07 0.72 0.59 0.21 0.12 0.12 0.21 0.07 0.36 0.19 0.17 ]
[0.04 0.10 0.49 0.65 0.33 0.37 0.05 0.50 0.25 0.68 0.76 0.31 0.64 0.47 0.34 1.00 0.02 0.80 0.91 0.07 0.77 0.94 0.34 0.12 0.28 0.71 0.08 0.18 0.50 0.98 0.58 0.12 0.96 0.83 0.85 1.00 0.83 0.66 0.89 0.14 0.34 0.17 0.22 0.08 0.20 0.96 0.01 0.36 0.31 ]
[0.90 0.57 0.56 0.76 0.41 0.85 0.81 0.05 0.42 0.16 0.20 0.51 0.60 0.91 0.14 0.17 0.05 0.68 0.40 0.26 0.74 0.21 0.03 0.77 0.26 0.74 0.73 0.87 0.72 0.17 0.73 0.70 0.19 0.63 0.55 0.83 1.00 0.24 0.69 0.79 0.47 0.63 0.54 0.63 0.91 0.80 0.47 0.99 0.12 ]
[0.90 0.49 0.24 0.58 0.40 0.59 0.78 0.99 0.40 0.02 0.46 0.40 0.21 0.30 0.92 0.15 0.60 0.57 0.29 0.41 0.69 0.41 0.52 0.52 0.21 0.24 0.33 0.40 0.98 0.63 0.66 0.37 0.71 0.87 0.78 0.66 0.24 1.00 0.29 0.01 0.43 0.79 0.73 0.80 1.00 0.20 0.86 0.01 0.82 ]
[0.99 0.64 0.91 0.12 0.79 0.79 0.55 0.81 0.03 0.21 0.14 0.94 0.16 0.27 0.80 0.49 0.62 0.54 0.04 0.02 0.72 0.24 0.43 0.53 0.41 0.69 0.29 0.98 0.85 0.15 0.87 0.62 0.71 0.34 0.07 0.89 0.69 0.29 1.00 0.97 0.60 0.16 0.46 0.40 0.82 0.01 0.12 0.42 0.56 ]
[0.83 0.17 0.99 0.90 0.04 0.18 0.75 0.32 0.36 0.74 0.90 0.65 0.11 0.14 0.12 0.68 0.64 0.45 0.22 0.29 0.23 0.16 0.19 0.05 0.56 0.61 0.10 0.67 0.93 0.76 0.20 0.00 0.82 0.99 0.72 0.14 0.79 0.01 0.97 1.00 0.79 0.65 0.94 0.25 0.55 0.43 0.53 0.21 0.70 ]
[0.78 0.55 0.16 0.63 0.46 0.31 0.13 0.02 0.65 0.82 0.37 0.62 0.49 0.69 0.60 0.86 0.17 0.31 0.96 0.53 0.36 0.69 0.13 0.33 0.62 0.55 0.78 0.12 0.23 0.01 0.60 0.81 0.03 0.77 0.59 0.34 0.47 0.43 0.60 0.79 1.00 0.67 0.77 0.86 0.98 0.39 0.64 0.16 0.71 ]
[0.78 0.67 0.79 0.18 0.89 0.36 0.27 0.45 0.33 0.48 0.96 0.29 0.01 0.94 0.30 0.27 0.67 0.34 0.47 0.71 0.62 0.38 0.55 0.63 0.51 0.61 0.02 0.07 0.26 0.14 0.35 0.92 0.92 0.92 0.21 0.17 0.63 0.79 0.16 0.65 0.67 1.00 0.06 0.17 0.42 0.39 0.09 0.88 0.50 ]
[0.47 0.60 0.98 0.20 0.98 0.95 0.88 0.84 0.32 0.18 0.33 0.25 0.10 0.17 0.12 0.02 0.10 0.69 0.06 0.90 0.48 0.01 0.42 0.83 0.73 0.67 0.67 0.71 0.29 0.57 0.13 0.23 0.69 0.15 0.12 0.22 0.54 0.73 0.46 0.94 0.77 0.06 1.00 0.75 0.83 0.01 0.21 0.64 0.98 ]
[0.56 0.23 0.24 0.59 0.65 0.70 0.21 0.21 0.78 0.60 0.65 0.94 0.14 0.98 0.11 0.47 0.10 0.91 0.35 0.88 0.51 0.39 0.62 0.38 0.20 0.11 0.78 0.22 0.25 0.58 0.38 0.91 0.70 0.92 0.12 0.08 0.63 0.80 0.40 0.25 0.86 0.17 0.75 1.00 0.21 0.70 0.13 1.00 0.81 ]
[0.73 0.76 1.00 0.18 0.96 0.00 0.92 0.98 0.66 0.61 0.07 0.91 0.46 0.18 0.92 0.37 0.33 0.07 0.97 0.57 0.81 0.69 0.06 0.49 0.69 0.80 0.58 0.30 0.40 0.54 0.50 0.76 0.29 0.46 0.21 0.20 0.91 1.00 0.82 0.55 0.98 0.42 0.83 0.21 1.00 0.69 0.07 0.49 0.39 ]
[0.93 0.24 0.71 0.42 0.76 0.92 0.43 0.31 0.66 0.19 0.47 0.46 0.61 0.98 0.92 0.82 0.39 0.36 0.15 0.94 0.70 0.70 0.80 0.26 0.53 0.53 0.50 0.33 0.15 0.80 0.02 0.60 0.76 0.63 0.07 0.96 0.80 0.20 0.01 0.43 0.39 0.39 0.01 0.70 0.69 1.00 0.95 0.68 0.50 ]
[0.18 0.36 0.48 0.99 0.45 0.44 0.88 0.96 0.75 0.77 0.42 0.27 0.56 0.60 0.26 0.26 0.66 0.76 0.15 0.31 0.89 0.28 0.04 0.11 0.32 0.86 0.29 0.28 0.56 0.51 0.75 0.14 0.54 0.90 0.36 0.01 0.47 0.86 0.12 0.53 0.64 0.09 0.21 0.13 0.07 0.95 1.00 0.06 0.04 ]
[0.65 0.50 0.03 0.87 0.94 0.17 0.26 0.03 0.84 0.98 0.11 0.32 0.24 0.65 0.51 0.85 0.08 0.60 0.93 0.79 0.15 0.50 0.42 0.73 0.74 0.43 0.95 0.96 0.70 0.38 0.49 0.17 0.06 0.94 0.19 0.36 0.99 0.01 0.42 0.21 0.16 0.88 0.64 1.00 0.49 0.68 0.06 1.00 0.11 ]
[0.54 0.45 0.71 0.25 0.22 0.97 0.68 0.64 0.13 0.01 0.90 0.96 0.74 0.68 0.05 0.29 0.91 0.78 0.26 0.09 0.74 0.87 0.05 0.58 0.88 0.95 0.96 0.95 0.07 0.84 0.07 0.30 0.61 0.33 0.17 0.31 0.12 0.82 0.56 0.70 0.71 0.50 0.98 0.81 0.39 0.50 0.04 0.11 1.00 ]
];
