[0.16 0.11 0.20 1.00 0.82 0.45 0.46 0.69 0.99 0.83 0.76 0.67 1.00 0.26 0.17 0.31 0.46 0.90 1.00 0.49 0.86 0.98 0.78 0.29 0.39 0.17 0.92 0.81 0.49 0.58 0.16 ]
[0.20 0.46 0.62 0.48 0.25 0.85 0.79 0.01 0.82 0.56 0.48 0.82 0.26 1.00 0.65 0.77 0.79 0.33 0.22 1.00 0.61 0.62 0.83 0.90 0.84 0.18 0.87 0.32 0.04 0.33 0.59 ]
[0.34 0.39 0.10 0.55 0.57 0.65 0.53 0.55 0.27 0.61 0.84 0.16 0.17 0.65 1.00 0.98 0.72 0.72 0.42 0.45 0.69 0.08 0.93 0.42 0.20 0.72 0.56 0.31 0.55 0.52 0.91 ]
[0.02 0.96 0.81 0.17 0.38 0.20 0.99 0.81 0.57 0.77 0.69 0.09 0.31 0.77 0.98 1.00 0.33 0.42 0.98 0.77 0.93 0.30 0.75 0.38 0.21 0.12 0.71 0.28 0.39 0.70 0.76 ]
[0.50 0.49 0.71 0.09 0.69 0.17 0.89 0.58 0.01 0.66 0.21 0.50 0.46 0.79 0.72 0.33 1.00 0.70 0.29 0.27 0.93 0.61 0.73 0.46 0.63 0.56 0.66 0.78 0.03 0.45 0.90 ]
[0.12 0.59 0.24 0.27 0.69 0.44 0.00 0.00 0.67 0.86 0.22 0.13 0.90 0.33 0.72 0.42 0.70 1.00 0.53 0.11 0.10 0.63 0.74 0.28 0.02 0.62 0.78 0.72 0.66 0.32 0.56 ]
[0.07 0.58 0.05 0.16 0.37 0.37 0.05 0.41 0.21 0.16 0.30 0.61 1.00 0.22 0.42 0.98 0.29 0.53 1.00 0.96 0.61 0.97 0.89 0.63 0.19 0.26 0.10 0.35 0.66 0.89 0.33 ]
[0.60 0.85 0.25 0.08 0.91 0.86 0.28 0.62 0.72 0.68 0.69 0.70 0.49 1.00 0.45 0.77 0.27 0.11 0.96 1.00 0.60 0.05 0.29 0.56 0.14 0.23 0.95 1.00 0.29 0.97 0.11 ]
[0.95 0.72 0.42 0.37 0.05 0.42 0.97 0.45 0.77 0.37 0.36 0.28 0.86 0.61 0.69 0.93 0.93 0.10 0.61 0.60 1.00 0.88 0.81 0.56 0.59 0.39 0.62 0.82 0.93 0.41 0.21 ]
[0.81 0.24 0.82 0.97 0.83 0.59 0.65 0.53 0.18 0.64 0.54 0.45 0.98 0.62 0.08 0.30 0.61 0.63 0.97 0.05 0.88 1.00 0.99 0.52 0.70 0.45 0.97 0.63 0.40 0.80 0.26 ]
[0.68 0.87 0.52 0.97 0.67 0.29 0.47 0.06 0.48 0.42 0.37 0.50 0.78 0.83 0.93 0.75 0.73 0.74 0.89 0.29 0.81 0.99 1.00 0.89 0.99 0.92 0.00 0.40 0.75 0.35 0.09 ]
[0.10 0.12 0.12 0.86 0.11 0.42 0.14 0.71 0.52 0.63 0.54 0.24 0.29 0.90 0.42 0.38 0.46 0.28 0.63 0.56 0.56 0.52 0.89 1.00 0.70 0.01 0.10 0.40 0.12 0.10 0.28 ]
[0.80 0.60 0.08 0.03 0.12 0.69 0.14 0.22 0.45 0.62 0.51 0.74 0.39 0.84 0.20 0.21 0.63 0.02 0.19 0.14 0.59 0.70 0.99 0.70 1.00 0.16 0.99 0.19 0.12 0.59 0.06 ]
[0.42 0.45 0.78 0.44 0.94 0.43 0.56 0.07 0.49 0.99 0.20 0.67 0.17 0.18 0.72 0.12 0.56 0.62 0.26 0.23 0.39 0.45 0.92 0.01 0.16 1.00 0.94 0.65 0.85 0.38 0.15 ]
[0.66 0.00 0.87 0.27 0.81 0.19 0.25 0.99 0.28 0.09 0.02 0.26 0.92 0.87 0.56 0.71 0.66 0.78 0.10 0.95 0.62 0.97 0.00 0.10 0.99 0.94 1.00 0.94 0.18 0.01 0.35 ]
[0.79 0.96 0.89 0.30 0.94 0.23 0.50 0.18 0.28 0.05 0.48 0.77 0.81 0.32 0.31 0.28 0.78 0.72 0.35 1.00 0.82 0.63 0.40 0.40 0.19 0.65 0.94 1.00 0.21 0.51 0.24 ]
[0.92 0.78 0.87 0.81 0.65 0.44 0.61 0.55 0.23 0.68 0.01 0.24 0.49 0.04 0.55 0.39 0.03 0.66 0.66 0.29 0.93 0.40 0.75 0.12 0.12 0.85 0.18 0.21 1.00 0.46 0.54 ]
[0.85 0.84 0.37 0.53 0.92 0.66 0.48 0.15 0.62 0.96 0.69 0.26 0.58 0.33 0.52 0.70 0.45 0.32 0.89 0.97 0.41 0.80 0.35 0.10 0.59 0.38 0.01 0.51 0.46 1.00 0.57 ]
[0.92 0.00 0.91 0.12 0.61 0.94 0.97 0.54 0.77 0.06 0.65 0.79 0.16 0.59 0.91 0.76 0.90 0.56 0.33 0.11 0.21 0.26 0.09 0.28 0.06 0.15 0.35 0.24 0.54 0.57 1.00 ]
];
