[0.84 0.44 0.76 0.48 0.75 0.57 0.06 0.24 0.89 0.96 0.53 0.58 0.70 0.21 1.00 0.47 0.33 0.09 0.51 0.90 0.85 0.04 0.76 0.16 0.23 0.03 0.01 0.70 0.38 0.63 0.51 0.62 0.69 0.34 0.46 0.34 0.10 0.49 0.12 0.33 0.50 0.64 0.39 0.95 0.61 0.84 0.04 0.81 0.59 0.65 0.56 0.86 0.97 0.08 0.76 0.72 0.10 0.26 0.82 0.91 0.60 0.27 0.72 0.48 0.82 0.47 0.02 0.46 0.24 0.93 0.20 0.97 0.91 0.69 0.26 0.43 0.24 0.85 0.04 0.31 ]
[0.02 0.84 0.01 0.45 0.62 0.29 0.15 0.14 0.75 0.82 0.02 0.69 0.64 0.60 0.47 1.00 0.85 0.51 0.05 0.01 0.96 0.58 0.73 0.55 0.09 0.11 0.30 0.58 0.56 1.00 0.27 0.05 0.57 0.56 0.58 0.93 0.37 0.03 0.37 0.28 0.91 0.01 0.38 0.97 0.43 0.28 0.09 0.20 0.41 0.69 0.66 0.79 0.13 0.28 0.52 0.41 0.79 0.21 0.38 0.92 0.24 0.08 0.22 0.84 0.57 0.62 0.53 0.57 0.68 0.53 0.27 0.76 0.38 0.26 0.95 0.84 0.03 0.98 0.59 0.95 ]
[0.69 0.74 0.54 0.13 0.58 0.19 0.00 0.40 0.53 0.76 0.66 0.32 0.11 0.98 0.33 0.85 1.00 0.86 0.33 0.83 0.35 0.43 0.75 0.03 0.14 0.92 0.92 0.56 0.41 0.33 0.34 0.22 0.05 0.80 0.83 0.60 0.53 0.25 0.68 0.27 0.47 0.57 0.19 0.76 0.44 0.74 0.25 0.21 0.96 0.93 0.73 0.12 0.02 0.25 0.15 0.48 0.33 0.00 0.34 0.74 0.82 0.53 0.73 0.68 0.40 0.97 0.71 0.51 0.26 0.14 0.07 0.87 0.24 0.85 0.31 0.88 0.40 0.62 0.30 0.76 ]
[0.93 0.50 0.09 0.74 0.97 0.98 0.41 0.90 1.00 0.73 0.70 0.52 0.06 0.30 0.09 0.51 0.86 1.00 0.99 0.00 0.21 0.53 0.88 0.30 0.48 0.28 0.39 0.77 0.57 0.31 0.26 0.46 0.27 0.24 0.55 0.79 0.31 0.14 0.15 0.29 0.57 0.85 0.51 0.33 0.66 0.44 0.62 0.21 0.70 0.37 0.57 0.91 0.18 0.10 0.43 0.75 0.78 0.02 0.19 0.08 0.90 0.33 0.83 0.11 0.08 0.91 0.81 0.90 0.55 0.10 0.50 0.03 0.99 0.40 0.18 0.62 0.84 0.31 0.71 0.13 ]
[0.41 0.41 0.20 0.89 0.59 0.11 0.05 0.40 0.54 0.23 0.06 0.70 0.60 0.95 0.51 0.05 0.33 0.99 1.00 0.24 0.17 0.91 0.12 0.13 0.15 0.32 0.85 0.00 0.48 0.66 0.24 0.66 0.65 0.47 0.49 0.36 0.87 0.45 0.75 0.57 0.40 0.76 0.73 0.25 0.97 0.17 0.33 0.93 0.21 0.33 0.88 0.35 0.56 0.69 0.64 0.35 0.17 0.69 0.39 0.30 0.83 0.78 0.56 0.12 0.68 0.26 1.00 0.69 0.53 0.17 0.57 0.09 0.21 0.67 0.06 0.47 0.98 0.02 0.87 0.91 ]
[0.89 0.21 0.51 0.31 0.62 0.84 0.41 0.28 0.16 0.42 0.63 0.17 0.66 0.91 0.90 0.01 0.83 0.00 0.24 1.00 0.74 0.59 0.36 0.63 0.01 0.37 0.53 0.99 0.35 0.05 0.86 0.98 0.22 0.92 0.61 0.07 0.63 0.09 0.89 0.86 0.51 0.88 0.09 0.24 0.99 0.61 0.55 0.68 0.14 0.10 0.51 0.62 0.13 0.46 0.36 0.21 0.58 0.89 0.34 0.58 0.30 0.91 0.55 0.07 0.41 0.84 0.36 0.67 0.40 0.16 0.01 0.41 0.32 0.90 0.07 0.03 0.31 0.32 0.57 0.73 ]
[0.51 0.57 0.75 0.69 0.23 0.30 0.56 0.65 0.42 0.44 0.67 0.10 0.81 0.59 0.85 0.96 0.35 0.21 0.17 0.74 1.00 0.99 0.52 0.32 0.75 0.36 0.23 0.84 0.67 0.34 0.10 0.98 0.87 0.62 0.28 0.01 0.05 0.93 0.45 0.32 0.58 0.32 0.48 0.07 0.40 0.54 0.62 0.72 0.25 0.28 0.63 0.72 0.57 0.86 0.76 0.70 0.08 0.87 0.99 0.30 0.86 0.32 0.56 0.26 0.15 0.43 0.28 0.28 0.84 0.56 0.46 0.25 0.93 0.47 0.49 0.89 0.79 0.81 0.83 0.86 ]
[0.84 0.11 0.05 0.69 0.58 0.91 0.75 0.88 0.00 0.89 0.36 0.14 0.26 0.58 0.04 0.58 0.43 0.53 0.91 0.59 0.99 1.00 0.14 0.27 0.82 0.95 0.69 0.72 0.37 0.44 0.70 0.71 0.57 0.76 0.39 0.84 0.77 0.07 0.15 0.07 0.49 0.64 0.24 0.18 0.09 0.31 0.29 0.56 0.27 0.73 0.73 0.13 0.42 0.95 0.54 0.36 0.31 0.38 0.00 0.86 0.63 0.27 0.77 0.21 0.86 0.54 0.65 0.74 0.55 0.90 0.84 0.41 0.16 0.48 0.47 0.02 0.21 0.92 0.42 0.57 ]
[0.94 0.19 0.02 0.59 0.21 0.76 0.15 0.84 0.67 0.69 0.61 0.35 0.11 0.58 0.76 0.73 0.75 0.88 0.12 0.36 0.52 0.14 1.00 0.10 0.15 0.54 0.53 0.19 0.47 0.14 0.40 0.27 0.45 0.80 0.11 0.88 0.22 0.26 0.15 0.70 0.82 0.55 0.97 0.08 1.00 0.74 0.73 0.77 0.31 0.33 0.77 0.12 0.76 0.32 0.14 0.69 0.16 0.18 0.51 0.67 0.36 0.22 0.53 0.44 0.00 0.05 0.44 0.56 0.49 0.17 0.38 0.69 0.30 0.77 0.16 0.57 0.95 0.83 0.78 0.70 ]
[0.30 0.99 0.41 0.91 0.62 0.35 0.77 0.04 0.76 0.18 0.74 0.76 0.05 0.12 0.16 0.55 0.03 0.30 0.13 0.63 0.32 0.27 0.10 1.00 0.83 0.88 0.72 0.41 0.54 0.33 0.32 0.82 0.64 0.67 0.94 0.08 0.97 0.71 0.28 0.43 0.83 0.08 0.66 0.59 0.44 0.68 0.37 0.71 0.31 0.61 0.24 0.84 0.92 0.82 0.83 0.45 0.41 0.52 0.62 0.10 0.31 0.83 0.99 0.76 0.10 0.79 0.95 0.97 0.29 0.25 0.62 0.85 0.74 0.09 0.84 0.44 0.21 0.09 0.18 0.21 ]
[0.07 0.20 0.65 0.43 0.03 0.14 0.92 0.86 0.07 1.00 0.14 0.98 0.95 0.79 0.23 0.09 0.14 0.48 0.15 0.01 0.75 0.82 0.15 0.83 1.00 0.86 0.04 0.31 0.67 0.45 0.24 0.78 0.95 0.67 0.86 0.63 0.48 0.88 0.70 0.24 0.03 0.16 0.29 0.04 0.45 0.50 0.38 0.51 0.64 0.37 0.74 0.82 0.35 0.62 0.98 0.10 0.59 0.44 0.40 0.82 0.13 0.27 0.46 0.82 0.40 0.48 0.92 0.07 0.91 0.96 0.97 0.93 0.96 0.21 0.33 0.05 0.89 0.60 0.25 0.80 ]
[0.98 0.55 0.07 0.04 0.18 0.30 0.97 0.50 0.14 0.13 0.83 0.73 0.98 0.09 0.03 0.11 0.92 0.28 0.32 0.37 0.36 0.95 0.54 0.88 0.86 1.00 0.13 0.27 0.26 0.13 0.11 0.86 0.59 0.70 0.46 0.72 0.73 0.37 0.76 0.33 0.98 0.77 0.12 0.19 0.65 0.79 0.19 0.09 0.40 0.40 0.49 0.39 0.61 0.19 0.51 0.69 0.09 0.68 0.91 0.19 0.15 0.40 0.83 0.69 0.68 0.62 0.96 0.17 0.48 0.63 0.87 0.11 0.02 0.19 0.21 0.15 0.81 0.99 0.95 0.86 ]
[0.26 0.51 0.60 0.58 0.12 0.71 0.45 0.37 0.05 0.65 0.15 0.55 0.39 0.53 0.01 0.30 0.92 0.39 0.85 0.53 0.23 0.69 0.53 0.72 0.04 0.13 1.00 0.50 0.25 0.92 0.94 0.59 0.94 0.24 0.54 0.66 0.81 0.75 0.36 0.53 0.28 0.82 0.34 0.85 0.15 0.16 0.61 0.31 0.87 0.25 0.72 0.12 0.66 0.04 0.38 1.00 0.92 0.40 0.68 0.65 0.21 0.70 0.04 0.73 0.98 0.10 0.51 0.45 0.53 0.65 0.18 0.14 0.48 0.24 0.58 0.93 0.95 0.60 0.23 0.96 ]
[0.10 0.44 0.79 0.14 0.25 0.92 0.32 0.14 0.13 0.23 0.34 0.95 0.82 0.16 0.70 0.58 0.56 0.77 0.00 0.99 0.84 0.72 0.19 0.41 0.31 0.27 0.50 1.00 0.65 0.53 0.02 0.01 0.04 0.56 0.76 0.44 0.56 0.81 0.52 0.62 0.32 0.40 0.64 0.61 0.82 0.28 0.01 0.63 0.40 0.02 0.64 0.57 0.05 0.71 0.30 0.94 0.23 0.60 0.70 0.54 0.75 0.07 0.05 0.74 0.97 0.38 0.54 0.58 0.31 0.30 0.53 0.71 0.09 0.45 0.73 0.28 0.22 0.59 0.77 0.05 ]
[0.51 0.43 0.99 0.01 0.78 0.74 0.03 0.97 0.27 0.82 0.29 0.47 0.27 0.07 0.38 0.56 0.41 0.57 0.48 0.35 0.67 0.37 0.47 0.54 0.67 0.26 0.25 0.65 1.00 0.38 0.39 0.12 0.17 0.69 0.52 0.93 0.52 0.50 0.42 0.48 0.64 0.98 0.73 0.41 0.84 0.37 0.61 0.47 0.55 0.69 0.52 0.86 0.51 0.25 0.31 0.56 0.17 0.52 0.88 0.62 0.80 0.33 0.11 0.03 0.10 0.67 0.44 0.01 0.24 0.72 0.84 0.25 0.64 0.28 0.47 0.99 0.08 0.75 0.74 0.14 ]
[0.56 0.39 0.23 0.02 0.56 0.05 0.90 0.72 0.74 0.68 0.74 0.70 0.64 0.40 0.63 1.00 0.33 0.31 0.66 0.05 0.34 0.44 0.14 0.33 0.45 0.13 0.92 0.53 0.38 1.00 0.60 0.82 0.18 0.55 0.96 0.09 0.68 0.18 0.70 0.40 0.05 0.78 0.02 0.34 0.14 0.14 0.62 0.39 0.28 0.17 0.56 0.10 0.02 0.98 1.00 0.83 0.78 0.79 0.01 0.30 0.68 0.54 0.19 0.09 0.29 0.49 0.30 0.34 0.99 0.95 0.40 0.56 0.23 0.11 0.07 0.44 0.03 0.95 0.59 0.79 ]
[0.48 0.90 0.74 0.49 0.36 0.32 0.58 0.05 0.22 0.39 0.10 0.37 0.98 0.00 0.51 0.27 0.34 0.26 0.24 0.86 0.10 0.70 0.40 0.32 0.24 0.11 0.94 0.02 0.39 0.60 1.00 0.52 0.07 0.72 0.47 0.94 0.13 0.42 0.50 0.31 0.75 0.86 0.74 0.48 0.76 0.67 0.66 0.32 0.77 0.58 0.57 0.96 0.84 0.19 0.96 0.70 0.60 0.93 0.02 0.77 0.26 0.35 0.68 0.09 0.62 0.42 0.18 0.40 0.65 0.97 0.85 0.16 0.47 0.02 0.97 0.51 0.98 0.82 0.88 0.24 ]
[0.38 0.53 0.67 0.15 0.27 0.47 0.84 0.72 0.89 0.21 0.07 0.28 0.47 0.90 0.62 0.05 0.22 0.46 0.66 0.98 0.98 0.71 0.27 0.82 0.78 0.86 0.59 0.01 0.12 0.82 0.52 1.00 0.10 0.57 0.18 0.90 0.23 0.22 0.55 0.80 0.38 0.37 0.05 0.23 0.60 0.69 0.05 0.96 0.82 0.47 0.86 0.82 0.85 1.00 0.39 0.64 0.56 0.41 0.63 0.88 0.14 0.46 0.51 0.63 0.59 0.48 0.32 0.44 0.72 0.80 0.76 0.75 0.26 0.49 0.86 0.12 0.71 0.33 0.81 0.31 ]
[0.04 0.32 0.41 0.97 0.49 0.22 0.12 0.47 0.44 0.67 0.91 0.53 0.29 0.31 0.69 0.57 0.05 0.27 0.65 0.22 0.87 0.57 0.45 0.64 0.95 0.59 0.94 0.04 0.17 0.18 0.07 0.10 1.00 0.25 0.70 0.47 0.22 0.54 0.04 0.71 0.46 0.05 0.10 0.35 0.86 0.03 0.60 0.47 0.29 0.17 0.22 0.45 0.79 0.79 0.37 0.46 0.29 0.88 0.91 0.50 0.20 0.97 0.37 0.11 0.60 0.48 0.63 0.01 0.25 0.04 0.45 0.67 0.38 0.73 0.22 0.74 0.03 0.35 0.80 0.17 ]
[0.30 0.65 0.73 0.09 0.93 0.01 0.21 0.54 0.95 0.87 0.77 0.29 0.43 0.61 0.34 0.56 0.80 0.24 0.47 0.92 0.62 0.76 0.80 0.67 0.67 0.70 0.24 0.56 0.69 0.55 0.72 0.57 0.25 1.00 0.91 0.58 0.43 0.69 0.55 0.08 0.55 0.10 0.59 0.59 0.25 0.90 0.17 0.89 0.73 0.76 0.43 0.14 0.27 0.95 0.77 0.17 0.01 0.34 0.54 0.85 0.31 0.51 0.57 0.92 0.46 0.80 0.30 0.34 0.89 0.21 0.84 0.15 0.83 0.82 0.81 0.33 0.52 0.15 0.67 0.47 ]
[0.67 0.35 0.40 0.99 0.59 0.08 0.30 0.69 0.99 0.30 0.95 0.09 0.39 0.92 0.46 0.58 0.83 0.55 0.49 0.61 0.28 0.39 0.11 0.94 0.86 0.46 0.54 0.76 0.52 0.96 0.47 0.18 0.70 0.91 1.00 0.26 0.73 0.26 0.12 0.02 0.39 0.25 0.13 0.27 0.93 0.77 0.25 0.04 0.41 0.15 0.39 0.58 0.40 0.46 0.36 0.50 0.64 0.95 0.24 0.26 0.38 0.21 0.38 0.99 0.67 0.85 0.71 0.67 0.83 0.71 0.07 0.03 0.25 0.74 0.10 0.38 0.77 0.05 0.88 0.39 ]
[0.06 0.99 0.33 0.66 0.26 0.05 0.53 0.12 0.48 0.59 0.10 0.09 0.63 0.85 0.34 0.93 0.60 0.79 0.36 0.07 0.01 0.84 0.88 0.08 0.63 0.72 0.66 0.44 0.93 0.09 0.94 0.90 0.47 0.58 0.26 1.00 0.73 0.11 0.17 0.04 0.45 0.70 0.85 0.70 0.04 0.65 0.52 0.41 0.97 0.72 0.68 0.01 0.14 0.36 0.67 0.12 0.62 0.03 0.69 0.05 0.65 0.64 1.00 0.04 0.59 0.24 0.24 0.44 0.51 0.88 0.35 0.30 0.00 0.69 0.44 0.19 0.94 0.79 0.50 0.94 ]
[0.91 0.27 0.54 0.54 0.60 0.26 0.45 0.41 0.14 0.09 0.80 0.46 0.06 0.15 0.10 0.37 0.53 0.31 0.87 0.63 0.05 0.77 0.22 0.97 0.48 0.73 0.81 0.56 0.52 0.68 0.13 0.23 0.22 0.43 0.73 0.73 1.00 0.10 0.71 0.25 0.28 0.32 0.90 0.69 0.20 0.24 0.82 0.18 0.03 0.12 0.59 0.37 0.26 0.88 0.96 0.46 0.71 0.67 0.47 0.50 0.13 0.49 0.04 0.84 0.08 0.74 0.43 0.68 0.60 0.61 0.85 0.42 0.74 0.68 0.83 0.54 0.80 0.38 0.64 0.10 ]
[0.68 0.46 0.68 0.67 0.85 0.21 0.01 0.07 0.42 0.77 0.85 0.24 0.12 0.39 0.49 0.03 0.25 0.14 0.45 0.09 0.93 0.07 0.26 0.71 0.88 0.37 0.75 0.81 0.50 0.18 0.42 0.22 0.54 0.69 0.26 0.11 0.10 1.00 0.23 0.41 0.34 0.41 0.56 0.59 0.46 0.91 0.13 0.53 0.92 0.87 0.63 0.31 0.17 0.01 0.71 0.61 0.40 0.99 0.63 0.60 0.63 0.16 0.97 0.20 0.93 0.66 0.47 0.65 0.80 0.25 0.24 0.38 0.98 0.44 0.50 0.94 0.64 0.51 0.61 0.46 ]
[0.01 0.17 0.97 0.87 0.70 0.96 0.51 0.24 0.27 0.29 0.87 0.49 0.01 0.46 0.12 0.37 0.68 0.15 0.75 0.89 0.45 0.15 0.15 0.28 0.70 0.76 0.36 0.52 0.42 0.70 0.50 0.55 0.04 0.55 0.12 0.17 0.71 0.23 1.00 0.65 0.24 0.21 0.59 0.72 0.55 0.26 0.96 0.71 0.50 0.80 0.13 0.30 0.95 0.99 0.54 0.95 0.21 0.85 0.37 0.54 0.47 0.35 0.16 0.73 0.18 0.03 0.12 0.41 0.25 0.86 0.53 0.61 0.26 0.16 0.81 0.74 0.60 0.46 0.80 0.68 ]
[0.51 0.37 0.52 0.34 0.25 0.98 0.98 0.19 0.01 0.98 0.78 0.69 0.20 0.35 0.33 0.28 0.27 0.29 0.57 0.86 0.32 0.07 0.70 0.43 0.24 0.33 0.53 0.62 0.48 0.40 0.31 0.80 0.71 0.08 0.02 0.04 0.25 0.41 0.65 1.00 0.25 0.45 0.16 0.44 0.09 0.28 0.63 0.62 0.12 0.54 0.14 0.39 0.52 0.14 0.31 0.50 0.12 0.47 0.35 0.32 0.23 0.30 0.83 0.41 0.94 0.91 0.16 0.76 0.66 0.49 0.69 0.18 0.62 0.61 0.92 0.57 0.53 0.75 0.33 0.12 ]
[0.21 0.97 0.50 0.30 0.17 0.73 0.72 0.08 0.23 0.12 0.22 0.05 0.52 0.71 0.50 0.91 0.47 0.57 0.40 0.51 0.58 0.49 0.82 0.83 0.03 0.98 0.28 0.32 0.64 0.05 0.75 0.38 0.46 0.55 0.39 0.45 0.28 0.34 0.24 0.25 1.00 0.76 0.25 0.64 0.71 0.92 0.99 0.64 0.22 0.64 0.40 0.78 0.87 0.84 0.32 0.53 0.97 0.01 0.63 0.41 0.53 0.90 0.87 0.09 0.55 0.27 0.07 0.90 0.25 0.93 0.81 0.20 0.16 0.10 0.51 0.11 0.09 0.96 0.77 0.06 ]
[0.65 0.89 0.08 0.92 0.97 0.64 0.00 0.69 0.31 0.29 0.83 0.35 0.12 0.32 0.64 0.01 0.57 0.85 0.76 0.88 0.32 0.64 0.55 0.08 0.16 0.77 0.82 0.40 0.98 0.78 0.86 0.37 0.05 0.10 0.25 0.70 0.32 0.41 0.21 0.45 0.76 1.00 0.10 0.26 0.00 0.36 0.45 0.41 0.69 0.29 0.91 0.20 0.40 0.79 0.10 0.12 0.27 0.15 0.41 0.72 0.22 0.18 0.26 0.12 0.02 0.83 0.58 0.79 0.51 0.44 0.50 0.28 0.21 0.89 0.93 0.67 0.35 0.56 0.17 0.31 ]
