[0.08 0.03 0.41 0.76 0.83 0.59 0.62 0.70 0.13 0.99 0.83 0.35 0.95 0.49 0.61 1.00 0.63 0.70 0.16 0.95 0.66 0.35 0.45 0.26 0.80 0.96 0.06 0.34 ]
[0.30 0.43 0.02 0.87 0.14 0.13 0.61 0.95 0.45 0.81 0.98 0.60 0.19 0.66 0.46 0.63 1.00 0.21 0.40 0.59 0.08 0.90 0.49 0.62 0.51 0.02 0.71 0.87 ]
[0.98 0.03 0.35 0.82 0.59 0.65 0.36 0.34 0.58 0.96 0.83 0.59 0.13 0.02 0.80 0.70 0.21 1.00 0.95 0.20 0.49 0.19 0.51 0.52 0.84 0.86 0.05 0.01 ]
[0.57 0.85 0.02 0.61 0.38 0.05 0.56 1.00 0.32 0.54 0.44 0.13 0.62 0.70 0.71 0.16 0.40 0.95 1.00 0.30 0.70 0.70 0.29 0.58 0.40 0.88 0.45 0.24 ]
[0.70 0.97 0.06 0.36 0.68 0.63 0.21 0.75 0.10 0.50 0.51 0.37 0.06 0.88 0.73 0.95 0.59 0.20 0.30 1.00 0.57 0.28 0.70 0.60 0.95 0.32 0.68 0.92 ]
[0.68 0.58 0.53 0.82 0.11 0.52 0.50 0.20 0.52 0.46 0.49 0.66 0.30 0.19 0.66 0.66 0.08 0.49 0.70 0.57 1.00 0.64 0.54 0.53 0.71 1.00 0.52 0.74 ]
[0.35 0.12 0.10 0.52 0.92 0.32 0.57 0.35 0.13 0.09 0.91 0.64 0.99 0.74 0.06 0.35 0.90 0.19 0.70 0.28 0.64 1.00 0.93 0.09 0.16 0.44 0.56 0.04 ]
[0.56 0.90 0.13 0.72 0.24 0.03 0.45 0.05 0.59 0.96 0.19 0.41 0.31 0.97 0.98 0.45 0.49 0.51 0.29 0.70 0.54 0.93 1.00 0.27 0.73 0.65 0.08 0.37 ]
[0.04 0.70 0.96 0.81 0.58 0.34 0.68 0.43 0.00 0.42 0.24 0.42 0.18 0.28 0.62 0.26 0.62 0.52 0.58 0.60 0.53 0.09 0.27 1.00 0.65 0.91 0.08 0.01 ]
[0.46 0.20 0.11 0.04 0.01 0.88 0.16 0.97 0.11 0.92 0.58 0.18 0.76 0.24 0.59 0.80 0.51 0.84 0.40 0.95 0.71 0.16 0.73 0.65 1.00 0.99 0.05 0.23 ]
[0.02 0.40 0.96 0.27 0.43 0.68 0.96 0.79 0.17 0.57 0.20 0.51 0.76 0.04 0.54 0.96 0.02 0.86 0.88 0.32 1.00 0.44 0.65 0.91 0.99 1.00 0.21 0.46 ]
[0.70 0.00 0.21 0.90 0.91 0.65 0.63 0.59 0.87 0.89 0.08 0.31 0.47 0.25 0.76 0.06 0.71 0.05 0.45 0.68 0.52 0.56 0.08 0.08 0.05 0.21 1.00 0.96 ]
[0.26 0.08 0.84 0.55 0.62 0.23 0.81 0.42 0.32 0.18 0.72 0.39 0.35 0.51 0.67 0.34 0.87 0.01 0.24 0.92 0.74 0.04 0.37 0.01 0.23 0.46 0.96 1.00 ]
];
