[0.89 0.10 0.48 0.12 0.91 0.13 0.26 0.00 0.35 0.52 0.31 0.48 0.05 0.01 0.58 1.00 0.71 0.90 0.45 0.75 0.54 0.86 0.32 0.80 0.60 0.96 0.21 0.93 0.60 ]
[0.27 0.48 0.70 0.71 0.65 0.65 0.23 0.15 0.45 0.69 0.96 0.67 0.67 0.81 0.84 0.71 1.00 0.99 0.26 0.75 0.17 0.20 0.03 0.22 0.92 0.65 0.64 0.97 0.51 ]
[0.30 0.38 0.76 0.66 0.07 0.23 0.25 0.62 0.70 0.34 0.48 0.37 0.83 0.53 0.03 0.90 0.99 1.00 0.83 0.40 0.09 0.35 0.51 0.42 0.49 0.97 0.19 0.45 0.64 ]
[0.49 0.13 0.39 0.85 0.31 0.58 0.26 0.48 0.32 0.99 0.36 0.97 0.40 0.85 0.10 0.45 0.26 0.83 1.00 0.69 0.35 0.04 0.27 0.24 0.18 0.95 0.34 0.95 0.21 ]
[0.13 0.84 0.78 0.78 0.56 0.98 0.56 0.54 0.71 0.94 0.75 0.48 0.75 0.16 0.79 0.75 0.75 0.40 0.69 1.00 0.38 0.29 0.82 0.30 0.78 0.85 0.60 0.02 0.92 ]
[0.14 0.52 0.14 0.77 0.61 0.15 0.30 0.61 0.50 0.83 0.07 0.25 0.47 0.17 0.96 0.54 0.17 0.09 0.35 0.38 1.00 0.76 0.73 0.37 0.98 0.24 0.69 0.72 0.94 ]
[0.22 0.11 0.46 0.03 0.48 0.10 0.50 0.88 0.15 0.88 0.52 0.14 0.91 0.73 0.62 0.86 0.20 0.35 0.04 0.29 0.76 1.00 0.16 0.91 0.01 0.01 0.97 0.98 0.83 ]
[0.24 0.76 0.30 0.95 0.44 0.78 0.59 0.19 0.33 0.98 0.28 0.17 0.31 0.85 0.60 0.32 0.03 0.51 0.27 0.82 0.73 0.16 1.00 0.06 0.33 0.14 0.29 0.90 0.86 ]
[0.39 0.18 0.59 0.19 0.43 0.16 0.62 0.06 0.86 0.98 0.85 0.24 0.24 0.20 0.51 0.80 0.22 0.42 0.24 0.30 0.37 0.91 0.06 1.00 0.53 0.50 0.85 0.41 0.06 ]
[0.04 0.05 0.90 0.22 0.97 0.83 0.44 0.10 0.82 0.51 0.67 0.55 0.05 0.04 0.31 0.60 0.92 0.49 0.18 0.78 0.98 0.01 0.33 0.53 1.00 0.81 0.23 0.34 0.61 ]
[0.73 0.72 0.00 0.48 0.77 0.46 0.05 0.37 0.59 0.89 0.28 0.52 0.05 0.30 0.62 0.96 0.65 0.97 0.95 0.85 0.24 0.01 0.14 0.50 0.81 1.00 0.27 0.49 0.48 ]
[0.91 0.02 0.54 0.43 0.47 0.45 0.05 0.10 0.33 0.56 0.71 0.48 0.91 0.60 0.81 0.21 0.64 0.19 0.34 0.60 0.69 0.97 0.29 0.85 0.23 0.27 1.00 0.28 0.79 ]
[0.45 0.94 0.15 0.49 0.29 0.71 0.12 0.93 0.87 0.21 0.40 1.00 0.21 0.01 0.44 0.93 0.97 0.45 0.95 0.02 0.72 0.98 0.90 0.41 0.34 0.49 0.28 1.00 0.63 ]
[0.28 0.83 0.21 0.85 0.27 1.00 0.39 0.46 0.26 0.34 0.26 0.05 0.72 0.26 0.57 0.60 0.51 0.64 0.21 0.92 0.94 0.83 0.86 0.06 0.61 0.48 0.79 0.63 1.00 ]
];
