[0.55 0.37 0.48 0.08 0.16 0.10 0.84 0.62 0.59 0.42 0.77 0.93 0.84 1.00 0.86 0.01 0.02 0.70 0.90 0.10 0.67 0.16 0.32 0.43 0.21 0.03 0.34 ]
[0.32 0.53 0.93 0.29 0.98 0.79 0.48 0.69 0.62 0.74 0.50 0.15 0.31 0.86 1.00 0.72 0.23 0.35 0.96 0.20 0.25 0.31 0.49 0.73 0.25 0.26 0.47 ]
[0.88 0.59 0.34 0.36 0.49 0.72 0.60 0.30 0.02 0.18 0.94 0.68 0.29 0.01 0.72 1.00 0.98 0.42 0.27 0.29 0.87 0.12 1.00 0.07 0.96 0.50 0.91 ]
[0.43 0.59 0.40 0.59 0.71 0.88 0.36 0.34 0.84 0.93 0.16 0.80 0.18 0.02 0.23 0.98 1.00 0.18 0.89 0.34 0.84 0.25 0.29 0.12 0.05 0.63 0.71 ]
[0.66 0.53 0.11 0.70 0.43 0.37 0.35 0.54 0.28 0.05 0.51 0.40 0.94 0.70 0.35 0.42 0.18 1.00 0.94 0.49 0.08 0.84 0.18 0.84 0.24 0.17 0.22 ]
[0.48 0.04 0.01 0.50 0.22 0.04 0.89 0.30 0.54 0.43 0.92 0.00 0.16 0.90 0.96 0.27 0.89 0.94 1.00 0.59 0.02 0.25 0.75 0.01 0.08 0.84 0.08 ]
[0.44 0.26 0.68 0.04 0.43 0.97 0.69 0.99 0.74 0.16 0.23 0.56 0.71 0.10 0.20 0.29 0.34 0.49 0.59 1.00 0.95 0.62 0.72 0.61 0.33 0.07 0.44 ]
[0.78 0.31 0.93 0.11 0.36 0.40 0.78 0.23 0.17 0.78 0.94 0.24 0.24 0.67 0.25 0.87 0.84 0.08 0.02 0.95 1.00 0.30 0.67 0.72 0.35 0.48 0.40 ]
[0.81 0.00 0.02 0.49 0.53 0.25 0.71 0.74 0.93 0.90 0.19 0.96 0.66 0.16 0.31 0.12 0.25 0.84 0.25 0.62 0.30 1.00 0.60 0.82 0.76 0.34 0.27 ]
[0.04 0.32 0.97 0.67 0.28 0.41 0.97 0.98 0.80 0.37 0.05 0.18 0.51 0.32 0.49 1.00 0.29 0.18 0.75 0.72 0.67 0.60 1.00 0.15 0.83 0.57 0.45 ]
[0.28 0.79 0.43 0.68 0.42 0.33 0.65 0.87 0.57 0.36 0.70 0.89 0.44 0.43 0.73 0.07 0.12 0.84 0.01 0.61 0.72 0.82 0.15 1.00 1.00 0.18 0.26 ]
[0.23 0.07 0.00 0.55 0.90 0.87 0.37 0.59 0.35 0.61 0.52 0.47 0.94 0.21 0.25 0.96 0.05 0.24 0.08 0.33 0.35 0.76 0.83 1.00 1.00 0.96 0.18 ]
[0.82 0.02 0.11 0.80 0.24 0.05 0.18 0.30 0.81 0.18 0.48 0.98 0.40 0.03 0.26 0.50 0.63 0.17 0.84 0.07 0.48 0.34 0.57 0.18 0.96 1.00 0.79 ]
[0.99 0.52 0.49 0.21 0.84 0.85 0.55 0.27 0.88 0.24 0.60 0.43 0.14 0.34 0.47 0.91 0.71 0.22 0.08 0.44 0.40 0.27 0.45 0.26 0.18 0.79 1.00 ]
];
