[0.05 0.20 0.02 0.95 0.19 0.27 0.64 0.87 0.68 0.84 0.27 0.74 0.24 0.10 0.18 1.00 0.10 0.43 0.57 0.99 0.48 0.21 0.49 0.07 0.30 0.64 ]
[0.29 0.45 0.87 0.41 0.66 0.75 0.11 0.05 0.95 0.72 0.33 0.37 0.92 0.83 0.82 0.10 1.00 0.23 0.69 0.61 0.48 0.71 0.59 0.39 0.18 0.32 ]
[0.48 0.91 0.97 0.42 0.51 0.59 0.34 0.55 0.40 0.98 0.48 0.40 0.99 0.64 0.70 0.43 0.23 1.00 0.53 1.00 0.84 0.91 0.72 0.01 0.98 0.72 ]
[0.00 0.43 0.44 0.85 0.38 0.26 0.93 0.94 0.04 0.55 0.82 0.63 0.80 0.22 0.09 0.57 0.69 0.53 1.00 0.29 0.69 0.44 0.80 0.04 0.32 0.88 ]
[0.69 0.83 0.07 0.95 0.95 0.77 0.26 0.89 0.99 0.74 0.30 0.20 0.84 0.18 0.68 0.99 0.61 1.00 0.29 1.00 0.61 0.95 0.30 0.20 0.23 0.03 ]
[0.20 0.50 0.93 0.23 0.43 0.28 0.09 0.48 0.53 0.87 0.15 0.38 0.58 0.86 0.90 0.48 0.48 0.84 0.69 0.61 1.00 0.89 0.50 0.43 0.12 0.65 ]
[0.17 0.59 0.08 0.74 0.15 0.65 0.08 0.09 0.45 0.42 0.54 0.29 0.22 0.71 0.06 0.21 0.71 0.91 0.44 0.95 0.89 1.00 0.36 0.59 0.70 0.37 ]
[0.71 0.99 0.77 0.43 0.53 0.96 0.29 0.05 0.23 0.39 0.75 0.35 0.21 0.41 0.41 0.49 0.59 0.72 0.80 0.30 0.50 0.36 1.00 0.50 0.47 0.78 ]
[0.97 0.06 0.69 0.79 0.65 0.84 0.17 0.13 0.63 0.59 0.83 0.56 0.00 0.12 0.41 0.07 0.39 0.01 0.04 0.20 0.43 0.59 0.50 1.00 0.04 0.80 ]
[0.90 0.95 0.98 0.95 0.37 0.32 0.40 0.86 0.41 0.76 0.18 0.80 0.30 0.22 0.50 0.30 0.18 0.98 0.32 0.23 0.12 0.70 0.47 0.04 1.00 0.02 ]
[0.90 0.83 0.69 0.61 0.61 0.86 0.76 0.12 0.73 0.90 0.12 0.65 0.63 0.10 0.14 0.64 0.32 0.72 0.88 0.03 0.65 0.37 0.78 0.80 0.02 1.00 ]
];
