[0.25 0.12 0.76 0.00 0.83 0.25 0.40 0.91 0.95 0.94 1.00 0.84 0.75 0.02 0.66 0.31 0.37 0.90 0.99 0.63 0.95 0.25 0.71 0.94 0.29 0.84 0.28 0.72 0.47 0.57 0.02 0.64 0.92 0.29 0.94 0.98 0.51 0.44 0.49 0.39 0.78 0.60 0.77 0.27 0.24 0.36 0.61 0.85 0.75 0.21 0.39 0.10 0.91 0.43 0.80 0.43 0.16 0.08 0.60 0.56 0.87 0.09 0.63 0.85 0.28 0.14 0.90 0.42 0.80 0.22 0.23 0.04 0.30 0.76 0.52 0.76 0.16 0.92 0.88 0.83 0.52 0.42 ]
[0.47 0.42 0.25 0.27 0.75 0.94 0.85 0.54 0.57 0.20 0.84 1.00 0.22 0.49 0.72 0.14 0.39 0.86 0.35 0.61 0.12 0.98 0.37 0.29 0.42 0.81 0.57 0.41 0.49 0.46 0.67 0.23 0.22 0.03 0.62 0.85 0.30 0.50 0.06 0.35 0.69 0.31 0.08 0.07 0.82 0.85 0.89 0.11 0.49 0.42 0.48 0.12 0.54 0.93 0.36 0.60 0.72 0.66 0.93 0.21 0.43 0.33 0.05 0.87 0.77 0.13 0.46 0.72 0.92 0.06 0.13 0.65 0.13 0.83 0.41 0.37 0.87 0.52 0.35 0.49 0.87 0.72 ]
[0.35 0.86 0.76 0.82 0.54 0.52 0.48 0.62 0.17 0.36 0.75 0.22 1.00 0.24 0.86 0.48 0.68 0.45 0.07 0.44 0.16 0.48 0.09 0.44 0.67 0.21 0.34 0.05 0.88 0.52 0.67 0.01 0.72 0.53 0.67 0.61 0.81 0.62 0.90 0.83 0.02 0.96 0.60 0.29 0.44 0.33 0.28 0.27 0.66 0.88 0.26 0.70 0.44 0.43 0.28 0.01 0.45 0.05 0.56 0.64 0.13 0.76 0.03 0.11 0.05 0.39 0.92 0.30 0.31 0.08 0.58 0.40 0.89 0.94 0.36 0.58 0.88 0.33 0.19 0.78 0.90 0.43 ]
[0.45 0.36 0.74 0.21 0.51 0.75 0.93 0.17 0.59 0.63 0.02 0.49 0.24 1.00 0.17 0.32 0.82 0.18 0.56 0.50 0.04 0.99 0.54 0.32 0.47 0.86 0.99 0.85 0.85 0.97 0.99 0.79 0.53 0.32 0.83 0.75 0.07 0.59 0.28 0.60 0.75 0.93 0.09 0.14 0.53 0.83 0.74 0.08 0.24 0.32 0.50 0.77 0.69 0.22 0.34 0.30 0.67 0.76 0.58 0.74 0.04 0.89 0.65 0.98 0.37 0.99 0.86 0.14 0.35 0.94 0.66 0.10 0.54 0.15 0.60 0.92 0.12 0.87 0.27 0.02 0.73 0.23 ]
[0.62 0.08 0.40 0.12 0.20 0.11 0.90 0.37 0.49 0.42 0.66 0.72 0.86 0.17 1.00 0.63 0.62 0.11 0.14 0.61 0.28 0.66 0.81 0.06 0.32 0.36 0.84 0.22 0.71 0.88 0.99 0.86 0.29 0.23 0.27 0.49 0.69 0.26 0.72 0.33 0.09 0.29 0.90 0.48 0.09 0.66 0.59 0.60 0.90 0.61 0.51 0.40 0.35 1.00 0.57 0.86 0.86 0.72 0.57 0.04 0.90 0.69 0.99 0.28 0.51 0.23 0.24 0.75 0.92 0.78 0.18 0.44 0.42 0.14 0.69 0.20 0.68 0.43 0.21 0.95 0.31 0.09 ]
[0.45 0.67 0.74 0.33 0.15 0.12 0.13 0.73 0.61 0.68 0.31 0.14 0.48 0.32 0.63 1.00 0.18 0.29 0.25 0.28 1.00 0.48 0.46 0.58 0.77 1.00 0.31 0.67 0.78 0.49 0.04 0.18 0.87 0.36 0.14 0.58 0.65 0.37 0.85 0.83 0.43 0.84 0.51 0.96 0.54 0.75 0.91 0.79 0.87 0.31 0.88 0.63 0.41 0.11 0.70 0.27 0.42 0.76 0.17 0.95 0.79 0.26 0.01 0.61 0.32 0.40 0.53 0.41 0.15 0.04 0.04 0.63 0.35 0.59 0.54 0.90 0.17 0.80 0.70 0.69 0.62 0.77 ]
[0.38 0.67 0.69 0.52 0.64 0.53 0.75 0.09 0.41 0.88 0.37 0.39 0.68 0.82 0.62 0.18 1.00 0.77 0.41 0.45 0.06 0.81 0.45 0.11 0.39 0.17 0.96 0.11 0.96 0.13 0.61 0.43 0.16 0.24 0.01 0.36 0.17 0.70 0.02 0.19 0.13 0.38 0.59 0.22 0.20 0.20 0.64 0.08 0.29 0.33 0.14 0.37 0.46 0.26 0.67 0.01 0.67 0.67 0.77 0.52 0.15 0.55 0.93 0.52 0.85 0.41 0.14 0.93 0.43 0.85 0.40 0.73 0.30 0.98 0.29 0.84 0.08 0.14 0.26 0.38 0.49 0.26 ]
[0.84 0.01 0.76 0.26 0.23 0.63 0.92 0.63 0.43 0.19 0.90 0.86 0.45 0.18 0.11 0.29 0.77 1.00 0.84 0.45 0.92 0.33 0.31 0.29 0.59 0.23 0.88 0.44 0.89 0.42 0.02 0.35 0.70 0.96 0.82 0.01 0.63 0.39 0.40 0.10 0.13 0.13 0.61 0.75 0.19 0.05 0.87 0.70 0.05 0.51 0.84 0.22 0.17 0.38 0.80 0.67 0.77 0.62 0.30 0.75 0.95 0.09 0.93 0.55 0.39 0.41 0.10 0.59 0.22 0.05 0.94 0.60 0.27 0.52 0.85 0.35 0.72 0.92 0.35 0.49 0.16 0.96 ]
[0.18 0.90 0.84 0.62 0.58 0.06 0.19 0.61 0.06 0.95 0.99 0.35 0.07 0.56 0.14 0.25 0.41 0.84 1.00 0.49 0.62 0.63 0.02 0.99 0.03 0.80 0.16 0.87 0.87 0.14 0.38 0.33 0.05 0.91 0.89 0.02 0.43 0.48 0.89 0.32 0.54 0.74 0.72 0.15 0.61 0.83 0.51 0.19 0.69 0.23 0.08 0.67 0.26 0.91 0.08 0.81 0.25 0.85 0.05 0.26 0.57 0.46 0.94 0.54 0.69 0.67 0.12 0.79 0.61 0.42 0.93 0.85 0.96 0.15 0.13 0.47 0.06 0.22 0.10 0.95 0.98 0.62 ]
[0.85 0.00 0.38 0.14 0.44 0.96 0.31 0.39 0.84 0.46 0.63 0.61 0.44 0.50 0.61 0.28 0.45 0.45 0.49 1.00 0.18 0.08 0.51 0.49 0.74 0.25 0.59 0.45 0.62 0.27 0.61 0.20 0.05 0.98 0.02 0.61 0.52 0.84 0.07 0.77 0.85 0.72 0.13 0.70 0.93 0.65 0.11 0.19 0.57 0.27 0.45 0.27 0.13 0.17 0.01 0.27 0.95 0.47 0.74 0.46 0.42 0.07 0.84 0.94 0.89 0.53 0.39 0.63 0.13 0.53 0.73 0.77 0.85 0.65 0.08 0.56 0.41 0.33 0.57 0.15 0.01 0.30 ]
[1.00 0.28 0.58 0.89 0.18 0.58 0.52 0.73 0.87 0.29 0.95 0.12 0.16 0.04 0.28 1.00 0.06 0.92 0.62 0.18 1.00 0.85 0.12 0.56 0.88 0.56 0.43 1.00 0.06 0.16 0.39 0.60 0.27 0.80 0.01 0.78 0.60 0.57 0.52 0.75 0.42 0.43 0.43 0.99 0.14 0.08 0.53 0.69 0.33 0.17 0.27 0.72 0.52 0.62 0.89 0.04 0.71 0.46 0.09 0.06 0.62 0.09 0.65 0.08 0.27 0.55 0.01 0.43 0.50 0.22 0.26 0.82 0.62 0.31 0.01 0.89 0.60 0.06 0.56 0.65 0.86 0.36 ]
[0.66 0.25 0.60 0.86 0.40 0.84 0.44 0.68 0.84 0.53 0.25 0.98 0.48 0.99 0.66 0.48 0.81 0.33 0.63 0.08 0.85 1.00 0.30 0.29 0.60 0.90 0.63 0.30 0.88 0.56 0.07 0.70 0.49 0.85 0.59 0.86 0.72 0.54 0.80 0.19 0.83 0.88 0.89 0.47 0.37 0.66 0.24 0.75 0.90 0.55 0.65 0.64 0.24 0.63 0.84 0.42 0.40 0.75 0.65 0.98 0.05 0.20 0.63 0.26 0.71 0.11 0.35 0.17 0.74 0.30 0.74 0.69 0.82 0.75 0.89 0.97 0.21 0.86 0.53 0.14 0.85 0.82 ]
[0.81 0.45 0.71 0.13 0.68 0.80 0.22 0.50 0.88 0.33 0.71 0.37 0.09 0.54 0.81 0.46 0.45 0.31 0.02 0.51 0.12 0.30 1.00 0.18 0.39 0.77 0.25 0.75 0.42 0.86 0.23 0.11 0.97 0.85 0.75 0.04 0.45 0.65 0.18 0.40 0.82 0.00 0.63 0.02 0.99 0.45 0.12 0.42 0.67 0.52 0.71 0.78 0.95 0.66 0.44 0.67 0.94 0.28 0.15 0.99 0.29 0.20 0.40 0.58 0.88 0.04 0.47 0.35 0.79 0.37 0.31 0.92 0.99 0.37 0.06 0.73 0.79 0.50 0.47 0.08 0.68 0.67 ]
[0.46 0.80 0.54 0.21 0.41 0.82 0.03 0.75 0.12 0.53 0.94 0.29 0.44 0.32 0.06 0.58 0.11 0.29 0.99 0.49 0.56 0.29 0.18 1.00 0.57 0.53 0.71 0.55 0.59 0.29 0.11 0.64 0.61 0.66 0.27 0.70 0.23 0.86 0.46 0.62 0.47 0.12 0.36 0.09 0.47 0.88 0.92 0.37 0.88 0.76 0.28 0.31 0.49 0.96 0.36 0.56 0.71 0.02 0.30 0.66 0.09 0.94 0.42 0.38 0.70 0.49 0.92 0.40 0.15 0.97 0.68 0.06 0.83 0.67 0.11 0.40 0.20 0.69 0.09 0.85 0.21 0.80 ]
[0.13 0.89 0.46 0.37 0.77 0.91 0.69 0.30 0.09 0.33 0.29 0.42 0.67 0.47 0.32 0.77 0.39 0.59 0.03 0.74 0.88 0.60 0.39 0.57 1.00 0.79 0.66 0.04 0.53 0.74 0.49 0.87 0.52 0.15 0.01 0.85 0.93 0.40 0.85 0.17 0.80 0.15 0.39 0.43 0.60 0.39 0.75 0.21 0.95 0.51 0.62 0.71 0.43 0.82 0.63 0.68 0.23 0.46 0.61 0.94 0.15 0.16 0.51 0.51 0.78 0.83 0.73 0.24 0.76 0.15 0.99 0.82 0.19 0.26 1.00 0.82 0.80 0.31 0.84 0.37 0.15 0.54 ]
[0.51 0.09 0.92 0.08 0.33 0.84 0.55 0.16 0.32 0.14 0.84 0.81 0.21 0.86 0.36 1.00 0.17 0.23 0.80 0.25 0.56 0.90 0.77 0.53 0.79 1.00 0.73 0.38 0.06 0.67 0.01 0.93 0.82 0.32 0.00 0.91 0.14 0.89 0.26 0.63 0.55 0.70 0.78 0.74 0.33 0.27 0.82 0.68 0.69 0.64 0.71 0.98 0.94 0.90 0.16 0.95 0.49 0.05 0.36 0.44 0.61 0.12 0.83 0.70 0.11 0.10 0.21 0.86 0.67 0.86 0.67 0.45 0.66 0.50 0.02 0.30 0.63 0.32 0.18 0.11 0.44 0.41 ]
[0.99 0.96 0.72 0.53 0.08 0.80 0.79 0.12 0.72 0.78 0.28 0.57 0.34 0.99 0.84 0.31 0.96 0.88 0.16 0.59 0.43 0.63 0.25 0.71 0.66 0.73 1.00 0.46 0.09 0.49 0.59 0.97 0.38 0.24 0.07 0.61 0.62 0.65 0.80 0.80 0.98 0.09 0.68 0.65 0.84 0.93 0.01 0.69 0.67 0.02 0.36 0.06 0.74 0.04 0.47 0.44 0.15 0.27 0.70 0.84 0.70 0.29 0.78 0.56 0.33 0.63 0.39 0.39 0.41 0.09 0.64 0.20 0.91 0.98 0.73 0.73 0.81 0.86 0.58 0.29 0.11 0.51 ]
[0.65 0.74 0.00 0.42 0.61 0.72 0.92 0.35 0.19 0.11 0.72 0.41 0.05 0.85 0.22 0.67 0.11 0.44 0.87 0.45 1.00 0.30 0.75 0.55 0.04 0.38 0.46 1.00 0.98 0.93 0.77 0.31 0.20 0.29 0.50 0.28 0.10 0.88 0.74 0.37 0.04 0.33 0.72 0.78 0.60 0.91 0.21 0.09 0.53 0.59 0.95 0.87 0.76 0.04 0.55 0.66 0.27 0.39 0.46 0.09 0.53 0.15 0.29 0.66 0.87 0.05 0.77 0.00 0.68 0.43 0.00 0.50 0.41 0.73 0.27 0.44 0.55 0.42 0.79 0.38 0.57 1.00 ]
[0.11 0.07 0.01 0.43 0.87 0.02 0.06 0.67 0.01 0.10 0.47 0.49 0.88 0.85 0.71 0.78 0.96 0.89 0.87 0.62 0.06 0.88 0.42 0.59 0.53 0.06 0.09 0.98 1.00 0.66 0.14 0.44 0.90 0.69 0.16 0.12 0.26 0.68 0.59 0.56 0.28 0.67 0.82 0.09 0.45 0.40 0.45 0.24 0.64 0.32 0.12 0.63 0.28 0.21 0.17 0.28 0.80 0.02 0.75 0.99 0.41 0.67 0.23 0.99 0.09 0.97 0.24 0.59 0.93 0.11 0.91 0.44 0.21 0.30 0.25 0.12 0.95 0.30 0.71 0.31 0.09 0.96 ]
[0.07 0.57 0.30 0.15 0.68 0.50 0.85 0.22 0.90 0.86 0.57 0.46 0.52 0.97 0.88 0.49 0.13 0.42 0.14 0.27 0.16 0.56 0.86 0.29 0.74 0.67 0.49 0.93 0.66 1.00 0.02 0.91 0.68 0.76 0.75 0.63 0.59 0.69 0.25 0.01 0.97 0.13 0.36 0.08 0.79 0.34 0.22 0.83 0.03 0.38 0.11 0.13 0.36 0.05 0.43 0.69 0.39 0.40 0.64 0.50 0.30 0.90 0.64 0.10 0.66 0.13 0.99 0.12 0.60 0.10 0.00 0.90 0.39 0.76 0.73 0.61 0.58 0.67 0.81 0.55 0.76 0.81 ]
[0.59 0.53 0.45 0.03 0.19 0.06 0.77 0.88 0.09 0.45 0.02 0.67 0.67 0.99 0.99 0.04 0.61 0.02 0.38 0.61 0.39 0.07 0.23 0.11 0.49 0.01 0.59 0.77 0.14 0.02 1.00 0.07 0.76 0.26 0.86 0.70 0.45 0.21 0.38 0.94 0.71 0.75 0.37 0.34 0.30 0.46 0.44 0.76 0.99 0.05 0.83 0.17 0.69 0.71 0.70 0.73 0.16 0.79 0.05 0.71 0.61 0.86 0.42 0.85 0.76 0.66 0.92 0.53 0.17 0.54 0.41 0.66 0.55 0.19 0.27 0.92 0.95 0.38 0.76 0.44 0.04 0.59 ]
[0.84 0.61 0.25 0.88 0.13 0.43 0.82 0.01 0.31 0.34 0.64 0.23 0.01 0.79 0.86 0.18 0.43 0.35 0.33 0.20 0.60 0.70 0.11 0.64 0.87 0.93 0.97 0.31 0.44 0.91 0.07 1.00 0.18 0.37 0.55 0.60 0.52 0.55 0.36 0.79 0.52 0.91 0.78 0.95 0.84 0.16 0.63 0.37 0.78 0.39 0.58 0.54 0.34 0.19 0.77 0.47 0.65 0.03 0.24 0.79 0.22 0.51 0.35 0.91 0.64 0.83 0.01 0.58 0.84 0.10 0.09 0.84 0.72 0.91 0.62 0.85 0.82 0.40 0.56 0.98 0.45 0.29 ]
[0.14 0.19 0.68 0.30 0.69 0.29 0.19 0.52 0.51 0.47 0.92 0.22 0.72 0.53 0.29 0.87 0.16 0.70 0.05 0.05 0.27 0.49 0.97 0.61 0.52 0.82 0.38 0.20 0.90 0.68 0.76 0.18 1.00 0.44 0.08 0.15 0.48 0.64 0.31 0.52 0.27 0.15 0.19 0.36 0.75 0.38 0.72 0.95 0.80 0.33 0.64 0.88 0.06 0.31 0.70 0.78 0.14 0.18 0.21 0.08 0.41 0.74 0.57 0.01 0.33 0.93 0.05 0.99 0.62 0.37 0.50 0.92 0.41 0.72 0.74 0.97 0.94 0.89 0.93 0.60 0.60 0.58 ]
[0.67 0.32 0.62 0.94 0.20 0.38 0.31 0.61 0.46 0.91 0.29 0.03 0.53 0.32 0.23 0.36 0.24 0.96 0.91 0.98 0.80 0.85 0.85 0.66 0.15 0.32 0.24 0.29 0.69 0.76 0.26 0.37 0.44 1.00 0.74 0.36 0.98 0.35 0.18 0.94 0.98 0.78 0.60 0.86 0.33 0.62 0.87 0.89 0.53 0.52 0.96 0.34 0.94 0.73 0.81 0.31 0.82 0.70 0.27 0.80 0.24 0.61 0.36 0.61 0.46 0.01 1.00 0.78 0.95 0.47 0.47 0.46 0.65 0.25 0.87 0.72 0.61 0.92 0.58 0.76 0.10 0.67 ]
[0.89 0.70 0.42 0.57 0.14 0.63 0.68 1.00 0.04 0.07 0.94 0.62 0.67 0.83 0.27 0.14 0.01 0.82 0.89 0.02 0.01 0.59 0.75 0.27 0.01 0.00 0.07 0.50 0.16 0.75 0.86 0.55 0.08 0.74 1.00 0.57 0.92 0.23 0.35 0.82 0.49 0.33 0.29 0.98 0.11 0.75 0.83 0.84 0.11 0.63 0.62 0.74 0.15 0.74 0.72 0.62 0.06 0.60 0.74 0.62 0.34 0.55 0.95 0.92 0.27 0.30 0.24 0.98 0.81 0.24 0.80 0.37 0.43 0.61 0.25 0.64 0.49 0.10 0.50 0.63 0.29 0.07 ]
[0.53 0.06 0.79 0.83 0.47 0.67 0.61 0.89 0.72 0.73 0.98 0.85 0.61 0.75 0.49 0.58 0.36 0.01 0.02 0.61 0.78 0.86 0.04 0.70 0.85 0.91 0.61 0.28 0.12 0.63 0.70 0.60 0.15 0.36 0.57 1.00 0.88 0.72 0.64 0.21 0.57 0.00 0.73 0.32 0.14 0.03 0.40 0.63 0.09 0.62 0.39 0.28 0.55 0.66 0.33 0.25 0.45 0.69 0.40 0.80 0.33 0.30 0.91 0.99 0.72 0.94 0.36 0.72 0.19 0.58 0.81 0.96 0.85 0.10 0.57 0.88 0.64 0.74 0.96 0.69 0.16 0.29 ]
[0.35 0.43 0.22 0.75 0.59 0.68 0.49 0.86 0.23 0.32 0.51 0.30 0.81 0.07 0.69 0.65 0.17 0.63 0.43 0.52 0.60 0.72 0.45 0.23 0.93 0.14 0.62 0.10 0.26 0.59 0.45 0.52 0.48 0.98 0.92 0.88 1.00 0.61 0.07 0.42 0.53 0.00 0.88 0.87 0.11 0.81 0.94 0.90 0.99 0.74 0.15 0.57 0.56 0.50 0.56 0.66 0.40 0.91 0.49 0.06 0.67 0.25 0.05 0.08 0.34 0.29 0.63 0.91 0.41 0.65 0.81 0.25 0.09 0.28 0.67 0.17 0.20 0.96 0.55 0.81 0.41 0.69 ]
[0.07 0.77 0.43 0.65 0.80 0.07 0.17 0.42 0.61 0.59 0.44 0.50 0.62 0.59 0.26 0.37 0.70 0.39 0.48 0.84 0.57 0.54 0.65 0.86 0.40 0.89 0.65 0.88 0.68 0.69 0.21 0.55 0.64 0.35 0.23 0.72 0.61 1.00 0.89 0.24 0.49 0.03 0.89 0.17 0.89 0.12 0.04 0.60 0.28 0.54 0.08 0.83 0.01 0.33 0.39 0.57 0.88 0.80 0.36 0.98 0.49 0.31 0.36 0.56 0.56 0.07 0.60 0.91 0.27 0.89 0.53 0.97 0.79 0.55 0.88 0.44 0.60 0.94 0.18 0.52 0.42 0.42 ]
[0.41 0.19 0.20 0.06 0.72 0.30 0.68 0.45 0.88 0.19 0.49 0.06 0.90 0.28 0.72 0.85 0.02 0.40 0.89 0.07 0.52 0.80 0.18 0.46 0.85 0.26 0.80 0.74 0.59 0.25 0.38 0.36 0.31 0.18 0.35 0.64 0.07 0.89 1.00 0.40 0.21 0.44 0.25 0.27 0.85 0.64 0.37 0.45 0.57 0.58 0.63 0.84 0.12 0.97 0.63 0.81 0.21 0.75 0.21 0.62 0.19 0.70 0.41 0.01 0.73 0.77 0.92 0.11 0.08 0.84 0.22 0.67 0.51 0.08 0.44 0.89 0.85 0.24 0.61 0.47 0.68 0.75 ]
[0.32 0.01 0.40 0.38 0.59 0.09 0.93 0.40 0.17 0.09 0.39 0.35 0.83 0.60 0.33 0.83 0.19 0.10 0.32 0.77 0.75 0.19 0.40 0.62 0.17 0.63 0.80 0.37 0.56 0.01 0.94 0.79 0.52 0.94 0.82 0.21 0.42 0.24 0.40 1.00 0.87 0.62 0.28 0.98 0.37 0.69 0.20 0.19 0.50 0.66 0.60 0.35 0.67 0.35 0.24 0.37 0.50 0.82 0.49 0.58 0.36 0.42 0.51 0.09 0.61 0.07 0.14 0.95 0.21 0.85 0.61 0.10 0.21 0.41 0.26 0.42 0.51 0.44 0.12 0.14 0.69 0.65 ]
[0.87 0.81 0.99 0.47 0.38 0.80 0.58 0.77 0.52 0.31 0.78 0.69 0.02 0.75 0.09 0.43 0.13 0.13 0.54 0.85 0.42 0.83 0.82 0.47 0.80 0.55 0.98 0.04 0.28 0.97 0.71 0.52 0.27 0.98 0.49 0.57 0.53 0.49 0.21 0.87 1.00 0.85 0.38 0.75 0.18 0.29 0.89 0.40 0.26 0.67 0.52 0.85 0.13 0.57 0.82 0.57 0.67 0.84 0.86 0.60 0.87 0.34 0.43 0.53 0.35 0.48 0.37 0.85 0.12 0.16 0.16 0.81 0.62 0.80 0.47 0.43 0.53 0.02 0.77 0.41 0.73 0.92 ]
