[0.29 0.78 0.14 0.20 0.91 0.92 0.14 0.98 0.22 0.00 1.00 0.49 0.08 0.81 0.73 0.78 0.98 0.86 0.19 0.85 0.70 0.84 0.76 0.10 0.46 0.21 0.28 0.92 0.31 0.58 0.72 0.49 0.07 0.90 0.74 0.63 0.93 0.05 0.66 0.28 0.63 0.19 0.44 0.18 0.18 0.58 0.14 0.30 0.27 0.47 0.98 0.58 0.20 0.58 0.70 0.47 0.95 0.80 0.11 0.44 0.26 0.61 0.90 0.17 0.47 0.94 0.72 0.34 0.02 0.84 0.68 0.41 0.18 0.72 0.95 0.59 0.37 0.24 0.70 0.31 0.16 0.86 0.06 0.01 0.79 0.74 0.60 0.15 ]
[0.34 0.83 0.33 0.91 0.21 0.55 0.65 0.13 0.07 0.80 0.49 1.00 0.66 0.54 0.15 0.56 0.65 0.63 0.43 0.34 0.97 0.88 0.05 0.40 0.47 0.32 0.04 0.09 0.88 0.09 0.21 1.00 0.39 0.52 0.56 0.97 0.66 0.92 0.41 0.08 0.30 0.66 0.59 0.52 0.41 0.92 0.34 0.88 0.98 0.07 0.14 0.33 0.12 0.52 0.03 0.95 0.97 0.74 0.12 0.76 0.07 0.54 0.56 0.95 0.06 0.12 0.95 0.55 0.40 0.43 0.41 0.51 0.52 0.65 0.98 0.77 0.88 0.54 0.00 0.99 0.43 0.80 0.97 0.15 0.64 0.91 0.52 0.28 ]
[0.47 0.16 0.90 0.91 0.23 0.05 0.31 0.67 0.96 0.08 0.08 0.66 1.00 0.72 0.13 0.35 0.05 0.38 0.62 0.02 0.84 0.68 0.66 0.76 0.06 0.47 0.31 0.59 0.48 0.61 0.30 0.85 0.49 0.27 0.57 0.53 0.31 0.66 0.01 0.08 0.78 0.42 0.51 0.77 0.71 0.17 0.52 0.57 0.60 0.08 0.81 0.12 0.36 0.92 0.27 0.46 0.85 0.34 0.82 0.55 0.79 0.07 0.99 0.00 0.96 0.32 0.05 0.52 0.61 0.24 0.48 0.16 0.74 0.24 0.51 0.99 0.50 0.17 0.20 0.80 0.76 0.60 0.50 0.71 0.60 0.53 0.08 0.51 ]
[0.18 0.48 0.54 0.43 0.18 0.90 0.79 0.56 0.61 0.74 0.81 0.54 0.72 1.00 0.20 0.17 0.23 0.26 0.86 0.82 0.95 0.51 0.91 0.45 0.39 0.39 0.17 0.80 0.19 0.35 0.21 0.60 0.17 0.25 0.07 0.13 0.80 0.41 0.29 0.83 0.61 0.43 0.15 0.84 0.59 0.36 0.30 0.88 0.94 0.58 0.06 0.96 0.10 0.65 0.15 0.56 0.05 0.27 0.04 0.68 0.14 0.56 0.25 0.17 0.73 0.82 0.68 0.48 0.38 0.56 0.58 0.56 0.51 0.08 0.70 0.02 0.07 0.53 0.81 0.52 0.65 0.27 0.59 0.06 0.33 0.47 0.69 0.53 ]
[0.36 0.48 0.31 0.16 0.29 0.22 0.46 0.56 0.61 0.35 0.73 0.15 0.13 0.20 1.00 0.02 0.54 0.96 0.89 0.46 0.64 0.82 0.71 0.81 0.78 0.56 0.72 0.84 0.58 0.77 0.75 0.08 0.23 0.69 0.94 0.18 0.30 0.74 0.96 0.52 0.33 0.85 0.98 0.66 0.25 0.11 0.21 0.50 0.35 0.81 0.47 0.13 0.96 0.65 0.02 0.32 0.07 0.51 0.55 0.35 0.56 0.53 0.21 0.58 0.66 0.28 0.75 0.48 0.31 0.07 0.68 0.61 0.70 0.14 0.28 0.62 0.44 0.25 0.70 0.57 0.85 0.98 0.62 0.37 0.31 0.30 0.25 0.90 ]
[0.19 0.62 0.18 0.02 0.39 0.75 0.81 0.63 0.22 0.60 0.78 0.56 0.35 0.17 0.02 1.00 0.43 0.88 0.89 0.17 0.45 0.97 0.92 0.06 0.81 0.78 0.03 0.52 0.92 0.16 0.89 0.19 0.71 0.17 0.14 0.66 0.01 0.20 0.51 0.80 0.02 0.50 0.09 0.37 0.63 0.62 0.50 0.07 0.73 0.63 0.90 0.90 0.15 0.98 0.16 0.15 0.27 0.15 0.26 0.45 0.28 0.21 0.58 0.05 0.21 0.63 0.58 0.88 0.17 0.70 0.58 0.30 0.60 0.53 0.37 0.19 0.67 0.57 0.23 0.67 0.63 0.24 0.94 0.10 0.17 0.37 0.31 0.45 ]
[0.25 0.46 0.98 0.57 0.80 0.39 0.05 0.92 0.70 0.85 0.98 0.65 0.05 0.23 0.54 0.43 1.00 0.59 0.70 0.89 0.69 0.17 0.34 0.19 0.72 0.40 0.76 0.86 0.70 0.40 0.62 0.41 0.92 0.13 0.76 0.08 0.36 0.08 0.31 0.87 0.11 0.37 0.68 0.60 0.66 0.58 0.68 0.67 0.24 0.71 0.40 0.85 0.71 0.42 0.50 0.16 0.81 0.05 0.50 0.39 0.33 0.33 0.93 0.43 0.19 0.64 0.27 0.91 0.35 0.83 0.01 0.49 0.66 0.83 0.94 0.97 0.98 0.77 0.32 0.52 0.18 0.75 0.39 0.26 0.96 0.71 0.95 0.05 ]
[0.65 0.36 0.10 0.40 0.55 0.82 0.53 0.77 0.26 0.91 0.86 0.63 0.38 0.26 0.96 0.88 0.59 1.00 0.95 0.56 0.13 0.29 0.85 0.94 0.81 0.99 0.46 0.06 0.51 0.62 0.92 0.41 0.47 0.97 0.06 0.01 0.28 0.65 0.98 0.44 0.86 0.92 0.99 0.21 0.20 0.72 0.71 0.44 0.32 0.63 0.67 0.85 0.45 0.31 0.47 0.53 0.84 0.06 0.76 0.66 0.74 0.40 0.76 0.66 0.16 0.58 0.73 0.42 0.06 0.02 0.45 0.49 0.42 0.82 0.53 0.39 0.56 0.66 0.97 0.28 0.11 0.26 0.32 0.62 0.21 0.36 0.37 0.67 ]
[0.32 0.76 0.34 0.78 0.65 0.77 0.18 0.54 0.30 0.87 0.19 0.43 0.62 0.86 0.89 0.89 0.70 0.95 1.00 0.55 0.81 0.73 0.71 0.41 0.98 0.11 0.10 0.63 0.99 0.79 0.61 0.42 0.60 0.69 0.76 0.16 0.02 0.42 0.74 0.26 0.30 0.10 0.27 0.48 0.79 0.20 0.07 0.77 0.11 0.84 0.53 0.15 0.47 0.95 0.51 0.74 0.98 0.53 0.32 0.40 0.69 0.79 0.37 1.00 0.68 0.45 0.08 0.13 0.91 0.63 0.95 0.83 0.80 1.00 0.17 0.49 0.28 0.31 0.91 0.79 0.92 0.24 0.21 0.38 0.37 0.51 0.21 0.33 ]
[0.56 0.99 0.47 0.11 0.65 0.33 0.12 0.71 0.32 0.38 0.85 0.34 0.02 0.82 0.46 0.17 0.89 0.56 0.55 1.00 0.21 0.18 0.15 0.97 0.69 0.09 0.59 0.03 0.61 0.63 0.97 0.76 0.55 0.99 0.93 0.26 0.08 0.52 0.11 0.56 0.15 0.52 0.41 0.01 0.61 0.13 0.37 0.62 0.91 0.93 0.70 0.11 0.77 0.41 0.83 0.61 0.34 0.48 0.56 0.41 0.93 0.47 0.56 0.38 0.12 0.08 0.36 0.30 0.58 0.57 0.03 0.76 0.21 0.49 0.93 0.70 0.82 0.75 0.01 0.48 0.71 0.42 0.90 0.11 0.28 0.15 0.00 0.86 ]
[0.08 0.75 0.82 0.77 0.31 0.36 0.13 0.28 0.47 0.70 0.70 0.97 0.84 0.95 0.64 0.45 0.69 0.13 0.81 0.21 1.00 0.82 0.05 0.81 0.81 0.83 0.24 0.42 0.99 0.83 0.58 0.56 0.29 0.91 0.33 0.80 0.88 0.60 0.29 0.39 0.22 0.54 0.25 0.74 0.43 0.56 0.05 0.99 0.23 0.58 0.59 0.47 0.37 0.52 0.88 0.14 0.75 0.23 0.18 0.42 0.80 0.47 0.72 0.65 0.50 0.54 0.25 0.61 0.70 0.38 0.37 0.38 0.36 0.54 0.91 0.73 0.56 0.69 0.82 0.92 0.74 0.96 0.82 0.28 0.31 0.74 0.92 0.17 ]
[0.63 0.05 0.58 0.00 0.10 0.07 0.19 0.75 0.93 0.66 0.84 0.88 0.68 0.51 0.82 0.97 0.17 0.29 0.73 0.18 0.82 1.00 0.38 0.76 0.01 0.20 0.27 0.32 0.70 0.24 0.67 0.63 0.43 0.56 0.44 0.97 0.83 0.90 0.18 0.30 0.56 0.64 0.22 0.03 0.23 0.56 0.01 0.51 0.66 0.20 0.24 0.22 0.36 0.22 0.16 0.94 0.71 0.22 0.73 0.22 0.85 0.26 0.55 0.30 0.40 0.63 0.85 0.51 0.12 0.85 0.25 0.35 0.41 0.61 1.00 0.82 0.94 0.96 0.82 0.43 0.02 0.91 0.55 0.26 0.27 0.46 0.71 0.87 ]
[0.44 0.49 0.68 0.59 0.17 0.24 0.41 0.97 0.66 0.41 0.76 0.05 0.66 0.91 0.71 0.92 0.34 0.85 0.71 0.15 0.05 0.38 1.00 0.80 0.37 0.60 0.27 0.51 0.19 0.32 0.82 0.29 0.09 0.58 0.81 0.09 0.04 0.98 0.21 0.83 0.73 0.79 0.50 0.46 0.13 0.80 0.51 0.63 0.69 0.40 0.89 0.07 0.84 0.17 0.65 0.18 0.67 0.54 0.29 0.15 0.38 0.82 0.22 0.23 0.65 0.33 0.35 0.25 0.08 0.99 0.08 0.13 0.54 0.31 0.27 0.74 0.51 0.83 0.66 0.33 0.24 0.67 0.62 0.51 0.13 0.36 0.20 0.26 ]
[0.02 0.41 0.96 0.82 0.40 0.08 0.74 0.77 0.73 0.72 0.10 0.40 0.76 0.45 0.81 0.06 0.19 0.94 0.41 0.97 0.81 0.76 0.80 1.00 0.13 0.60 0.92 0.59 0.40 0.77 0.32 0.33 0.51 0.75 0.42 0.04 0.73 0.04 0.29 0.45 0.41 0.02 0.47 0.45 0.42 0.20 0.96 0.41 0.04 0.31 0.82 0.59 0.91 0.27 0.77 0.88 0.57 0.61 0.03 0.04 0.05 0.45 0.89 0.86 0.71 0.48 0.74 0.73 0.53 0.31 0.68 0.02 0.52 0.80 0.39 0.29 0.96 0.47 0.86 0.97 0.17 0.41 0.64 0.72 0.74 0.82 0.38 0.54 ]
[0.24 0.45 0.11 0.18 0.16 0.06 0.91 0.97 0.32 0.23 0.46 0.47 0.06 0.39 0.78 0.81 0.72 0.81 0.98 0.69 0.81 0.01 0.37 0.13 1.00 0.75 0.02 0.14 0.44 0.33 0.45 0.05 0.91 0.40 0.53 0.56 0.19 0.55 0.33 0.58 0.45 0.74 0.92 0.77 0.62 0.28 0.79 0.05 0.65 0.11 0.44 0.66 0.95 0.67 0.70 0.36 0.13 0.69 0.81 0.35 0.46 0.98 0.80 0.24 0.60 0.16 0.02 0.76 0.55 0.48 0.58 0.43 0.81 0.91 0.87 0.49 0.11 0.04 0.42 0.26 0.76 0.30 0.38 0.11 0.82 0.95 0.85 0.38 ]
[0.37 0.08 0.93 0.09 0.11 0.76 0.71 0.54 0.12 0.84 0.21 0.32 0.47 0.39 0.56 0.78 0.40 0.99 0.11 0.09 0.83 0.20 0.60 0.60 0.75 1.00 0.54 0.19 0.54 0.03 0.51 0.04 0.24 0.53 0.54 0.18 0.57 0.57 0.52 0.81 0.56 0.62 0.55 0.04 0.36 0.84 0.75 0.06 0.49 0.02 0.69 0.41 0.48 0.84 0.73 0.13 0.80 0.72 0.57 0.23 0.17 0.83 0.47 0.22 0.80 0.69 0.66 0.01 0.27 0.03 0.02 0.06 0.33 0.12 0.29 0.93 0.65 0.96 0.38 0.76 0.77 0.09 0.32 0.55 0.47 0.67 0.93 0.12 ]
[0.81 0.00 0.49 0.79 0.23 0.37 0.47 0.50 0.11 0.85 0.28 0.04 0.31 0.17 0.72 0.03 0.76 0.46 0.10 0.59 0.24 0.27 0.27 0.92 0.02 0.54 1.00 0.59 0.67 0.27 0.19 0.33 0.73 0.41 0.95 0.90 0.22 0.49 0.62 0.97 0.89 0.34 0.01 0.41 0.99 0.28 0.92 0.65 0.04 0.25 0.60 0.79 0.32 0.12 0.13 0.24 0.97 0.43 0.81 0.61 0.25 0.59 0.37 0.94 0.53 0.28 0.14 0.55 0.78 0.44 0.19 0.44 0.63 0.45 0.04 0.69 0.70 0.01 0.43 0.97 0.38 0.86 0.25 0.35 0.86 0.10 0.89 0.93 ]
[0.16 0.71 0.84 0.69 0.73 0.14 0.09 0.51 0.16 0.50 0.92 0.09 0.59 0.80 0.84 0.52 0.86 0.06 0.63 0.03 0.42 0.32 0.51 0.59 0.14 0.19 0.59 1.00 0.43 0.04 0.80 0.33 0.27 0.49 0.57 0.66 0.16 0.55 0.09 0.10 0.13 0.94 0.73 0.65 0.50 0.32 0.33 0.30 0.65 0.94 1.00 0.46 0.86 0.13 0.42 0.66 0.98 0.91 0.59 0.53 0.50 0.12 0.75 0.64 0.22 0.71 0.59 0.35 0.70 0.36 0.69 0.26 0.74 0.29 0.35 0.82 0.02 0.27 0.40 0.31 0.05 0.23 0.05 0.97 0.67 0.62 0.57 0.58 ]
[0.08 0.52 0.86 0.25 0.31 0.23 0.08 0.21 0.09 0.82 0.31 0.88 0.48 0.19 0.58 0.92 0.70 0.51 0.99 0.61 0.99 0.70 0.19 0.40 0.44 0.54 0.67 0.43 1.00 0.82 0.22 0.68 0.73 0.86 0.12 0.70 0.64 0.90 0.78 0.52 0.55 0.88 0.27 1.00 0.00 0.42 0.52 0.34 0.11 0.68 0.43 0.72 0.81 0.20 0.26 0.31 0.26 0.32 0.85 0.78 0.09 0.36 0.92 0.08 0.59 0.49 0.22 0.44 0.14 0.49 0.94 0.95 0.32 0.46 0.24 0.55 0.88 0.52 0.23 0.48 0.28 0.12 0.36 0.58 0.51 0.58 0.85 0.57 ]
[0.87 0.11 0.71 0.88 0.51 0.20 0.74 0.72 0.32 0.80 0.58 0.09 0.61 0.35 0.77 0.16 0.40 0.62 0.79 0.63 0.83 0.24 0.32 0.77 0.33 0.03 0.27 0.04 0.82 1.00 0.51 0.89 0.11 0.92 0.77 0.03 0.52 0.81 0.90 0.48 0.47 0.86 0.38 0.85 0.73 0.05 0.46 0.32 0.63 0.33 0.65 0.52 0.09 0.77 0.66 0.61 0.11 0.70 0.09 0.79 0.14 0.17 0.84 0.77 0.23 0.20 0.95 0.49 0.15 0.98 0.16 0.85 0.52 0.61 0.64 0.83 0.50 0.94 0.30 0.70 0.11 0.58 0.01 0.02 0.41 0.47 0.32 0.20 ]
[0.15 0.24 0.61 0.27 0.78 0.56 0.54 0.02 0.60 0.82 0.72 0.21 0.30 0.21 0.75 0.89 0.62 0.92 0.61 0.97 0.58 0.67 0.82 0.32 0.45 0.51 0.19 0.80 0.22 0.51 1.00 0.54 0.45 0.76 0.23 0.73 0.92 0.13 0.98 0.51 0.42 0.81 0.94 0.82 0.95 0.04 0.42 0.63 0.84 0.30 0.26 0.08 0.11 0.89 0.95 0.34 0.58 0.24 0.14 0.58 0.79 0.34 0.64 0.24 0.40 0.89 0.54 0.02 0.42 0.05 0.60 0.47 0.65 0.59 0.23 0.29 0.76 0.51 0.87 0.19 0.65 0.55 0.20 0.39 0.71 0.96 0.27 0.34 ]
[0.55 0.05 0.18 0.41 0.01 0.49 0.26 0.15 0.99 0.61 0.49 1.00 0.85 0.60 0.08 0.19 0.41 0.41 0.42 0.76 0.56 0.63 0.29 0.33 0.05 0.04 0.33 0.33 0.68 0.89 0.54 1.00 0.31 0.92 0.20 0.34 0.78 0.37 0.52 0.18 0.43 0.22 0.64 0.29 0.69 0.38 0.72 0.76 0.20 0.21 0.97 0.63 0.85 0.33 0.41 0.47 0.85 0.92 0.44 0.30 0.01 0.15 0.73 0.50 0.57 0.66 0.41 0.69 0.80 0.19 0.26 0.55 0.44 0.40 0.44 0.32 0.92 0.45 0.12 0.17 0.67 0.65 0.58 0.92 0.28 0.71 0.59 0.41 ]
[0.33 0.41 0.86 0.86 0.53 0.61 0.22 0.46 0.51 0.06 0.07 0.39 0.49 0.17 0.23 0.71 0.92 0.47 0.60 0.55 0.29 0.43 0.09 0.51 0.91 0.24 0.73 0.27 0.73 0.11 0.45 0.31 1.00 0.24 0.20 0.98 0.80 0.56 0.63 0.64 0.47 0.78 0.59 0.31 0.01 0.11 0.32 0.11 0.37 0.01 0.61 0.15 0.12 0.53 0.46 0.93 0.88 0.00 0.10 0.71 0.54 0.22 0.20 0.44 0.33 0.27 0.18 0.14 0.93 0.69 0.36 0.62 0.61 0.96 0.26 0.99 0.05 0.34 0.52 0.12 0.18 0.52 0.72 0.31 0.28 0.72 0.43 0.13 ]
[0.16 0.73 0.84 0.65 0.82 0.56 0.62 0.14 0.79 0.63 0.90 0.52 0.27 0.25 0.69 0.17 0.13 0.97 0.69 0.99 0.91 0.56 0.58 0.75 0.40 0.53 0.41 0.49 0.86 0.92 0.76 0.92 0.24 1.00 0.47 0.32 0.96 0.65 0.40 0.52 0.10 0.29 0.36 0.44 0.06 0.12 0.54 0.09 0.53 0.75 0.01 0.12 0.85 0.35 0.85 0.57 0.13 0.97 0.04 0.97 0.28 0.65 0.97 0.43 0.47 0.50 0.65 0.18 0.63 0.51 0.34 0.89 0.56 0.21 0.15 0.23 0.12 0.93 0.56 0.82 0.97 0.50 0.43 0.32 0.35 0.24 0.26 0.52 ]
[0.79 0.86 0.67 0.05 0.37 0.08 0.26 0.53 0.62 0.17 0.74 0.56 0.57 0.07 0.94 0.14 0.76 0.06 0.76 0.93 0.33 0.44 0.81 0.42 0.53 0.54 0.95 0.57 0.12 0.77 0.23 0.20 0.20 0.47 1.00 0.38 0.03 0.68 0.47 0.51 0.92 0.66 0.21 0.58 0.78 0.28 0.68 0.14 0.23 0.08 0.07 0.08 0.39 0.85 0.27 0.67 0.42 0.39 0.87 0.60 0.61 0.27 0.26 0.37 0.70 0.72 0.88 0.38 0.28 0.37 0.98 0.55 0.28 0.86 0.90 0.15 0.41 0.59 0.70 0.63 0.32 0.95 0.93 0.80 0.99 0.13 0.23 0.88 ]
[0.53 0.64 0.32 1.00 0.12 0.63 1.00 0.98 0.64 0.62 0.63 0.97 0.53 0.13 0.18 0.66 0.08 0.01 0.16 0.26 0.80 0.97 0.09 0.04 0.56 0.18 0.90 0.66 0.70 0.03 0.73 0.34 0.98 0.32 0.38 1.00 0.59 0.58 0.59 0.46 0.52 0.08 0.19 0.10 0.52 0.59 0.58 0.85 0.57 0.37 0.49 0.52 0.71 0.40 0.21 0.22 0.70 0.37 0.27 0.22 0.76 0.04 0.37 0.64 0.08 0.74 0.57 0.58 0.91 0.05 0.90 0.32 0.60 0.84 0.11 0.08 0.72 0.01 0.70 0.52 0.74 0.35 0.69 0.41 0.28 0.50 0.93 0.58 ]
[0.59 0.25 0.93 0.23 0.12 0.89 0.17 0.06 0.87 0.96 0.93 0.66 0.31 0.80 0.30 0.01 0.36 0.28 0.02 0.08 0.88 0.83 0.04 0.73 0.19 0.57 0.22 0.16 0.64 0.52 0.92 0.78 0.80 0.96 0.03 0.59 1.00 0.19 0.42 0.50 0.63 0.73 0.22 0.93 0.08 0.91 0.30 0.43 0.78 0.22 0.45 0.05 0.52 0.25 0.37 0.82 0.92 0.42 0.06 0.74 0.23 0.77 0.71 0.34 0.65 0.11 0.49 0.49 0.47 0.51 0.43 0.13 0.68 0.09 0.15 0.81 0.70 0.70 0.26 0.55 0.96 0.48 0.57 0.44 0.30 0.50 0.85 0.62 ]
[0.83 0.83 0.52 0.96 0.20 0.23 0.72 0.56 0.50 0.87 0.05 0.92 0.66 0.41 0.74 0.20 0.08 0.65 0.42 0.52 0.60 0.90 0.98 0.04 0.55 0.57 0.49 0.55 0.90 0.81 0.13 0.37 0.56 0.65 0.68 0.58 0.19 1.00 0.42 0.40 0.02 0.09 0.04 0.53 0.70 0.65 0.00 0.05 0.22 0.25 0.69 0.72 0.39 0.91 0.49 0.83 0.00 0.86 0.55 0.03 0.07 0.39 0.36 0.82 0.02 0.73 0.53 0.63 0.51 0.83 0.35 0.35 1.00 0.17 0.15 0.88 0.78 0.21 0.19 0.37 0.76 0.16 0.60 0.55 0.39 0.18 0.20 0.63 ]
