[0.45 0.39 0.73 0.60 0.37 0.76 0.21 0.39 0.34 0.58 1.00 0.61 0.49 0.33 0.41 0.02 0.92 0.80 0.72 0.89 0.89 0.55 0.65 0.58 0.69 0.81 0.03 0.89 ]
[0.23 0.67 0.19 0.72 0.78 0.94 0.66 0.90 0.62 0.62 0.61 1.00 0.38 0.96 0.26 0.59 0.61 0.36 0.22 0.53 0.29 0.93 0.01 0.00 0.04 0.73 0.36 0.26 ]
[0.39 0.51 0.18 0.20 0.64 0.85 0.97 0.87 0.35 0.82 0.49 0.38 1.00 0.12 0.56 0.25 0.34 0.86 0.15 0.36 0.17 0.98 0.48 0.63 0.27 0.08 0.59 0.14 ]
[0.49 0.99 0.74 0.46 0.23 0.20 0.77 0.11 0.23 0.11 0.33 0.96 0.12 1.00 0.68 0.87 0.98 0.30 0.80 0.72 0.74 0.69 0.31 0.37 0.57 0.02 0.82 0.75 ]
[0.45 0.13 0.46 0.36 0.01 0.96 0.16 0.51 0.06 0.13 0.41 0.26 0.56 0.68 1.00 0.82 0.81 0.55 0.97 0.15 0.21 0.24 0.71 0.52 0.57 0.28 0.88 0.61 ]
[0.38 0.13 0.74 0.13 0.46 0.49 0.10 0.59 0.69 0.23 0.02 0.59 0.25 0.87 0.82 1.00 0.68 0.90 0.63 0.13 0.76 0.75 0.44 0.28 0.01 0.17 0.99 0.99 ]
[0.20 0.26 0.37 0.16 0.88 0.64 0.63 0.80 0.26 0.98 0.92 0.61 0.34 0.98 0.81 0.68 1.00 0.03 0.07 0.63 0.67 0.26 0.74 0.50 0.61 0.68 0.52 0.63 ]
[0.68 0.53 0.13 0.19 0.57 0.46 0.38 0.80 0.36 0.41 0.80 0.36 0.86 0.30 0.55 0.90 0.03 1.00 0.78 0.47 0.65 0.07 0.81 0.73 0.93 0.39 0.26 0.74 ]
[0.31 0.70 0.89 0.59 0.51 0.99 0.50 0.35 0.67 0.18 0.72 0.22 0.15 0.80 0.97 0.63 0.07 0.78 1.00 0.39 0.43 0.37 0.08 0.06 0.62 0.21 0.39 0.52 ]
[0.84 0.65 0.33 0.66 0.65 0.97 0.02 0.44 0.23 0.58 0.89 0.53 0.36 0.72 0.15 0.13 0.63 0.47 0.39 1.00 0.57 0.99 0.87 0.31 0.87 0.79 0.19 0.44 ]
[0.99 0.86 0.44 0.30 0.86 0.71 0.16 0.78 0.74 0.05 0.89 0.29 0.17 0.74 0.21 0.76 0.67 0.65 0.43 0.57 1.00 0.00 0.69 0.02 0.03 0.90 0.35 0.04 ]
[0.42 0.13 0.77 0.93 0.37 0.11 0.16 0.09 0.57 0.19 0.55 0.93 0.98 0.69 0.24 0.75 0.26 0.07 0.37 0.99 0.00 1.00 0.33 0.06 0.02 0.74 0.82 0.92 ]
[0.99 0.74 0.08 0.55 0.35 0.46 0.49 0.38 0.87 0.95 0.65 0.01 0.48 0.31 0.71 0.44 0.74 0.81 0.08 0.87 0.69 0.33 1.00 0.18 0.68 0.12 0.57 0.98 ]
[0.65 0.82 0.68 0.64 0.09 0.52 0.12 0.44 0.36 0.10 0.58 0.00 0.63 0.37 0.52 0.28 0.50 0.73 0.06 0.31 0.02 0.06 0.18 1.00 0.69 0.89 0.03 0.31 ]
[0.94 0.47 0.54 0.45 0.04 0.88 0.02 0.27 0.54 0.55 0.69 0.04 0.27 0.57 0.57 0.01 0.61 0.93 0.62 0.87 0.03 0.02 0.68 0.69 1.00 0.94 0.35 0.93 ]
[0.73 0.13 0.99 0.29 0.06 0.90 0.57 0.54 0.12 0.78 0.81 0.73 0.08 0.02 0.28 0.17 0.68 0.39 0.21 0.79 0.90 0.74 0.12 0.89 0.94 1.00 0.74 0.52 ]
[0.88 0.50 0.89 0.39 0.71 0.24 0.78 0.34 0.71 0.04 0.03 0.36 0.59 0.82 0.88 0.99 0.52 0.26 0.39 0.19 0.35 0.82 0.57 0.03 0.35 0.74 1.00 0.19 ]
[0.53 0.88 0.39 0.60 0.41 0.07 0.28 0.73 0.51 0.04 0.89 0.26 0.14 0.75 0.61 0.99 0.63 0.74 0.52 0.44 0.04 0.92 0.98 0.31 0.93 0.52 0.19 1.00 ]
];
