[0.58 0.11 0.37 0.60 0.05 0.10 0.12 0.21 0.61 0.70 0.63 0.48 0.37 0.95 0.85 0.77 0.72 0.39 0.44 0.63 0.56 1.00 0.96 0.85 0.91 0.64 0.96 0.97 0.91 0.66 0.19 0.68 0.81 0.59 0.63 0.82 0.23 0.25 0.74 0.05 0.87 0.02 0.52 0.67 0.42 0.60 0.76 0.84 0.37 0.60 0.86 0.48 0.49 0.48 0.09 0.21 0.24 0.59 0.02 0.87 0.87 0.98 0.63 0.91 0.37 0.69 0.03 0.81 0.60 0.74 0.93 0.76 0.53 0.97 0.78 0.73 0.97 0.82 0.51 0.67 0.70 0.09 0.07 0.75 ]
[0.73 0.36 0.04 0.62 0.40 0.18 0.74 0.52 0.21 0.29 0.04 0.92 0.06 0.56 0.49 0.14 0.39 0.77 0.02 0.02 0.82 0.96 1.00 0.67 0.86 0.35 0.81 0.09 0.47 0.01 0.68 0.56 0.30 0.56 0.52 0.34 0.51 0.54 0.31 0.64 0.74 0.51 0.42 0.07 0.23 0.01 0.54 0.98 0.33 0.36 0.58 0.67 0.94 0.95 0.78 0.69 0.63 0.36 0.02 0.19 0.38 0.45 0.49 0.56 0.04 0.22 0.60 0.25 0.19 0.14 0.66 0.40 0.42 0.64 0.88 0.68 0.27 0.31 0.46 0.79 0.10 0.07 0.11 0.78 ]
[0.46 0.79 0.34 0.73 0.42 0.66 0.51 1.00 0.74 0.31 0.09 0.24 0.69 0.65 0.30 0.83 0.20 0.09 0.06 0.01 0.80 0.85 0.67 1.00 0.31 0.97 0.84 0.24 0.67 0.09 0.81 0.67 0.51 0.49 0.04 0.11 0.04 0.96 0.11 0.62 0.05 0.48 0.71 0.27 0.97 0.31 0.34 0.62 0.42 0.61 0.59 0.76 0.21 0.70 0.44 0.01 0.61 0.29 0.97 0.74 0.45 0.71 0.82 0.79 0.44 0.89 0.28 0.27 0.23 0.34 0.98 0.76 0.60 0.08 0.14 0.85 0.58 0.55 0.22 0.54 0.31 0.84 0.09 0.18 ]
[0.57 0.11 0.40 0.29 0.03 0.01 0.23 0.39 0.59 0.12 0.71 0.80 0.82 0.38 0.98 0.10 0.65 0.76 0.35 0.23 0.08 0.91 0.86 0.31 1.00 0.34 0.53 0.87 0.62 0.42 0.96 0.21 0.90 0.90 0.18 0.78 0.45 0.57 0.07 0.55 0.60 0.20 0.72 0.46 0.50 0.67 0.13 0.12 0.74 0.26 0.97 0.39 0.59 0.98 0.18 0.95 0.52 0.43 0.20 0.87 0.95 0.04 0.21 0.43 0.69 0.27 0.32 0.37 0.70 0.79 0.85 0.80 0.41 0.72 0.94 0.77 0.52 0.95 0.70 0.22 0.71 0.04 0.62 0.65 ]
[0.54 0.66 0.75 0.05 0.23 0.64 0.37 0.06 0.98 0.22 0.70 0.80 0.17 0.05 0.21 0.06 0.46 0.83 0.27 0.35 0.61 0.64 0.35 0.97 0.34 1.00 0.71 0.75 0.54 0.06 0.97 0.32 0.55 0.15 0.62 0.01 0.54 0.43 0.98 0.51 0.91 0.11 0.70 0.81 0.21 0.21 0.43 0.57 0.12 0.17 0.99 0.94 0.34 0.03 0.61 0.82 0.73 0.34 0.08 0.69 0.20 0.23 0.74 0.01 0.72 0.75 0.18 0.99 0.26 0.55 0.04 0.20 0.51 0.04 0.55 0.45 0.94 0.11 0.94 0.48 0.45 0.66 0.18 0.50 ]
[0.82 0.97 0.23 0.97 0.22 0.05 0.92 0.95 0.83 0.20 0.16 0.37 0.56 0.54 0.24 0.55 0.22 0.47 0.18 0.08 0.31 0.96 0.81 0.84 0.53 0.71 1.00 0.87 0.35 0.64 0.78 0.62 0.15 0.34 0.14 0.26 0.22 0.91 0.05 0.88 0.51 0.10 0.77 0.50 0.49 0.52 0.00 0.22 0.22 0.60 0.28 0.68 0.70 0.95 0.39 0.58 0.29 0.58 0.95 0.25 0.88 0.23 0.34 0.39 0.49 0.70 0.72 0.43 0.26 0.16 0.76 0.29 0.13 0.74 0.09 0.04 0.38 0.80 0.94 0.37 0.36 0.39 0.31 0.57 ]
[0.40 0.12 0.71 0.90 0.09 0.20 0.36 0.25 0.38 0.51 0.23 0.92 0.36 0.18 0.67 0.87 0.69 0.26 0.17 0.05 0.09 0.97 0.09 0.24 0.87 0.75 0.87 1.00 0.75 0.17 0.43 0.43 0.99 0.63 0.88 0.28 0.01 0.45 0.76 0.31 0.24 0.52 0.07 0.22 1.00 0.35 0.05 0.75 0.40 0.72 0.45 0.19 0.75 0.09 0.12 0.73 0.75 0.04 0.41 0.55 0.48 0.75 0.59 0.04 0.42 0.65 0.78 0.05 0.61 0.75 0.24 0.63 0.57 0.46 0.12 0.43 0.48 0.58 0.80 0.18 0.75 0.09 0.58 0.48 ]
[0.04 0.28 0.93 0.48 0.13 0.49 0.66 0.07 0.03 0.88 0.56 0.32 0.48 0.50 0.51 0.86 0.70 0.65 0.33 0.97 0.32 0.91 0.47 0.67 0.62 0.54 0.35 0.75 1.00 0.29 0.60 0.77 0.96 0.28 0.24 0.89 0.86 0.39 0.28 0.30 0.12 0.74 0.92 0.27 0.28 0.68 0.53 0.12 0.48 0.15 0.48 0.53 0.36 0.19 0.08 0.06 0.37 0.15 0.29 0.10 0.73 0.85 0.20 0.67 0.11 0.68 0.17 0.37 0.08 0.72 0.70 0.83 0.78 0.23 0.33 0.91 0.85 0.41 0.85 0.98 0.33 0.06 0.71 0.13 ]
[0.25 0.07 0.24 0.26 0.58 0.67 0.76 0.51 0.54 0.07 0.24 0.13 0.35 0.99 0.29 0.14 0.76 0.15 0.95 0.75 0.05 0.66 0.01 0.09 0.42 0.06 0.64 0.17 0.29 1.00 0.16 0.06 0.35 0.10 0.98 0.75 0.18 0.30 0.56 0.93 0.43 0.67 0.80 0.12 0.24 0.79 0.39 0.75 0.40 0.43 0.05 0.39 0.57 0.88 0.55 0.42 0.94 0.53 0.03 0.75 0.98 0.15 0.47 0.60 0.81 0.76 0.03 0.42 0.16 0.87 0.58 0.49 0.41 0.19 0.93 0.97 0.30 0.98 0.07 0.27 0.76 0.21 0.43 0.78 ]
[0.56 0.10 0.93 0.89 0.37 0.31 0.85 0.88 0.52 0.97 0.65 0.65 0.24 0.86 0.40 0.65 0.25 0.71 0.76 0.50 0.56 0.19 0.68 0.81 0.96 0.97 0.78 0.43 0.60 0.16 1.00 0.34 0.53 0.80 0.24 0.09 0.40 0.34 0.98 0.18 0.34 0.64 0.77 0.98 0.60 0.56 0.87 0.03 0.42 0.44 0.17 0.32 0.09 0.17 0.38 0.72 0.66 0.50 0.34 0.45 0.66 0.68 0.04 0.05 0.58 0.83 0.79 0.21 0.05 0.71 0.28 0.63 0.16 0.51 0.70 0.11 0.08 0.21 0.31 0.62 0.56 0.71 0.59 0.92 ]
[0.13 0.52 0.77 0.06 0.92 0.50 0.94 0.14 0.98 0.77 0.89 0.06 0.76 0.56 0.55 0.66 0.51 0.31 0.69 0.40 0.14 0.68 0.56 0.67 0.21 0.32 0.62 0.43 0.77 0.06 0.34 1.00 0.99 0.52 0.34 0.76 0.10 0.47 0.82 0.96 0.45 0.18 0.58 0.90 0.56 0.50 0.16 0.93 0.20 0.36 0.95 0.49 0.45 0.95 0.66 0.36 0.64 0.93 0.71 0.62 0.59 0.32 0.93 0.56 0.02 0.12 0.05 0.85 0.52 0.68 0.31 0.85 0.46 0.10 0.10 0.77 0.03 0.72 0.23 0.10 0.76 0.43 0.46 0.20 ]
[0.12 0.94 0.82 0.75 0.91 0.83 0.62 0.39 1.00 0.50 0.11 0.27 0.66 0.02 0.19 0.83 0.20 0.87 0.30 0.40 0.66 0.81 0.30 0.51 0.90 0.55 0.15 0.99 0.96 0.35 0.53 0.99 1.00 0.31 0.12 0.61 0.13 0.28 0.81 0.31 0.37 0.14 0.92 0.49 0.31 0.93 0.22 0.97 0.25 0.63 0.94 0.17 0.51 0.50 0.15 0.92 0.36 0.33 0.18 0.98 0.58 0.70 0.17 0.78 0.67 0.58 0.17 0.87 0.59 0.04 0.59 0.61 0.51 0.50 0.24 0.41 0.95 0.65 0.24 0.76 0.98 0.22 0.76 0.92 ]
[0.45 0.07 0.75 0.92 0.33 0.49 0.65 0.97 0.81 0.99 0.88 0.42 0.47 0.10 0.70 0.06 0.19 0.66 0.43 0.25 0.45 0.59 0.56 0.49 0.90 0.15 0.34 0.63 0.28 0.10 0.80 0.52 0.31 1.00 0.94 0.00 0.76 1.00 0.93 0.04 0.80 0.58 0.65 0.19 0.16 0.38 0.60 0.11 0.51 0.39 0.16 0.75 0.42 0.13 0.55 0.51 0.89 0.39 0.50 0.63 0.78 0.75 0.83 0.16 0.18 0.81 0.66 0.93 0.92 0.51 0.55 0.64 0.04 0.27 0.43 0.28 0.55 0.60 0.03 0.86 0.90 0.26 0.95 0.77 ]
[0.82 0.44 0.15 0.23 0.29 0.17 0.29 0.19 0.95 0.02 0.49 0.99 0.37 0.18 0.25 0.74 0.37 0.51 0.70 0.99 0.67 0.63 0.52 0.04 0.18 0.62 0.14 0.88 0.24 0.98 0.24 0.34 0.12 0.94 1.00 0.31 0.76 0.12 0.73 0.73 0.17 0.83 0.47 0.08 0.55 0.38 0.55 0.88 0.54 0.74 0.85 0.94 0.66 0.12 0.72 0.74 0.65 0.46 0.18 0.43 0.95 0.73 0.20 0.16 0.80 0.65 0.52 0.22 0.13 0.23 0.05 0.28 0.45 0.10 0.93 0.49 0.54 0.96 0.34 0.57 0.03 0.17 0.08 0.86 ]
[0.24 0.50 0.17 0.28 0.96 0.36 0.47 0.72 0.40 0.27 0.34 0.73 0.17 0.42 0.84 0.64 0.38 0.06 0.33 0.06 0.70 0.82 0.34 0.11 0.78 0.01 0.26 0.28 0.89 0.75 0.09 0.76 0.61 0.00 0.31 1.00 0.39 0.98 0.44 0.89 0.94 0.22 0.60 0.30 0.53 0.44 0.03 0.50 0.34 0.37 0.49 0.88 0.37 0.76 0.12 0.11 0.13 0.76 0.30 0.33 0.92 0.57 0.07 0.74 0.35 0.21 0.12 0.55 0.97 0.53 0.82 0.64 0.03 0.66 0.61 0.73 0.43 0.15 0.93 0.82 0.83 0.48 0.26 0.56 ]
[0.71 0.81 0.02 0.93 0.44 0.38 0.70 0.86 0.15 0.70 0.10 0.40 0.07 0.72 0.61 0.72 0.22 0.83 0.25 0.23 0.28 0.23 0.51 0.04 0.45 0.54 0.22 0.01 0.86 0.18 0.40 0.10 0.13 0.76 0.76 0.39 1.00 0.40 0.85 0.90 0.67 0.00 0.76 0.06 0.07 0.06 0.58 0.05 0.27 0.96 0.00 0.55 0.86 0.53 0.55 0.79 0.08 0.23 0.91 0.87 0.38 0.67 0.45 0.08 0.28 0.47 0.98 0.41 0.47 0.00 0.02 0.42 0.30 0.40 0.82 0.05 0.18 0.46 0.85 0.27 0.45 0.08 0.29 0.30 ]
[0.35 0.56 0.31 0.35 0.94 0.43 0.32 0.92 0.40 0.78 0.50 0.23 0.02 0.71 0.55 0.38 0.94 0.36 0.56 0.11 0.33 0.25 0.54 0.96 0.57 0.43 0.91 0.45 0.39 0.30 0.34 0.47 0.28 1.00 0.12 0.98 0.40 1.00 0.21 0.11 0.07 0.67 0.52 0.88 0.17 0.92 0.78 0.15 0.79 0.96 0.36 0.44 0.83 0.36 0.24 0.36 0.78 0.95 0.24 0.11 0.80 0.86 0.30 0.67 0.76 0.45 0.57 0.19 0.23 0.59 0.81 0.72 0.80 0.48 0.42 0.00 0.03 0.60 0.56 0.91 0.15 0.70 0.70 0.46 ]
[0.53 0.75 0.90 0.14 0.94 0.38 0.90 0.80 0.86 0.72 0.70 0.13 0.76 0.43 0.46 0.98 0.53 0.46 0.11 0.90 0.53 0.74 0.31 0.11 0.07 0.98 0.05 0.76 0.28 0.56 0.98 0.82 0.81 0.93 0.73 0.44 0.85 0.21 1.00 0.86 0.63 0.92 0.94 0.15 0.14 0.77 0.64 0.70 0.96 0.23 0.88 0.08 0.82 0.74 0.00 0.44 0.91 0.44 0.27 0.24 0.49 0.11 0.41 0.52 0.34 0.25 0.94 0.01 0.29 0.60 0.57 0.09 0.20 0.85 0.89 0.38 0.78 0.10 0.05 0.33 0.60 0.56 0.40 0.93 ]
[0.98 0.88 0.79 0.67 0.07 0.60 0.27 0.40 0.71 0.31 0.95 0.99 0.08 0.42 0.08 0.92 0.06 0.98 0.43 0.44 0.45 0.05 0.64 0.62 0.55 0.51 0.88 0.31 0.30 0.93 0.18 0.96 0.31 0.04 0.73 0.89 0.90 0.11 0.86 1.00 0.03 0.71 0.61 0.37 0.59 0.36 0.65 0.07 0.74 0.80 0.82 0.19 0.93 0.06 0.63 0.28 0.83 0.03 0.20 0.20 0.67 0.24 1.00 0.00 0.06 0.51 0.97 0.40 0.26 0.98 0.41 0.92 0.43 0.85 0.79 0.56 0.44 0.67 0.36 0.07 0.62 0.91 0.11 0.13 ]
