[0.17 0.59 0.79 0.51 0.35 0.10 0.25 0.12 0.98 0.05 0.58 0.02 0.19 1.00 0.96 0.12 0.56 0.70 0.12 0.37 0.73 0.24 0.85 0.91 0.92 0.97 0.56 0.51 0.86 0.72 0.93 0.14 0.50 0.13 0.16 0.79 0.49 0.06 0.83 0.10 0.28 0.34 0.77 0.78 0.26 0.35 0.15 0.36 0.29 0.76 0.12 0.95 0.18 0.30 0.96 0.36 0.13 0.86 0.10 0.89 0.41 0.84 0.39 0.93 0.04 0.52 0.09 0.83 0.67 0.65 0.48 0.34 0.22 0.62 0.37 0.39 0.52 0.73 0.76 ]
[0.52 0.94 0.54 0.03 0.54 0.78 0.94 0.51 0.78 0.60 0.33 0.71 0.19 0.96 1.00 0.49 0.98 0.75 0.59 0.16 0.64 0.98 0.75 0.47 0.63 0.23 0.96 0.60 0.60 0.04 0.83 0.28 0.86 0.23 0.19 0.03 0.91 0.27 0.09 0.36 0.26 0.12 0.08 0.15 0.23 0.03 0.21 0.71 0.99 0.58 0.43 0.77 0.08 0.35 0.79 0.02 0.25 0.75 0.76 0.07 0.20 0.38 0.15 0.35 0.69 0.98 0.65 0.20 0.91 0.77 0.14 0.10 0.51 0.71 0.55 0.15 0.47 0.30 0.15 ]
[0.54 0.44 0.85 0.85 0.68 0.28 0.30 0.83 0.40 0.51 0.77 0.80 0.16 0.12 0.49 1.00 0.94 0.57 1.00 0.23 0.91 0.86 0.90 0.07 0.77 0.28 0.62 0.22 0.94 0.87 0.53 0.86 0.08 0.33 0.31 1.00 0.06 0.62 0.13 0.33 0.38 0.35 0.20 0.97 0.04 0.15 0.55 0.37 0.30 0.44 0.60 0.81 0.25 0.81 0.91 0.48 0.95 0.87 0.82 0.79 0.10 0.86 0.30 0.76 0.05 0.17 0.30 0.10 0.49 0.11 0.74 0.87 0.27 0.25 0.55 0.09 0.78 0.41 0.88 ]
[0.99 0.53 0.31 0.84 0.98 0.80 0.24 0.03 0.11 0.76 0.51 0.66 0.47 0.56 0.98 0.94 1.00 1.00 0.99 0.00 0.40 0.35 0.40 0.04 0.78 0.26 0.37 0.87 0.88 0.28 0.40 0.83 0.35 0.69 0.78 0.57 0.07 0.92 0.79 0.30 0.59 0.94 0.92 0.73 0.15 0.10 0.44 0.72 0.79 0.47 0.44 0.68 0.68 0.79 0.66 0.67 0.78 0.96 0.47 0.74 0.87 0.71 0.06 0.44 0.18 0.94 0.30 0.64 0.91 0.14 0.85 0.07 0.24 0.01 0.15 0.90 0.15 0.68 0.73 ]
[0.53 0.25 0.44 0.28 0.53 0.99 0.63 0.27 0.27 0.81 0.77 0.44 0.36 0.70 0.75 0.57 1.00 1.00 0.50 0.32 0.60 0.21 0.96 0.95 0.62 0.77 0.94 0.67 0.35 1.00 0.32 0.48 0.94 0.96 0.24 0.37 0.07 0.44 0.06 0.82 0.79 0.07 0.08 0.79 0.08 0.97 0.53 0.19 0.73 0.92 0.24 0.84 0.69 0.41 0.95 0.03 0.19 0.27 0.40 0.76 0.60 0.53 0.54 0.36 0.79 0.20 0.79 0.43 0.72 0.67 0.74 0.04 0.44 0.18 0.73 0.25 0.51 0.11 0.66 ]
[0.70 0.48 0.47 0.25 0.30 0.86 0.19 0.39 0.35 0.56 0.77 0.86 0.03 0.12 0.59 1.00 0.99 0.50 1.00 0.54 0.68 1.00 0.64 0.06 0.51 0.60 0.37 0.78 0.22 0.04 0.40 0.16 0.73 0.56 0.72 0.49 0.11 0.55 0.60 0.32 0.85 0.21 0.28 0.30 0.85 0.20 0.98 0.44 0.36 0.87 0.03 0.26 0.35 0.91 0.98 0.32 0.65 0.25 0.99 0.63 0.90 0.61 0.56 0.67 0.42 0.34 0.05 0.40 0.48 0.34 0.55 0.39 0.54 0.93 0.88 0.05 0.41 0.25 0.56 ]
[0.08 0.91 0.34 0.68 0.53 0.82 0.89 0.40 0.29 0.89 0.49 0.84 0.22 0.37 0.16 0.23 0.00 0.32 0.54 1.00 0.55 0.07 0.42 0.76 0.48 0.70 0.07 0.17 0.20 0.37 0.48 0.33 0.50 0.12 0.85 0.69 0.84 0.04 0.69 0.17 0.10 0.71 0.71 0.98 0.38 0.63 0.92 0.59 0.01 0.53 0.38 0.97 0.53 0.93 0.08 0.60 0.40 0.49 0.80 0.47 1.00 0.32 0.05 0.82 0.71 0.82 0.25 0.61 0.76 0.34 0.89 0.16 0.51 0.12 0.03 0.72 0.09 0.56 0.83 ]
[0.43 0.50 0.93 0.44 0.31 0.57 0.90 0.34 0.45 0.66 0.85 0.12 0.09 0.73 0.64 0.91 0.40 0.60 0.68 0.55 1.00 0.60 0.90 0.84 0.63 0.64 0.93 0.27 0.62 0.47 0.64 0.63 0.11 0.96 0.04 0.53 0.87 0.62 0.75 0.65 0.35 0.94 0.67 0.52 0.50 0.37 0.09 0.31 0.24 0.49 0.69 0.49 0.15 0.14 0.17 0.04 0.91 0.61 0.36 0.23 0.60 0.35 0.91 0.86 0.81 0.59 0.81 0.70 0.53 0.10 0.59 0.10 0.31 0.29 0.71 0.96 0.42 0.82 0.61 ]
[0.65 0.19 0.70 0.77 0.39 0.28 0.45 0.73 0.12 0.60 0.67 0.89 0.85 0.24 0.98 0.86 0.35 0.21 1.00 0.07 0.60 1.00 0.07 0.56 0.05 0.22 0.12 0.56 0.47 0.84 0.87 0.66 0.49 0.53 0.12 0.64 0.84 0.12 0.66 0.48 0.35 0.99 0.17 0.27 0.82 0.91 0.36 0.16 0.22 0.57 0.16 0.97 0.34 0.98 0.21 0.33 0.04 0.51 0.04 0.55 0.42 0.66 0.43 0.07 0.81 0.43 0.86 0.30 0.78 0.55 0.18 0.27 0.40 0.25 0.75 0.82 0.45 0.49 0.11 ]
[0.60 0.47 0.60 0.10 0.16 0.23 0.39 0.53 0.90 0.49 0.01 0.18 0.25 0.85 0.75 0.90 0.40 0.96 0.64 0.42 0.90 0.07 1.00 0.74 0.05 0.59 0.49 0.69 0.98 0.30 0.21 0.89 0.09 0.56 0.72 0.67 0.64 0.30 0.37 0.25 0.12 0.96 0.17 0.34 0.66 0.41 0.62 0.02 0.03 0.26 0.23 0.09 0.41 0.91 0.64 0.70 0.72 0.98 0.76 0.13 0.50 0.68 0.98 0.10 0.99 0.95 0.75 0.57 0.27 0.25 0.57 0.46 0.75 0.78 0.37 0.36 0.84 0.57 0.20 ]
[0.26 0.87 0.30 0.78 0.55 0.18 0.86 0.76 0.38 0.21 0.98 0.25 0.94 0.91 0.47 0.07 0.04 0.95 0.06 0.76 0.84 0.56 0.74 1.00 0.12 0.29 0.52 0.43 0.55 0.11 0.11 0.40 0.33 0.15 0.70 0.85 0.19 0.76 0.36 0.94 0.11 0.42 0.81 0.60 0.79 0.82 0.56 0.15 0.20 0.88 0.53 0.37 0.72 0.42 0.63 0.84 0.28 0.11 0.70 0.84 0.89 0.36 0.60 0.18 0.48 0.73 0.07 0.86 0.44 0.37 0.82 0.99 0.37 0.42 0.07 0.03 0.17 0.17 0.13 ]
[0.12 0.97 0.42 0.22 0.79 0.56 0.11 0.61 0.77 0.11 0.18 0.46 0.62 0.92 0.63 0.77 0.78 0.62 0.51 0.48 0.63 0.05 0.05 0.12 1.00 0.55 0.13 0.46 0.54 0.16 0.71 0.25 0.70 0.89 0.51 0.70 0.54 0.86 0.65 0.24 0.58 0.73 0.05 0.25 0.12 0.23 0.74 0.91 0.73 0.36 0.30 0.14 0.42 0.65 0.63 0.38 0.41 0.96 0.91 0.75 0.64 0.34 0.09 0.26 0.46 0.09 0.55 0.45 0.57 0.60 0.04 0.21 0.14 0.97 0.26 0.55 0.67 0.86 0.83 ]
[0.55 0.15 0.01 0.85 0.63 0.21 0.64 0.05 0.59 0.25 0.78 0.25 0.78 0.97 0.23 0.28 0.26 0.77 0.60 0.70 0.64 0.22 0.59 0.29 0.55 1.00 0.91 0.07 0.72 0.05 0.01 0.03 0.15 0.11 0.04 0.33 0.78 0.57 0.60 0.81 0.37 0.49 0.46 0.09 0.34 0.83 0.49 0.50 0.31 0.15 0.43 0.78 0.15 0.33 0.93 0.44 0.54 0.33 0.31 0.32 0.90 0.71 0.66 0.08 0.32 0.65 0.91 0.30 0.90 0.26 0.29 0.90 0.78 0.63 0.82 0.74 0.90 0.88 0.61 ]
[0.92 0.75 0.82 0.35 0.64 0.23 0.48 0.40 0.02 0.09 0.80 0.49 0.37 0.56 0.96 0.62 0.37 0.94 0.37 0.07 0.93 0.12 0.49 0.52 0.13 0.91 1.00 0.32 0.02 0.69 0.69 0.95 0.27 0.86 0.82 1.00 0.70 0.55 0.12 0.33 0.50 0.88 0.44 0.29 0.28 0.75 0.23 0.83 0.53 0.07 0.01 0.12 0.13 0.68 0.82 0.21 0.22 0.14 0.74 0.03 0.04 0.87 0.08 0.51 0.48 0.77 0.14 0.04 0.59 0.12 0.68 0.94 0.88 0.55 0.84 0.81 0.39 0.70 0.78 ]
[0.53 0.85 0.87 0.69 0.18 0.72 0.52 0.84 0.24 0.18 0.33 0.47 0.05 0.51 0.60 0.22 0.87 0.67 0.78 0.17 0.27 0.56 0.69 0.43 0.46 0.07 0.32 1.00 0.32 0.10 0.96 0.05 0.13 0.73 0.48 0.94 0.41 0.74 0.62 0.51 0.80 0.98 0.89 0.18 0.54 0.85 0.44 0.61 0.37 0.29 0.98 0.77 0.13 0.61 0.40 0.30 0.24 0.25 0.74 0.66 0.56 0.49 0.02 0.25 0.20 0.36 0.47 0.19 0.82 0.69 0.29 0.04 0.50 0.40 0.83 0.54 0.50 0.58 0.97 ]
[0.57 0.16 0.83 0.97 0.94 0.11 0.54 0.39 0.71 0.26 0.46 0.56 0.92 0.86 0.60 0.94 0.88 0.35 0.22 0.20 0.62 0.47 0.98 0.55 0.54 0.72 0.02 0.32 1.00 0.03 0.88 0.31 0.15 0.79 0.49 0.09 0.78 0.40 0.14 0.19 0.57 0.40 0.52 0.64 0.08 0.94 0.87 0.29 0.21 0.76 0.73 0.31 0.67 0.77 0.86 0.32 0.24 0.90 0.36 0.54 0.89 0.60 0.26 0.11 0.24 0.23 0.28 0.92 0.03 0.61 0.50 0.31 0.09 0.78 0.40 0.37 0.37 0.86 0.39 ]
[0.14 0.95 0.26 0.32 0.67 0.54 0.05 0.38 0.20 0.82 0.69 0.94 0.25 0.72 0.04 0.87 0.28 1.00 0.04 0.37 0.47 0.84 0.30 0.11 0.16 0.05 0.69 0.10 0.03 1.00 0.94 0.89 0.73 0.31 0.28 0.09 0.29 0.39 0.05 0.92 0.02 0.14 0.54 0.72 0.85 0.71 0.79 0.55 0.53 0.80 0.84 0.82 0.09 0.69 0.43 0.18 0.87 0.12 0.54 0.15 0.47 0.13 0.73 0.48 0.44 0.36 0.85 0.84 0.03 0.98 0.15 0.78 0.04 0.91 0.27 0.64 0.25 0.27 0.57 ]
[0.06 0.47 0.94 0.28 0.81 0.41 0.64 0.31 0.63 0.94 0.22 0.24 0.07 0.93 0.83 0.53 0.40 0.32 0.40 0.48 0.64 0.87 0.21 0.11 0.71 0.01 0.69 0.96 0.88 0.94 1.00 0.98 0.10 0.05 0.19 0.66 0.95 0.19 0.16 0.25 0.29 0.10 0.08 0.52 0.18 0.94 0.71 0.83 0.49 0.74 0.25 0.58 0.43 0.80 0.14 0.85 0.42 0.03 0.47 0.58 0.90 0.50 0.51 1.00 0.63 0.25 0.52 0.42 0.86 0.79 0.76 0.41 0.10 0.29 0.55 0.74 0.62 0.96 0.04 ]
[0.11 0.01 0.11 0.67 0.45 0.05 0.77 0.49 0.47 0.51 0.01 0.95 0.23 0.14 0.28 0.86 0.83 0.48 0.16 0.33 0.63 0.66 0.89 0.40 0.25 0.03 0.95 0.05 0.31 0.89 0.98 1.00 0.51 0.69 0.27 0.03 0.23 0.49 0.16 0.71 0.65 0.97 0.76 0.37 0.94 0.05 0.45 0.66 0.46 0.79 0.10 0.83 0.65 0.66 0.52 0.96 0.11 0.51 0.00 0.58 0.20 0.57 0.41 0.28 0.17 0.89 0.90 0.18 0.37 0.73 0.52 0.27 0.33 0.67 0.60 0.65 0.25 0.81 0.84 ]
[0.61 0.88 0.82 0.39 0.64 0.34 0.14 0.37 0.87 0.48 0.41 0.73 0.14 0.50 0.86 0.08 0.35 0.94 0.73 0.50 0.11 0.49 0.09 0.33 0.70 0.15 0.27 0.13 0.15 0.73 0.10 0.51 1.00 0.82 0.14 0.63 0.50 0.54 0.86 0.40 0.12 0.50 0.41 0.74 0.37 0.38 0.14 0.65 0.73 0.93 0.91 0.78 0.17 0.41 0.89 0.47 0.32 0.57 0.73 0.74 0.21 0.37 0.24 0.19 0.17 0.41 0.77 0.27 0.38 0.88 0.36 0.31 0.43 0.91 0.33 0.10 0.81 0.62 0.83 ]
[0.75 0.97 0.52 0.99 0.81 0.13 0.77 0.29 0.38 0.52 0.76 0.97 0.19 0.13 0.23 0.33 0.69 0.96 0.56 0.12 0.96 0.53 0.56 0.15 0.89 0.11 0.86 0.73 0.79 0.31 0.05 0.69 0.82 1.00 0.16 0.77 0.47 0.48 0.91 0.14 0.67 0.22 0.69 0.06 0.68 0.64 0.15 0.89 0.79 0.62 0.23 0.08 0.87 0.22 0.62 0.87 0.47 0.27 0.91 0.29 0.21 0.17 0.20 0.57 0.38 0.35 0.87 0.98 0.87 0.67 0.38 0.73 0.41 0.94 0.76 0.04 0.46 0.86 0.61 ]
[0.12 0.20 0.41 0.07 0.04 0.84 0.64 0.05 0.85 0.08 0.34 0.25 0.89 0.16 0.19 0.31 0.78 0.24 0.72 0.85 0.04 0.12 0.72 0.70 0.51 0.04 0.82 0.48 0.49 0.28 0.19 0.27 0.14 0.16 1.00 0.88 0.91 0.83 0.70 0.90 0.75 0.05 0.78 0.47 0.63 0.80 0.05 0.58 0.10 0.12 0.32 0.44 0.35 0.88 0.85 0.74 0.28 0.67 0.01 0.31 0.77 0.69 0.08 0.21 0.95 0.60 0.06 0.33 0.16 0.03 0.58 0.79 0.23 0.26 0.61 0.83 0.80 0.66 0.53 ]
[0.27 0.90 0.40 0.15 0.75 0.89 0.35 0.15 0.51 0.70 0.87 0.57 0.15 0.79 0.03 1.00 0.57 0.37 0.49 0.69 0.53 0.64 0.67 0.85 0.70 0.33 1.00 0.94 0.09 0.09 0.66 0.03 0.63 0.77 0.88 1.00 0.94 0.36 0.23 0.59 0.43 0.16 0.48 0.88 0.24 0.25 0.42 0.45 0.82 0.16 0.77 0.78 0.42 0.11 0.42 0.76 0.51 0.13 0.33 0.29 0.17 0.32 0.23 0.61 0.68 0.21 0.04 0.01 0.98 0.40 0.29 0.19 0.46 0.43 0.58 0.02 0.99 0.49 0.14 ]
[0.65 0.83 0.08 0.22 0.92 0.49 0.34 0.23 0.23 0.97 0.18 0.55 0.57 0.49 0.91 0.06 0.07 0.07 0.11 0.84 0.87 0.84 0.64 0.19 0.54 0.78 0.70 0.41 0.78 0.29 0.95 0.23 0.50 0.47 0.91 0.94 1.00 0.50 0.36 0.06 0.43 0.72 0.63 0.31 0.76 0.63 0.38 0.41 0.17 0.02 0.82 0.11 0.43 0.01 0.99 0.69 0.69 0.99 0.48 0.28 0.08 0.91 0.89 0.86 0.61 0.62 0.99 0.53 0.69 0.69 0.64 0.31 0.70 0.94 0.12 0.05 0.46 0.70 0.08 ]
[0.02 0.38 0.43 0.21 0.78 0.70 0.19 0.17 0.13 0.40 0.49 0.05 0.07 0.06 0.27 0.62 0.92 0.44 0.55 0.04 0.62 0.12 0.30 0.76 0.86 0.57 0.55 0.74 0.40 0.39 0.19 0.49 0.54 0.48 0.83 0.36 0.50 1.00 0.57 0.97 0.73 0.72 0.78 0.29 0.68 0.54 0.08 0.12 0.75 0.52 0.41 0.40 0.03 0.03 0.45 0.44 0.16 0.31 0.48 0.93 0.91 0.58 0.69 0.85 0.81 0.50 0.36 0.06 0.90 0.62 0.89 0.06 0.72 0.20 0.68 0.28 0.70 0.22 0.83 ]
[0.40 0.64 0.85 0.73 0.09 0.81 0.47 0.78 0.95 0.34 0.70 0.91 0.49 0.83 0.09 0.13 0.79 0.06 0.60 0.69 0.75 0.66 0.37 0.36 0.65 0.60 0.12 0.62 0.14 0.05 0.16 0.16 0.86 0.91 0.70 0.23 0.36 0.57 1.00 0.69 0.97 0.20 0.77 0.99 0.81 0.70 0.51 0.12 0.82 0.51 0.47 0.95 0.06 0.15 0.38 0.95 0.56 0.91 0.92 0.37 0.89 0.05 0.25 0.22 0.72 0.79 0.05 0.00 0.06 0.32 0.51 0.07 0.24 0.32 0.96 0.45 0.15 0.56 0.51 ]
[0.29 0.40 0.80 0.77 0.49 0.78 0.08 0.86 0.43 0.29 0.82 0.37 0.70 0.10 0.36 0.33 0.30 0.82 0.32 0.17 0.65 0.48 0.25 0.94 0.24 0.81 0.33 0.51 0.19 0.92 0.25 0.71 0.40 0.14 0.90 0.59 0.06 0.97 0.69 1.00 0.46 0.25 0.42 0.79 0.36 0.05 0.07 0.18 0.08 0.26 0.28 0.58 0.38 0.15 0.40 0.89 0.76 0.64 0.57 0.86 0.04 0.38 0.52 0.42 0.88 0.93 0.45 0.11 0.50 0.99 0.76 0.42 0.61 0.46 0.80 0.90 0.64 0.38 0.39 ]
[0.98 0.61 0.74 0.88 0.03 0.26 0.44 0.78 0.46 0.71 0.15 0.05 0.52 0.28 0.26 0.38 0.59 0.79 0.85 0.10 0.35 0.35 0.12 0.11 0.58 0.37 0.50 0.80 0.57 0.02 0.29 0.65 0.12 0.67 0.75 0.43 0.43 0.73 0.97 0.46 1.00 0.58 0.28 0.11 0.53 0.22 0.92 0.10 0.45 0.06 0.89 0.28 0.39 0.10 0.77 0.04 0.58 0.87 0.16 0.70 0.28 0.02 0.11 0.60 0.45 0.62 0.30 0.87 0.01 0.22 0.31 0.69 0.94 0.47 0.75 0.82 0.22 0.22 0.92 ]
[0.66 0.72 0.25 0.77 0.28 0.73 0.85 0.42 0.68 0.61 0.98 0.11 0.41 0.34 0.12 0.35 0.94 0.07 0.21 0.71 0.94 0.99 0.96 0.42 0.73 0.49 0.88 0.98 0.40 0.14 0.10 0.97 0.50 0.22 0.05 0.16 0.72 0.72 0.20 0.25 0.58 1.00 0.93 0.57 0.90 0.15 0.95 0.92 0.01 0.87 0.02 0.64 0.69 0.70 0.23 0.18 0.46 0.31 0.24 0.77 0.25 0.90 0.98 0.26 0.02 0.51 0.71 0.94 0.67 0.86 0.05 0.50 0.33 0.13 0.32 0.99 0.81 0.86 0.66 ]
[0.62 0.77 0.54 0.57 0.86 0.64 0.01 0.19 0.83 1.00 0.81 0.23 0.68 0.77 0.08 0.20 0.92 0.08 0.28 0.71 0.67 0.17 0.17 0.81 0.05 0.46 0.44 0.89 0.52 0.54 0.08 0.76 0.41 0.69 0.78 0.48 0.63 0.78 0.77 0.42 0.28 0.93 1.00 0.10 0.90 0.47 0.74 0.85 0.64 0.57 0.39 0.76 0.78 0.31 0.11 0.06 0.37 0.45 0.21 0.20 0.14 0.15 0.41 0.40 0.20 0.83 0.90 0.56 0.30 0.48 0.44 0.17 0.71 0.51 0.14 0.80 0.73 0.79 0.74 ]
