[0.16 0.22 0.84 0.74 0.39 0.46 0.16 0.41 0.01 0.31 1.00 0.17 0.13 0.81 0.69 0.71 0.72 0.80 0.46 0.89 0.78 0.90 0.77 0.34 0.07 0.93 0.37 0.41 0.31 0.33 0.94 0.35 0.54 0.90 0.80 0.09 0.74 0.77 0.94 0.53 0.37 0.61 0.74 0.02 0.06 0.15 0.85 0.85 0.18 0.87 0.37 0.11 0.99 0.60 0.78 0.10 0.72 0.18 0.59 0.67 0.20 0.01 0.54 0.22 0.90 1.00 0.71 0.83 0.40 0.97 0.67 0.73 0.58 0.65 0.47 0.14 ]
[0.07 0.14 0.01 0.76 0.13 0.32 0.71 0.05 0.57 0.10 0.17 1.00 0.61 0.06 0.79 0.29 0.14 0.85 0.92 0.60 0.12 0.87 0.08 0.71 0.95 0.08 0.94 0.27 0.91 0.52 0.71 0.93 0.44 0.00 0.90 0.39 0.51 0.45 0.35 0.06 0.63 0.52 0.14 0.32 0.78 0.13 0.94 0.97 0.08 0.54 0.86 0.81 0.19 0.85 0.95 0.30 0.59 0.74 0.28 0.69 0.11 0.74 0.87 0.88 0.46 0.43 0.98 0.03 0.11 0.60 0.96 0.74 0.63 0.35 0.05 0.33 ]
[0.59 0.71 0.36 0.85 0.97 0.93 0.12 0.28 0.53 0.40 0.13 0.61 1.00 0.59 0.69 0.88 0.83 0.69 0.19 0.91 0.44 0.85 0.94 0.62 0.54 0.97 0.27 0.83 0.79 0.11 0.33 0.44 0.69 0.82 0.36 0.05 0.15 0.29 0.78 0.40 0.36 0.86 0.19 0.83 0.03 0.88 0.54 0.33 0.10 0.16 0.34 0.25 0.41 0.35 0.32 0.89 0.50 0.76 0.44 0.80 0.96 0.79 0.78 0.71 0.76 0.02 0.01 0.32 0.29 0.35 0.35 0.78 0.58 0.69 0.80 0.98 ]
[0.13 0.30 0.23 0.81 0.70 0.98 0.13 0.30 0.43 0.89 0.81 0.06 0.59 1.00 0.47 0.06 0.22 0.65 0.54 0.93 0.04 0.75 0.82 0.69 0.99 0.59 0.56 0.85 0.52 0.38 0.40 0.24 0.23 0.00 0.63 0.84 0.43 0.12 0.25 0.55 0.98 0.10 0.18 0.54 0.65 0.23 0.17 0.00 0.42 0.98 0.08 0.02 0.39 0.44 0.06 0.53 0.16 0.06 0.00 0.59 0.38 0.40 0.01 0.04 0.13 0.06 0.07 0.71 0.67 0.36 0.83 0.16 0.28 0.16 0.93 0.69 ]
[0.59 0.25 0.18 0.13 0.73 0.48 0.58 0.04 0.63 0.37 0.69 0.79 0.69 0.47 1.00 0.96 0.44 1.00 0.29 0.11 0.09 0.53 0.04 0.85 0.27 0.27 0.78 0.02 0.99 0.81 0.49 0.73 0.71 0.50 0.44 0.60 0.35 0.07 0.51 0.69 0.03 0.74 0.87 0.10 0.65 0.10 0.34 0.65 0.25 0.67 0.63 0.08 0.57 0.35 1.00 0.32 0.12 0.11 0.71 0.14 0.79 0.91 0.84 0.94 0.02 0.74 0.62 0.99 0.64 0.96 0.43 0.85 0.67 0.37 0.55 0.51 ]
[0.45 0.82 0.32 0.25 0.27 0.65 0.21 0.87 0.64 0.88 0.71 0.29 0.88 0.06 0.96 1.00 0.28 0.98 0.13 0.70 0.82 0.26 0.17 0.55 1.00 0.23 0.37 0.62 0.10 0.60 0.65 0.33 0.38 0.83 0.31 0.61 0.80 0.05 0.93 0.44 0.68 0.07 0.94 0.31 0.03 0.28 0.07 0.63 0.93 0.91 0.51 0.24 0.26 0.49 0.52 0.12 0.18 0.68 0.62 0.82 0.70 0.97 0.23 0.22 0.04 0.35 0.19 0.32 0.74 0.40 0.24 0.94 0.28 0.99 0.25 0.19 ]
[0.37 0.80 0.19 0.10 0.06 0.42 0.35 0.15 0.88 0.83 0.72 0.14 0.83 0.22 0.44 0.28 1.00 0.08 0.03 0.23 0.67 0.53 0.54 0.45 0.34 0.39 0.80 0.43 0.20 0.52 0.93 0.20 0.28 0.45 0.31 0.25 0.76 0.92 0.02 1.00 0.96 0.71 0.37 0.49 0.76 0.63 0.33 0.51 0.53 0.68 0.86 0.44 0.73 0.61 0.31 0.76 0.63 0.92 0.29 0.01 0.53 0.22 0.65 0.28 0.73 0.12 0.99 0.71 0.98 0.99 0.95 0.68 0.69 0.11 0.27 0.26 ]
[0.15 0.96 0.68 0.89 0.28 0.54 0.25 0.53 0.07 0.33 0.80 0.85 0.69 0.65 1.00 0.98 0.08 1.00 0.44 0.97 0.96 0.31 0.85 0.28 0.87 0.71 0.80 0.28 0.34 0.81 0.12 0.48 0.34 0.30 0.55 0.63 0.28 0.19 0.82 0.00 0.66 0.65 0.05 0.25 0.20 0.66 0.98 0.42 0.25 0.38 0.87 0.59 0.12 0.08 0.74 0.27 0.64 0.29 0.54 0.39 0.09 0.59 0.76 0.50 0.69 0.34 0.82 0.95 0.19 0.79 0.35 0.98 0.95 0.56 0.62 0.06 ]
[0.43 0.97 0.09 0.80 0.65 0.53 0.70 0.96 0.82 0.52 0.46 0.92 0.19 0.54 0.29 0.13 0.03 0.44 1.00 0.44 0.05 0.37 0.98 0.61 0.76 0.67 0.96 0.86 0.97 0.02 0.25 0.32 0.82 0.60 0.70 0.66 0.89 0.81 0.69 0.48 0.09 0.47 0.85 0.52 0.25 0.77 0.14 0.78 0.60 0.66 0.12 0.94 0.12 0.52 0.63 0.16 0.03 0.20 0.49 0.24 0.21 0.12 0.72 0.37 0.31 0.79 0.14 0.02 0.72 0.29 0.21 0.11 0.86 0.37 0.81 0.28 ]
[0.01 0.23 0.10 0.41 0.27 0.76 0.23 0.24 0.89 0.79 0.89 0.60 0.91 0.93 0.11 0.70 0.23 0.97 0.44 1.00 0.39 0.51 0.76 0.95 0.97 0.19 0.09 0.88 0.18 0.06 0.28 0.25 0.05 0.87 0.24 0.88 0.47 0.70 0.58 0.01 0.76 0.46 0.87 0.69 0.61 0.55 0.00 0.43 0.33 0.01 0.52 0.73 0.82 0.23 0.31 0.70 0.24 0.57 0.02 0.11 0.74 0.22 0.24 0.27 0.56 0.01 0.34 0.42 0.54 0.64 0.42 0.17 0.88 0.65 0.32 0.19 ]
[0.36 0.20 0.99 0.92 0.10 0.71 0.06 0.07 0.61 0.90 0.78 0.12 0.44 0.04 0.09 0.82 0.67 0.96 0.05 0.39 1.00 0.38 0.20 0.58 0.91 0.11 0.46 0.86 0.30 0.79 0.70 0.44 0.23 0.86 0.02 0.75 0.41 0.62 0.92 0.94 0.76 0.31 0.35 0.53 0.64 0.61 0.85 0.65 0.01 0.97 0.18 0.92 0.61 0.74 0.88 0.05 0.65 0.67 0.45 0.85 0.04 0.43 0.15 0.33 0.68 0.70 0.99 0.47 0.73 0.71 0.77 0.02 0.90 0.48 0.73 0.88 ]
[0.85 0.87 0.72 0.89 0.15 0.68 0.21 0.47 0.71 0.11 0.90 0.87 0.85 0.75 0.53 0.26 0.53 0.31 0.37 0.51 0.38 1.00 0.62 0.07 0.61 0.82 0.44 0.97 0.56 0.96 0.28 0.40 0.75 0.59 0.43 0.89 0.65 0.63 0.17 0.13 0.16 0.05 0.24 0.44 0.41 0.10 0.59 0.15 0.69 0.42 0.92 0.24 0.07 0.05 0.83 0.77 0.80 0.65 0.24 0.64 0.83 0.88 0.36 0.18 0.76 0.96 0.91 0.29 0.59 0.97 0.67 0.02 0.42 0.72 0.17 0.52 ]
[0.56 0.75 0.49 0.36 0.34 0.22 0.11 0.69 0.35 0.94 0.77 0.08 0.94 0.82 0.04 0.17 0.54 0.85 0.98 0.76 0.20 0.62 1.00 0.07 0.37 0.57 0.08 0.78 0.44 0.39 0.04 0.33 0.20 0.96 0.09 0.51 0.69 0.41 0.07 0.48 0.60 0.98 0.13 0.53 0.79 0.53 0.87 0.83 0.63 0.07 0.04 0.51 0.76 0.04 0.65 0.00 0.71 0.70 0.85 0.74 0.44 0.55 0.15 0.41 0.41 0.62 0.25 0.13 0.77 0.13 0.62 0.92 0.57 0.01 0.51 0.35 ]
[0.30 0.45 0.52 0.25 0.68 0.29 0.88 0.88 0.11 0.92 0.34 0.71 0.62 0.69 0.85 0.55 0.45 0.28 0.61 0.95 0.58 0.07 0.07 1.00 0.26 0.84 0.46 0.38 0.18 0.55 0.17 0.92 0.95 0.84 0.27 0.15 0.50 0.16 0.40 0.06 0.37 0.31 0.18 0.02 0.92 0.12 0.90 0.51 0.22 0.63 0.48 0.68 0.04 0.91 0.30 0.97 0.56 0.57 0.90 0.05 0.34 0.58 0.38 0.31 0.85 0.53 0.73 0.73 0.27 0.81 0.24 0.86 0.55 0.93 0.19 0.16 ]
[0.47 0.86 0.72 0.02 0.39 0.12 0.98 0.06 0.78 0.21 0.07 0.95 0.54 0.99 0.27 1.00 0.34 0.87 0.76 0.97 0.91 0.61 0.37 0.26 1.00 0.51 0.46 0.33 0.84 0.75 0.59 0.92 0.99 0.96 0.60 0.55 0.42 0.61 0.79 0.09 0.67 0.10 0.48 0.81 0.24 0.58 0.71 0.83 0.74 0.98 0.69 0.73 0.31 0.55 0.87 0.72 0.35 0.56 0.66 0.86 0.80 0.88 0.48 0.49 0.63 0.23 0.47 0.79 0.95 0.21 0.81 0.17 0.71 0.24 0.96 0.54 ]
[0.23 0.67 0.42 0.76 0.18 0.58 0.54 0.16 0.20 0.44 0.93 0.08 0.97 0.59 0.27 0.23 0.39 0.71 0.67 0.19 0.11 0.82 0.57 0.84 0.51 1.00 0.93 0.10 0.79 0.74 0.14 0.33 0.35 0.04 0.36 0.37 0.63 0.78 0.12 0.78 0.04 0.08 0.95 0.08 0.94 0.12 0.48 0.47 0.02 0.96 0.72 0.82 0.83 0.53 0.19 0.90 0.50 0.20 0.25 0.95 0.25 0.07 0.23 0.59 0.60 0.11 0.65 0.79 0.11 0.65 0.12 0.04 0.68 0.17 0.45 0.37 ]
[0.35 0.49 0.24 0.71 0.19 0.44 0.63 0.26 0.87 0.38 0.37 0.94 0.27 0.56 0.78 0.37 0.80 0.80 0.96 0.09 0.46 0.44 0.08 0.46 0.46 0.93 1.00 0.94 0.34 0.73 0.33 0.72 0.92 0.97 0.58 0.45 0.79 0.80 0.50 0.62 0.07 0.87 0.42 0.76 0.97 0.25 0.20 0.39 0.03 0.86 0.93 0.02 0.93 0.00 0.01 0.58 0.85 0.01 0.36 0.06 0.32 0.50 0.35 0.18 0.97 0.65 0.60 0.10 0.73 0.71 0.01 0.11 0.52 0.24 0.99 0.17 ]
[0.34 0.60 0.46 0.12 0.78 0.78 0.84 0.06 0.81 0.57 0.41 0.27 0.83 0.85 0.02 0.62 0.43 0.28 0.86 0.88 0.86 0.97 0.78 0.38 0.33 0.10 0.94 1.00 0.88 0.43 0.25 0.73 0.76 0.65 0.79 0.76 0.56 0.67 0.04 0.87 0.84 0.31 0.78 0.25 0.92 0.05 0.55 0.43 0.18 0.94 0.81 0.23 0.87 0.83 0.03 0.77 0.98 0.74 0.92 0.35 0.58 0.18 0.06 0.95 0.92 0.75 0.25 0.88 0.64 0.48 0.12 0.42 0.76 0.04 0.09 0.74 ]
[0.30 0.45 0.41 0.93 0.74 0.18 0.02 0.10 0.74 0.72 0.31 0.91 0.79 0.52 0.99 0.10 0.20 0.34 0.97 0.18 0.30 0.56 0.44 0.18 0.84 0.79 0.34 0.88 1.00 0.32 0.74 0.88 0.34 0.50 0.50 0.43 0.76 0.70 0.25 0.90 0.88 0.83 0.28 0.20 0.39 0.49 0.93 0.10 0.18 0.42 0.97 0.60 0.52 0.75 0.59 0.73 0.32 0.73 0.48 0.72 0.74 0.83 0.36 0.06 0.55 0.31 0.31 0.65 0.69 0.78 0.27 0.81 0.80 0.91 0.11 0.24 ]
[0.97 0.65 0.71 0.13 0.09 0.21 0.19 0.57 0.12 0.49 0.33 0.52 0.11 0.38 0.81 0.60 0.52 0.81 0.02 0.06 0.79 0.96 0.39 0.55 0.75 0.74 0.73 0.43 0.32 1.00 0.98 0.70 0.63 0.89 0.40 0.97 0.08 0.86 0.77 0.84 0.50 0.31 0.52 0.57 0.95 0.81 0.61 0.96 0.60 0.82 0.63 0.07 0.56 0.31 0.63 0.00 0.65 0.24 0.03 0.36 0.62 0.66 0.83 0.86 0.82 0.47 0.26 0.18 0.80 0.95 0.75 0.57 0.94 0.61 0.26 0.66 ]
[0.29 0.91 0.38 0.07 0.88 0.46 0.76 0.21 0.05 0.85 0.94 0.71 0.33 0.40 0.49 0.65 0.93 0.12 0.25 0.28 0.70 0.28 0.04 0.17 0.59 0.14 0.33 0.25 0.74 0.98 1.00 0.88 0.39 0.54 0.45 0.74 0.00 0.25 0.62 0.89 0.02 0.56 0.06 0.50 0.58 0.78 0.03 0.59 0.63 0.30 0.16 0.26 0.36 0.71 0.22 0.73 0.12 0.82 0.44 0.57 0.83 0.74 0.86 0.57 0.73 0.03 0.68 0.61 0.40 0.27 0.94 0.04 0.07 0.99 0.74 0.53 ]
[0.89 0.11 0.78 0.80 0.37 0.23 0.93 0.63 0.50 0.51 0.35 0.93 0.44 0.24 0.73 0.33 0.20 0.48 0.32 0.25 0.44 0.40 0.33 0.92 0.92 0.33 0.72 0.73 0.88 0.70 0.88 1.00 0.90 0.15 0.73 0.72 0.91 0.77 0.64 0.75 0.06 0.36 0.95 0.51 0.36 0.62 0.65 0.83 0.44 0.69 0.04 0.59 0.69 0.86 0.15 0.96 0.41 0.53 0.54 0.52 0.83 0.33 0.79 0.44 0.73 0.60 0.24 0.60 0.75 0.92 0.19 0.08 0.40 0.26 0.59 0.37 ]
[0.68 0.68 0.57 0.33 0.17 0.95 0.23 0.14 0.73 0.70 0.54 0.44 0.69 0.23 0.71 0.38 0.28 0.34 0.82 0.05 0.23 0.75 0.20 0.95 0.99 0.35 0.92 0.76 0.34 0.63 0.39 0.90 1.00 0.10 0.70 0.58 0.09 0.41 0.24 0.03 0.64 0.37 0.60 0.59 0.76 0.37 0.15 0.93 0.72 0.68 0.10 0.02 0.78 0.98 0.65 0.64 0.01 0.16 0.75 0.72 0.72 0.28 0.00 0.76 0.50 0.71 0.62 0.75 0.94 0.14 0.72 0.97 0.26 0.00 0.01 0.51 ]
[0.36 0.43 0.74 0.15 0.58 0.24 0.87 0.74 0.05 0.09 0.90 0.00 0.82 0.00 0.50 0.83 0.45 0.30 0.60 0.87 0.86 0.59 0.96 0.84 0.96 0.04 0.97 0.65 0.50 0.89 0.54 0.15 0.10 1.00 0.44 0.38 0.25 0.27 0.12 0.54 0.32 0.11 0.60 0.02 0.61 0.19 0.15 0.37 0.19 0.49 0.33 0.22 0.92 0.41 0.61 0.94 0.46 0.02 0.97 0.92 0.45 0.39 0.51 0.71 0.03 0.61 0.30 0.41 0.14 0.72 0.89 0.92 0.43 0.60 0.05 0.19 ]
[0.40 0.12 0.56 0.50 0.33 0.12 0.49 0.60 0.19 0.54 0.80 0.90 0.36 0.63 0.44 0.31 0.31 0.55 0.70 0.24 0.02 0.43 0.09 0.27 0.60 0.36 0.58 0.79 0.50 0.40 0.45 0.73 0.70 0.44 1.00 0.33 0.87 0.25 0.05 0.86 0.87 0.71 0.32 0.36 0.04 0.67 0.62 0.78 0.16 0.09 0.76 0.60 0.00 0.66 0.38 0.05 0.50 0.12 0.65 0.82 0.72 0.89 0.21 0.71 0.49 0.73 0.84 0.53 0.55 0.24 0.06 0.93 0.20 0.81 0.61 0.40 ]
[1.00 0.44 0.49 0.76 0.60 0.63 0.02 0.35 0.34 0.07 0.09 0.39 0.05 0.84 0.60 0.61 0.25 0.63 0.66 0.88 0.75 0.89 0.51 0.15 0.55 0.37 0.45 0.76 0.43 0.97 0.74 0.72 0.58 0.38 0.33 1.00 0.97 0.92 0.24 0.41 0.14 0.55 0.59 0.07 0.49 0.61 0.34 0.91 0.05 0.45 0.65 0.65 0.06 0.12 0.05 0.44 0.64 0.34 0.28 0.88 0.29 0.98 0.10 0.42 0.21 0.84 0.77 0.78 0.48 0.73 0.47 0.88 0.13 0.95 0.72 0.44 ]
[0.45 0.19 0.55 0.29 0.73 0.68 0.68 0.95 0.30 0.29 0.74 0.51 0.15 0.43 0.35 0.80 0.76 0.28 0.89 0.47 0.41 0.65 0.69 0.50 0.42 0.63 0.79 0.56 0.76 0.08 0.00 0.91 0.09 0.25 0.87 0.97 1.00 0.99 0.42 0.20 0.73 0.31 0.38 0.39 0.44 0.15 0.85 0.37 0.38 0.43 0.85 0.66 0.61 0.88 0.91 0.57 0.65 0.95 0.88 0.29 0.97 0.07 0.34 0.17 0.06 0.92 0.03 0.56 0.87 0.74 0.57 0.44 0.60 0.38 0.78 0.26 ]
[0.82 0.07 0.78 0.39 0.88 0.21 0.51 0.85 0.32 0.95 0.77 0.45 0.29 0.12 0.07 0.05 0.92 0.19 0.81 0.70 0.62 0.63 0.41 0.16 0.61 0.78 0.80 0.67 0.70 0.86 0.25 0.77 0.41 0.27 0.25 0.92 0.99 1.00 0.48 0.50 0.46 0.52 0.22 0.81 0.74 0.96 0.22 0.74 0.69 0.52 0.46 0.32 0.75 0.31 0.23 0.18 0.99 0.27 0.22 0.02 0.52 0.09 0.14 0.68 0.46 0.25 0.81 0.94 0.22 0.13 0.18 0.38 0.79 0.10 0.68 0.79 ]
[0.49 0.41 0.93 0.61 0.01 0.14 0.55 0.30 0.02 0.02 0.94 0.35 0.78 0.25 0.51 0.93 0.02 0.82 0.69 0.58 0.92 0.17 0.07 0.40 0.79 0.12 0.50 0.04 0.25 0.77 0.62 0.64 0.24 0.12 0.05 0.24 0.42 0.48 1.00 0.67 0.86 0.45 0.16 0.11 0.13 0.61 0.30 0.21 0.78 0.94 0.44 0.90 0.82 0.02 0.30 0.32 0.09 0.67 0.43 0.84 0.95 0.54 0.57 0.51 0.56 0.13 0.96 0.19 0.57 0.32 0.79 0.46 0.03 0.87 0.08 0.52 ]
[0.49 0.76 0.93 0.35 0.14 0.82 0.88 0.45 0.58 0.39 0.53 0.06 0.40 0.55 0.69 0.44 1.00 0.00 0.48 0.01 0.94 0.13 0.48 0.06 0.09 0.78 0.62 0.87 0.90 0.84 0.89 0.75 0.03 0.54 0.86 0.41 0.20 0.50 0.67 1.00 0.71 0.54 0.18 0.83 0.04 0.72 0.48 0.10 0.94 0.49 0.79 0.06 0.10 0.26 0.99 0.49 0.67 0.97 0.75 0.16 0.19 0.91 0.50 0.59 0.54 0.03 0.24 0.27 0.86 0.52 0.44 0.78 0.93 0.08 0.25 0.33 ]
[0.69 1.00 0.99 0.93 0.67 0.72 0.98 0.82 0.63 0.80 0.37 0.63 0.36 0.98 0.03 0.68 0.96 0.66 0.09 0.76 0.76 0.16 0.60 0.37 0.67 0.04 0.07 0.84 0.88 0.50 0.02 0.06 0.64 0.32 0.87 0.14 0.73 0.46 0.86 0.71 1.00 0.88 0.30 0.57 0.29 0.01 0.10 0.71 0.58 0.67 0.77 0.81 0.43 0.82 0.99 0.66 0.29 0.02 0.48 0.34 0.07 0.13 0.03 0.97 0.70 0.44 0.89 0.96 0.76 0.82 0.62 0.24 0.28 0.57 0.40 0.99 ]
[0.38 0.88 0.32 0.28 0.79 0.58 0.53 0.51 0.07 0.47 0.61 0.52 0.86 0.10 0.74 0.07 0.71 0.65 0.47 0.46 0.31 0.05 0.98 0.31 0.10 0.08 0.87 0.31 0.83 0.31 0.56 0.36 0.37 0.11 0.71 0.55 0.31 0.52 0.45 0.54 0.88 1.00 0.95 0.79 0.35 0.25 0.26 0.89 0.25 0.28 0.42 0.35 0.65 0.04 0.12 0.81 0.32 0.10 0.40 0.94 0.91 0.25 0.12 0.69 0.99 0.81 0.96 0.37 0.06 0.10 0.52 0.47 0.85 0.41 0.88 0.14 ]
[0.67 0.58 0.19 0.90 0.69 0.83 0.25 0.87 0.69 0.55 0.74 0.14 0.19 0.18 0.87 0.94 0.37 0.05 0.85 0.87 0.35 0.24 0.13 0.18 0.48 0.95 0.42 0.78 0.28 0.52 0.06 0.95 0.60 0.60 0.32 0.59 0.38 0.22 0.16 0.18 0.30 0.95 1.00 0.37 0.36 0.16 0.97 0.82 0.22 0.91 0.83 0.82 0.33 0.80 0.70 0.01 0.80 0.34 0.55 0.14 0.55 0.86 0.58 0.20 0.29 0.19 0.77 0.42 0.31 0.05 0.76 0.81 0.53 0.86 0.92 0.08 ]
[0.99 0.74 0.52 0.63 0.08 0.21 0.38 0.39 0.89 0.33 0.02 0.32 0.83 0.54 0.10 0.31 0.49 0.25 0.52 0.69 0.53 0.44 0.53 0.02 0.81 0.08 0.76 0.25 0.20 0.57 0.50 0.51 0.59 0.02 0.36 0.07 0.39 0.81 0.11 0.83 0.57 0.79 0.37 1.00 0.70 0.36 0.72 0.02 0.05 0.92 0.46 0.12 0.91 0.06 0.05 0.06 0.77 0.89 0.49 0.55 0.22 0.91 0.76 0.45 0.95 0.85 0.56 0.93 0.36 0.63 0.90 0.15 0.70 0.87 0.28 0.79 ]
