[0.85 0.19 0.01 0.37 0.10 0.84 0.44 0.49 0.76 0.94 0.42 0.44 0.33 1.00 0.51 0.56 0.18 0.01 0.88 0.77 0.65 0.88 0.61 0.92 0.09 0.98 0.37 0.64 0.33 0.75 0.64 0.10 0.85 0.16 0.68 0.10 0.98 0.40 0.36 0.03 0.75 0.84 0.92 0.55 0.59 0.78 0.92 0.11 0.21 0.99 0.77 0.11 0.63 0.40 0.75 0.74 0.69 0.70 0.34 0.96 0.74 0.21 0.84 0.91 0.62 0.57 0.51 0.91 0.59 0.71 0.21 0.19 0.33 0.67 0.46 0.44 0.51 0.48 0.10 0.90 0.46 0.05 0.46 0.63 0.08 0.19 ]
[0.41 0.39 0.42 0.24 0.45 0.92 0.60 0.25 0.79 0.91 0.99 0.06 0.88 0.51 1.00 0.74 0.89 0.92 0.27 0.88 0.41 0.15 0.31 0.99 0.64 0.48 0.18 0.69 0.09 0.93 0.00 0.14 0.61 0.54 0.67 0.47 0.20 0.44 0.38 0.64 0.53 0.06 0.34 0.17 0.39 0.19 0.98 0.24 0.95 0.41 0.32 0.72 0.72 0.64 0.71 0.69 0.56 0.20 0.47 0.23 0.14 0.44 0.93 0.66 0.66 0.15 0.93 0.42 0.47 0.99 0.23 0.38 0.65 0.33 0.49 0.89 0.32 0.36 0.81 1.00 0.29 0.15 0.30 0.21 0.92 0.06 ]
[0.66 0.39 0.67 0.01 0.88 0.78 0.13 0.40 0.69 0.45 0.21 0.32 0.53 0.56 0.74 1.00 0.99 0.09 0.14 0.41 0.08 0.32 0.16 0.76 0.74 0.80 0.13 0.12 0.32 0.34 0.41 0.95 0.64 0.55 0.80 0.94 0.15 0.65 0.68 0.68 0.81 0.96 0.51 0.31 0.15 0.39 0.98 0.51 0.77 0.19 0.34 0.30 0.86 0.48 0.84 0.86 0.44 0.33 0.05 0.53 0.40 0.10 0.49 0.32 0.37 0.61 0.09 0.22 0.02 0.66 0.33 0.29 0.39 0.76 0.02 0.47 0.90 0.87 0.61 0.18 0.87 0.61 0.90 0.41 0.61 0.92 ]
[0.14 0.53 0.51 0.36 0.52 0.35 0.84 0.47 0.50 0.66 0.07 0.06 0.77 0.18 0.89 0.99 1.00 0.46 0.84 0.20 0.33 0.83 0.68 0.81 0.18 0.67 0.52 0.48 0.83 0.34 0.39 0.43 0.31 0.18 0.61 0.85 0.06 0.34 0.78 0.41 0.68 0.77 0.15 0.78 0.15 0.93 0.21 0.22 0.95 0.78 0.48 0.20 0.18 0.84 0.78 0.95 0.88 0.68 0.77 0.21 0.73 0.33 0.94 0.58 0.75 0.43 0.21 0.36 0.51 0.25 0.10 0.16 0.93 0.54 0.07 0.02 0.66 0.42 0.15 0.95 0.04 0.90 0.25 0.79 0.33 0.92 ]
[0.58 0.72 0.95 0.92 0.90 0.97 0.49 0.36 0.24 0.02 0.89 0.18 0.58 0.01 0.92 0.09 0.46 1.00 0.26 0.69 0.86 0.71 0.31 0.14 0.11 0.77 0.01 0.49 0.89 0.76 0.45 0.52 0.21 0.10 0.13 0.00 0.83 0.18 0.59 0.83 0.01 0.16 0.97 0.76 0.68 0.39 0.27 0.47 0.08 0.37 0.85 0.09 0.81 0.41 0.50 0.65 0.27 0.77 0.39 0.07 0.84 0.87 0.34 0.04 0.49 0.01 0.40 0.37 0.36 0.62 0.31 0.88 0.54 0.50 0.99 0.08 0.63 0.29 0.26 0.09 0.37 0.17 0.58 0.13 0.83 0.45 ]
[0.76 0.01 0.40 0.76 0.70 0.98 0.79 0.96 0.75 0.18 0.66 0.32 0.49 0.88 0.27 0.14 0.84 0.26 1.00 0.70 0.57 0.68 0.44 0.51 0.03 0.83 0.95 0.08 0.28 1.00 0.75 0.18 0.00 0.15 0.12 0.55 0.90 0.57 0.97 0.57 0.97 0.28 0.17 0.95 0.43 0.78 0.27 0.16 0.99 0.31 0.15 0.41 0.85 0.69 0.76 0.69 0.35 0.70 0.09 0.29 0.56 0.50 0.89 0.04 0.75 0.91 0.72 0.58 0.29 0.70 0.21 0.75 0.90 0.32 0.40 0.78 0.79 0.09 0.68 0.11 0.96 0.62 0.20 0.82 0.16 0.30 ]
[0.95 0.56 0.75 0.66 0.36 0.65 0.37 0.00 0.66 0.56 0.13 0.70 0.63 0.77 0.88 0.41 0.20 0.69 0.70 1.00 0.68 0.59 0.38 0.63 0.33 0.44 0.94 0.14 0.38 0.61 0.87 0.90 0.67 0.81 0.85 0.82 0.74 0.41 0.70 0.44 0.07 0.50 0.77 0.07 0.69 0.87 0.41 0.83 0.15 0.15 0.65 0.34 0.74 0.89 0.45 0.23 0.42 0.99 0.35 0.83 0.37 0.92 0.60 0.27 0.34 0.59 0.29 0.98 0.60 0.80 0.33 0.37 0.49 0.50 0.24 0.03 0.78 0.74 0.35 0.52 0.85 0.80 0.25 0.84 0.50 0.58 ]
[0.21 0.33 0.46 0.70 0.94 0.82 0.76 0.88 0.05 0.51 0.55 0.09 0.02 0.65 0.41 0.08 0.33 0.86 0.57 0.68 1.00 0.54 0.98 0.26 0.17 0.18 0.33 0.32 0.11 0.97 0.52 0.34 0.66 0.54 0.02 0.30 0.22 0.88 0.13 0.60 0.64 0.36 0.49 0.91 0.78 0.31 0.85 0.00 0.18 0.65 0.18 0.07 0.73 0.59 0.04 0.18 0.84 0.17 0.04 0.40 0.84 0.70 0.27 0.70 0.15 0.47 0.95 0.44 0.73 0.96 0.01 0.50 0.87 0.72 0.38 0.01 0.49 0.68 0.33 0.12 0.04 0.65 0.83 0.15 0.94 0.18 ]
[1.00 0.69 0.65 0.69 0.32 0.35 0.11 0.86 0.78 0.28 0.13 0.96 0.30 0.88 0.15 0.32 0.83 0.71 0.68 0.59 0.54 1.00 0.48 0.82 0.94 0.79 0.91 0.90 0.90 0.27 0.45 0.70 0.41 0.53 0.83 0.21 0.40 0.05 0.34 0.26 0.57 0.47 1.00 0.54 0.55 0.45 0.93 0.86 0.55 0.86 0.76 0.94 0.40 0.78 0.67 0.72 0.94 0.02 0.89 0.98 0.33 0.72 0.83 0.97 0.56 0.80 0.12 0.66 0.42 0.69 0.77 0.46 0.19 0.51 0.75 0.87 0.58 0.17 0.47 0.93 0.17 0.26 0.44 0.52 0.62 0.65 ]
[0.32 0.37 0.48 0.21 0.93 0.92 0.86 0.00 0.26 0.93 0.95 0.53 0.23 0.61 0.31 0.16 0.68 0.31 0.44 0.38 0.98 0.48 1.00 0.71 0.67 0.70 0.76 0.22 0.85 0.45 0.70 0.01 0.84 0.16 0.14 0.83 0.67 0.68 0.24 0.31 0.07 0.53 0.87 0.82 0.97 0.06 0.61 0.66 0.07 0.91 0.57 0.67 0.68 0.34 0.54 0.47 0.38 0.44 0.03 0.64 0.04 0.18 0.58 0.17 0.84 0.36 0.08 0.56 0.70 0.89 0.57 0.12 0.28 0.97 0.06 0.91 0.86 0.61 0.20 0.30 0.74 0.47 0.52 0.39 0.15 0.01 ]
[0.52 0.02 0.69 0.84 0.83 0.41 0.74 0.68 0.97 0.09 0.40 0.27 0.89 0.92 0.99 0.76 0.81 0.14 0.51 0.63 0.26 0.82 0.71 1.00 0.83 0.09 0.21 0.66 0.88 0.34 0.01 0.13 0.86 0.59 0.11 0.36 0.80 0.36 0.24 0.63 0.61 0.62 0.96 0.01 0.60 1.00 0.61 0.80 0.07 0.51 0.74 0.02 0.88 0.95 0.38 0.39 0.02 0.30 0.50 0.64 0.26 0.15 0.62 0.58 1.00 0.02 0.58 0.70 0.94 0.76 0.08 0.04 0.61 0.31 0.60 0.10 0.96 0.38 0.18 0.93 0.89 0.01 0.49 0.30 0.92 0.70 ]
[0.75 0.78 0.89 0.10 0.98 0.94 0.92 0.59 0.53 0.04 0.73 0.20 0.61 0.09 0.64 0.74 0.18 0.11 0.03 0.33 0.17 0.94 0.67 0.83 1.00 0.44 0.90 0.23 0.55 0.03 0.84 0.40 0.65 0.10 0.09 0.17 0.13 0.68 0.08 0.10 0.67 0.14 0.86 0.37 0.96 0.03 0.45 0.80 0.78 0.57 0.31 0.87 0.59 0.11 0.04 0.48 0.39 0.38 0.34 0.77 0.35 0.49 0.88 0.82 0.24 0.90 0.88 0.28 0.31 0.33 0.68 0.12 0.98 0.59 0.51 0.77 0.61 0.09 0.68 0.13 0.55 0.99 0.03 0.75 0.93 0.39 ]
[0.93 0.56 0.71 0.77 0.34 0.36 0.21 0.91 0.96 0.22 0.80 0.42 0.43 0.98 0.48 0.80 0.67 0.77 0.83 0.44 0.18 0.79 0.70 0.09 0.44 1.00 0.70 0.36 0.68 0.77 0.50 0.89 0.69 0.35 0.63 0.50 0.59 0.61 0.97 0.83 0.53 0.10 0.83 0.39 0.70 0.61 0.76 0.89 0.05 0.59 0.07 0.11 0.82 0.33 0.01 0.37 0.49 0.17 0.95 0.92 0.01 0.35 0.05 0.73 0.64 0.04 0.88 0.95 0.26 0.07 0.59 0.28 0.16 0.18 0.78 0.52 0.58 0.74 0.79 0.85 0.45 0.61 0.97 0.27 0.16 0.53 ]
[0.33 0.43 0.95 0.57 0.53 0.19 0.64 0.68 0.51 0.35 0.59 0.46 0.75 0.37 0.18 0.13 0.52 0.01 0.95 0.94 0.33 0.91 0.76 0.21 0.90 0.70 1.00 0.97 0.43 0.31 0.80 0.42 0.21 0.89 0.88 0.67 0.92 0.15 0.96 0.07 0.27 0.44 0.60 0.17 0.19 0.67 0.89 0.93 0.95 0.57 0.72 0.13 0.06 0.76 0.63 0.78 0.14 0.85 0.20 0.24 0.82 0.89 0.90 0.72 0.12 0.22 0.03 0.64 0.82 0.78 0.54 0.27 0.79 0.86 0.86 0.67 0.46 0.43 0.72 0.04 0.18 0.47 0.85 0.34 0.54 0.68 ]
[0.95 0.10 0.85 0.34 0.35 0.73 0.89 1.00 0.59 0.11 0.63 0.16 0.12 0.64 0.69 0.12 0.48 0.49 0.08 0.14 0.32 0.90 0.22 0.66 0.23 0.36 0.97 1.00 0.21 0.23 0.75 0.74 0.56 0.43 0.61 0.37 0.28 0.20 0.59 0.28 0.33 0.45 0.03 0.75 0.67 0.47 0.80 0.61 0.62 0.08 0.98 0.18 0.96 0.55 0.53 0.49 0.85 0.50 0.24 0.64 0.52 0.04 0.65 0.32 0.72 0.36 0.08 0.30 0.79 0.94 0.31 0.78 0.15 0.65 0.85 0.17 0.80 0.99 0.54 0.73 0.04 0.82 0.51 0.21 0.05 0.98 ]
[0.33 0.83 0.97 0.99 0.37 0.86 0.60 0.51 0.66 1.00 0.26 0.62 0.52 0.33 0.09 0.32 0.83 0.89 0.28 0.38 0.11 0.90 0.85 0.88 0.55 0.68 0.43 0.21 1.00 0.62 0.96 0.56 0.35 0.97 0.12 0.67 0.24 0.91 0.64 0.68 0.15 0.74 0.35 0.52 0.59 0.35 0.73 0.94 0.56 0.02 0.17 0.51 0.77 0.94 0.22 0.88 0.95 0.17 0.75 0.44 0.12 0.23 0.09 0.27 0.91 0.23 0.55 0.81 0.16 0.70 0.64 0.34 0.26 0.94 0.62 0.08 0.21 0.33 1.00 0.42 0.75 0.78 0.31 0.16 0.59 0.44 ]
[0.40 0.53 0.55 0.92 0.32 0.45 0.17 0.10 0.85 0.92 0.88 0.81 0.89 0.75 0.93 0.34 0.34 0.76 1.00 0.61 0.97 0.27 0.45 0.34 0.03 0.77 0.31 0.23 0.62 1.00 0.03 0.29 0.35 0.46 0.62 0.29 0.52 0.10 0.35 0.58 0.22 0.57 0.84 0.64 0.41 0.86 0.50 0.94 0.76 0.59 0.69 0.06 0.90 0.25 0.21 0.17 0.07 0.22 0.24 0.96 0.31 0.18 0.87 0.70 0.23 0.14 0.50 0.91 0.77 0.97 0.76 0.02 0.88 0.37 0.87 0.25 0.54 0.49 0.03 0.83 0.07 0.52 0.91 0.80 0.94 0.77 ]
[0.92 0.56 0.14 0.02 0.38 0.14 0.25 0.03 0.51 0.90 0.96 0.44 0.71 0.64 0.00 0.41 0.39 0.45 0.75 0.87 0.52 0.45 0.70 0.01 0.84 0.50 0.80 0.75 0.96 0.03 1.00 0.91 0.27 0.80 0.85 0.83 0.09 0.51 0.26 0.14 0.60 0.04 0.16 0.46 0.93 0.55 0.95 0.35 0.19 0.57 0.58 0.01 0.29 0.17 0.17 0.86 0.51 0.91 0.84 0.67 0.84 0.91 0.39 0.94 0.68 0.30 0.61 0.52 0.76 0.78 0.55 0.23 0.16 0.81 0.70 0.80 0.48 0.29 0.66 0.58 0.82 0.51 0.80 0.86 0.58 0.74 ]
[0.67 0.18 0.26 0.92 0.69 0.30 0.63 0.85 0.84 0.15 0.59 0.58 0.11 0.10 0.14 0.95 0.43 0.52 0.18 0.90 0.34 0.70 0.01 0.13 0.40 0.89 0.42 0.74 0.56 0.29 0.91 1.00 0.03 0.85 0.91 0.46 0.32 0.14 0.84 0.01 0.13 0.70 0.91 0.25 0.36 0.40 0.83 0.73 0.55 0.69 0.77 0.91 0.32 0.95 0.14 0.84 0.36 0.14 0.41 0.38 0.89 0.74 0.77 0.42 0.12 0.92 0.06 0.99 0.47 0.45 0.76 0.30 0.09 0.55 0.94 0.04 0.17 0.91 0.75 0.45 0.49 0.43 0.46 0.49 0.14 0.66 ]
[0.78 0.69 0.37 0.81 0.29 0.61 0.46 0.88 0.41 0.01 0.49 0.70 0.10 0.85 0.61 0.64 0.31 0.21 0.00 0.67 0.66 0.41 0.84 0.86 0.65 0.69 0.21 0.56 0.35 0.35 0.27 0.03 1.00 0.31 0.06 0.16 0.79 0.68 0.64 0.68 0.60 0.08 1.00 0.85 0.28 0.24 0.67 0.89 0.15 0.34 0.04 0.86 0.83 0.35 0.94 0.91 0.92 0.57 0.35 0.16 0.63 0.09 0.96 0.99 0.59 0.69 0.88 0.60 0.11 1.00 0.19 0.49 0.59 0.02 0.95 0.61 0.80 0.35 0.25 0.20 0.04 0.86 0.94 0.72 0.56 0.91 ]
[0.27 0.28 0.03 0.06 0.20 0.48 0.71 0.88 0.57 0.79 0.22 0.57 0.31 0.16 0.54 0.55 0.18 0.10 0.15 0.81 0.54 0.53 0.16 0.59 0.10 0.35 0.89 0.43 0.97 0.46 0.80 0.85 0.31 1.00 0.55 0.09 0.78 0.62 0.19 0.09 0.36 0.47 0.76 0.89 0.78 0.81 0.25 0.13 0.69 0.98 0.38 0.33 0.36 0.93 0.44 0.30 0.58 0.75 0.35 0.50 0.54 0.54 0.79 0.75 0.39 0.58 0.55 0.56 0.30 0.46 0.75 0.37 0.61 0.05 0.85 0.59 0.16 0.83 0.16 0.54 0.89 0.23 0.89 0.36 0.10 0.32 ]
[0.22 0.91 0.93 0.99 0.51 0.60 0.86 0.67 0.56 0.99 0.79 0.34 0.43 0.68 0.67 0.80 0.61 0.13 0.12 0.85 0.02 0.83 0.14 0.11 0.09 0.63 0.88 0.61 0.12 0.62 0.85 0.91 0.06 0.55 1.00 0.51 0.88 0.88 0.59 0.14 0.15 0.28 0.76 0.14 0.52 0.89 0.19 0.10 0.52 0.62 0.00 0.31 0.82 0.54 0.70 0.57 0.24 0.65 0.32 0.27 0.28 0.32 0.93 0.46 0.19 0.79 0.93 0.68 0.42 0.23 0.75 0.38 0.83 0.64 0.67 0.69 0.72 0.42 0.95 0.93 0.83 0.22 0.53 0.41 0.86 0.31 ]
[0.88 0.41 0.66 0.87 0.92 0.60 0.98 0.08 0.61 0.57 0.20 0.66 0.76 0.10 0.47 0.94 0.85 0.00 0.55 0.82 0.30 0.21 0.83 0.36 0.17 0.50 0.67 0.37 0.67 0.29 0.83 0.46 0.16 0.09 0.51 1.00 0.04 0.65 0.67 0.89 0.14 0.53 0.58 0.14 0.72 0.61 0.54 0.01 0.19 0.78 0.20 0.67 0.86 0.45 0.23 0.22 0.32 0.96 0.34 0.49 1.00 0.78 0.17 0.35 0.80 0.18 0.06 0.86 0.62 0.38 0.81 0.42 0.74 0.37 0.15 0.38 0.08 0.85 0.14 0.07 0.41 0.05 0.54 0.31 0.42 0.68 ]
[0.54 0.21 0.37 0.20 0.53 0.73 0.47 0.41 0.65 0.01 0.07 0.89 0.11 0.98 0.20 0.15 0.06 0.83 0.90 0.74 0.22 0.40 0.67 0.80 0.13 0.59 0.92 0.28 0.24 0.52 0.09 0.32 0.79 0.78 0.88 0.04 1.00 0.93 0.12 0.83 0.85 0.63 0.20 0.27 0.53 0.34 0.90 0.87 0.65 0.24 0.80 0.08 0.34 0.12 0.74 0.35 0.50 0.19 0.22 0.14 0.21 0.62 0.16 0.66 0.42 0.53 0.62 0.70 0.47 0.98 0.82 1.00 0.27 0.01 0.05 0.72 0.39 0.33 0.84 0.85 0.32 0.57 0.13 0.68 0.02 0.00 ]
[0.89 0.24 0.94 0.25 0.62 0.61 0.27 0.39 0.22 0.85 0.30 0.56 0.21 0.40 0.44 0.65 0.34 0.18 0.57 0.41 0.88 0.05 0.68 0.36 0.68 0.61 0.15 0.20 0.91 0.10 0.51 0.14 0.68 0.62 0.88 0.65 0.93 1.00 0.04 0.98 0.31 0.03 0.66 0.89 0.01 0.73 0.25 0.34 0.04 0.03 0.96 0.59 0.45 0.78 0.19 0.32 0.33 0.09 0.82 0.91 0.05 0.38 0.57 0.67 0.90 0.81 0.00 0.25 0.55 0.24 0.87 0.29 0.69 0.93 0.75 0.94 0.49 0.37 0.17 0.51 0.46 0.80 0.01 0.10 0.32 0.87 ]
[0.43 0.18 0.11 0.44 0.38 0.29 0.42 0.42 0.78 0.28 0.41 0.86 0.26 0.36 0.38 0.68 0.78 0.59 0.97 0.70 0.13 0.34 0.24 0.24 0.08 0.97 0.96 0.59 0.64 0.35 0.26 0.84 0.64 0.19 0.59 0.67 0.12 0.04 1.00 0.25 0.09 0.35 0.87 0.22 0.83 0.74 0.23 0.04 0.79 0.65 0.92 0.56 0.47 0.33 0.10 0.51 0.07 0.53 0.82 0.69 0.73 0.52 0.99 0.84 0.53 0.76 0.75 0.58 0.88 0.52 0.31 0.69 0.97 0.59 0.87 0.52 0.00 0.63 0.71 0.61 0.71 0.73 0.37 0.89 0.34 0.08 ]
