[0.25 0.31 0.17 0.85 0.78 0.76 0.64 0.00 0.02 0.66 0.42 0.81 0.28 0.04 1.00 0.96 0.71 0.79 0.57 0.70 0.70 0.81 0.58 0.93 0.02 0.21 0.14 0.78 0.10 ]
[0.49 0.15 0.91 0.83 0.84 0.17 0.90 0.76 0.59 0.68 0.36 0.12 0.57 0.45 0.96 1.00 0.42 0.43 0.74 0.20 0.06 0.92 0.97 0.66 0.23 0.10 0.01 0.24 0.39 ]
[0.16 0.89 0.61 0.85 0.43 0.58 0.41 0.15 0.99 0.92 0.36 0.93 0.06 0.51 0.71 0.42 1.00 0.70 0.18 0.66 0.60 0.69 0.94 0.08 0.80 0.44 0.66 0.21 0.85 ]
[0.08 0.43 0.58 0.06 0.69 0.39 0.44 0.83 0.61 0.20 0.80 0.87 0.45 0.43 0.79 0.43 0.70 1.00 0.85 0.90 0.48 0.44 0.73 0.81 0.20 0.52 0.02 0.73 0.36 ]
[0.44 0.39 0.77 0.60 0.04 0.72 0.51 0.78 0.76 0.89 0.57 0.81 0.47 0.54 0.57 0.74 0.18 0.85 1.00 0.67 0.87 0.83 0.20 0.77 0.22 0.68 0.41 0.67 0.86 ]
[0.16 0.95 0.11 0.24 0.63 0.24 0.71 0.96 0.12 0.08 0.73 0.30 0.27 0.50 0.70 0.20 0.66 0.90 0.67 1.00 0.29 0.94 0.59 0.66 0.42 0.36 0.68 0.38 0.64 ]
[0.28 0.96 0.57 0.91 0.02 0.91 0.23 0.91 0.54 0.58 0.54 0.25 0.30 0.16 0.70 0.06 0.60 0.48 0.87 0.29 1.00 0.06 0.73 0.54 0.15 0.22 0.20 0.40 0.88 ]
[0.49 0.49 0.74 0.14 0.21 0.87 0.73 0.19 0.59 0.04 0.29 0.39 0.70 0.39 0.81 0.92 0.69 0.44 0.83 0.94 0.06 1.00 0.07 0.51 0.28 0.72 0.76 0.72 0.92 ]
[0.44 0.30 0.08 0.53 0.51 0.77 0.19 0.16 0.71 0.38 0.92 0.99 0.63 0.35 0.58 0.97 0.94 0.73 0.20 0.59 0.73 0.07 1.00 0.77 0.84 0.81 0.94 0.37 0.98 ]
[0.45 0.58 0.74 0.43 0.31 0.11 0.84 0.60 0.87 0.41 0.67 0.09 0.42 0.24 0.93 0.66 0.08 0.81 0.77 0.66 0.54 0.51 0.77 1.00 0.74 0.83 0.40 0.61 0.75 ]
[0.75 0.64 0.23 0.19 0.48 0.01 0.37 0.05 0.62 0.40 0.52 0.44 0.90 0.10 0.02 0.23 0.80 0.20 0.22 0.42 0.15 0.28 0.84 0.74 1.00 0.89 0.62 0.45 0.12 ]
[0.47 0.23 0.17 0.89 0.43 0.22 0.86 0.99 0.44 0.03 0.61 0.71 0.23 0.33 0.21 0.10 0.44 0.52 0.68 0.36 0.22 0.72 0.81 0.83 0.89 1.00 0.43 0.14 0.24 ]
[0.73 0.97 1.00 0.90 0.81 0.68 0.80 0.86 0.13 0.56 0.35 0.03 0.35 0.71 0.14 0.01 0.66 0.02 0.41 0.68 0.20 0.76 0.94 0.40 0.62 0.43 1.00 0.64 0.48 ]
[0.63 0.23 0.61 0.03 0.89 0.94 0.49 0.60 0.12 0.26 0.97 0.25 0.59 0.52 0.78 0.24 0.21 0.73 0.67 0.38 0.40 0.72 0.37 0.61 0.45 0.14 0.64 1.00 0.78 ]
[0.50 0.95 0.98 0.07 0.33 0.85 0.71 0.09 0.94 0.15 0.54 0.00 0.41 0.67 0.10 0.39 0.85 0.36 0.86 0.64 0.88 0.92 0.98 0.75 0.12 0.24 0.48 0.78 1.00 ]
];
