[0.90 0.99 0.66 0.15 0.73 0.42 0.52 0.92 0.39 0.73 0.30 0.06 0.14 0.47 0.09 0.01 0.81 0.99 0.29 0.79 0.03 0.23 0.03 0.85 0.04 1.00 0.77 0.07 0.54 0.30 0.78 0.73 0.48 0.99 0.16 0.49 0.71 0.27 0.62 0.05 0.11 0.88 0.34 0.44 0.82 0.99 0.49 0.52 0.96 0.03 0.62 0.53 0.32 0.29 0.25 0.85 0.88 0.38 0.15 0.53 0.47 0.10 0.58 0.33 0.62 0.38 0.86 0.23 0.64 0.77 0.25 0.58 0.05 0.95 0.90 0.83 0.41 0.93 0.65 0.82 0.45 0.97 0.47 0.94 0.31 ]
[0.66 0.60 0.66 0.59 0.56 0.42 0.82 0.45 0.14 0.56 0.56 0.62 0.58 0.59 0.27 0.35 0.41 0.55 0.14 0.59 0.94 0.27 0.94 0.20 0.48 0.77 1.00 0.37 0.41 0.60 0.26 0.14 0.59 0.65 0.76 0.63 0.27 0.80 0.10 0.83 0.31 0.92 0.31 0.49 0.08 0.07 0.85 0.81 0.80 0.29 0.36 0.10 0.62 0.84 0.55 0.58 0.38 0.59 0.18 0.22 0.94 0.90 0.25 0.64 0.53 0.36 0.12 0.94 0.20 0.22 0.55 0.25 0.09 0.65 0.98 0.98 0.92 0.17 0.19 0.61 0.55 0.92 0.15 0.00 0.24 ]
[0.19 0.73 0.35 0.91 0.78 0.81 0.85 0.66 0.63 0.42 0.38 1.00 0.86 0.48 0.96 0.62 0.43 0.72 0.24 0.15 0.84 0.78 0.63 0.13 0.82 0.07 0.37 1.00 0.62 0.80 0.55 0.30 0.26 0.96 0.88 0.85 1.00 0.37 0.67 0.41 0.38 0.86 0.82 0.04 0.16 0.76 0.42 0.61 0.88 0.92 0.08 0.57 0.09 0.16 0.02 0.29 0.98 0.71 0.46 0.29 0.07 0.21 0.10 0.48 0.02 0.82 0.27 0.15 0.49 0.19 0.45 0.45 0.53 0.49 0.34 0.67 0.23 0.20 0.43 0.37 0.45 0.77 0.52 0.50 0.85 ]
[0.55 0.50 0.15 0.09 0.22 0.65 0.10 0.92 0.17 0.99 0.05 0.18 0.26 0.07 0.03 0.93 0.03 0.01 0.76 0.26 0.85 0.11 0.91 0.57 0.25 0.54 0.41 0.62 1.00 0.85 0.54 0.21 0.65 0.02 0.45 0.14 0.94 0.73 0.41 0.99 0.64 0.60 0.77 0.93 0.48 0.48 0.22 0.44 0.19 0.75 0.78 0.11 0.40 0.10 0.59 0.58 0.70 0.24 0.27 0.25 0.95 0.98 0.64 0.30 0.69 0.20 0.87 0.56 0.95 0.37 0.76 0.90 0.42 0.15 0.25 0.44 0.21 0.49 0.90 0.78 0.41 0.88 0.63 0.86 0.73 ]
[0.83 0.20 0.52 0.05 0.80 0.30 0.18 0.52 0.56 0.54 0.59 0.72 0.21 0.18 0.31 0.23 0.56 0.52 0.71 0.03 0.01 0.16 0.83 0.36 0.45 0.30 0.60 0.80 0.85 1.00 0.37 0.38 0.35 0.41 0.55 0.74 0.73 0.14 0.29 0.33 0.36 0.53 0.81 0.43 0.32 0.54 0.70 0.79 0.49 0.53 0.97 0.01 0.96 0.53 0.37 0.16 0.14 0.70 0.28 0.69 0.71 0.38 0.47 0.81 0.74 0.73 0.87 0.70 0.69 0.21 0.63 0.53 0.62 0.12 0.14 0.09 0.31 0.20 0.77 0.47 0.34 0.50 0.12 0.64 0.34 ]
[0.67 0.79 0.96 0.81 0.36 0.88 0.67 0.95 0.81 0.61 0.10 0.27 0.59 0.08 0.15 0.23 0.85 0.59 0.81 0.28 0.08 0.92 0.89 0.40 0.63 0.78 0.26 0.55 0.54 0.37 1.00 0.66 0.91 0.97 0.67 0.52 0.50 0.28 0.16 0.23 0.50 0.43 0.53 0.87 0.10 0.44 0.42 0.55 0.92 0.08 0.09 0.40 0.60 0.94 0.02 0.01 0.39 0.28 0.08 0.61 0.47 0.10 0.37 0.36 0.52 0.08 0.37 0.66 0.96 0.11 0.92 0.54 0.24 0.99 0.82 0.44 0.83 0.93 0.78 0.58 0.90 0.43 0.64 0.97 0.33 ]
[0.57 0.98 0.73 0.37 0.51 0.50 0.88 0.05 0.82 0.37 0.86 0.34 0.25 0.36 0.69 0.31 0.81 0.09 0.50 0.81 0.33 0.84 0.51 0.47 0.72 0.73 0.14 0.30 0.21 0.38 0.66 1.00 0.81 0.54 0.10 0.46 0.94 0.48 0.77 0.17 0.53 0.12 0.85 0.66 0.34 0.89 0.54 0.23 0.19 0.24 0.79 0.77 0.92 0.32 0.01 0.13 0.89 0.50 0.55 0.64 0.39 0.45 0.49 0.77 0.05 0.52 0.31 0.63 0.91 0.14 0.13 0.51 0.79 0.03 0.00 0.26 0.20 0.81 0.11 0.83 0.33 0.70 0.12 0.02 0.84 ]
[0.08 0.67 0.99 0.11 0.41 0.25 0.91 0.49 0.39 0.04 0.12 0.79 0.39 0.28 0.82 0.52 0.48 0.60 0.57 0.92 0.24 0.46 0.14 0.56 0.16 0.48 0.59 0.26 0.65 0.35 0.91 0.81 1.00 0.07 0.91 0.49 0.59 0.55 0.32 0.93 0.90 0.29 0.05 0.54 0.92 0.19 0.59 0.43 0.48 0.46 0.42 0.34 0.79 0.02 0.20 0.23 0.31 0.15 0.01 0.13 0.44 0.27 0.36 0.07 0.32 0.93 0.98 0.34 0.16 0.88 0.57 0.56 0.70 0.54 0.96 0.23 0.68 0.75 0.08 0.42 0.89 0.95 0.83 0.03 0.25 ]
[0.01 0.85 0.38 0.45 0.02 0.63 0.76 0.28 0.84 0.07 0.01 0.17 0.25 0.74 0.39 0.27 0.33 0.53 0.34 0.09 0.36 0.10 0.16 0.60 0.76 0.99 0.65 0.96 0.02 0.41 0.97 0.54 0.07 1.00 0.35 0.21 0.89 0.99 0.15 0.16 0.30 0.18 0.03 0.33 0.53 0.10 0.53 0.76 0.54 0.88 0.15 0.06 0.62 0.04 0.27 0.26 0.62 0.36 0.26 0.96 0.09 0.38 0.29 0.21 0.53 0.00 0.82 0.49 0.59 0.89 0.89 0.28 0.26 0.78 0.74 0.85 0.23 0.87 0.85 0.09 0.53 0.15 1.00 0.01 1.00 ]
[0.76 1.00 0.86 0.48 0.82 0.68 0.46 0.13 0.96 0.56 0.98 0.51 0.04 0.95 0.30 0.36 0.72 0.39 0.13 0.84 0.05 0.22 0.25 0.64 0.08 0.16 0.76 0.88 0.45 0.55 0.67 0.10 0.91 0.35 1.00 0.03 0.64 0.52 0.01 0.18 0.49 0.88 0.76 0.88 0.07 0.47 0.32 0.09 0.74 0.90 0.09 0.50 0.18 0.83 0.94 0.37 0.25 0.27 0.23 0.54 0.34 0.28 0.90 0.11 0.43 0.94 0.04 0.01 0.55 0.14 0.23 0.60 0.72 0.37 0.81 0.70 0.67 0.91 0.30 0.29 0.61 0.68 0.18 0.64 0.55 ]
[0.17 0.88 0.98 0.36 0.56 0.22 0.77 0.60 0.13 0.37 0.73 0.58 0.93 0.14 0.93 0.11 0.30 0.58 0.14 0.63 0.60 0.93 0.86 0.59 0.18 0.49 0.63 0.85 0.14 0.74 0.52 0.46 0.49 0.21 0.03 1.00 0.24 0.78 0.91 0.22 0.69 0.50 0.87 0.31 0.47 0.14 0.64 0.85 0.82 0.80 0.84 0.66 0.51 0.04 0.08 0.04 0.02 0.46 0.75 0.92 0.54 0.52 0.59 0.68 0.43 0.89 0.32 0.50 0.23 0.38 0.59 0.66 0.96 0.62 0.80 0.82 0.43 0.54 0.66 0.14 0.84 0.11 0.18 0.57 0.41 ]
[0.15 0.85 0.17 0.58 0.56 0.86 0.30 0.05 0.42 0.66 0.88 0.45 0.54 0.36 0.91 0.34 0.80 0.71 0.42 0.61 0.30 0.68 0.96 0.30 0.60 0.71 0.27 1.00 0.94 0.73 0.50 0.94 0.59 0.89 0.64 0.24 1.00 1.00 0.95 0.45 0.37 0.96 0.17 0.41 0.64 0.73 0.73 0.73 0.50 0.90 0.78 0.75 0.90 0.68 0.06 0.18 0.18 0.40 0.08 0.11 0.76 0.89 0.13 0.31 1.00 0.16 0.79 0.98 0.19 0.29 0.63 0.63 0.94 0.73 0.40 0.41 0.97 0.48 0.83 0.11 0.84 0.64 0.28 0.52 0.71 ]
[0.63 0.10 0.48 0.40 0.49 0.39 0.58 0.62 0.40 0.10 0.16 0.88 0.46 0.65 0.40 0.57 0.77 0.95 0.13 0.06 0.63 0.67 0.64 0.35 0.92 0.27 0.80 0.37 0.73 0.14 0.28 0.48 0.55 0.99 0.52 0.78 1.00 1.00 0.33 0.15 0.84 0.76 0.63 0.76 0.10 0.03 0.61 0.06 0.43 0.90 0.20 0.55 0.81 0.51 0.66 0.86 0.52 0.08 0.46 0.82 0.75 0.49 0.37 0.07 0.37 0.23 0.57 0.52 0.93 0.15 0.91 0.44 0.69 0.82 0.49 0.49 0.09 0.70 0.51 0.29 0.79 0.82 0.65 0.82 0.02 ]
[0.13 0.82 0.45 0.13 0.58 0.03 0.77 0.43 0.50 0.02 0.93 0.96 0.36 0.10 0.12 0.18 0.81 0.30 0.28 0.42 0.36 0.14 0.86 0.43 0.85 0.62 0.10 0.67 0.41 0.29 0.16 0.77 0.32 0.15 0.01 0.91 0.95 0.33 1.00 0.48 0.44 0.82 0.08 0.92 0.44 0.73 0.33 0.14 0.62 0.44 0.95 0.09 0.61 0.76 0.22 0.07 0.16 0.36 0.37 0.54 0.89 0.03 0.30 0.16 0.93 0.65 0.67 0.55 0.64 0.03 0.12 0.08 0.32 0.31 0.38 0.09 0.36 0.11 0.91 0.32 0.98 0.54 0.42 0.43 0.06 ]
[0.80 0.21 0.89 0.62 0.92 0.96 0.08 0.83 0.74 0.49 0.84 0.53 0.45 0.13 0.28 0.47 0.01 0.38 0.25 0.31 0.43 0.27 0.60 0.63 0.49 0.05 0.83 0.41 0.99 0.33 0.23 0.17 0.93 0.16 0.18 0.22 0.45 0.15 0.48 1.00 0.80 0.60 0.07 0.26 0.43 0.64 0.63 0.49 0.73 0.92 0.05 0.72 0.00 0.85 0.85 0.58 0.51 0.78 0.28 0.48 0.22 0.51 0.79 0.91 0.09 0.68 0.70 0.12 0.19 0.47 0.92 0.23 0.19 0.22 0.72 0.43 0.34 0.57 0.88 0.58 0.70 0.71 0.97 0.48 0.24 ]
