[0.93 0.18 0.07 0.85 0.84 0.25 0.15 0.24 0.18 0.39 1.00 0.80 0.73 0.39 0.20 0.75 0.40 0.19 0.67 0.96 0.11 0.41 0.34 0.99 0.37 0.42 ]
[0.63 0.33 0.20 0.80 0.38 0.97 0.12 0.69 0.05 0.41 0.80 1.00 0.21 0.28 0.22 0.65 0.76 0.13 0.46 0.76 0.18 0.53 0.04 0.19 0.20 0.41 ]
[0.08 0.58 0.35 0.82 0.77 0.56 0.48 0.75 0.95 0.25 0.73 0.21 1.00 0.73 0.92 0.34 0.31 0.29 0.94 0.20 0.45 0.67 0.26 0.41 0.98 0.17 ]
[0.81 0.96 0.17 0.87 0.49 0.56 0.59 0.27 0.07 0.38 0.39 0.28 0.73 1.00 0.68 0.42 0.75 0.68 0.15 0.83 0.64 0.28 0.88 0.54 0.35 0.66 ]
[0.72 0.96 0.40 0.10 0.72 0.49 0.29 0.91 0.86 0.29 0.20 0.22 0.92 0.68 1.00 0.35 0.24 0.45 0.35 0.02 0.19 0.03 0.32 0.04 0.97 0.35 ]
[0.33 0.13 0.02 0.91 0.59 0.29 0.24 0.28 0.30 0.14 0.75 0.65 0.34 0.42 0.35 1.00 0.70 0.03 0.38 0.30 0.07 0.72 0.92 0.67 0.15 0.33 ]
[0.09 0.62 0.41 0.98 0.48 0.43 0.14 0.94 0.91 0.77 0.40 0.76 0.31 0.75 0.24 0.70 1.00 0.23 0.06 0.74 0.21 0.12 0.76 0.93 0.06 0.36 ]
[0.35 0.72 0.85 0.80 0.62 0.58 0.48 0.33 0.86 0.75 0.19 0.13 0.29 0.68 0.45 0.03 0.23 1.00 0.33 0.73 0.13 0.37 0.99 0.16 0.42 0.37 ]
[0.76 0.09 0.05 0.18 0.68 0.05 0.38 0.44 0.19 0.27 0.67 0.46 0.94 0.15 0.35 0.38 0.06 0.33 1.00 0.27 0.85 0.26 0.81 0.12 0.18 0.55 ]
[0.47 0.51 0.75 0.42 0.29 0.78 0.19 0.58 0.70 0.18 0.96 0.76 0.20 0.83 0.02 0.30 0.74 0.73 0.27 1.00 0.98 0.90 0.19 0.21 0.94 0.92 ]
[0.39 0.57 0.22 0.45 0.30 0.55 0.08 0.74 0.08 0.66 0.11 0.18 0.45 0.64 0.19 0.07 0.21 0.13 0.85 0.98 1.00 0.81 0.11 0.66 0.07 0.20 ]
[0.09 0.89 0.92 0.27 0.01 0.25 0.53 0.15 0.67 0.64 0.41 0.53 0.67 0.28 0.03 0.72 0.12 0.37 0.26 0.90 0.81 1.00 0.52 0.42 0.87 0.40 ]
[0.81 0.27 0.24 0.77 0.51 0.19 0.03 0.78 0.35 0.04 0.34 0.04 0.26 0.88 0.32 0.92 0.76 0.99 0.81 0.19 0.11 0.52 1.00 0.77 0.07 0.42 ]
[0.09 0.14 0.35 0.35 0.42 0.31 0.13 0.80 0.88 0.93 0.99 0.19 0.41 0.54 0.04 0.67 0.93 0.16 0.12 0.21 0.66 0.42 0.77 1.00 0.38 0.40 ]
[0.12 0.67 0.77 0.62 0.73 0.13 0.37 0.08 0.06 0.09 0.37 0.20 0.98 0.35 0.97 0.15 0.06 0.42 0.18 0.94 0.07 0.87 0.07 0.38 1.00 0.05 ]
[0.36 0.42 0.01 0.10 0.70 0.85 0.81 0.26 0.01 0.97 0.42 0.41 0.17 0.66 0.35 0.33 0.36 0.37 0.55 0.92 0.20 0.40 0.42 0.40 0.05 1.00 ]
];
