[0.95 0.35 0.30 0.77 0.48 0.66 0.20 0.75 0.20 0.63 1.00 0.52 0.97 0.88 0.18 0.19 0.93 0.82 0.08 0.84 0.78 0.04 0.47 0.14 0.24 0.16 0.73 0.09 ]
[0.29 0.28 0.18 0.79 0.44 0.58 0.52 0.43 0.34 0.36 0.52 1.00 0.68 0.95 0.54 0.86 0.70 0.44 0.77 0.92 0.44 0.08 0.35 0.99 0.24 0.04 0.24 0.57 ]
[0.44 0.35 0.78 0.90 0.21 0.00 0.16 0.85 0.07 0.60 0.97 0.68 1.00 0.58 0.10 0.74 0.01 0.91 0.56 0.83 0.05 0.09 0.68 0.34 0.61 0.20 0.97 0.77 ]
[0.66 0.49 0.67 0.64 0.34 0.44 0.93 0.11 0.25 0.34 0.88 0.95 0.58 1.00 0.69 0.41 0.72 0.02 0.99 0.21 0.78 0.53 0.19 0.91 0.56 0.01 0.07 0.13 ]
[0.34 0.58 0.06 0.07 0.83 0.41 0.76 0.36 0.35 0.59 0.18 0.54 0.10 0.69 1.00 0.69 0.92 0.81 0.31 0.63 0.05 0.67 0.59 0.19 0.33 0.37 0.62 0.87 ]
[0.03 0.50 0.74 0.89 0.49 0.47 0.58 0.04 0.24 0.22 0.19 0.86 0.74 0.41 0.69 1.00 0.61 0.10 0.40 0.84 0.68 0.68 0.08 0.84 0.71 0.64 0.18 0.11 ]
[0.96 0.99 0.23 0.88 0.41 0.68 0.15 0.10 0.35 0.57 0.93 0.70 0.01 0.72 0.92 0.61 1.00 0.86 0.81 0.09 0.29 0.99 0.30 0.47 0.92 0.82 0.74 0.90 ]
[0.31 0.38 0.25 0.02 0.28 0.66 0.24 0.44 0.78 0.41 0.82 0.44 0.91 0.02 0.81 0.10 0.86 1.00 0.14 0.03 0.14 0.12 0.45 0.80 0.86 0.92 0.24 0.29 ]
[0.40 0.07 0.24 0.20 0.96 0.92 0.93 0.11 0.89 0.95 0.08 0.77 0.56 0.99 0.31 0.40 0.81 0.14 1.00 0.39 0.45 0.16 0.78 0.31 0.14 0.80 0.80 0.24 ]
[0.17 0.54 0.38 0.23 0.68 0.61 0.23 0.85 0.19 0.49 0.84 0.92 0.83 0.21 0.63 0.84 0.09 0.03 0.39 1.00 0.91 0.45 0.35 0.60 0.31 0.79 0.79 0.96 ]
[0.94 0.38 0.03 0.22 0.56 0.21 0.30 0.33 0.58 0.93 0.78 0.44 0.05 0.78 0.05 0.68 0.29 0.14 0.45 0.91 1.00 0.99 0.80 0.12 0.23 0.15 0.08 0.57 ]
[0.09 0.25 0.40 0.54 0.59 0.32 0.80 0.13 0.67 0.28 0.04 0.08 0.09 0.53 0.67 0.68 0.99 0.12 0.16 0.45 0.99 1.00 0.50 0.64 0.03 0.31 0.11 0.51 ]
[0.88 0.84 0.58 0.23 0.91 0.26 0.91 0.08 0.45 0.21 0.47 0.35 0.68 0.19 0.59 0.08 0.30 0.45 0.78 0.35 0.80 0.50 1.00 0.35 0.86 0.37 0.45 0.14 ]
[0.25 0.42 0.85 0.21 0.19 0.28 0.47 0.09 0.70 0.56 0.14 0.99 0.34 0.91 0.19 0.84 0.47 0.80 0.31 0.60 0.12 0.64 0.35 1.00 0.06 0.57 0.15 0.14 ]
[0.36 0.70 0.49 0.30 0.67 0.57 0.35 0.06 0.43 0.72 0.24 0.24 0.61 0.56 0.33 0.71 0.92 0.86 0.14 0.31 0.23 0.03 0.86 0.06 1.00 0.55 0.23 0.35 ]
[0.06 0.13 0.24 0.02 0.56 0.01 0.48 0.02 0.68 0.36 0.16 0.04 0.20 0.01 0.37 0.64 0.82 0.92 0.80 0.79 0.15 0.31 0.37 0.57 0.55 1.00 0.26 0.92 ]
[0.24 0.59 0.32 0.12 0.02 0.98 0.43 0.76 0.81 0.20 0.73 0.24 0.97 0.07 0.62 0.18 0.74 0.24 0.80 0.79 0.08 0.11 0.45 0.15 0.23 0.26 1.00 0.98 ]
[0.20 0.33 0.57 0.86 0.49 0.08 0.87 0.02 0.29 0.31 0.09 0.57 0.77 0.13 0.87 0.11 0.90 0.29 0.24 0.96 0.57 0.51 0.14 0.14 0.35 0.92 0.98 1.00 ]
];
