[0.15 0.33 0.71 0.41 0.62 0.38 0.38 0.99 0.80 0.18 1.00 0.11 0.22 0.90 0.11 0.79 0.16 0.78 0.79 0.39 0.79 0.40 0.73 0.26 0.00 0.64 0.03 0.41 0.91 0.63 0.83 0.29 0.35 0.10 0.52 0.61 0.41 0.25 0.06 0.51 0.64 0.91 0.81 0.67 0.31 0.35 0.24 0.31 0.91 0.82 0.36 0.59 0.78 0.79 0.16 0.34 0.31 0.16 0.70 0.80 0.86 0.00 0.11 0.68 0.76 0.38 0.94 0.90 0.24 0.21 0.03 0.20 0.93 0.44 0.09 0.88 ]
[0.82 0.39 0.54 0.15 0.40 0.86 0.09 0.70 0.55 0.31 0.11 1.00 0.75 0.42 0.15 0.15 0.21 0.02 0.89 0.90 0.24 0.80 0.99 0.76 0.46 0.49 0.27 0.50 0.54 0.99 0.77 1.00 0.09 0.87 0.67 0.97 0.24 0.76 0.54 0.26 0.60 0.46 0.61 0.18 0.35 0.35 0.79 0.44 0.20 0.34 0.97 0.62 0.29 0.91 0.22 0.67 0.34 0.32 0.86 0.73 0.69 0.80 0.87 0.96 0.24 0.37 0.63 0.53 0.50 0.64 0.93 0.40 0.62 0.04 0.28 0.95 ]
[0.63 0.43 0.83 0.75 0.49 0.83 0.74 0.04 0.46 0.87 0.22 0.75 1.00 0.33 0.17 0.51 0.86 0.56 0.16 0.54 0.83 0.53 0.52 0.70 0.92 0.16 0.54 0.30 0.81 0.67 0.29 0.21 0.54 0.51 0.39 0.18 0.67 0.42 0.87 0.49 0.05 0.92 0.74 0.12 0.45 0.21 0.60 0.67 0.68 0.54 0.77 0.19 0.30 0.53 0.15 0.16 0.55 0.53 0.09 0.06 0.95 0.32 0.57 0.99 0.11 0.78 0.58 0.01 0.64 0.75 0.96 0.41 0.20 0.57 0.98 0.89 ]
[0.74 0.93 0.81 0.65 0.23 0.58 0.18 0.24 0.16 0.22 0.90 0.42 0.33 1.00 0.10 0.46 0.07 0.42 0.20 0.22 0.51 0.82 0.42 0.59 0.08 0.86 0.87 0.16 0.63 0.74 0.38 0.98 0.27 0.48 0.50 0.54 0.61 0.86 0.80 0.43 0.23 0.99 0.32 0.65 0.47 0.96 0.71 0.24 0.22 0.38 0.07 0.79 0.72 0.16 0.36 0.75 0.97 0.40 0.22 0.22 0.12 0.71 0.11 0.72 0.28 0.45 0.46 0.46 0.09 0.37 0.16 0.76 0.27 0.58 0.54 0.64 ]
[0.24 0.61 0.67 0.06 0.35 0.67 0.83 0.58 0.47 0.67 0.11 0.15 0.17 0.10 1.00 0.48 0.71 0.29 0.42 0.84 0.32 0.81 0.64 0.13 0.38 0.18 0.81 0.73 0.50 0.68 0.50 0.48 0.24 0.68 0.62 0.24 0.36 0.20 0.99 0.08 0.33 0.11 0.98 0.63 0.21 0.11 0.13 0.54 0.76 0.46 0.47 0.75 0.21 0.32 0.33 0.28 0.46 0.43 0.57 0.97 0.22 0.69 0.22 0.33 0.53 0.45 0.90 0.11 0.97 0.05 0.60 0.87 0.14 0.70 0.90 0.03 ]
[0.24 0.97 0.11 0.09 0.13 0.82 0.84 0.21 0.35 0.14 0.79 0.15 0.51 0.46 0.48 1.00 0.04 0.96 0.59 0.95 0.57 0.33 0.39 0.25 0.88 0.32 0.11 0.99 0.94 0.02 1.00 0.54 0.51 0.56 0.98 0.22 0.40 0.91 0.28 0.03 0.30 0.60 0.04 0.49 0.06 0.20 0.31 0.94 0.61 0.12 0.62 0.85 0.16 0.42 0.22 0.47 0.23 0.30 0.66 0.66 0.56 0.95 0.21 0.45 0.23 0.40 0.58 0.36 0.42 0.44 0.56 0.02 0.11 0.37 0.13 0.28 ]
[0.67 0.58 0.92 0.27 0.09 0.56 0.28 0.64 0.29 0.75 0.16 0.21 0.86 0.07 0.71 0.04 1.00 0.96 0.91 0.94 0.44 0.31 0.89 0.12 0.27 0.29 0.69 0.32 0.16 0.17 0.68 0.51 0.73 0.85 0.43 0.81 0.60 0.41 0.29 0.86 0.94 0.22 0.36 0.25 0.25 0.57 0.64 0.51 0.19 0.04 0.85 0.55 0.40 0.42 0.66 0.39 0.78 0.84 0.37 0.20 0.31 0.08 0.44 0.69 0.93 0.20 0.91 0.68 0.38 0.25 0.10 0.83 0.45 0.37 0.06 0.61 ]
[0.21 0.17 0.13 0.98 0.95 0.05 0.25 0.72 0.15 0.59 0.78 0.02 0.56 0.42 0.29 0.96 0.96 1.00 0.24 0.20 0.71 0.46 0.03 0.48 0.27 0.59 0.80 0.53 0.88 0.41 0.13 0.80 0.84 0.82 0.51 0.63 0.64 0.13 0.82 0.40 0.15 0.79 0.74 0.13 0.35 0.07 0.67 0.03 0.95 0.44 0.41 0.79 0.43 0.24 0.33 0.07 0.87 0.54 0.51 0.92 0.08 0.89 0.06 0.29 0.71 0.11 0.54 0.91 0.55 0.95 0.75 0.57 0.77 0.47 0.73 0.31 ]
[0.38 0.08 0.77 0.18 0.66 0.47 0.86 0.29 0.36 0.29 0.79 0.89 0.16 0.20 0.42 0.59 0.91 0.24 1.00 0.08 0.07 0.13 0.31 0.96 0.18 0.69 0.82 0.25 0.98 0.01 0.61 0.58 0.33 0.12 0.96 0.69 0.18 0.99 0.79 0.16 0.08 0.05 0.74 0.00 0.83 0.89 0.61 0.16 0.78 0.12 0.35 0.47 0.51 0.71 0.40 0.27 0.25 0.20 0.07 0.89 0.81 0.56 0.24 0.12 0.82 0.34 0.99 1.00 0.07 0.78 0.10 0.35 0.12 0.73 0.12 0.73 ]
[0.20 0.41 0.16 0.33 0.34 0.48 0.74 0.64 0.81 0.96 0.39 0.90 0.54 0.22 0.84 0.95 0.94 0.20 0.08 1.00 0.60 0.12 0.05 0.21 0.91 0.05 0.24 0.17 0.06 0.81 0.65 0.60 0.92 0.21 0.82 0.76 0.97 0.03 0.99 0.36 0.91 0.32 0.42 0.60 0.17 0.85 0.64 0.24 0.29 0.83 0.77 0.19 0.31 0.60 0.56 0.10 0.90 0.79 0.83 0.31 0.33 0.80 0.53 0.26 0.59 0.51 0.04 0.41 0.78 0.22 0.66 0.01 0.19 0.44 0.73 0.16 ]
[0.98 0.40 0.94 0.51 0.69 0.02 0.83 0.98 1.00 0.76 0.79 0.24 0.83 0.51 0.32 0.57 0.44 0.71 0.07 0.60 1.00 0.56 0.51 0.99 0.20 0.61 0.71 0.51 0.80 0.75 0.67 0.96 0.58 0.09 0.22 0.52 0.95 0.93 0.10 0.77 0.93 0.76 0.07 0.07 0.75 0.37 0.41 0.07 0.77 0.95 0.60 0.65 0.38 0.05 0.35 0.55 0.99 0.74 0.62 0.88 0.95 0.31 0.29 0.46 0.84 1.00 0.89 0.71 0.40 0.42 0.62 0.97 0.48 0.56 0.42 0.56 ]
[0.10 0.78 0.47 0.29 0.29 0.29 0.36 0.38 0.98 0.08 0.40 0.80 0.53 0.82 0.81 0.33 0.31 0.46 0.13 0.12 0.56 1.00 0.19 0.22 0.64 0.83 0.04 0.94 0.83 0.90 0.91 0.10 0.77 0.21 0.78 0.33 0.24 0.53 0.55 0.45 0.28 0.32 0.92 0.63 0.39 0.20 0.52 0.80 0.70 0.80 0.00 0.53 0.38 0.40 0.74 0.21 0.43 0.27 0.32 0.50 0.88 0.76 0.32 0.78 0.59 0.40 0.58 0.39 0.11 0.32 0.49 0.55 0.28 0.80 0.97 0.05 ]
[0.08 0.16 0.47 0.89 0.73 0.58 0.98 0.41 0.67 0.17 0.73 0.99 0.52 0.42 0.64 0.39 0.89 0.03 0.31 0.05 0.51 0.19 1.00 0.85 0.03 0.50 0.84 0.49 0.41 0.26 0.57 0.79 0.44 0.29 0.90 0.61 0.33 0.43 0.13 0.35 0.38 0.29 0.70 0.11 0.54 0.79 0.63 0.62 0.57 0.97 0.73 0.48 0.95 0.11 0.19 0.08 0.41 0.47 0.89 0.13 0.61 0.74 0.50 0.97 0.23 0.90 0.81 0.18 0.14 0.79 0.54 0.30 0.25 0.39 0.84 0.72 ]
[0.53 0.29 0.40 0.24 0.57 0.30 0.07 0.91 0.48 0.69 0.26 0.76 0.70 0.59 0.13 0.25 0.12 0.48 0.96 0.21 0.99 0.22 0.85 1.00 0.90 0.88 0.16 0.54 0.75 0.86 0.66 0.82 0.42 0.67 0.83 0.76 0.21 0.43 0.05 0.31 0.92 0.65 0.24 0.59 0.48 0.64 0.02 0.10 0.20 0.25 0.94 0.76 0.41 0.02 0.29 0.36 0.09 0.82 0.40 0.78 0.24 0.14 0.41 0.33 0.05 0.37 0.89 0.79 0.92 0.53 0.82 0.38 0.06 0.70 0.22 0.17 ]
[0.21 0.46 0.67 0.92 0.86 0.97 0.62 0.91 0.93 0.35 0.00 0.46 0.92 0.08 0.38 0.88 0.27 0.27 0.18 0.91 0.20 0.64 0.03 0.90 1.00 0.17 0.47 0.57 0.59 0.99 0.77 0.24 0.95 0.42 0.34 0.13 0.32 0.47 0.68 0.01 0.97 0.35 0.46 0.24 0.80 0.38 0.30 0.19 0.05 0.50 0.18 0.61 0.16 0.74 0.37 0.18 0.21 0.19 0.99 0.94 0.45 0.74 0.76 0.68 0.00 0.26 0.53 0.02 0.73 0.35 0.94 0.65 0.25 0.90 0.55 0.55 ]
[0.32 0.11 0.96 0.89 0.16 0.77 0.55 0.03 0.53 0.79 0.64 0.49 0.16 0.86 0.18 0.32 0.29 0.59 0.69 0.05 0.61 0.83 0.50 0.88 0.17 1.00 0.25 0.20 0.83 0.83 0.03 0.87 0.23 0.04 0.46 0.16 0.89 0.25 0.01 0.17 0.10 0.63 0.59 0.97 0.86 0.20 0.37 0.67 0.89 0.87 0.20 0.22 0.54 0.30 0.82 0.70 0.89 0.35 0.65 0.13 0.88 0.05 0.77 0.26 0.75 0.84 0.02 0.09 0.59 0.51 0.96 0.42 0.63 0.43 0.66 0.13 ]
[0.08 0.88 0.04 1.00 0.50 0.89 0.32 0.33 0.92 0.99 0.03 0.27 0.54 0.87 0.81 0.11 0.69 0.80 0.82 0.24 0.71 0.04 0.84 0.16 0.47 0.25 1.00 0.83 0.87 0.86 0.38 0.05 0.03 0.20 0.46 0.79 0.50 0.64 0.64 0.88 0.60 0.21 0.80 0.30 0.76 0.76 0.63 0.39 0.32 0.70 0.86 0.93 0.78 0.09 0.46 0.74 0.95 0.58 0.23 0.91 0.46 0.95 0.72 0.76 0.49 0.30 0.12 0.66 0.23 0.24 0.77 0.06 0.61 0.96 0.97 0.34 ]
[0.17 0.60 0.32 0.60 0.36 0.23 0.98 0.09 0.49 0.84 0.41 0.50 0.30 0.16 0.73 0.99 0.32 0.53 0.25 0.17 0.51 0.94 0.49 0.54 0.57 0.20 0.83 1.00 0.45 0.43 0.56 0.85 0.61 0.50 0.60 0.17 0.72 0.96 0.42 0.47 0.27 0.66 0.44 0.49 0.00 0.22 0.19 0.53 0.95 0.40 0.40 0.17 0.86 0.39 0.77 0.39 0.60 0.65 0.91 0.20 0.52 0.22 0.48 0.00 0.25 0.74 0.24 0.81 0.15 0.51 0.59 0.01 0.13 0.20 0.26 0.86 ]
[0.52 0.01 0.54 0.71 0.36 0.71 0.71 0.41 0.74 0.56 0.91 0.54 0.81 0.63 0.50 0.94 0.16 0.88 0.98 0.06 0.80 0.83 0.41 0.75 0.59 0.83 0.87 0.45 1.00 0.31 1.00 0.82 0.98 0.44 0.96 0.49 0.80 0.98 0.07 0.36 0.50 0.12 0.22 0.80 0.79 0.44 0.93 0.61 0.70 0.52 0.73 0.67 0.94 0.01 0.77 0.12 0.73 0.76 0.64 0.07 0.65 0.68 0.53 0.06 0.56 0.83 0.57 0.90 0.46 0.04 0.62 0.44 0.78 0.36 0.94 0.80 ]
[0.47 0.03 0.17 0.05 0.07 0.37 0.94 0.44 0.53 0.98 0.63 0.99 0.67 0.74 0.68 0.02 0.17 0.41 0.01 0.81 0.75 0.90 0.26 0.86 0.99 0.83 0.86 0.43 0.31 1.00 0.24 0.02 0.81 0.71 0.61 0.70 0.71 0.95 0.14 0.58 0.78 0.63 0.75 0.38 0.65 0.56 0.65 0.74 0.24 0.67 0.16 0.40 0.05 0.54 0.65 0.05 0.43 0.39 0.36 0.06 0.99 0.02 0.27 0.83 0.98 0.01 0.49 0.20 0.56 0.14 0.68 0.79 0.88 0.26 0.69 0.31 ]
[0.65 0.20 0.53 0.37 0.71 0.95 0.30 0.78 0.85 0.47 0.83 0.77 0.29 0.38 0.50 1.00 0.68 0.13 0.61 0.65 0.67 0.91 0.57 0.66 0.77 0.03 0.38 0.56 1.00 0.24 1.00 0.80 0.04 0.90 0.22 0.94 0.21 0.08 0.91 0.51 0.76 0.55 0.68 0.30 0.02 0.58 0.56 0.95 0.20 0.43 0.07 0.85 0.24 0.63 0.31 0.47 0.70 0.20 0.44 0.13 0.86 0.30 0.59 0.43 0.35 0.49 0.66 0.93 0.91 0.33 0.73 0.57 0.63 0.64 0.13 0.21 ]
[0.84 0.10 0.81 0.07 0.49 0.37 0.77 0.93 0.90 0.70 0.29 1.00 0.21 0.98 0.48 0.54 0.51 0.80 0.58 0.60 0.96 0.10 0.79 0.82 0.24 0.87 0.05 0.85 0.82 0.02 0.80 1.00 0.14 0.52 0.25 0.26 0.65 0.13 0.19 0.90 0.39 0.04 0.22 0.95 0.49 0.00 0.24 0.02 0.79 0.72 0.67 0.32 0.50 0.81 0.93 0.45 0.25 0.58 0.30 0.78 0.12 0.93 0.19 0.48 0.81 0.61 0.40 0.33 0.78 0.82 0.37 0.92 0.15 0.37 0.07 0.70 ]
[0.84 0.50 0.76 0.29 0.67 0.36 0.84 0.38 0.62 0.49 0.35 0.09 0.54 0.27 0.24 0.51 0.73 0.84 0.33 0.92 0.58 0.77 0.44 0.42 0.95 0.23 0.03 0.61 0.98 0.81 0.04 0.14 1.00 0.85 0.37 0.00 0.93 0.23 0.45 0.11 0.76 0.66 0.89 0.49 0.71 0.09 0.91 0.18 0.57 0.03 0.17 0.26 0.73 0.90 0.78 0.95 0.67 0.98 0.23 0.33 0.12 0.47 0.83 0.75 0.61 0.14 0.36 0.44 0.57 0.60 0.11 0.40 0.38 0.60 0.55 0.50 ]
[0.59 0.08 0.68 0.11 0.16 0.22 0.17 0.93 0.82 0.17 0.10 0.87 0.51 0.48 0.68 0.56 0.85 0.82 0.12 0.21 0.09 0.21 0.29 0.67 0.42 0.04 0.20 0.50 0.44 0.71 0.90 0.52 0.85 1.00 0.98 0.65 0.02 0.99 0.74 0.64 0.61 0.24 0.43 0.52 0.41 0.99 0.08 0.97 0.34 0.57 0.34 0.86 0.00 0.65 0.84 0.86 0.68 0.37 0.48 0.40 0.89 0.44 0.46 0.50 0.03 0.19 0.14 0.47 0.16 0.65 0.59 0.86 0.51 0.44 0.03 0.60 ]
[0.18 0.41 0.55 0.99 0.10 0.15 0.63 0.82 0.71 0.96 0.52 0.67 0.39 0.50 0.62 0.98 0.43 0.51 0.96 0.82 0.22 0.78 0.90 0.83 0.34 0.46 0.46 0.60 0.96 0.61 0.22 0.25 0.37 0.98 1.00 0.22 0.32 0.29 0.65 0.74 0.72 0.44 0.06 0.92 0.57 0.28 0.24 0.47 0.30 0.75 0.87 0.59 0.30 0.09 0.86 0.15 0.45 0.18 0.09 0.58 0.41 0.59 0.14 0.79 0.46 0.92 0.36 0.08 0.51 0.43 0.44 0.80 0.46 0.43 0.13 0.68 ]
[0.18 0.42 0.12 0.14 0.15 0.01 0.48 0.54 0.71 0.54 0.61 0.97 0.18 0.54 0.24 0.22 0.81 0.63 0.69 0.76 0.52 0.33 0.61 0.76 0.13 0.16 0.79 0.17 0.49 0.70 0.94 0.26 0.00 0.65 0.22 1.00 0.37 0.08 0.90 0.27 0.37 0.26 0.00 0.92 0.76 0.27 0.46 0.56 0.56 0.21 0.45 0.18 0.99 0.86 0.51 0.93 0.37 0.54 0.53 0.91 0.99 0.30 0.56 0.96 0.56 0.92 0.84 0.06 0.01 0.82 0.10 0.40 0.97 1.00 0.87 0.42 ]
[0.53 0.26 0.54 0.41 0.95 0.44 0.78 0.12 0.94 0.16 0.41 0.24 0.67 0.61 0.36 0.40 0.60 0.64 0.18 0.97 0.95 0.24 0.33 0.21 0.32 0.89 0.50 0.72 0.80 0.71 0.21 0.65 0.93 0.02 0.32 0.37 1.00 0.28 0.44 0.04 0.85 0.07 0.05 0.43 0.61 0.20 0.87 0.20 0.28 0.55 0.00 0.51 0.22 0.82 0.35 0.48 0.15 0.47 0.54 0.07 0.24 0.51 0.59 0.97 0.29 0.68 0.38 0.02 0.52 0.72 0.37 0.40 0.02 0.20 0.77 0.11 ]
[0.45 0.83 0.94 0.71 0.84 0.13 0.84 0.39 1.00 0.67 0.25 0.76 0.42 0.86 0.20 0.91 0.41 0.13 0.99 0.03 0.93 0.53 0.43 0.43 0.47 0.25 0.64 0.96 0.98 0.95 0.08 0.13 0.23 0.99 0.29 0.08 0.28 1.00 0.45 0.84 0.85 0.93 0.97 0.45 0.19 0.74 0.99 0.13 0.43 0.71 0.58 0.18 0.78 0.25 0.71 0.72 0.91 0.49 0.28 0.26 0.76 0.38 0.18 0.06 0.56 0.03 0.17 0.00 0.35 0.45 0.61 0.89 0.98 0.35 0.47 0.69 ]
[0.24 0.82 0.47 0.28 0.00 0.27 0.05 0.04 0.38 0.55 0.06 0.54 0.87 0.80 0.99 0.28 0.29 0.82 0.79 0.99 0.10 0.55 0.13 0.05 0.68 0.01 0.64 0.42 0.07 0.14 0.91 0.19 0.45 0.74 0.65 0.90 0.44 0.45 1.00 0.71 0.35 0.31 0.94 0.18 0.98 0.10 0.30 0.22 0.74 0.92 0.25 0.89 0.12 0.10 0.68 0.25 0.09 0.15 0.13 0.32 0.24 0.13 0.07 0.12 0.58 0.47 0.10 0.38 0.43 0.56 0.56 0.49 0.86 0.22 0.84 0.76 ]
[0.07 0.44 0.02 0.62 0.74 0.34 0.11 0.39 0.35 0.74 0.51 0.26 0.49 0.43 0.08 0.03 0.86 0.40 0.16 0.36 0.77 0.45 0.35 0.31 0.01 0.17 0.88 0.47 0.36 0.58 0.51 0.90 0.11 0.64 0.74 0.27 0.04 0.84 0.71 1.00 0.67 0.28 0.02 0.79 0.24 0.68 0.49 0.92 1.00 0.05 0.97 0.96 0.89 0.15 0.13 0.22 0.21 0.75 0.66 0.07 0.74 0.31 0.18 0.75 0.77 0.96 0.93 0.34 0.99 0.93 0.09 0.64 0.44 0.61 0.06 0.67 ]
[0.60 0.46 0.98 0.52 0.08 0.53 0.74 0.13 0.39 0.24 0.64 0.60 0.05 0.23 0.33 0.30 0.94 0.15 0.08 0.91 0.93 0.28 0.38 0.92 0.97 0.10 0.60 0.27 0.50 0.78 0.76 0.39 0.76 0.61 0.72 0.37 0.85 0.85 0.35 0.67 1.00 0.58 0.30 0.40 0.40 0.14 0.89 0.37 0.31 0.09 0.35 0.91 0.41 0.69 0.96 0.07 0.24 0.00 0.81 0.80 0.11 0.10 0.50 0.72 0.59 0.48 0.53 0.37 0.88 0.83 0.38 0.78 0.06 0.90 0.93 0.94 ]
[0.76 0.61 0.62 0.82 0.51 0.79 0.84 0.36 0.25 0.83 0.91 0.46 0.92 0.99 0.11 0.60 0.22 0.79 0.05 0.32 0.76 0.32 0.29 0.65 0.35 0.63 0.21 0.66 0.12 0.63 0.55 0.04 0.66 0.24 0.44 0.26 0.07 0.93 0.31 0.28 0.58 1.00 0.50 0.97 0.35 0.76 0.25 0.56 0.26 0.99 0.93 0.33 0.31 0.35 0.69 0.67 0.12 0.81 0.55 0.53 0.12 0.97 0.94 0.36 0.22 0.32 0.89 0.45 0.05 0.07 0.15 0.89 0.20 0.39 0.23 0.76 ]
[0.53 0.72 0.26 0.91 0.42 0.92 0.65 0.96 0.33 0.66 0.81 0.61 0.74 0.32 0.98 0.04 0.36 0.74 0.74 0.42 0.07 0.92 0.70 0.24 0.46 0.59 0.80 0.44 0.22 0.75 0.68 0.22 0.89 0.43 0.06 0.00 0.05 0.97 0.94 0.02 0.30 0.50 1.00 0.72 0.98 0.16 0.41 0.93 0.78 0.99 0.19 0.81 0.38 0.00 0.65 0.19 0.37 0.86 0.37 0.77 0.17 0.51 0.49 0.86 0.55 0.94 0.56 0.16 0.21 0.73 0.89 0.65 0.65 0.47 0.57 0.22 ]
[0.32 0.68 0.38 0.76 0.35 0.13 0.80 0.63 0.86 0.33 0.67 0.18 0.12 0.65 0.63 0.49 0.25 0.13 0.00 0.60 0.07 0.63 0.11 0.59 0.24 0.97 0.30 0.49 0.80 0.38 0.30 0.95 0.49 0.52 0.92 0.92 0.43 0.45 0.18 0.79 0.40 0.97 0.72 1.00 0.93 0.23 0.59 0.64 0.58 0.63 0.41 0.32 0.40 0.62 0.78 0.71 0.10 0.79 0.29 0.54 0.43 0.37 0.37 0.64 0.41 0.87 0.02 0.37 0.24 0.13 0.46 0.99 0.71 0.28 0.92 0.45 ]
