[0.60 0.37 0.62 0.64 0.09 0.51 0.40 0.89 0.48 0.22 0.97 0.52 1.00 0.19 0.83 0.21 0.59 0.31 0.93 0.38 0.73 0.78 0.13 0.39 0.79 0.66 0.61 0.27 ]
[0.48 0.58 0.96 0.47 0.50 0.09 0.72 0.26 0.94 0.09 0.58 0.81 0.19 1.00 0.21 0.05 0.42 0.68 0.04 0.83 0.50 0.41 0.76 0.05 0.72 0.83 0.29 0.86 ]
[0.80 0.79 0.99 0.87 0.73 0.14 0.52 0.50 0.59 0.73 0.83 0.56 0.83 0.21 1.00 0.76 0.78 0.69 0.40 0.14 0.32 0.47 0.76 0.60 0.64 0.30 0.69 0.33 ]
[0.91 0.30 0.67 0.95 0.81 0.07 0.83 0.98 0.33 0.49 0.54 0.57 0.21 0.05 0.76 1.00 0.58 0.98 0.53 0.82 0.66 0.69 0.79 0.37 0.14 0.61 0.34 0.62 ]
[0.40 0.20 0.36 0.63 0.80 0.78 0.14 0.97 0.69 0.39 0.69 0.43 0.59 0.42 0.78 0.58 1.00 0.70 0.83 0.49 0.61 0.70 0.97 0.28 0.40 0.67 0.54 0.02 ]
[0.36 0.16 0.56 0.90 0.40 0.31 0.16 0.89 0.43 0.05 0.19 0.60 0.31 0.68 0.69 0.98 0.70 1.00 0.53 0.37 0.12 0.01 0.79 0.88 0.46 0.83 0.32 0.05 ]
[0.28 0.71 0.84 0.43 0.33 0.22 0.13 0.53 0.09 0.10 0.90 0.99 0.93 0.04 0.40 0.53 0.83 0.53 1.00 0.72 0.33 0.14 0.29 0.64 0.37 0.10 0.06 0.31 ]
[0.00 0.43 0.11 0.85 0.59 0.30 0.83 0.51 0.59 0.01 0.29 0.49 0.38 0.83 0.14 0.82 0.49 0.37 0.72 1.00 0.73 0.97 0.57 0.34 0.58 0.45 0.08 0.36 ]
[0.97 0.46 0.39 0.42 0.26 0.00 0.42 0.70 0.65 0.47 0.85 0.34 0.73 0.50 0.32 0.66 0.61 0.12 0.33 0.73 1.00 0.23 0.77 1.00 0.06 0.34 0.36 0.62 ]
[0.67 0.80 0.18 0.12 0.91 0.17 0.71 0.90 0.62 0.94 0.81 0.09 0.78 0.41 0.47 0.69 0.70 0.01 0.14 0.97 0.23 1.00 0.59 0.38 0.03 0.95 0.80 0.28 ]
[0.14 0.64 0.22 0.18 0.14 0.83 0.53 0.17 0.35 0.30 0.02 0.86 0.13 0.76 0.76 0.79 0.97 0.79 0.29 0.57 0.77 0.59 1.00 0.82 0.62 0.39 0.37 0.89 ]
[0.43 0.22 0.81 0.05 0.67 0.31 0.66 0.58 0.86 0.18 0.29 0.37 0.39 0.05 0.60 0.37 0.28 0.88 0.64 0.34 1.00 0.38 0.82 1.00 0.57 0.18 0.63 0.09 ]
[0.69 0.23 0.24 0.62 0.87 0.04 0.23 0.50 0.75 0.28 0.03 0.88 0.79 0.72 0.64 0.14 0.40 0.46 0.37 0.58 0.06 0.03 0.62 0.57 1.00 0.73 0.34 0.97 ]
[0.46 0.29 0.70 0.61 0.81 0.92 0.43 0.37 0.47 0.47 0.81 0.14 0.66 0.83 0.30 0.61 0.67 0.83 0.10 0.45 0.34 0.95 0.39 0.18 0.73 1.00 0.29 0.74 ]
[0.60 0.50 0.92 0.74 0.65 0.42 0.87 0.90 0.38 0.29 0.47 0.86 0.61 0.29 0.69 0.34 0.54 0.32 0.06 0.08 0.36 0.80 0.37 0.63 0.34 0.29 1.00 0.90 ]
[0.17 0.53 0.25 0.25 0.48 0.02 0.94 0.22 0.23 0.58 0.51 0.28 0.27 0.86 0.33 0.62 0.02 0.05 0.31 0.36 0.62 0.28 0.89 0.09 0.97 0.74 0.90 1.00 ]
];
