[0.62 0.62 0.22 0.30 0.66 0.96 0.74 0.98 0.18 0.59 0.19 0.30 0.85 0.11 0.62 0.16 0.33 1.00 0.63 0.37 0.99 1.00 0.33 0.47 0.56 0.04 0.26 0.46 0.02 0.32 0.41 0.75 0.67 0.76 0.02 0.62 0.46 0.70 0.23 0.56 0.53 0.13 0.18 0.56 0.71 0.41 0.83 0.46 0.86 0.94 0.21 0.67 0.54 0.93 0.89 0.67 0.38 0.38 0.90 0.78 0.97 0.06 0.48 0.63 0.93 0.74 0.89 0.81 0.98 0.06 0.06 0.61 0.17 0.59 0.12 0.97 0.85 0.92 0.16 0.47 0.82 0.56 0.19 0.29 0.87 0.53 0.99 0.39 0.18 0.90 ]
[0.15 0.57 0.50 0.69 0.60 0.37 0.88 1.00 0.14 0.70 0.72 0.25 0.73 0.27 0.82 0.25 0.85 0.63 1.00 0.68 0.02 0.90 0.94 0.69 0.38 0.71 0.50 0.56 0.66 0.58 0.79 0.67 0.51 0.15 0.51 0.48 0.70 0.66 0.49 0.61 0.43 0.25 0.76 0.39 0.35 0.11 0.34 0.51 0.97 0.21 0.93 0.18 0.14 0.62 0.75 0.59 0.54 0.31 0.78 0.74 0.01 0.48 0.89 0.18 0.82 0.08 0.25 0.66 0.53 0.63 0.46 0.19 0.50 0.60 0.99 0.26 0.58 0.52 0.07 0.27 0.42 0.66 0.92 0.40 0.14 0.73 0.80 0.31 0.92 0.26 ]
[0.45 0.72 0.05 0.50 0.34 0.97 0.88 0.48 0.03 0.15 0.11 0.38 0.75 0.99 0.89 0.10 0.18 0.37 0.68 1.00 0.70 0.66 0.18 0.69 0.97 0.99 0.47 0.79 0.66 0.34 0.49 0.63 0.83 0.26 0.09 0.80 0.18 0.22 0.25 0.83 0.63 0.31 0.34 0.78 0.05 0.18 0.15 0.18 0.94 0.10 0.80 0.33 0.88 0.08 0.53 0.46 0.75 0.26 1.00 0.13 0.80 0.16 0.42 0.74 0.28 0.37 0.70 0.17 0.82 0.73 0.11 0.28 0.02 0.94 0.74 0.52 0.27 0.50 0.72 0.79 0.40 0.49 1.00 0.12 0.90 0.91 0.67 0.87 0.05 0.20 ]
[0.08 0.63 0.38 0.50 0.40 0.53 0.21 0.05 0.37 0.28 0.12 0.22 0.20 0.69 0.15 0.87 0.68 0.99 0.02 0.70 1.00 0.11 0.29 0.13 0.73 0.94 0.14 0.78 0.30 0.50 0.56 0.68 0.92 0.07 0.15 0.50 0.41 0.29 0.27 0.71 0.30 0.41 0.14 0.30 0.85 0.75 0.10 0.21 0.45 0.22 0.26 0.09 0.26 0.77 0.49 0.50 0.95 0.33 0.68 0.44 0.58 0.42 0.86 0.88 0.94 0.53 0.54 0.52 0.68 0.55 0.31 0.63 0.02 0.35 0.05 0.67 0.76 0.07 0.56 0.14 0.89 0.87 0.23 0.70 0.25 0.67 0.57 0.56 0.49 0.87 ]
[0.62 0.19 0.47 0.12 0.03 0.31 0.97 0.97 0.89 0.94 0.96 0.14 0.96 0.52 0.13 0.12 0.74 1.00 0.90 0.66 0.11 1.00 0.57 0.40 0.22 0.17 0.69 0.56 0.20 0.67 0.76 0.16 0.41 0.24 0.97 0.96 0.10 0.90 0.40 0.50 0.57 0.11 0.78 0.43 0.69 0.88 0.91 0.19 0.99 0.18 0.39 0.70 0.42 0.30 0.80 0.38 0.88 0.60 0.22 0.59 0.15 0.96 0.42 0.89 0.82 0.96 0.06 0.40 0.64 0.95 0.71 0.34 0.90 0.94 0.21 0.14 0.22 0.76 0.75 0.84 0.24 0.37 0.18 0.08 0.41 0.41 0.79 0.14 0.95 0.93 ]
[0.79 0.70 0.71 0.54 0.19 0.38 0.48 0.80 0.92 0.31 0.25 0.04 0.93 0.07 0.39 0.92 0.01 0.33 0.94 0.18 0.29 0.57 1.00 0.05 0.29 0.87 0.28 0.44 0.41 0.07 0.75 0.98 0.54 0.59 0.77 0.22 0.12 0.18 0.28 0.01 0.99 0.92 0.07 0.87 0.96 0.98 0.73 0.89 0.32 0.09 0.39 0.84 0.88 0.64 0.16 0.43 0.60 0.58 0.23 0.38 0.27 0.12 0.40 0.59 0.96 0.43 0.85 0.50 0.10 0.94 0.65 0.46 0.84 0.31 0.90 0.98 0.69 0.38 0.79 0.35 0.96 0.15 0.45 1.00 0.23 0.35 0.28 0.00 0.82 0.12 ]
[0.65 0.65 0.84 0.31 0.22 0.42 0.86 0.92 0.70 0.65 0.11 0.54 0.05 0.81 0.90 0.99 0.50 0.47 0.69 0.69 0.13 0.40 0.05 1.00 0.93 0.81 0.31 1.00 0.22 0.04 0.10 0.92 0.59 0.83 0.46 0.00 0.65 0.15 0.62 0.51 0.39 0.30 0.35 0.02 0.27 0.69 0.22 0.28 0.65 0.80 0.56 0.51 0.04 0.87 0.35 0.04 0.46 0.79 0.42 0.66 0.24 0.06 0.90 0.06 0.46 0.22 0.13 0.89 0.76 0.85 0.84 0.96 0.91 0.30 0.67 0.37 0.44 0.32 0.54 0.60 0.05 0.83 0.86 0.08 0.64 0.04 0.41 0.32 0.84 0.56 ]
[0.45 0.57 0.71 0.59 0.31 0.33 0.14 0.28 0.69 0.31 0.47 0.07 0.21 0.81 0.97 0.90 0.42 0.56 0.38 0.97 0.73 0.22 0.29 0.93 1.00 0.50 0.92 0.50 0.58 0.28 0.21 0.90 0.14 0.02 0.59 0.51 0.72 0.23 0.21 0.66 0.54 0.20 0.27 0.98 0.16 0.43 0.09 0.49 0.24 0.57 0.56 0.30 0.94 0.09 0.99 0.98 0.53 0.01 0.12 0.38 0.74 0.21 0.68 0.73 0.10 0.56 0.40 0.43 0.62 0.43 0.89 0.66 0.07 0.80 0.84 0.04 0.08 0.85 0.62 0.63 0.59 0.67 0.05 0.38 0.64 0.52 0.56 0.38 0.29 0.61 ]
[0.58 0.51 0.04 0.60 0.75 0.02 0.48 0.69 0.47 0.60 0.61 0.34 0.99 0.15 0.04 0.18 0.67 0.04 0.71 0.99 0.94 0.17 0.87 0.81 0.50 1.00 0.28 0.92 0.06 0.43 0.18 0.24 0.64 0.96 0.08 0.10 0.94 0.30 0.10 0.27 0.61 0.84 0.63 0.34 0.36 0.10 0.98 0.83 0.63 0.02 0.53 0.98 0.75 0.65 0.37 0.38 0.71 1.00 0.02 0.45 0.69 0.38 0.31 0.69 0.34 0.47 0.61 0.44 0.15 0.43 0.18 0.77 0.52 0.03 0.76 0.67 0.02 0.97 0.74 0.62 0.16 0.81 0.53 0.47 0.94 0.77 0.74 0.91 0.28 0.04 ]
[0.59 0.28 0.91 0.70 0.65 0.96 0.49 0.16 0.77 0.04 0.86 0.60 1.00 0.21 0.20 0.52 0.30 0.26 0.50 0.47 0.14 0.69 0.28 0.31 0.92 0.28 1.00 0.23 0.86 0.25 0.00 0.94 0.22 0.44 0.80 0.27 0.06 0.46 0.13 0.90 0.20 0.07 0.55 0.18 0.83 0.51 0.34 0.90 0.14 0.98 0.96 0.96 0.72 0.68 0.85 0.09 0.50 0.38 0.25 0.03 0.48 0.89 0.55 0.52 0.30 0.63 0.86 0.44 0.90 0.81 0.80 0.44 0.25 0.05 0.01 0.21 0.57 0.29 0.39 0.56 0.34 0.13 0.18 0.15 0.13 0.43 0.85 0.14 0.11 0.88 ]
[0.68 0.10 0.98 0.25 0.95 0.50 0.05 0.17 0.41 0.04 0.23 0.85 0.94 0.95 0.25 0.01 0.89 0.46 0.56 0.79 0.78 0.56 0.44 1.00 0.50 0.92 0.23 1.00 0.39 0.47 0.79 0.99 0.91 0.11 0.29 0.44 0.81 0.20 0.30 0.15 0.39 0.90 0.45 0.73 0.45 0.79 0.00 0.20 0.08 0.56 0.13 0.53 0.66 0.49 0.28 0.45 0.05 0.30 0.77 0.12 0.07 0.57 0.73 0.29 0.90 0.66 0.27 0.32 0.48 0.09 0.15 0.36 0.50 0.22 0.87 0.79 0.62 0.22 0.04 0.61 0.45 0.57 0.80 0.01 0.73 0.55 0.54 0.86 0.92 0.07 ]
[0.55 0.67 0.88 0.88 0.66 0.25 0.32 0.41 0.41 0.05 0.47 0.28 0.35 0.58 0.75 0.49 0.16 0.02 0.66 0.66 0.30 0.20 0.41 0.22 0.58 0.06 0.86 0.39 1.00 0.48 0.53 0.01 0.25 0.37 0.95 0.87 0.04 0.90 0.27 0.18 0.39 0.06 0.77 0.74 0.50 0.28 0.64 0.55 0.10 0.42 0.79 0.80 0.96 0.53 0.04 0.16 0.47 0.37 0.95 0.84 0.94 0.30 0.30 0.49 0.88 0.31 0.24 0.79 0.66 0.47 0.50 0.78 0.44 0.74 0.57 0.54 0.11 0.94 0.51 0.03 0.70 0.85 0.93 0.33 0.83 0.99 0.49 1.00 0.93 0.38 ]
[0.28 0.29 0.58 0.44 0.54 0.17 0.51 0.51 0.72 0.81 0.06 0.17 0.20 0.07 0.12 0.25 0.17 0.32 0.58 0.34 0.50 0.67 0.07 0.04 0.28 0.43 0.25 0.47 0.48 1.00 0.35 0.80 0.34 0.46 0.39 0.17 0.07 0.46 0.24 0.45 0.95 0.69 0.57 0.11 0.40 0.45 0.51 0.89 0.58 0.44 0.07 0.06 0.90 0.78 0.14 0.25 0.71 0.43 0.61 0.75 0.74 0.07 0.58 0.41 0.47 0.61 0.42 0.02 0.42 0.83 0.19 0.23 0.09 0.54 0.40 0.23 0.95 0.51 0.39 0.66 0.09 0.66 0.10 0.69 0.35 0.76 0.10 0.98 0.29 0.02 ]
[0.86 0.16 0.41 0.85 0.09 0.12 0.66 0.04 0.85 0.86 0.90 0.32 0.56 0.61 0.63 0.85 0.18 0.41 0.79 0.49 0.56 0.76 0.75 0.10 0.21 0.18 0.00 0.79 0.53 0.35 1.00 0.35 0.98 0.96 0.16 0.11 0.08 0.19 0.66 0.67 0.81 0.86 0.29 0.46 0.29 0.04 0.90 0.61 0.67 0.56 0.68 0.41 0.36 0.32 0.90 0.09 0.69 0.83 0.75 0.63 0.18 0.66 0.55 0.97 0.34 0.75 0.72 0.48 0.03 0.86 0.12 0.86 0.53 0.02 0.81 0.24 0.53 0.37 0.72 0.36 0.98 0.42 0.97 0.80 0.26 0.86 0.46 0.98 0.83 0.83 ]
[0.53 0.30 0.57 0.05 0.98 0.50 0.86 0.87 0.81 0.84 0.29 0.78 0.80 0.71 0.41 0.35 0.59 0.75 0.67 0.63 0.68 0.16 0.98 0.92 0.90 0.24 0.94 0.99 0.01 0.80 0.35 1.00 0.39 0.23 0.44 0.79 0.29 0.17 0.97 0.53 0.46 0.05 0.38 0.03 0.25 0.83 0.05 0.05 0.57 0.42 0.87 0.42 0.03 0.72 0.05 0.93 0.83 0.53 0.07 0.34 0.32 0.13 1.00 0.96 0.22 0.61 0.73 0.00 0.75 0.37 0.40 0.13 0.48 0.42 0.51 0.82 0.75 0.44 0.65 0.20 0.76 0.06 0.96 0.69 0.81 0.18 0.02 0.43 0.51 0.84 ]
[0.14 0.54 0.48 0.49 0.96 0.86 0.81 0.90 0.13 0.54 0.25 0.27 0.29 0.06 0.03 0.22 0.41 0.67 0.51 0.83 0.92 0.41 0.54 0.59 0.14 0.64 0.22 0.91 0.25 0.34 0.98 0.39 1.00 0.04 0.07 0.30 0.25 0.04 0.86 0.85 0.07 0.55 0.61 0.33 0.61 0.84 0.82 0.84 0.94 0.45 0.31 0.07 0.75 0.42 0.91 0.18 0.97 0.81 0.74 0.32 0.50 0.46 0.96 0.05 0.89 0.91 0.83 0.88 0.11 0.08 0.98 0.12 0.09 0.15 0.97 0.95 0.32 0.23 0.52 0.05 0.80 0.26 0.39 0.78 0.29 0.06 0.97 0.05 0.85 0.16 ]
[0.34 0.39 0.24 0.36 0.61 0.59 0.96 0.54 0.77 0.61 0.80 0.16 0.96 0.18 0.67 0.39 0.08 0.76 0.15 0.26 0.07 0.24 0.59 0.83 0.02 0.96 0.44 0.11 0.37 0.46 0.96 0.23 0.04 1.00 0.25 0.51 0.71 0.74 0.72 0.80 0.01 0.70 0.57 0.22 0.07 0.40 0.62 0.29 0.79 0.48 0.44 0.19 0.12 0.04 0.74 0.16 0.76 0.44 0.71 0.70 0.91 0.16 0.35 0.18 0.64 0.42 0.23 0.33 0.49 0.31 0.43 0.68 0.63 0.58 0.66 0.10 0.56 0.23 0.27 0.16 0.73 0.38 0.37 0.09 0.64 0.54 0.94 0.18 0.94 0.21 ]
[0.29 0.67 0.20 0.52 0.40 0.19 0.99 0.26 0.85 0.58 0.72 0.29 0.94 0.41 0.03 0.06 0.47 0.02 0.51 0.09 0.15 0.97 0.77 0.46 0.59 0.08 0.80 0.29 0.95 0.39 0.16 0.44 0.07 0.25 1.00 0.55 0.41 0.07 0.60 0.03 0.98 0.15 0.01 0.73 0.23 0.93 0.94 0.41 0.10 0.80 0.89 0.21 0.83 0.26 0.92 0.63 0.17 0.89 0.31 0.55 0.52 0.74 0.59 0.22 0.01 0.08 0.31 0.12 0.63 0.94 0.33 0.28 0.54 0.09 0.13 0.31 0.55 0.61 0.65 0.31 0.06 0.97 0.39 0.82 0.40 0.26 0.67 0.90 0.65 0.79 ]
[0.02 0.75 0.09 0.05 0.08 0.36 0.53 0.76 0.35 0.75 0.12 0.09 0.05 0.37 0.17 0.79 0.18 0.62 0.48 0.80 0.50 0.96 0.22 0.00 0.51 0.10 0.27 0.44 0.87 0.17 0.11 0.79 0.30 0.51 0.55 1.00 0.31 0.70 0.16 0.46 0.58 0.69 0.71 0.30 0.60 0.10 0.98 0.45 0.65 0.02 0.08 0.60 0.33 0.19 0.02 0.40 0.46 0.24 0.17 0.91 0.63 0.84 0.83 0.51 0.41 0.62 0.96 0.07 0.73 0.13 0.01 0.23 0.65 0.16 0.51 0.84 0.14 0.95 0.30 0.54 0.11 0.65 0.16 0.32 0.88 0.81 1.00 0.86 0.27 0.16 ]
[0.09 0.89 0.63 0.32 0.83 0.35 0.18 0.48 0.39 0.26 0.94 0.15 0.25 0.23 0.59 0.82 0.83 0.46 0.70 0.18 0.41 0.10 0.12 0.65 0.72 0.94 0.06 0.81 0.04 0.07 0.08 0.29 0.25 0.71 0.41 0.31 1.00 0.61 0.14 0.02 0.57 0.30 0.94 0.34 0.92 0.06 0.65 0.61 0.62 0.07 0.86 0.55 0.70 0.37 0.87 0.61 0.95 0.49 0.12 0.33 0.18 0.05 0.51 0.57 0.10 0.79 0.66 0.07 0.61 0.65 0.18 0.08 0.24 0.55 0.29 0.16 0.83 0.16 0.58 0.84 0.76 0.33 0.17 0.44 0.34 0.02 0.95 0.04 0.10 0.59 ]
