[0.03 0.21 0.09 0.31 0.95 0.50 0.73 0.69 0.77 0.84 0.61 0.60 0.51 1.00 0.95 0.48 0.32 0.38 0.37 0.98 0.82 0.38 0.10 0.36 0.93 0.56 0.27 0.87 0.23 0.72 0.54 0.23 0.50 0.70 0.85 0.51 0.04 0.13 0.13 0.27 0.50 0.88 0.64 ]
[0.96 0.37 0.06 0.08 0.42 0.89 0.90 0.82 0.10 0.19 0.43 0.47 0.74 0.95 1.00 0.59 0.89 0.67 0.46 0.75 0.07 0.12 0.79 0.02 0.80 0.57 0.84 0.06 0.94 0.24 0.68 0.79 0.06 0.98 0.84 0.51 0.88 0.35 0.01 0.22 0.99 0.03 0.75 ]
[0.24 0.80 0.53 0.24 0.75 0.88 0.27 0.99 0.17 0.19 0.23 0.81 0.43 0.48 0.59 1.00 0.38 0.54 0.40 0.70 0.55 0.58 0.54 0.52 0.86 0.64 0.60 0.09 0.19 0.21 0.83 0.26 0.06 0.74 0.53 0.47 0.49 0.28 0.68 0.86 0.85 0.88 0.55 ]
[0.66 0.18 0.97 0.98 0.26 0.73 0.31 0.10 0.35 0.28 0.02 0.32 0.02 0.32 0.89 0.38 1.00 0.34 0.75 0.36 0.34 0.79 0.26 0.81 0.03 0.29 0.14 0.05 0.92 0.19 0.85 0.07 0.91 0.62 0.34 0.84 0.49 0.72 0.86 0.31 0.81 0.88 0.23 ]
[0.36 0.51 0.29 0.57 0.83 0.11 0.56 0.27 0.59 0.43 0.26 0.27 0.31 0.38 0.67 0.54 0.34 1.00 0.91 0.71 0.02 0.61 0.60 0.71 0.67 0.44 0.02 0.46 0.72 0.72 0.11 0.19 0.63 0.77 0.47 0.13 0.89 0.04 0.46 0.01 0.02 0.39 0.62 ]
[0.95 0.13 0.41 0.62 0.49 0.71 0.77 0.08 0.69 0.69 0.18 0.01 0.63 0.37 0.46 0.40 0.75 0.91 1.00 0.47 0.02 0.18 0.69 0.85 0.13 0.24 0.60 0.10 0.88 0.84 0.92 0.27 0.35 0.03 0.41 0.13 0.08 0.14 0.98 0.37 0.46 0.78 0.18 ]
[0.74 0.81 0.43 0.04 0.81 0.14 0.86 0.63 0.50 0.71 0.89 0.93 0.66 0.98 0.75 0.70 0.36 0.71 0.47 1.00 0.08 0.74 0.09 0.66 0.75 0.46 0.39 0.22 0.38 0.64 0.77 0.25 0.03 0.54 0.30 0.96 0.55 0.64 0.23 0.66 0.40 0.88 0.84 ]
[0.13 0.29 0.80 0.21 0.72 0.77 0.82 0.45 0.34 0.77 0.22 0.35 0.81 0.82 0.07 0.55 0.34 0.02 0.02 0.08 1.00 0.56 0.78 0.93 0.49 0.82 0.66 0.05 0.92 0.39 0.03 0.36 0.76 0.02 0.80 0.05 0.45 0.83 0.62 0.83 0.84 0.04 0.94 ]
[0.27 0.09 0.21 0.81 0.59 0.02 0.31 0.19 0.53 0.42 0.71 0.78 0.68 0.38 0.12 0.58 0.79 0.61 0.18 0.74 0.56 1.00 0.82 0.77 0.97 0.15 0.60 0.81 0.44 0.26 0.63 0.62 0.12 0.05 0.14 0.29 0.26 0.52 0.07 0.80 0.02 0.30 0.01 ]
[0.78 0.42 0.91 0.55 0.09 0.81 0.94 0.18 0.62 0.87 0.91 0.60 0.55 0.10 0.79 0.54 0.26 0.60 0.69 0.09 0.78 0.82 1.00 0.84 0.11 0.20 0.39 0.13 0.70 0.87 0.35 0.30 0.70 0.04 0.71 0.16 0.25 0.18 0.58 0.15 0.64 0.89 0.83 ]
[0.69 0.77 0.17 0.67 0.50 0.57 0.52 0.16 0.92 0.06 0.32 0.39 0.76 0.36 0.02 0.52 0.81 0.71 0.85 0.66 0.93 0.77 0.84 1.00 0.06 0.35 0.35 0.70 0.67 0.76 0.64 0.88 0.33 0.87 0.95 0.69 0.57 0.85 0.29 0.64 0.38 0.29 0.72 ]
[0.20 0.65 0.14 0.83 0.89 0.50 0.25 0.29 0.35 0.98 0.35 0.24 0.20 0.93 0.80 0.86 0.03 0.67 0.13 0.75 0.49 0.97 0.11 0.06 1.00 0.35 0.88 0.51 0.11 0.98 0.24 0.39 0.02 0.11 0.55 0.76 0.78 0.15 0.37 0.92 0.61 0.20 0.79 ]
[0.45 0.10 0.16 0.62 0.49 0.13 0.72 0.19 0.73 0.41 0.90 0.46 0.46 0.56 0.57 0.64 0.29 0.44 0.24 0.46 0.82 0.15 0.20 0.35 0.35 1.00 0.57 0.13 0.39 0.14 0.18 0.78 0.95 0.67 0.60 0.21 0.89 0.12 0.56 0.81 0.59 0.44 0.70 ]
[0.11 0.29 0.43 0.08 0.85 0.56 0.83 0.41 0.78 0.69 0.58 0.84 0.46 0.27 0.84 0.60 0.14 0.02 0.60 0.39 0.66 0.60 0.39 0.35 0.88 0.57 1.00 0.82 0.82 0.23 0.09 0.29 0.48 0.22 0.12 0.06 0.63 0.86 0.64 0.38 0.51 0.99 0.39 ]
[0.81 0.81 0.61 0.37 0.74 0.93 0.47 0.43 0.86 0.89 0.52 0.14 0.92 0.87 0.06 0.09 0.05 0.46 0.10 0.22 0.05 0.81 0.13 0.70 0.51 0.13 0.82 1.00 0.13 0.34 0.12 0.34 0.39 0.79 0.66 0.10 0.89 0.99 0.52 0.34 0.09 0.60 0.53 ]
[0.17 0.88 0.41 0.76 0.32 0.90 0.16 0.36 0.93 0.98 0.96 0.51 0.02 0.23 0.94 0.19 0.92 0.72 0.88 0.38 0.92 0.44 0.70 0.67 0.11 0.39 0.82 0.13 1.00 0.23 0.65 0.11 0.95 0.77 0.63 0.08 0.20 0.58 0.12 0.34 0.74 0.05 0.66 ]
[0.42 0.41 0.24 0.45 0.38 0.91 0.76 0.07 0.33 0.66 0.89 0.63 0.18 0.72 0.24 0.21 0.19 0.72 0.84 0.64 0.39 0.26 0.87 0.76 0.98 0.14 0.23 0.34 0.23 1.00 0.08 0.18 0.99 0.87 0.96 0.82 0.69 0.93 0.06 0.75 0.87 0.26 0.30 ]
[0.45 0.80 0.19 0.90 0.19 0.99 0.33 0.31 0.37 0.02 0.49 0.90 0.23 0.54 0.68 0.83 0.85 0.11 0.92 0.77 0.03 0.63 0.35 0.64 0.24 0.18 0.09 0.12 0.65 0.08 1.00 0.29 0.53 0.55 0.82 0.79 0.04 0.23 0.67 0.98 0.34 0.78 0.97 ]
[0.36 0.09 0.48 0.95 0.51 0.80 0.30 0.31 0.08 0.14 0.27 0.95 0.21 0.23 0.79 0.26 0.07 0.19 0.27 0.25 0.36 0.62 0.30 0.88 0.39 0.78 0.29 0.34 0.11 0.18 0.29 1.00 0.29 0.91 0.80 0.55 0.04 0.88 0.62 0.73 0.90 0.25 0.36 ]
[0.78 0.05 0.35 0.48 0.31 0.53 0.23 0.04 0.67 0.33 0.54 0.41 0.05 0.50 0.06 0.06 0.91 0.63 0.35 0.03 0.76 0.12 0.70 0.33 0.02 0.95 0.48 0.39 0.95 0.99 0.53 0.29 1.00 0.32 0.45 0.01 0.26 0.88 0.28 0.24 0.80 0.86 0.25 ]
[0.95 0.01 0.38 0.53 0.70 0.96 0.24 0.44 0.64 0.04 0.45 0.62 0.18 0.70 0.98 0.74 0.62 0.77 0.03 0.54 0.02 0.05 0.04 0.87 0.11 0.67 0.22 0.79 0.77 0.87 0.55 0.91 0.32 1.00 0.55 0.27 0.29 0.79 0.72 0.66 0.90 0.91 0.25 ]
[0.48 0.02 0.45 0.41 0.35 0.82 0.94 0.55 0.43 0.70 0.59 0.03 0.92 0.85 0.84 0.53 0.34 0.47 0.41 0.30 0.80 0.14 0.71 0.95 0.55 0.60 0.12 0.66 0.63 0.96 0.82 0.80 0.45 0.55 1.00 0.50 0.05 0.03 0.43 0.95 0.62 0.93 0.16 ]
[0.15 0.26 0.77 0.56 0.85 0.74 0.45 0.60 0.89 0.68 0.88 0.32 0.79 0.51 0.51 0.47 0.84 0.13 0.13 0.96 0.05 0.29 0.16 0.69 0.76 0.21 0.06 0.10 0.08 0.82 0.79 0.55 0.01 0.27 0.50 1.00 0.71 0.82 0.69 0.79 0.72 0.83 0.26 ]
[0.90 0.20 0.16 0.17 0.78 0.18 0.42 0.03 0.04 0.46 0.07 0.20 0.29 0.04 0.88 0.49 0.49 0.89 0.08 0.55 0.45 0.26 0.25 0.57 0.78 0.89 0.63 0.89 0.20 0.69 0.04 0.04 0.26 0.29 0.05 0.71 1.00 0.65 0.90 0.96 0.48 0.98 0.58 ]
[0.21 0.30 0.79 0.15 0.16 0.34 0.09 0.40 0.68 0.32 0.16 0.59 0.03 0.13 0.35 0.28 0.72 0.04 0.14 0.64 0.83 0.52 0.18 0.85 0.15 0.12 0.86 0.99 0.58 0.93 0.23 0.88 0.88 0.79 0.03 0.82 0.65 1.00 0.32 0.95 0.65 0.76 0.75 ]
[0.87 0.50 0.39 0.74 0.29 0.39 0.14 0.89 0.02 0.28 0.22 0.01 0.83 0.13 0.01 0.68 0.86 0.46 0.98 0.23 0.62 0.07 0.58 0.29 0.37 0.56 0.64 0.52 0.12 0.06 0.67 0.62 0.28 0.72 0.43 0.69 0.90 0.32 1.00 0.88 0.97 0.43 0.04 ]
[0.07 0.79 0.19 0.94 0.86 0.68 0.77 0.70 0.18 0.58 0.82 0.35 0.04 0.27 0.22 0.86 0.31 0.01 0.37 0.66 0.83 0.80 0.15 0.64 0.92 0.81 0.38 0.34 0.34 0.75 0.98 0.73 0.24 0.66 0.95 0.79 0.96 0.95 0.88 1.00 0.47 0.04 0.76 ]
[0.54 0.99 0.65 0.61 0.09 0.24 0.21 0.48 0.73 0.72 0.86 0.37 0.10 0.50 0.99 0.85 0.81 0.02 0.46 0.40 0.84 0.02 0.64 0.38 0.61 0.59 0.51 0.09 0.74 0.87 0.34 0.90 0.80 0.90 0.62 0.72 0.48 0.65 0.97 0.47 1.00 0.12 0.59 ]
[0.92 0.64 0.30 0.99 0.41 0.25 0.28 0.69 0.87 0.90 0.97 0.93 0.79 0.88 0.03 0.88 0.88 0.39 0.78 0.88 0.04 0.30 0.89 0.29 0.20 0.44 0.99 0.60 0.05 0.26 0.78 0.25 0.86 0.91 0.93 0.83 0.98 0.76 0.43 0.04 0.12 1.00 0.20 ]
[0.51 0.57 0.10 0.88 0.48 0.71 0.82 0.82 0.41 0.36 0.47 0.65 0.93 0.64 0.75 0.55 0.23 0.62 0.18 0.84 0.94 0.01 0.83 0.72 0.79 0.70 0.39 0.53 0.66 0.30 0.97 0.36 0.25 0.25 0.16 0.26 0.58 0.75 0.04 0.76 0.59 0.20 1.00 ]
];
