[0.72 0.04 0.86 0.85 0.50 0.90 0.57 0.50 0.61 0.26 1.00 0.29 0.92 0.31 0.34 0.27 0.11 0.25 0.79 0.40 0.09 0.15 0.94 0.45 0.85 0.62 0.64 0.28 0.02 0.13 0.26 0.11 0.31 0.70 0.95 0.91 0.15 0.43 0.94 0.47 0.66 0.88 0.82 0.75 0.40 0.78 0.26 0.12 0.13 0.84 0.32 0.93 0.70 0.80 0.14 0.91 0.79 0.59 0.45 0.95 0.13 0.28 0.75 0.45 0.28 0.69 0.38 0.32 0.56 0.54 0.46 0.34 0.07 0.77 0.89 0.53 0.55 0.97 0.22 0.78 0.24 ]
[0.38 0.19 0.90 0.45 0.66 0.67 0.07 0.10 0.73 0.89 0.29 1.00 0.70 0.39 0.71 0.81 0.09 0.27 0.64 0.91 0.69 0.53 0.62 0.40 0.11 0.33 0.51 0.49 0.76 0.79 0.96 0.00 0.39 0.03 0.34 0.33 0.02 0.21 0.61 0.28 0.47 0.28 0.72 0.95 0.35 0.70 0.76 0.83 0.11 0.16 0.22 0.46 0.20 0.31 0.58 0.05 0.86 0.81 0.87 0.08 0.45 0.29 0.59 0.08 0.53 0.70 0.81 0.76 0.99 0.72 0.68 0.89 0.97 0.51 0.52 0.89 0.93 0.07 0.92 0.50 0.97 ]
[0.04 0.83 0.26 0.49 0.75 0.75 0.29 0.17 0.06 0.11 0.92 0.70 1.00 0.35 0.88 0.99 0.69 0.81 0.96 0.76 0.72 0.04 0.15 0.50 0.64 0.80 0.23 0.93 0.27 0.28 0.84 0.63 0.19 0.27 0.66 0.33 0.43 0.13 0.15 0.11 0.27 0.72 0.31 0.49 0.51 0.96 0.63 0.04 0.27 0.78 0.74 0.87 0.08 0.98 0.28 0.98 0.03 0.20 0.34 0.06 0.84 0.82 0.82 0.57 0.51 0.60 0.85 0.23 0.62 0.13 0.56 0.94 0.15 0.64 0.69 0.92 0.56 0.32 0.36 0.63 0.67 ]
[0.88 0.45 0.51 0.45 0.72 0.61 0.09 0.08 0.08 0.07 0.31 0.39 0.35 1.00 0.05 0.66 0.77 0.46 0.65 0.51 0.50 0.46 0.69 0.63 0.48 0.46 0.62 0.11 0.10 0.66 0.93 0.07 0.46 0.43 0.15 0.53 0.74 0.99 0.76 0.38 0.82 0.65 0.62 0.22 0.20 0.88 0.84 0.96 0.71 0.23 0.38 0.38 0.84 0.77 0.83 0.21 0.77 0.37 0.69 0.28 0.81 0.82 0.17 0.85 0.25 0.30 0.53 0.37 0.38 0.99 0.77 0.25 0.96 0.57 0.97 0.96 0.69 0.18 0.23 0.73 0.28 ]
[0.59 0.64 0.39 0.35 0.90 0.71 0.42 0.31 0.93 0.34 0.34 0.71 0.88 0.05 1.00 0.70 0.15 0.93 0.29 0.47 0.60 0.51 0.04 0.79 0.16 0.53 0.05 0.07 0.00 0.97 0.83 0.84 0.25 0.23 0.49 0.31 0.24 0.23 0.27 0.61 0.09 0.13 0.80 0.35 0.68 0.02 0.55 0.43 0.72 0.98 0.76 0.33 0.39 0.38 0.83 0.39 0.06 0.44 0.17 0.28 0.56 0.49 0.10 0.44 0.51 0.64 0.06 0.49 0.81 0.85 0.86 0.93 0.65 0.29 0.07 0.12 0.35 0.92 0.31 0.63 0.38 ]
[0.31 0.51 0.89 0.72 0.82 0.70 0.40 0.61 0.13 0.83 0.27 0.81 0.99 0.66 0.70 1.00 0.38 0.77 0.76 0.90 0.77 0.36 0.69 0.14 0.10 0.93 0.87 0.07 0.83 0.70 0.77 0.07 0.29 0.44 0.76 0.28 0.32 0.66 0.80 0.94 0.28 0.49 0.75 0.07 0.32 0.61 0.77 0.41 0.90 0.66 0.54 0.01 0.88 0.40 0.97 0.81 0.23 0.98 0.20 0.31 0.79 0.81 0.63 0.13 0.71 0.53 0.65 0.50 0.83 0.44 0.56 0.01 0.17 0.10 0.78 0.55 0.01 0.81 0.17 0.42 0.18 ]
[0.33 0.74 0.17 0.08 0.68 0.56 0.18 0.69 0.99 0.73 0.11 0.09 0.69 0.77 0.15 0.38 1.00 0.89 0.02 0.21 0.36 0.53 0.47 0.14 0.58 0.86 0.37 0.63 0.31 0.47 0.26 0.14 0.84 0.14 0.98 0.91 0.74 0.64 0.13 0.57 0.17 0.76 0.17 0.37 0.07 0.24 0.10 0.86 0.90 0.54 0.69 0.60 0.58 0.82 0.52 0.07 0.73 0.17 0.03 0.31 0.48 0.58 0.08 0.48 0.21 0.45 0.31 0.98 0.77 0.77 0.66 0.61 0.56 0.53 0.22 0.26 0.27 0.93 0.98 0.67 0.82 ]
[0.26 0.59 0.40 0.10 0.15 0.13 0.75 0.78 0.37 0.48 0.25 0.27 0.81 0.46 0.93 0.77 0.89 1.00 0.83 0.84 0.12 0.22 0.86 0.82 0.34 0.27 0.16 0.39 0.32 0.10 0.19 0.24 0.14 0.11 0.54 0.39 0.59 0.04 0.66 0.64 0.40 0.03 0.07 0.39 0.02 0.06 0.29 0.55 0.17 0.13 0.89 0.81 0.05 0.74 0.24 0.11 0.69 0.67 0.36 0.54 0.05 0.70 0.74 0.45 0.90 0.26 0.75 0.36 0.65 0.74 0.79 0.57 0.99 0.70 0.02 0.63 0.32 0.71 0.72 0.64 0.17 ]
[0.53 0.13 0.62 0.83 0.07 0.63 0.76 0.87 0.88 0.01 0.79 0.64 0.96 0.65 0.29 0.76 0.02 0.83 1.00 0.85 0.13 0.32 0.06 0.73 0.75 0.76 0.91 0.16 0.50 0.42 0.81 0.75 0.13 0.35 0.15 0.90 0.19 0.23 0.18 0.04 0.09 0.45 0.98 0.34 0.22 0.67 0.29 0.68 0.16 0.23 0.85 0.20 0.10 0.99 0.78 0.38 0.18 0.40 0.39 0.26 0.38 0.29 0.19 0.26 0.88 0.59 0.68 0.60 0.66 0.58 0.84 0.37 0.10 0.94 0.00 0.49 0.47 0.03 0.31 0.18 0.93 ]
[0.91 0.75 0.72 0.83 0.65 0.49 0.75 0.51 0.57 0.80 0.40 0.91 0.76 0.51 0.47 0.90 0.21 0.84 0.85 1.00 0.73 0.58 0.39 0.67 0.88 0.24 0.13 0.18 0.44 0.19 0.20 0.49 0.12 0.04 0.73 0.11 0.04 0.55 0.07 0.40 0.48 0.36 0.77 0.14 0.55 0.37 0.15 0.60 0.90 0.03 0.17 0.02 0.38 0.43 0.74 0.30 0.00 0.56 0.96 0.02 0.08 0.05 0.31 0.17 0.93 0.48 0.42 0.41 0.42 0.43 0.75 0.61 0.76 0.42 0.41 0.17 0.41 0.21 0.97 0.61 0.99 ]
[0.92 0.76 0.40 0.19 0.82 0.50 0.52 0.39 0.73 0.98 0.09 0.69 0.72 0.50 0.60 0.77 0.36 0.12 0.13 0.73 1.00 0.36 0.24 0.30 0.85 0.76 0.77 0.07 0.85 0.55 0.41 0.51 0.79 0.75 0.24 0.49 0.33 0.78 0.36 0.40 0.27 0.68 0.94 0.79 0.34 0.25 0.10 0.99 0.72 0.93 0.75 0.10 0.01 0.61 0.07 0.92 0.80 0.10 0.09 0.45 0.23 0.93 0.20 0.29 0.35 0.04 0.71 0.08 0.74 0.68 0.55 0.98 0.58 0.99 0.63 0.23 0.42 0.29 0.25 0.34 0.72 ]
[0.43 0.10 0.71 0.30 0.08 0.95 0.01 0.78 0.46 0.39 0.15 0.53 0.04 0.46 0.51 0.36 0.53 0.22 0.32 0.58 0.36 1.00 0.12 0.03 0.38 0.80 0.84 0.50 0.47 0.42 0.84 0.79 0.75 0.09 0.10 0.99 0.22 0.30 0.77 0.88 0.66 0.23 0.97 0.28 0.95 0.31 0.79 0.67 0.50 0.32 0.84 0.91 0.83 0.61 0.36 0.94 0.26 0.95 0.05 0.30 0.44 0.45 0.39 0.94 0.45 0.98 0.17 0.59 0.53 0.60 0.99 0.70 1.00 0.53 0.09 0.29 0.01 0.30 0.60 0.97 0.39 ]
[0.78 0.57 0.73 0.08 0.62 0.53 0.50 0.82 0.22 0.26 0.94 0.62 0.15 0.69 0.04 0.69 0.47 0.86 0.06 0.39 0.24 0.12 1.00 0.51 0.28 0.58 0.67 0.92 0.89 0.62 0.77 0.11 0.13 0.27 0.49 0.55 0.81 0.53 0.02 0.17 0.82 0.09 0.72 0.74 0.88 0.72 0.07 0.22 0.15 0.97 0.11 0.07 0.50 0.95 0.33 0.48 0.27 0.17 0.12 0.81 0.65 0.88 0.18 0.69 0.76 0.41 0.46 0.68 0.90 0.10 0.03 0.61 0.14 0.12 0.84 0.08 0.33 0.81 0.35 0.65 0.46 ]
[0.51 0.01 0.78 0.98 0.66 0.31 0.99 0.65 0.11 0.52 0.45 0.40 0.50 0.63 0.79 0.14 0.14 0.82 0.73 0.67 0.30 0.03 0.51 1.00 0.54 0.43 0.42 0.86 0.19 0.76 0.16 0.56 0.95 0.97 0.54 0.23 0.00 0.79 0.26 0.86 0.92 0.77 0.17 0.82 0.64 0.86 0.07 0.49 0.60 0.24 0.48 0.86 0.63 0.40 0.88 0.75 0.05 0.84 0.53 0.66 0.13 0.87 0.61 0.49 0.80 0.08 0.89 0.83 0.55 0.96 0.22 0.54 0.23 0.03 0.58 0.56 0.23 0.89 0.54 0.69 0.67 ]
[0.71 0.18 0.13 0.47 0.42 0.31 0.27 0.93 0.04 0.36 0.85 0.11 0.64 0.48 0.16 0.10 0.58 0.34 0.75 0.88 0.85 0.38 0.28 0.54 1.00 0.59 0.18 0.32 0.65 0.82 0.15 0.50 0.92 0.85 0.45 0.95 0.71 0.45 0.50 0.90 0.66 0.27 0.90 0.51 0.06 0.86 0.59 0.10 0.62 0.99 0.14 0.54 0.01 0.10 0.59 0.52 0.70 0.26 0.44 0.50 0.01 0.49 0.84 0.07 0.88 0.60 0.73 0.14 0.11 0.36 0.66 0.13 0.99 0.97 0.89 0.34 0.22 0.58 0.22 0.19 0.95 ]
[0.71 0.21 0.56 0.47 0.98 0.19 0.68 0.48 0.39 0.07 0.62 0.33 0.80 0.46 0.53 0.93 0.86 0.27 0.76 0.24 0.76 0.80 0.58 0.43 0.59 1.00 0.81 0.34 0.91 0.79 0.69 0.20 0.09 0.81 0.41 0.56 0.04 0.22 0.08 0.64 0.96 0.69 0.23 0.07 0.85 0.10 0.86 0.51 0.32 0.07 0.43 0.96 0.93 0.09 0.77 0.76 0.32 0.13 0.44 0.73 0.08 0.95 0.43 0.57 0.55 0.02 0.12 0.32 0.97 0.13 0.84 0.12 0.49 0.43 0.34 0.76 1.00 0.06 0.33 0.70 0.93 ]
[0.35 0.78 0.19 0.27 0.46 0.22 0.07 0.14 0.49 0.11 0.64 0.51 0.23 0.62 0.05 0.87 0.37 0.16 0.91 0.13 0.77 0.84 0.67 0.42 0.18 0.81 1.00 0.22 0.75 0.41 0.67 0.94 0.67 0.09 0.16 0.20 0.92 0.24 0.63 0.73 0.50 0.58 0.45 0.88 0.71 0.29 0.66 0.95 0.48 0.46 0.35 0.26 0.67 0.60 0.16 0.50 0.96 0.41 0.97 0.68 0.39 0.13 0.76 0.16 0.76 0.45 0.44 0.29 0.83 0.05 0.39 0.65 0.39 0.04 0.42 0.83 0.76 0.70 0.23 0.29 0.67 ]
[0.22 0.78 0.12 0.20 0.69 0.35 0.10 0.03 0.43 0.61 0.28 0.49 0.93 0.11 0.07 0.07 0.63 0.39 0.16 0.18 0.07 0.50 0.92 0.86 0.32 0.34 0.22 1.00 0.88 0.39 0.13 0.98 0.54 0.90 0.99 0.32 0.89 0.72 0.50 0.47 0.89 0.25 0.38 0.74 0.61 0.65 0.71 0.46 0.45 0.61 0.23 0.85 0.77 0.72 0.18 0.08 0.21 0.60 0.77 0.72 0.12 0.76 0.18 0.24 0.64 0.40 0.41 0.48 0.25 0.23 0.52 0.71 0.83 0.96 0.97 0.22 0.21 0.26 0.19 0.73 0.62 ]
[0.67 0.54 0.07 0.27 0.82 0.60 0.17 0.39 0.06 0.39 0.02 0.76 0.27 0.10 0.00 0.83 0.31 0.32 0.50 0.44 0.85 0.47 0.89 0.19 0.65 0.91 0.75 0.88 1.00 0.24 0.30 0.79 0.79 0.42 0.90 0.39 0.49 0.83 0.44 0.02 0.01 0.11 0.29 0.98 0.52 0.23 0.31 0.80 0.65 0.57 0.65 0.90 0.82 0.74 0.28 0.19 0.20 0.30 0.28 0.72 0.40 0.69 0.34 0.95 0.06 0.57 0.61 0.88 0.76 0.25 0.16 0.79 0.21 0.39 0.76 0.76 0.98 0.93 0.85 0.85 0.48 ]
[0.99 0.94 0.37 0.33 0.01 0.92 0.57 0.10 0.49 0.24 0.13 0.79 0.28 0.66 0.97 0.70 0.47 0.10 0.42 0.19 0.55 0.42 0.62 0.76 0.82 0.79 0.41 0.39 0.24 1.00 0.78 0.81 0.64 0.38 0.58 0.77 0.06 0.95 0.46 0.65 0.50 0.23 0.68 0.75 0.56 0.05 0.56 0.93 0.54 0.96 0.98 0.92 0.50 0.43 0.20 0.93 0.02 0.61 0.08 0.97 0.66 0.69 0.63 0.22 0.07 0.04 0.05 0.52 0.72 0.10 0.32 0.23 0.32 0.29 0.60 0.66 0.65 0.86 0.73 0.80 0.75 ]
[0.37 0.14 0.28 0.20 0.37 0.19 0.22 0.96 0.32 0.92 0.26 0.96 0.84 0.93 0.83 0.77 0.26 0.19 0.81 0.20 0.41 0.84 0.77 0.16 0.15 0.69 0.67 0.13 0.30 0.78 1.00 0.65 0.99 0.56 0.37 0.18 0.50 0.32 0.83 0.57 0.64 0.71 0.55 0.22 0.96 0.85 0.15 0.31 0.74 0.33 1.00 0.74 0.05 0.26 0.95 0.07 0.08 0.93 0.26 0.29 0.04 0.89 0.39 0.68 0.30 0.15 0.18 0.91 0.60 0.48 0.59 0.16 0.19 0.42 0.80 0.19 0.05 0.74 0.17 0.52 0.17 ]
[0.10 0.95 0.76 0.11 0.24 0.28 0.01 0.24 0.11 0.01 0.11 0.00 0.63 0.07 0.84 0.07 0.14 0.24 0.75 0.49 0.51 0.79 0.11 0.56 0.50 0.20 0.94 0.98 0.79 0.81 0.65 1.00 0.43 0.15 0.08 0.77 0.05 0.45 0.42 0.25 1.00 0.51 0.50 0.36 0.81 0.78 0.36 1.00 0.47 0.22 0.34 0.27 0.30 0.61 0.23 0.50 0.51 0.79 0.43 0.20 0.02 0.42 0.36 0.59 0.19 0.94 0.22 0.93 0.67 0.10 0.84 0.51 0.32 0.22 0.64 0.30 0.07 0.94 0.54 0.25 0.77 ]
[0.60 0.12 0.16 0.55 0.23 0.17 0.78 0.38 0.39 0.85 0.31 0.39 0.19 0.46 0.25 0.29 0.84 0.14 0.13 0.12 0.79 0.75 0.13 0.95 0.92 0.09 0.67 0.54 0.79 0.64 0.99 0.43 1.00 0.20 0.98 0.96 0.25 0.68 0.87 0.59 0.34 0.93 0.88 0.06 0.01 0.83 0.24 0.32 0.74 0.26 0.66 0.37 0.43 0.80 0.30 0.01 0.51 0.39 0.16 0.71 0.37 0.36 0.11 0.07 0.80 0.33 0.19 0.48 0.28 0.30 0.91 0.37 0.46 0.51 0.51 0.30 0.68 0.66 0.18 0.44 0.78 ]
[0.60 0.88 0.20 0.24 0.33 0.20 0.25 0.73 0.14 0.60 0.70 0.03 0.27 0.43 0.23 0.44 0.14 0.11 0.35 0.04 0.75 0.09 0.27 0.97 0.85 0.81 0.09 0.90 0.42 0.38 0.56 0.15 0.20 1.00 0.90 0.22 0.82 0.11 0.65 0.53 0.75 0.19 0.84 0.46 0.38 0.11 0.39 0.93 0.49 0.01 0.30 0.35 0.56 0.27 0.50 0.52 0.47 0.52 0.32 0.43 0.18 0.14 0.18 0.93 0.35 0.33 0.36 0.68 0.29 0.97 0.85 0.20 0.96 0.08 0.34 0.57 0.16 0.01 0.34 0.64 0.20 ]
[0.85 0.52 0.57 0.11 0.82 0.53 0.48 0.13 0.84 0.36 0.95 0.34 0.66 0.15 0.49 0.76 0.98 0.54 0.15 0.73 0.24 0.10 0.49 0.54 0.45 0.41 0.16 0.99 0.90 0.58 0.37 0.08 0.98 0.90 1.00 0.74 0.37 0.13 0.70 0.63 0.18 0.80 0.84 0.65 0.71 0.17 0.68 0.68 0.91 0.15 0.71 0.63 0.60 0.04 0.85 0.66 0.66 0.56 0.12 0.23 0.94 0.60 0.60 0.77 0.43 0.12 0.46 0.43 0.93 0.24 0.28 0.54 0.65 0.99 0.89 0.06 0.24 0.92 0.04 0.27 0.88 ]
[0.06 0.79 0.71 0.84 0.01 0.02 0.63 0.99 0.74 0.54 0.91 0.33 0.33 0.53 0.31 0.28 0.91 0.39 0.90 0.11 0.49 0.99 0.55 0.23 0.95 0.56 0.20 0.32 0.39 0.77 0.18 0.77 0.96 0.22 0.74 1.00 0.55 0.55 0.18 0.43 0.26 0.39 0.89 0.08 0.04 0.24 0.64 0.89 0.19 0.51 0.20 0.59 0.05 0.71 0.97 0.98 0.86 0.36 0.36 0.94 0.54 0.23 0.01 0.27 0.47 0.06 0.17 0.44 0.51 0.63 0.29 0.86 0.84 0.50 0.72 0.63 0.62 0.83 0.88 0.65 0.50 ]
[0.82 0.63 0.24 0.40 0.51 0.75 0.09 0.63 0.45 0.74 0.15 0.02 0.43 0.74 0.24 0.32 0.74 0.59 0.19 0.04 0.33 0.22 0.81 0.00 0.71 0.04 0.92 0.89 0.49 0.06 0.50 0.05 0.25 0.82 0.37 0.55 1.00 0.28 0.94 0.53 0.84 0.83 0.68 0.40 0.92 0.69 0.58 0.31 0.89 0.97 0.94 0.01 0.43 0.21 0.06 1.00 0.90 0.05 0.03 0.32 0.42 0.60 0.67 0.47 0.15 0.60 0.59 0.57 0.46 0.14 0.34 0.97 0.64 0.67 0.07 0.64 0.27 0.80 0.75 0.34 0.92 ]
[0.38 0.18 0.23 0.60 0.11 0.74 0.87 0.57 0.25 0.82 0.43 0.21 0.13 0.99 0.23 0.66 0.64 0.04 0.23 0.55 0.78 0.30 0.53 0.79 0.45 0.22 0.24 0.72 0.83 0.95 0.32 0.45 0.68 0.11 0.13 0.55 0.28 1.00 0.06 0.78 0.94 0.57 0.10 0.03 0.66 0.65 0.32 0.18 0.75 0.20 0.62 0.83 0.93 0.91 0.61 0.03 0.97 0.56 0.16 0.04 0.32 0.64 0.24 0.48 0.32 0.94 0.90 0.15 0.31 0.84 0.72 0.10 0.88 0.90 0.93 0.77 0.43 0.63 0.40 0.85 0.18 ]
[0.21 0.01 0.78 0.08 0.11 0.35 0.60 0.87 0.85 0.57 0.94 0.61 0.15 0.76 0.27 0.80 0.13 0.66 0.18 0.07 0.36 0.77 0.02 0.26 0.50 0.08 0.63 0.50 0.44 0.46 0.83 0.42 0.87 0.65 0.70 0.18 0.94 0.06 1.00 0.97 0.36 0.14 0.39 0.68 0.96 0.85 0.51 0.70 0.96 0.74 0.65 0.52 0.28 0.38 0.14 0.38 0.51 0.76 0.91 0.70 0.23 0.40 0.73 0.68 0.56 0.38 0.71 0.91 0.92 0.45 0.59 0.51 0.43 0.73 0.23 0.48 0.90 0.05 0.21 0.10 0.73 ]
[0.41 1.00 0.42 0.48 0.87 0.93 0.18 0.07 0.30 0.52 0.47 0.28 0.11 0.38 0.61 0.94 0.57 0.64 0.04 0.40 0.40 0.88 0.17 0.86 0.90 0.64 0.73 0.47 0.02 0.65 0.57 0.25 0.59 0.53 0.63 0.43 0.53 0.78 0.97 1.00 0.65 0.69 0.75 0.90 0.23 0.91 0.86 0.75 0.94 0.84 0.59 0.48 0.59 0.62 0.75 0.09 0.32 0.47 0.68 0.04 0.57 0.89 0.89 0.45 0.76 0.21 0.54 0.16 0.55 0.25 0.39 0.72 0.02 0.07 0.19 0.46 0.15 0.11 0.28 0.12 0.91 ]
[0.91 0.23 0.20 0.01 0.62 0.47 0.99 0.56 0.34 0.72 0.66 0.47 0.27 0.82 0.09 0.28 0.17 0.40 0.09 0.48 0.27 0.66 0.82 0.92 0.66 0.96 0.50 0.89 0.01 0.50 0.64 1.00 0.34 0.75 0.18 0.26 0.84 0.94 0.36 0.65 1.00 0.96 0.36 0.29 0.72 0.43 0.91 0.27 0.02 0.64 0.60 0.00 0.24 0.03 0.63 0.12 0.15 0.68 0.52 0.52 0.46 0.12 0.86 0.62 0.03 0.47 0.69 0.82 0.94 0.96 0.22 0.16 0.28 0.40 0.65 0.30 0.01 0.34 0.88 0.47 0.93 ]
[0.64 0.49 0.63 0.24 0.10 0.42 0.56 0.14 0.47 0.12 0.88 0.28 0.72 0.65 0.13 0.49 0.76 0.03 0.45 0.36 0.68 0.23 0.09 0.77 0.27 0.69 0.58 0.25 0.11 0.23 0.71 0.51 0.93 0.19 0.80 0.39 0.83 0.57 0.14 0.69 0.96 1.00 0.82 0.36 0.85 0.18 0.96 0.31 0.96 0.66 0.41 0.08 0.80 0.25 0.95 0.71 0.77 0.50 0.07 0.51 0.40 0.10 0.98 0.24 0.20 0.53 0.70 0.83 0.42 0.10 0.56 0.21 0.44 0.46 0.32 0.40 0.84 0.38 0.32 0.01 0.80 ]
