[0.15 0.89 0.22 0.73 0.45 0.09 0.59 0.92 0.37 0.64 0.93 1.00 0.02 0.32 0.94 0.03 0.02 0.99 0.50 0.52 0.20 0.44 0.63 0.69 0.18 0.30 0.85 0.45 0.39 0.77 0.66 0.86 0.47 0.86 ]
[0.24 0.97 0.51 0.77 0.19 0.25 0.65 0.62 0.89 0.97 0.46 0.02 1.00 0.86 0.99 0.04 0.68 0.38 0.33 0.64 0.28 0.14 0.42 0.12 0.77 0.37 0.46 0.47 0.79 0.19 0.45 0.22 0.98 0.63 ]
[0.22 0.49 0.19 0.26 0.18 0.65 0.10 0.60 0.42 0.64 0.09 0.32 0.86 1.00 0.19 0.38 0.84 0.63 0.65 0.20 0.82 0.51 0.55 0.14 0.08 0.99 0.78 0.18 0.83 0.72 0.50 0.85 0.60 0.54 ]
[0.88 0.85 0.48 0.35 0.09 0.95 0.84 0.32 0.17 0.22 0.36 0.94 0.99 0.19 1.00 0.04 0.90 0.61 0.92 0.80 0.09 0.42 0.57 0.25 0.65 0.92 0.45 0.60 0.99 0.39 0.05 0.52 0.75 0.44 ]
[0.76 0.60 0.78 0.33 0.42 0.57 0.14 0.82 0.42 0.31 0.42 0.03 0.04 0.38 0.04 1.00 0.68 0.38 0.11 0.71 0.18 0.10 0.89 0.50 0.65 0.13 0.19 0.84 0.14 0.39 0.38 0.21 0.57 0.03 ]
[0.95 0.77 0.43 0.03 0.27 0.13 0.59 0.00 0.68 0.85 0.10 0.02 0.68 0.84 0.90 0.68 1.00 0.27 0.31 0.93 0.96 0.66 0.45 0.08 0.73 0.58 0.57 0.68 0.57 0.37 0.72 0.93 0.76 0.94 ]
[0.09 0.52 0.93 0.41 0.27 0.31 0.66 0.13 0.53 0.74 0.18 0.99 0.38 0.63 0.61 0.38 0.27 1.00 0.56 0.35 0.65 0.48 0.21 0.85 0.35 0.13 0.24 0.31 0.37 0.05 0.18 0.56 0.32 0.48 ]
[0.49 0.05 0.90 0.55 0.87 0.80 0.55 0.92 0.72 0.75 0.85 0.50 0.33 0.65 0.92 0.11 0.31 0.56 1.00 0.73 0.55 0.33 0.15 0.96 0.80 0.51 0.16 0.76 0.75 0.68 0.89 0.78 0.58 0.98 ]
[0.93 0.40 0.56 0.48 0.70 0.49 0.83 0.54 0.80 0.91 0.69 0.52 0.64 0.20 0.80 0.71 0.93 0.35 0.73 1.00 0.55 0.78 0.39 0.38 0.93 0.07 0.71 0.81 0.26 0.29 0.28 0.60 0.28 0.85 ]
[0.21 0.85 0.76 0.74 0.65 0.18 0.23 0.55 0.78 0.52 0.68 0.20 0.28 0.82 0.09 0.18 0.96 0.65 0.55 0.55 1.00 0.05 0.13 0.86 0.59 0.45 0.89 0.75 0.64 0.13 0.86 0.89 0.22 0.21 ]
[0.74 0.09 0.43 0.97 0.08 0.05 0.80 0.47 0.80 0.43 0.58 0.44 0.14 0.51 0.42 0.10 0.66 0.48 0.33 0.78 0.05 1.00 0.45 0.91 0.77 0.74 0.80 0.19 0.05 0.08 0.75 0.89 0.89 0.46 ]
[0.87 0.38 0.05 0.77 0.82 0.68 0.87 0.36 0.50 0.50 0.44 0.63 0.42 0.55 0.57 0.89 0.45 0.21 0.15 0.39 0.13 0.45 1.00 0.85 0.80 0.29 0.23 0.51 0.49 0.18 0.59 0.75 0.72 0.27 ]
[0.28 0.89 0.56 0.44 0.10 0.15 0.60 0.38 0.12 0.04 0.02 0.69 0.12 0.14 0.25 0.50 0.08 0.85 0.96 0.38 0.86 0.91 0.85 1.00 0.43 0.14 0.54 0.23 0.85 0.20 0.04 0.61 0.19 0.48 ]
[0.14 0.21 0.88 0.52 0.47 0.24 0.66 0.15 0.25 0.32 0.16 0.18 0.77 0.08 0.65 0.65 0.73 0.35 0.80 0.93 0.59 0.77 0.80 0.43 1.00 0.59 0.37 0.87 0.47 0.30 0.37 0.64 0.07 0.05 ]
[0.35 0.55 0.44 0.77 0.48 0.66 0.73 0.47 0.35 0.50 0.90 0.30 0.37 0.99 0.92 0.13 0.58 0.13 0.51 0.07 0.45 0.74 0.29 0.14 0.59 1.00 0.32 0.77 0.88 0.16 0.17 0.07 0.68 0.21 ]
[0.51 0.40 0.02 0.68 0.66 0.37 0.12 0.13 0.62 0.95 0.54 0.85 0.46 0.78 0.45 0.19 0.57 0.24 0.16 0.71 0.89 0.80 0.23 0.54 0.37 0.32 1.00 0.23 0.32 0.03 0.11 0.05 0.95 0.72 ]
[0.36 0.76 0.94 0.92 0.86 0.45 0.77 0.22 0.40 0.13 0.60 0.45 0.47 0.18 0.60 0.84 0.68 0.31 0.76 0.81 0.75 0.19 0.51 0.23 0.87 0.77 0.23 1.00 0.71 0.02 0.81 0.78 0.87 0.26 ]
[0.44 0.77 0.43 0.12 0.63 1.00 0.48 0.74 0.50 0.61 0.10 0.39 0.79 0.83 0.99 0.14 0.57 0.37 0.75 0.26 0.64 0.05 0.49 0.85 0.47 0.88 0.32 0.71 1.00 0.13 0.40 0.59 0.76 0.49 ]
[0.98 0.25 0.44 0.79 0.44 0.00 0.16 0.44 0.67 0.03 0.67 0.77 0.19 0.72 0.39 0.39 0.37 0.05 0.68 0.29 0.13 0.08 0.18 0.20 0.30 0.16 0.03 0.02 0.13 1.00 0.10 0.89 0.66 0.32 ]
[0.36 0.14 0.13 0.05 0.11 0.92 0.26 0.64 0.94 0.69 0.80 0.66 0.45 0.50 0.05 0.38 0.72 0.18 0.89 0.28 0.86 0.75 0.59 0.04 0.37 0.17 0.11 0.81 0.40 0.10 1.00 0.60 0.18 0.98 ]
[0.21 0.20 0.32 0.86 0.33 0.72 0.29 0.56 0.61 0.13 0.80 0.86 0.22 0.85 0.52 0.21 0.93 0.56 0.78 0.60 0.89 0.89 0.75 0.61 0.64 0.07 0.05 0.78 0.59 0.89 0.60 1.00 0.34 0.92 ]
[0.87 0.82 0.97 0.25 0.16 0.24 0.84 0.06 0.78 0.73 0.75 0.47 0.98 0.60 0.75 0.57 0.76 0.32 0.58 0.28 0.22 0.89 0.72 0.19 0.07 0.68 0.95 0.87 0.76 0.66 0.18 0.34 1.00 0.57 ]
[0.37 0.17 0.97 0.99 0.08 0.05 0.02 0.76 0.42 0.23 0.33 0.86 0.63 0.54 0.44 0.03 0.94 0.48 0.98 0.85 0.21 0.46 0.27 0.48 0.05 0.21 0.72 0.26 0.49 0.32 0.98 0.92 0.57 1.00 ]
];
