[0.92 0.44 0.48 0.12 0.10 0.79 0.21 0.77 0.66 0.99 1.00 0.21 0.74 0.27 0.50 0.55 0.05 0.52 0.83 0.77 0.43 0.98 0.95 0.28 0.03 0.65 0.47 0.42 0.32 0.91 0.77 0.88 0.83 0.74 0.13 0.02 0.02 0.19 0.50 0.24 0.50 0.91 0.71 0.61 0.42 0.44 0.94 0.17 0.40 0.44 0.83 0.62 0.95 0.88 0.50 0.97 0.06 0.77 0.32 0.09 0.42 0.16 0.87 0.72 0.35 0.05 0.57 0.44 0.75 0.77 0.28 0.13 0.81 0.23 0.62 0.35 0.80 0.62 ]
[0.15 0.65 0.65 0.54 0.28 0.10 0.64 0.70 0.39 0.22 0.21 1.00 0.68 0.73 0.64 0.09 0.67 0.93 0.30 0.96 0.33 0.23 0.56 0.91 0.07 0.10 0.51 0.65 0.29 0.41 0.31 0.36 0.57 0.02 0.71 0.44 0.80 0.21 0.85 0.43 0.88 0.46 0.26 0.40 0.33 0.52 0.82 0.40 0.06 0.56 0.64 0.39 0.72 0.99 0.28 0.42 0.46 0.63 0.33 0.18 0.48 0.33 0.92 0.61 0.41 0.41 0.05 0.94 0.85 0.24 0.85 0.62 0.86 0.90 0.42 0.18 0.28 0.65 ]
[0.18 0.96 0.68 0.82 0.28 0.64 0.34 0.75 0.17 0.66 0.74 0.68 1.00 0.28 0.14 0.30 0.35 0.54 0.40 0.07 0.86 0.27 0.62 0.81 0.42 0.71 0.33 0.12 0.80 0.62 0.12 0.14 0.19 0.75 0.72 0.63 0.85 0.56 0.42 0.30 0.07 0.79 0.14 0.43 0.87 0.47 0.75 0.50 0.77 0.97 0.59 0.35 0.84 0.22 0.59 0.58 0.23 0.92 0.93 0.93 0.52 0.19 0.96 0.05 0.32 0.11 0.85 0.23 0.50 0.50 0.07 0.14 0.41 0.13 0.01 0.35 0.34 0.19 ]
[0.01 0.99 0.68 0.36 0.49 0.32 0.67 0.14 0.36 0.92 0.27 0.73 0.28 1.00 0.01 0.73 0.68 0.32 0.94 0.14 1.00 0.08 0.02 0.83 0.03 0.51 0.17 0.46 0.84 0.24 0.95 0.40 0.81 0.31 0.28 0.83 0.44 0.79 0.14 0.17 0.78 0.20 0.84 0.84 0.90 0.07 0.59 0.48 0.77 0.39 0.60 0.07 0.46 0.30 0.16 0.78 0.61 0.15 0.80 0.86 0.60 0.78 0.71 0.94 0.09 0.21 0.24 0.65 0.95 0.12 0.36 0.88 0.59 0.23 0.42 0.97 0.22 0.75 ]
[0.05 0.48 0.60 0.07 0.36 0.85 0.70 0.63 0.63 0.45 0.50 0.64 0.14 0.01 1.00 0.64 0.18 0.88 0.79 0.23 0.18 0.36 0.63 0.31 0.27 0.38 0.67 0.04 0.97 0.10 0.97 0.49 0.58 0.08 0.39 0.13 0.08 0.18 0.22 0.31 0.08 0.76 0.86 0.90 0.06 0.12 0.94 0.72 0.71 0.43 0.38 0.78 0.06 0.58 0.19 0.36 0.27 0.34 0.06 0.02 0.88 0.42 0.98 0.00 0.82 0.58 0.35 0.77 0.93 0.78 0.95 0.16 0.83 0.78 0.73 0.22 0.76 0.05 ]
[0.16 1.00 0.02 0.73 0.94 0.65 0.02 0.16 0.92 0.04 0.55 0.09 0.30 0.73 0.64 1.00 0.37 0.55 0.48 0.28 0.97 0.48 0.85 0.75 0.35 0.56 0.43 0.22 0.68 0.12 0.10 0.96 0.38 0.99 0.83 0.45 0.17 0.39 0.08 0.98 0.44 0.15 0.23 0.99 0.32 0.32 0.82 0.94 0.38 0.29 0.59 0.89 0.80 0.91 0.35 0.99 0.35 0.06 0.63 0.70 0.07 0.84 0.96 0.44 0.46 0.84 0.62 0.35 0.23 0.56 0.35 0.23 0.95 0.14 0.82 0.22 0.24 0.44 ]
[0.61 0.09 0.10 0.11 0.58 0.55 0.91 0.98 0.48 0.21 0.05 0.67 0.35 0.68 0.18 0.37 1.00 0.36 0.33 0.67 0.29 0.57 0.30 0.95 0.10 0.28 0.74 0.71 0.81 0.67 0.66 0.79 0.78 0.53 0.65 0.77 0.17 0.32 0.48 0.06 0.19 0.44 0.49 0.59 0.86 0.94 0.41 0.05 0.32 0.22 0.46 0.60 0.10 0.78 0.05 0.93 0.08 0.51 0.17 0.83 0.76 0.20 0.42 0.55 0.64 0.38 0.32 0.64 0.90 0.64 0.69 0.53 0.14 0.78 0.31 0.65 0.53 0.58 ]
[0.02 0.93 0.47 0.49 0.04 0.52 0.59 0.40 0.75 0.53 0.52 0.93 0.54 0.32 0.88 0.55 0.36 1.00 0.00 0.46 0.24 0.93 0.35 0.14 0.45 0.74 0.51 0.56 0.05 0.64 0.03 0.71 0.08 0.56 0.85 0.62 0.73 0.19 0.31 0.79 0.13 0.74 0.46 0.01 0.46 0.69 0.43 0.13 0.65 0.12 0.42 0.54 0.41 0.23 0.41 0.13 0.17 0.46 0.19 0.98 0.75 0.90 0.93 0.39 0.26 0.81 0.84 0.26 0.50 0.19 0.71 0.95 0.06 0.53 0.97 0.30 0.01 0.36 ]
[0.69 0.28 0.17 0.21 0.68 0.79 0.43 0.30 0.04 0.62 0.83 0.30 0.40 0.94 0.79 0.48 0.33 0.00 1.00 0.91 0.50 0.26 0.31 0.41 0.35 0.54 0.98 0.13 0.98 0.59 0.61 0.22 0.63 0.62 0.04 0.57 0.07 0.64 0.07 0.03 0.95 0.62 0.60 0.10 0.61 0.14 0.47 0.52 0.87 0.30 0.42 0.35 0.93 0.88 0.16 0.15 0.70 0.31 0.21 0.19 0.12 0.39 0.02 0.11 0.13 0.99 0.51 0.16 0.89 0.68 0.73 0.55 0.48 0.98 0.51 0.09 0.02 0.61 ]
[0.27 0.20 0.36 0.42 0.92 0.10 0.49 0.30 0.19 0.85 0.77 0.96 0.07 0.14 0.23 0.28 0.67 0.46 0.91 1.00 0.47 0.77 0.90 0.50 0.57 0.86 0.01 0.20 0.81 0.71 0.91 0.61 0.34 0.97 0.37 0.72 0.43 0.93 0.78 0.42 0.51 0.25 0.91 0.66 0.87 0.60 0.07 0.03 0.34 0.27 0.97 0.90 0.46 0.58 0.39 0.60 0.49 0.64 0.78 0.79 0.68 0.85 0.02 0.22 0.83 0.46 0.11 0.88 0.57 0.79 0.46 0.48 0.84 0.34 0.44 0.19 0.62 0.93 ]
[0.42 0.26 0.90 0.26 0.38 0.53 0.15 0.92 0.58 0.69 0.43 0.33 0.86 1.00 0.18 0.97 0.29 0.24 0.50 0.47 1.00 0.31 0.58 0.37 0.78 0.92 0.99 0.68 0.10 0.54 0.16 0.97 0.41 0.27 0.47 0.83 0.42 0.95 0.57 0.17 0.31 0.95 0.15 0.31 0.44 0.98 0.73 0.73 0.32 0.15 0.74 0.20 0.17 0.87 0.75 0.22 0.69 0.55 0.68 0.24 0.63 0.63 0.93 0.74 0.61 0.17 0.37 0.04 0.43 0.30 0.36 0.20 0.16 0.70 0.17 0.54 0.64 0.41 ]
[0.83 0.39 0.10 0.85 0.48 0.22 0.79 0.66 0.34 0.69 0.98 0.23 0.27 0.08 0.36 0.48 0.57 0.93 0.26 0.77 0.31 1.00 0.30 0.27 0.56 0.20 0.03 0.24 0.78 0.87 0.15 0.56 0.17 0.64 0.17 0.44 0.27 0.91 0.90 0.61 0.08 0.43 0.50 0.72 0.21 0.45 0.34 0.81 0.54 0.79 0.52 0.59 0.89 0.39 0.14 0.36 0.88 0.91 0.12 0.60 0.49 0.02 0.95 0.83 0.54 0.17 0.19 0.79 0.75 0.87 0.05 0.02 0.54 0.73 0.31 0.35 0.99 0.77 ]
[0.80 0.28 0.59 0.71 0.50 0.68 0.07 0.92 0.00 0.40 0.95 0.56 0.62 0.02 0.63 0.85 0.30 0.35 0.31 0.90 0.58 0.30 1.00 0.08 0.64 0.76 0.81 0.20 0.95 0.81 0.92 0.93 0.93 0.77 0.77 0.07 0.99 0.18 0.39 0.20 0.61 0.21 0.68 0.50 0.97 0.81 0.22 0.13 0.58 0.31 0.30 0.74 0.92 0.29 0.64 0.95 0.96 0.12 0.66 0.94 0.53 0.65 0.43 0.20 0.35 0.85 0.08 0.76 0.44 0.77 0.75 0.44 1.00 0.09 0.50 0.73 0.37 0.65 ]
[0.36 0.88 0.66 0.69 0.25 0.25 0.03 0.19 0.06 0.75 0.28 0.91 0.81 0.83 0.31 0.75 0.95 0.14 0.41 0.50 0.37 0.27 0.08 1.00 0.14 0.21 0.37 0.17 0.05 0.81 1.00 0.44 0.41 0.50 0.76 0.38 0.94 0.22 0.63 0.27 0.52 0.39 0.04 0.83 0.21 0.57 0.15 0.45 0.13 0.89 0.26 0.22 0.12 0.74 0.04 0.44 0.29 0.23 0.41 0.78 0.98 0.16 1.00 0.70 0.67 0.34 0.63 0.11 0.02 0.64 0.28 0.41 0.37 0.50 0.14 0.03 0.01 0.38 ]
[0.34 0.32 0.52 0.71 0.75 0.63 0.60 0.64 0.69 0.55 0.03 0.07 0.42 0.03 0.27 0.35 0.10 0.45 0.35 0.57 0.78 0.56 0.64 0.14 1.00 0.59 0.41 0.95 0.50 0.85 0.66 0.22 0.03 0.53 0.98 0.98 0.34 0.58 0.13 0.29 0.30 0.59 0.51 0.29 0.21 0.30 0.06 0.79 0.15 0.95 0.99 0.28 0.71 0.56 0.73 0.17 0.34 0.88 0.78 0.50 0.09 0.96 0.15 0.53 0.41 0.63 0.11 0.54 0.12 0.75 0.08 0.50 0.05 0.22 0.57 0.27 0.69 1.00 ]
[0.64 0.36 0.23 0.75 0.87 0.21 0.61 0.92 0.64 0.87 0.65 0.10 0.71 0.51 0.38 0.56 0.28 0.74 0.54 0.86 0.92 0.20 0.76 0.21 0.59 1.00 0.38 0.20 0.31 0.62 0.74 0.31 0.79 0.87 0.77 0.42 0.50 0.55 0.77 0.70 0.28 0.55 0.71 0.10 0.04 0.85 0.13 0.74 0.33 0.59 0.96 0.05 0.81 0.01 0.11 0.27 0.27 0.79 0.93 0.76 0.80 0.99 0.58 0.82 0.40 0.36 0.29 0.48 0.21 0.99 0.26 0.84 0.47 0.94 0.78 0.72 0.43 0.77 ]
[0.92 0.52 0.64 0.01 0.76 0.03 0.17 0.87 0.02 0.00 0.47 0.51 0.33 0.17 0.67 0.43 0.74 0.51 0.98 0.01 0.99 0.03 0.81 0.37 0.41 0.38 1.00 0.84 0.92 0.36 0.21 0.11 0.13 0.88 0.16 0.67 0.59 0.71 0.21 0.91 0.93 0.23 0.91 0.86 0.64 0.33 0.26 0.70 0.33 0.22 0.23 0.54 0.86 0.96 0.61 0.01 0.61 0.87 0.90 0.74 0.17 0.30 0.62 0.37 0.52 0.31 0.13 0.31 0.63 0.95 0.39 0.38 0.23 0.55 0.89 0.23 0.42 0.70 ]
[0.56 0.64 0.55 0.87 0.05 0.54 0.07 0.47 0.26 0.73 0.42 0.65 0.12 0.46 0.04 0.22 0.71 0.56 0.13 0.20 0.68 0.24 0.20 0.17 0.95 0.20 0.84 1.00 0.26 0.93 0.75 0.43 0.40 0.60 0.93 0.24 0.35 0.78 0.96 0.77 0.42 0.14 0.35 0.80 0.63 0.11 0.93 0.50 0.26 0.68 0.86 0.06 0.07 0.90 0.81 0.85 0.61 0.62 0.88 0.97 0.44 0.60 0.50 0.01 0.82 0.21 0.46 0.58 0.72 0.52 0.99 0.02 0.73 0.21 0.98 0.55 0.06 0.17 ]
[0.43 0.81 0.59 0.47 0.98 0.57 0.24 0.88 0.98 0.29 0.32 0.29 0.80 0.84 0.97 0.68 0.81 0.05 0.98 0.81 0.10 0.78 0.95 0.05 0.50 0.31 0.92 0.26 1.00 0.96 0.65 0.53 0.71 0.14 0.95 0.01 0.92 0.69 0.18 0.72 0.20 0.95 0.07 0.95 0.23 0.94 0.37 0.97 0.34 0.51 0.70 0.90 0.19 0.87 0.04 0.68 0.85 0.83 0.59 0.90 0.19 0.33 0.48 0.83 0.76 0.47 0.20 0.20 0.59 0.41 0.92 0.89 0.12 0.00 0.46 0.25 0.91 0.50 ]
[0.01 0.89 0.28 0.77 0.88 0.71 0.51 0.75 0.41 0.20 0.91 0.41 0.62 0.24 0.10 0.12 0.67 0.64 0.59 0.71 0.54 0.87 0.81 0.81 0.85 0.62 0.36 0.93 0.96 1.00 0.71 0.32 0.40 0.39 0.42 0.16 0.03 0.95 0.50 0.36 0.19 0.05 0.79 0.63 0.96 0.64 0.04 0.67 0.73 0.39 0.56 0.09 0.49 0.77 0.39 0.18 0.56 0.96 0.06 0.31 0.80 0.14 0.10 0.59 0.05 0.64 0.36 0.27 0.14 0.11 0.39 0.37 0.14 0.07 0.82 0.76 0.57 0.51 ]
[0.64 0.75 0.47 0.13 0.03 0.91 0.83 0.62 0.41 0.01 0.77 0.31 0.12 0.95 0.97 0.10 0.66 0.03 0.61 0.91 0.16 0.15 0.92 1.00 0.66 0.74 0.21 0.75 0.65 0.71 1.00 0.05 0.75 0.02 0.42 0.78 0.29 0.53 0.32 0.14 0.23 0.32 0.18 0.74 0.21 0.11 0.66 0.14 0.59 0.33 0.44 0.03 0.07 0.50 0.13 0.78 0.92 0.44 0.07 0.83 0.93 0.92 0.89 0.56 0.39 0.24 0.06 0.91 0.25 0.93 0.55 0.70 0.52 0.08 0.36 0.98 0.24 0.98 ]
[0.70 0.49 0.29 0.74 0.79 0.36 0.15 0.69 0.22 0.36 0.88 0.36 0.14 0.40 0.49 0.96 0.79 0.71 0.22 0.61 0.97 0.56 0.93 0.44 0.22 0.31 0.11 0.43 0.53 0.32 0.05 1.00 0.17 0.16 0.79 0.35 0.10 0.72 0.38 0.93 0.56 0.62 0.86 0.65 0.59 0.57 0.04 0.27 0.07 0.89 0.21 0.28 0.41 0.24 0.62 0.67 0.52 0.60 0.54 0.08 0.32 0.35 0.88 0.86 0.55 0.42 0.34 0.67 0.57 0.82 0.11 0.09 0.08 0.06 0.85 0.74 0.00 0.55 ]
[0.95 0.37 0.50 0.24 0.04 0.94 0.82 0.58 0.85 0.03 0.83 0.57 0.19 0.81 0.58 0.38 0.78 0.08 0.63 0.34 0.41 0.17 0.93 0.41 0.03 0.79 0.13 0.40 0.71 0.40 0.75 0.17 1.00 0.93 0.56 0.52 0.64 0.58 0.53 0.39 0.75 0.24 0.19 0.45 0.38 0.55 0.45 0.69 0.38 0.37 0.14 0.67 0.01 0.86 0.27 0.96 0.40 0.26 0.49 0.37 0.23 0.02 0.34 0.76 0.99 0.87 0.75 0.16 0.28 0.68 0.19 0.72 0.14 0.16 0.81 0.46 1.00 0.71 ]
[0.52 0.03 0.92 0.25 0.46 0.80 0.39 0.07 0.97 0.77 0.74 0.02 0.75 0.31 0.08 0.99 0.53 0.56 0.62 0.97 0.27 0.64 0.77 0.50 0.53 0.87 0.88 0.60 0.14 0.39 0.02 0.16 0.93 1.00 0.75 0.79 0.52 0.51 0.02 0.45 0.33 0.65 0.39 0.64 0.55 0.28 0.99 0.48 0.86 0.75 0.42 0.88 0.44 0.47 0.53 0.99 0.70 0.46 0.71 0.99 0.73 0.32 0.53 0.29 0.69 0.76 0.97 0.43 0.79 0.13 0.25 0.72 0.67 0.60 0.85 0.32 0.77 0.97 ]
[0.01 0.54 0.56 0.21 0.18 0.69 0.03 0.40 0.88 0.67 0.13 0.71 0.72 0.28 0.39 0.83 0.65 0.85 0.04 0.37 0.47 0.17 0.77 0.76 0.98 0.77 0.16 0.93 0.95 0.42 0.42 0.79 0.56 0.75 1.00 1.00 0.78 0.35 0.08 0.95 0.10 0.18 0.46 0.51 0.91 0.66 0.40 0.25 0.78 0.86 0.63 0.84 0.45 0.44 0.39 0.03 0.69 0.08 0.59 0.80 0.38 0.38 0.08 0.98 0.52 0.14 0.58 0.24 0.48 0.97 0.78 0.26 0.40 0.11 0.62 0.59 0.00 0.16 ]
[0.24 0.46 0.32 0.54 0.66 0.21 0.05 0.80 0.06 0.40 0.02 0.44 0.63 0.83 0.13 0.45 0.77 0.62 0.57 0.72 0.83 0.44 0.07 0.38 0.98 0.42 0.67 0.24 0.01 0.16 0.78 0.35 0.52 0.79 1.00 1.00 0.28 0.03 0.34 0.48 0.88 0.14 0.84 0.55 0.90 0.98 0.97 0.78 0.07 0.11 0.12 0.95 0.23 0.00 0.40 0.04 0.20 0.80 0.74 0.52 0.95 0.02 0.50 0.22 0.05 0.13 0.54 0.91 0.37 0.31 0.78 0.49 0.94 0.93 0.66 0.47 0.84 0.29 ]
[0.91 0.63 0.58 0.53 0.35 0.56 0.50 0.58 0.23 0.33 0.02 0.80 0.85 0.44 0.08 0.17 0.17 0.73 0.07 0.43 0.42 0.27 0.99 0.94 0.34 0.50 0.59 0.35 0.92 0.03 0.29 0.10 0.64 0.52 0.78 0.28 1.00 0.03 0.25 0.67 0.21 0.41 0.94 0.63 0.66 0.39 0.34 0.61 0.39 0.09 0.95 0.62 0.84 0.74 0.36 0.17 0.92 0.70 0.86 0.91 0.16 0.92 0.76 0.06 0.63 0.90 0.08 0.86 0.93 0.66 0.14 0.89 0.79 0.98 0.60 0.61 0.55 0.37 ]
[0.65 0.11 0.82 0.24 0.74 0.17 0.01 0.92 0.00 0.85 0.19 0.21 0.56 0.79 0.18 0.39 0.32 0.19 0.64 0.93 0.95 0.91 0.18 0.22 0.58 0.55 0.71 0.78 0.69 0.95 0.53 0.72 0.58 0.51 0.35 0.03 0.03 1.00 0.62 0.31 0.78 0.83 0.05 0.73 0.88 0.68 0.79 0.60 0.74 0.26 0.91 0.74 0.63 0.60 0.28 0.29 0.93 0.20 0.65 0.93 0.86 0.09 0.64 0.42 0.99 0.50 0.77 0.29 0.77 0.96 0.07 0.82 0.13 0.22 0.18 0.53 0.04 0.41 ]
[0.67 0.96 0.56 0.84 0.72 0.10 0.36 0.47 0.15 0.37 0.50 0.85 0.42 0.14 0.22 0.08 0.48 0.31 0.07 0.78 0.57 0.90 0.39 0.63 0.13 0.77 0.21 0.96 0.18 0.50 0.32 0.38 0.53 0.02 0.08 0.34 0.25 0.62 1.00 0.99 0.02 0.55 0.96 0.21 0.85 0.45 0.14 0.05 0.06 0.07 0.69 0.97 0.07 0.32 0.04 0.07 0.24 0.30 0.72 0.16 0.61 0.22 0.50 0.50 0.24 0.75 0.81 0.93 0.67 0.68 0.96 0.97 0.06 0.69 0.84 0.27 0.36 0.05 ]
[0.67 0.61 0.45 0.15 0.04 0.24 0.36 0.19 0.22 0.38 0.24 0.43 0.30 0.17 0.31 0.98 0.06 0.79 0.03 0.42 0.17 0.61 0.20 0.27 0.29 0.70 0.91 0.77 0.72 0.36 0.14 0.93 0.39 0.45 0.95 0.48 0.67 0.31 0.99 1.00 0.26 0.21 0.25 0.76 0.30 0.14 0.33 0.21 0.69 0.90 0.89 0.23 0.42 0.49 0.92 0.19 0.85 0.94 0.93 0.05 1.00 0.85 0.86 0.75 0.30 0.08 0.28 0.20 0.98 0.42 0.52 0.36 0.00 0.03 0.08 0.27 0.34 0.83 ]
[0.12 0.21 0.00 0.01 0.61 0.73 0.73 0.73 0.98 0.49 0.50 0.88 0.07 0.78 0.08 0.44 0.19 0.13 0.95 0.51 0.31 0.08 0.61 0.52 0.30 0.28 0.93 0.42 0.20 0.19 0.23 0.56 0.75 0.33 0.10 0.88 0.21 0.78 0.02 0.26 1.00 0.51 0.76 0.85 0.98 0.52 0.00 0.36 0.87 0.59 0.27 0.98 0.35 0.11 0.57 0.29 0.77 0.69 0.52 0.99 0.26 0.03 0.54 0.63 0.95 0.73 0.28 0.83 0.50 0.09 0.33 0.78 0.80 0.83 0.33 0.97 0.56 0.98 ]
[0.18 0.68 0.15 0.91 0.18 0.94 0.18 0.22 0.77 0.84 0.91 0.46 0.79 0.20 0.76 0.15 0.44 0.74 0.62 0.25 0.95 0.43 0.21 0.39 0.59 0.55 0.23 0.14 0.95 0.05 0.32 0.62 0.24 0.65 0.18 0.14 0.41 0.83 0.55 0.21 0.51 1.00 0.09 0.52 0.30 0.93 0.42 0.26 0.50 0.43 0.62 0.00 0.05 0.50 0.04 0.40 0.43 0.51 0.22 0.14 0.28 0.85 0.69 0.72 0.48 0.96 0.27 0.55 0.99 0.03 0.37 0.60 0.80 0.01 0.04 0.74 0.87 0.48 ]
[0.05 0.77 0.83 0.72 0.99 0.66 0.87 0.62 0.44 0.48 0.71 0.26 0.14 0.84 0.86 0.23 0.49 0.46 0.60 0.91 0.15 0.50 0.68 0.04 0.51 0.71 0.91 0.35 0.07 0.79 0.18 0.86 0.19 0.39 0.46 0.84 0.94 0.05 0.96 0.25 0.76 0.09 1.00 0.52 0.57 0.47 0.40 0.23 0.39 0.57 0.37 0.00 0.01 0.15 0.64 0.45 0.73 0.86 0.72 0.64 0.54 0.19 0.64 0.36 0.06 0.54 0.71 0.56 0.51 1.00 0.96 0.21 0.16 0.87 0.19 0.26 0.91 0.78 ]
