[0.09 0.88 0.98 0.14 0.84 0.94 0.56 0.17 0.43 0.56 0.18 0.79 0.46 0.68 1.00 0.88 0.87 0.91 0.05 0.58 0.02 0.77 0.65 0.23 0.01 0.43 0.49 0.09 0.07 0.64 0.20 0.60 ]
[0.58 0.68 0.55 0.83 0.56 0.74 0.85 0.23 0.73 0.55 0.79 0.78 0.69 0.02 0.88 1.00 0.43 0.67 0.04 0.45 0.44 0.65 0.67 0.51 0.74 0.64 0.99 0.95 0.11 0.78 0.07 0.91 ]
[0.57 0.13 0.81 0.05 0.76 0.09 0.12 0.67 0.71 0.11 0.14 0.11 0.42 0.34 0.87 0.43 1.00 0.54 0.70 0.63 0.16 0.39 0.09 0.42 0.44 0.87 0.08 0.26 0.93 0.08 0.45 0.71 ]
[0.30 0.60 0.42 0.64 0.96 0.84 0.51 0.51 0.26 0.70 0.26 0.35 0.80 0.86 0.91 0.67 0.54 1.00 0.14 0.44 0.99 0.61 0.43 0.34 0.87 0.78 0.83 0.66 0.24 0.46 0.45 0.05 ]
[0.00 0.99 0.73 0.11 0.02 0.49 0.62 0.88 0.81 0.33 0.87 0.45 0.84 0.97 0.05 0.04 0.70 0.14 1.00 0.22 0.44 0.60 0.31 0.55 0.61 0.34 0.52 0.26 0.47 0.53 0.74 0.51 ]
[0.84 0.12 0.09 0.97 0.42 0.53 0.17 0.92 0.78 0.71 0.41 0.69 0.58 0.19 0.58 0.45 0.63 0.44 0.22 1.00 0.49 0.13 0.94 0.84 0.81 0.87 0.97 0.81 0.29 0.02 0.58 0.44 ]
[0.76 0.61 0.21 0.84 0.70 0.99 0.47 0.14 0.01 0.89 0.73 0.39 0.83 0.32 0.02 0.44 0.16 0.99 0.44 0.49 1.00 0.66 0.67 0.13 0.07 0.39 0.94 0.91 0.90 0.89 0.89 0.91 ]
[0.30 0.72 0.48 0.89 0.29 0.77 0.71 0.76 0.86 0.27 0.45 0.43 0.18 0.65 0.77 0.65 0.39 0.61 0.60 0.13 0.66 1.00 0.06 0.84 0.30 0.27 0.05 0.82 0.51 0.20 0.36 0.90 ]
[0.38 0.01 0.52 0.72 0.41 0.86 0.02 0.69 0.89 0.10 0.39 0.26 0.77 0.85 0.65 0.67 0.09 0.43 0.31 0.94 0.67 0.06 1.00 0.50 0.86 0.02 0.96 0.88 0.15 0.79 0.94 0.33 ]
[0.35 0.68 0.07 0.94 0.49 0.78 0.47 0.89 0.61 0.28 0.10 0.59 0.17 0.84 0.23 0.51 0.42 0.34 0.55 0.84 0.13 0.84 0.50 1.00 0.52 0.99 0.31 0.81 0.61 0.38 0.26 0.98 ]
[0.47 0.69 0.88 0.67 0.36 0.33 0.96 0.53 0.91 0.31 0.46 0.56 0.06 0.45 0.01 0.74 0.44 0.87 0.61 0.81 0.07 0.30 0.86 0.52 1.00 0.39 0.62 0.51 0.53 0.09 0.82 0.18 ]
[0.74 0.37 0.17 0.69 0.68 0.14 0.36 0.96 0.89 0.89 0.89 0.10 0.99 0.25 0.43 0.64 0.87 0.78 0.34 0.87 0.39 0.27 0.02 0.99 0.39 1.00 0.25 0.45 0.33 0.32 0.11 0.05 ]
[0.17 0.28 0.75 0.66 0.85 0.58 0.56 0.54 0.65 0.26 0.68 0.94 0.59 0.70 0.49 0.99 0.08 0.83 0.52 0.97 0.94 0.05 0.96 0.31 0.62 0.25 1.00 0.00 0.95 0.81 0.34 0.85 ]
[0.91 0.45 0.02 1.00 0.70 0.28 0.17 0.37 0.96 0.32 0.02 0.48 0.64 0.80 0.09 0.95 0.26 0.66 0.26 0.81 0.91 0.82 0.88 0.81 0.51 0.45 0.00 1.00 0.01 0.00 0.26 0.26 ]
[0.80 0.27 0.92 0.14 0.24 0.71 0.68 0.81 0.65 0.39 0.24 0.02 0.51 0.47 0.07 0.11 0.93 0.24 0.47 0.29 0.90 0.51 0.15 0.61 0.53 0.33 0.95 0.01 1.00 0.15 0.63 0.58 ]
[0.78 0.30 0.08 0.44 0.76 0.25 0.88 0.25 0.77 0.72 0.77 0.81 0.01 0.54 0.64 0.78 0.08 0.46 0.53 0.02 0.89 0.20 0.79 0.38 0.09 0.32 0.81 0.00 0.15 1.00 0.08 0.13 ]
[0.07 0.95 0.73 0.58 0.41 0.20 0.81 0.88 0.44 0.70 0.40 0.55 0.19 0.72 0.20 0.07 0.45 0.45 0.74 0.58 0.89 0.36 0.94 0.26 0.82 0.11 0.34 0.26 0.63 0.08 1.00 0.46 ]
[0.76 0.10 0.49 0.37 0.75 0.38 0.45 0.89 0.06 0.51 0.59 0.20 0.92 0.71 0.60 0.91 0.71 0.05 0.51 0.44 0.91 0.90 0.33 0.98 0.18 0.05 0.85 0.26 0.58 0.13 0.46 1.00 ]
];
