[0.98 0.46 0.47 0.23 0.02 0.80 0.17 0.79 0.92 0.03 1.00 0.42 0.47 0.42 0.56 0.81 0.60 0.86 0.55 0.16 0.52 0.87 0.54 0.63 0.21 0.01 0.49 0.85 0.42 0.36 0.75 0.94 0.40 0.74 0.13 0.04 ]
[0.76 0.17 0.67 0.68 0.45 0.79 0.37 0.62 0.87 0.95 0.42 1.00 0.55 0.97 0.78 0.71 0.94 0.38 0.45 0.10 0.52 0.22 0.56 0.43 0.15 0.95 0.34 0.71 0.68 0.39 0.56 0.10 0.23 0.31 0.34 0.76 ]
[0.05 0.34 0.92 0.85 0.33 0.19 0.21 0.01 0.93 0.06 0.47 0.55 1.00 0.99 0.11 0.90 0.69 0.07 0.81 0.90 0.98 0.88 0.57 0.11 0.30 0.89 0.41 0.17 0.32 0.42 0.26 0.53 0.42 0.23 1.00 0.33 ]
[0.45 0.18 0.36 0.96 0.24 0.43 0.04 0.03 0.25 0.58 0.42 0.97 0.99 1.00 0.16 0.66 0.91 0.91 0.56 0.33 0.00 0.86 0.23 0.30 0.44 0.33 0.43 0.85 0.32 0.94 0.34 0.66 0.37 0.03 0.91 0.53 ]
[0.94 0.59 0.79 0.17 0.84 0.21 0.31 0.75 0.75 0.51 0.56 0.78 0.11 0.16 1.00 0.37 0.46 0.02 0.29 0.21 0.76 0.79 0.33 0.49 0.75 0.43 0.24 0.80 0.06 0.99 0.45 0.63 0.90 0.25 0.41 0.72 ]
[0.89 0.23 0.32 1.00 0.15 0.41 0.63 0.12 0.79 0.41 0.81 0.71 0.90 0.66 0.37 1.00 0.65 0.10 0.70 0.86 0.19 0.49 0.88 0.49 0.19 0.44 0.53 0.67 0.98 0.98 0.15 0.61 0.86 0.77 0.09 0.28 ]
[0.54 0.45 0.29 0.39 0.82 0.13 0.72 0.17 0.07 0.31 0.60 0.94 0.69 0.91 0.46 0.65 1.00 0.97 0.27 0.91 0.52 0.38 0.44 0.77 0.79 0.97 0.98 0.75 0.80 0.89 0.87 0.86 0.59 0.06 0.31 0.82 ]
[0.96 0.20 0.51 0.92 0.67 0.64 0.75 0.38 0.55 0.77 0.86 0.38 0.07 0.91 0.02 0.10 0.97 1.00 0.17 0.18 0.65 0.80 0.74 0.13 0.54 0.25 0.08 0.37 0.54 0.96 0.44 0.01 0.40 0.71 0.17 0.26 ]
[0.20 0.55 0.21 0.99 0.65 0.83 0.50 0.56 0.30 0.84 0.55 0.45 0.81 0.56 0.29 0.70 0.27 0.17 1.00 0.57 0.84 0.97 0.78 0.16 0.05 0.30 0.79 0.43 0.18 0.80 0.85 0.65 0.57 0.70 0.19 0.31 ]
[0.98 0.22 0.69 0.19 0.05 0.96 0.25 0.75 0.82 0.37 0.16 0.10 0.90 0.33 0.21 0.86 0.91 0.18 0.57 1.00 0.34 0.60 0.73 0.41 0.69 0.80 0.30 0.53 0.11 0.99 0.48 0.89 0.36 0.41 0.11 0.46 ]
[0.96 0.21 0.72 0.12 0.56 0.47 0.24 0.33 0.58 0.55 0.52 0.52 0.98 0.00 0.76 0.19 0.52 0.65 0.84 0.34 1.00 0.50 0.87 0.07 0.89 0.39 0.31 0.86 0.50 0.48 0.42 0.75 0.19 0.09 0.72 0.38 ]
[0.89 0.99 0.86 0.66 0.54 0.29 0.99 0.60 0.30 0.02 0.87 0.22 0.88 0.86 0.79 0.49 0.38 0.80 0.97 0.60 0.50 1.00 0.56 0.10 0.22 0.02 0.27 0.33 0.58 0.20 0.05 0.60 0.30 0.81 0.11 0.96 ]
[0.06 0.85 0.85 0.69 0.27 0.55 0.65 0.83 0.90 0.84 0.54 0.56 0.57 0.23 0.33 0.88 0.44 0.74 0.78 0.73 0.87 0.56 1.00 0.78 0.83 0.11 0.57 0.84 0.86 0.02 0.53 0.33 0.75 0.47 0.69 0.91 ]
[0.86 0.24 0.37 0.47 0.43 0.82 0.84 0.70 0.54 0.19 0.63 0.43 0.11 0.30 0.49 0.49 0.77 0.13 0.16 0.41 0.07 0.10 0.78 1.00 0.74 0.38 0.61 0.61 0.15 0.60 0.97 0.03 0.05 0.80 0.50 0.28 ]
[0.28 0.35 0.76 0.56 0.09 0.57 0.06 0.45 0.20 0.93 0.21 0.15 0.30 0.44 0.75 0.19 0.79 0.54 0.05 0.69 0.89 0.22 0.83 0.74 1.00 1.00 0.80 0.40 0.61 0.81 0.73 0.77 0.38 0.30 0.99 0.50 ]
[0.57 0.46 0.01 0.81 0.07 0.90 0.88 0.45 0.26 0.99 0.01 0.95 0.89 0.33 0.43 0.44 0.97 0.25 0.30 0.80 0.39 0.02 0.11 0.38 1.00 1.00 0.11 0.33 0.65 0.24 0.67 0.75 0.00 0.25 0.76 0.89 ]
[0.12 0.36 0.28 0.72 0.14 0.21 0.25 0.83 0.63 0.25 0.49 0.34 0.41 0.43 0.24 0.53 0.98 0.08 0.79 0.30 0.31 0.27 0.57 0.61 0.80 0.11 1.00 0.22 0.57 0.65 0.11 0.18 0.93 0.99 0.44 0.30 ]
[0.38 0.58 0.16 0.37 0.37 0.73 0.36 0.96 0.51 0.36 0.85 0.71 0.17 0.85 0.80 0.67 0.75 0.37 0.43 0.53 0.86 0.33 0.84 0.61 0.40 0.33 0.22 1.00 0.70 0.80 0.80 0.02 0.07 0.95 0.75 0.57 ]
[0.56 0.19 0.46 0.26 0.56 0.11 0.74 0.46 0.58 0.50 0.42 0.68 0.32 0.32 0.06 0.98 0.80 0.54 0.18 0.11 0.50 0.58 0.86 0.15 0.61 0.65 0.57 0.70 1.00 0.53 0.70 0.29 0.63 0.46 0.56 0.29 ]
[0.61 0.73 0.68 0.21 0.81 0.60 0.32 0.04 0.64 0.97 0.36 0.39 0.42 0.94 0.99 0.98 0.89 0.96 0.80 0.99 0.48 0.20 0.02 0.60 0.81 0.24 0.65 0.80 0.53 1.00 0.39 0.88 0.05 0.01 0.97 0.17 ]
[0.97 0.62 0.87 0.88 0.40 0.18 0.20 0.27 0.40 0.31 0.75 0.56 0.26 0.34 0.45 0.15 0.87 0.44 0.85 0.48 0.42 0.05 0.53 0.97 0.73 0.67 0.11 0.80 0.70 0.39 1.00 0.89 0.76 0.91 0.68 0.43 ]
[0.03 0.07 0.12 0.29 0.42 0.66 0.69 0.71 0.69 0.67 0.94 0.10 0.53 0.66 0.63 0.61 0.86 0.01 0.65 0.89 0.75 0.60 0.33 0.03 0.77 0.75 0.18 0.02 0.29 0.88 0.89 1.00 0.93 0.58 0.03 0.90 ]
[0.70 0.73 0.45 0.60 0.25 0.28 0.31 0.56 0.96 0.25 0.40 0.23 0.42 0.37 0.90 0.86 0.59 0.40 0.57 0.36 0.19 0.30 0.75 0.05 0.38 0.00 0.93 0.07 0.63 0.05 0.76 0.93 1.00 0.05 0.35 0.18 ]
[0.79 0.48 0.14 0.29 0.41 0.76 0.83 0.05 0.13 0.55 0.74 0.31 0.23 0.03 0.25 0.77 0.06 0.71 0.70 0.41 0.09 0.81 0.47 0.80 0.30 0.25 0.99 0.95 0.46 0.01 0.91 0.58 0.05 1.00 0.70 0.71 ]
[0.52 0.19 0.54 0.20 0.16 0.00 0.10 0.76 0.65 0.74 0.13 0.34 1.00 0.91 0.41 0.09 0.31 0.17 0.19 0.11 0.72 0.11 0.69 0.50 0.99 0.76 0.44 0.75 0.56 0.97 0.68 0.03 0.35 0.70 1.00 0.15 ]
[0.42 0.42 0.40 0.36 0.61 0.92 0.63 0.67 0.61 0.03 0.04 0.76 0.33 0.53 0.72 0.28 0.82 0.26 0.31 0.46 0.38 0.96 0.91 0.28 0.50 0.89 0.30 0.57 0.29 0.17 0.43 0.90 0.18 0.71 0.15 1.00 ]
];
