[0.07 0.07 0.86 0.76 0.74 0.30 0.66 0.17 0.49 0.02 0.19 0.79 0.29 0.02 1.00 0.92 0.86 0.34 0.24 0.30 0.64 0.76 0.90 0.57 0.51 0.54 0.99 0.07 0.82 ]
[0.05 0.22 0.65 0.84 0.63 0.73 0.20 0.04 0.71 0.27 0.84 0.08 0.43 0.22 0.92 1.00 0.21 0.01 0.09 0.22 0.43 0.78 0.65 0.93 0.72 0.88 0.15 0.46 0.40 ]
[0.36 0.59 0.20 0.09 0.90 0.40 0.12 0.09 0.12 0.50 0.62 0.01 0.03 0.37 0.86 0.21 1.00 0.44 0.01 0.41 0.77 0.24 0.44 0.66 0.27 0.35 0.33 0.34 0.90 ]
[0.48 0.00 0.73 0.52 0.65 0.28 0.82 0.02 0.57 0.70 0.64 0.30 0.56 0.29 0.34 0.01 0.44 1.00 0.60 0.51 0.47 0.92 0.51 0.64 0.11 0.31 0.93 0.92 0.18 ]
[0.81 0.48 0.99 0.81 0.20 0.02 0.16 0.53 0.81 0.32 0.65 0.89 0.46 0.47 0.24 0.09 0.01 0.60 1.00 0.41 0.14 0.94 0.05 0.66 0.78 0.98 0.64 0.63 0.68 ]
[0.94 0.71 0.37 0.88 0.94 0.31 0.22 0.51 0.93 0.68 0.50 0.22 0.36 0.58 0.30 0.22 0.41 0.51 0.41 1.00 0.89 0.83 0.71 0.75 0.32 0.93 0.48 0.76 0.29 ]
[0.56 0.93 0.49 1.00 0.28 0.12 0.71 0.16 0.99 0.99 0.92 0.79 0.71 0.86 0.64 0.43 0.77 0.47 0.14 0.89 1.00 0.00 0.85 0.16 0.86 0.17 0.34 0.06 0.67 ]
[0.91 0.36 0.50 0.21 0.54 0.83 0.67 0.27 0.22 0.61 0.78 0.04 0.75 0.62 0.76 0.78 0.24 0.92 0.94 0.83 0.00 1.00 0.46 0.91 0.52 0.44 0.04 0.32 0.55 ]
[0.72 0.58 0.37 0.79 0.64 0.66 0.42 0.27 0.17 0.84 0.50 0.66 0.70 0.81 0.90 0.65 0.44 0.51 0.05 0.71 0.85 0.46 1.00 0.01 0.32 0.44 0.77 0.74 0.50 ]
[0.61 0.53 0.29 0.49 0.23 0.17 0.20 0.43 0.40 0.67 0.50 0.12 0.29 0.23 0.57 0.93 0.66 0.64 0.66 0.75 0.16 0.91 0.01 1.00 0.22 0.17 0.65 0.17 0.24 ]
[0.12 0.85 0.11 0.59 0.32 0.37 0.49 0.92 0.45 0.27 0.39 0.43 0.52 0.76 0.51 0.72 0.27 0.11 0.78 0.32 0.86 0.52 0.32 0.22 1.00 0.40 0.88 0.01 0.97 ]
[0.60 0.20 0.81 0.84 0.14 0.59 0.91 0.79 0.50 0.75 0.24 0.51 0.32 0.54 0.54 0.88 0.35 0.31 0.98 0.93 0.17 0.44 0.44 0.17 0.40 1.00 0.50 0.60 0.73 ]
[0.08 0.68 0.99 0.92 0.95 0.49 0.84 0.71 0.20 0.89 0.49 0.83 0.05 0.56 0.99 0.15 0.33 0.93 0.64 0.48 0.34 0.04 0.77 0.65 0.88 0.50 1.00 0.93 0.85 ]
[0.90 0.42 0.34 0.08 0.86 0.87 0.39 0.12 0.66 0.44 0.90 0.02 0.74 0.58 0.07 0.46 0.34 0.92 0.63 0.76 0.06 0.32 0.74 0.17 0.01 0.60 0.93 1.00 0.41 ]
[0.69 0.60 0.20 0.20 0.23 0.06 0.40 0.51 0.83 0.42 0.80 0.23 0.29 0.78 0.82 0.40 0.90 0.18 0.68 0.29 0.67 0.55 0.50 0.24 0.97 0.73 0.85 0.41 1.00 ]
];
