[0.91 0.99 0.51 0.81 0.99 0.55 0.42 0.48 0.45 0.27 0.55 1.00 0.25 0.64 1.00 0.60 0.77 0.88 0.90 0.16 0.21 0.98 0.08 0.72 0.21 0.80 0.01 0.94 ]
[0.85 0.78 0.20 0.76 0.26 0.17 0.66 0.24 0.60 0.28 0.41 0.25 1.00 0.36 0.76 0.94 0.15 0.61 0.02 0.76 0.55 0.95 0.71 0.87 0.04 0.26 0.75 0.48 ]
[1.00 0.73 0.43 0.89 0.11 0.13 0.75 0.66 0.14 0.13 0.25 0.64 0.36 1.00 0.67 0.51 0.22 0.63 0.72 0.07 0.78 0.57 0.97 0.22 0.55 0.91 0.59 0.31 ]
[0.48 0.88 0.02 0.80 0.15 0.27 0.45 0.26 0.36 0.14 0.73 1.00 0.76 0.67 1.00 0.36 0.86 0.15 0.04 0.34 0.05 0.76 0.49 0.41 0.06 0.69 0.38 0.93 ]
[0.85 0.98 0.48 0.13 0.81 0.07 0.59 0.58 0.60 0.98 0.51 0.60 0.94 0.51 0.36 1.00 0.37 0.85 0.20 0.98 0.98 0.86 0.27 0.80 0.87 0.90 0.50 0.57 ]
[0.46 0.17 0.70 0.96 0.93 0.44 0.35 0.37 0.62 0.25 0.82 0.77 0.15 0.22 0.86 0.37 1.00 0.83 0.40 0.64 0.32 0.23 0.58 0.66 0.26 0.27 0.62 0.97 ]
[0.29 0.16 0.63 0.12 0.16 0.47 0.39 0.09 0.61 0.09 0.49 0.88 0.61 0.63 0.15 0.85 0.83 1.00 0.07 0.88 0.53 0.94 0.21 0.05 0.54 0.78 0.49 0.12 ]
[0.27 0.26 0.27 0.03 0.29 0.36 0.51 0.21 0.21 0.41 0.14 0.90 0.02 0.72 0.04 0.20 0.40 0.07 1.00 0.51 0.77 0.14 0.09 0.46 0.80 0.14 0.96 0.19 ]
[0.23 0.37 0.35 0.71 0.18 0.51 0.48 0.41 0.62 0.16 0.16 0.16 0.76 0.07 0.34 0.98 0.64 0.88 0.51 1.00 0.64 0.72 0.35 0.21 0.81 0.48 0.76 0.13 ]
[0.27 0.82 0.87 0.24 0.18 0.10 0.08 0.25 0.39 0.66 0.27 0.21 0.55 0.78 0.05 0.98 0.32 0.53 0.77 0.64 1.00 0.48 0.81 0.33 0.28 0.21 0.49 0.49 ]
[0.89 0.35 0.32 0.25 0.61 0.90 0.52 0.73 0.52 0.89 0.97 0.98 0.95 0.57 0.76 0.86 0.23 0.94 0.14 0.72 0.48 1.00 0.52 0.67 0.64 0.84 0.57 0.34 ]
[0.72 0.71 0.79 0.42 0.76 0.37 0.24 0.19 0.40 0.51 0.41 0.08 0.71 0.97 0.49 0.27 0.58 0.21 0.09 0.35 0.81 0.52 1.00 0.91 0.57 0.31 0.11 0.81 ]
[0.39 0.08 0.96 0.11 0.32 0.97 0.54 0.96 0.56 0.49 0.52 0.72 0.87 0.22 0.41 0.80 0.66 0.05 0.46 0.21 0.33 0.67 0.91 1.00 0.42 0.92 0.56 0.23 ]
[0.81 0.65 0.53 0.80 0.78 0.55 0.71 0.43 0.87 0.44 0.18 0.21 0.04 0.55 0.06 0.87 0.26 0.54 0.80 0.81 0.28 0.64 0.57 0.42 1.00 0.95 0.83 0.44 ]
[0.27 0.08 0.88 0.82 0.98 1.00 0.39 0.50 0.99 0.05 0.06 0.80 0.26 0.91 0.69 0.90 0.27 0.78 0.14 0.48 0.21 0.84 0.31 0.92 0.95 1.00 0.66 0.68 ]
[0.62 0.70 0.69 0.21 0.30 0.17 0.24 0.52 0.22 0.93 0.54 0.01 0.75 0.59 0.38 0.50 0.62 0.49 0.96 0.76 0.49 0.57 0.11 0.56 0.83 0.66 1.00 0.59 ]
[0.21 0.48 0.59 0.82 0.88 0.25 0.11 0.08 0.23 0.65 0.92 0.94 0.48 0.31 0.93 0.57 0.97 0.12 0.19 0.13 0.49 0.34 0.81 0.23 0.44 0.68 0.59 1.00 ]
];
