[0.74 0.05 0.89 0.95 0.54 0.16 0.15 0.40 0.72 0.23 1.00 0.80 0.00 0.08 0.69 0.22 0.72 0.70 0.21 0.63 0.64 0.64 0.31 0.48 0.92 0.51 0.22 0.98 0.36 ]
[0.06 0.53 0.21 0.76 0.83 0.12 0.20 0.06 0.09 0.17 0.80 1.00 0.64 0.82 0.10 0.84 0.33 0.80 0.02 0.27 0.16 0.67 0.70 0.75 0.13 0.30 0.02 0.29 0.44 ]
[0.52 0.01 0.18 0.85 0.89 0.53 0.65 0.97 0.85 0.05 0.00 0.64 1.00 0.63 0.74 0.93 0.15 0.29 0.19 0.76 0.10 0.49 0.09 0.74 0.26 0.15 0.77 0.82 0.03 ]
[0.07 0.19 0.97 0.12 0.58 0.24 0.32 0.02 0.09 0.28 0.08 0.82 0.63 1.00 0.15 0.01 0.97 0.04 0.56 0.45 0.47 0.89 0.14 0.25 0.58 0.59 0.63 0.36 0.90 ]
[0.04 0.68 0.32 0.08 0.42 0.88 0.50 0.35 0.98 0.83 0.69 0.10 0.74 0.15 1.00 0.43 0.20 0.16 0.59 0.75 0.62 0.46 0.36 0.99 0.04 0.94 0.11 0.02 0.17 ]
[0.17 0.23 0.78 0.83 0.95 0.72 0.86 0.11 0.97 0.85 0.22 0.84 0.93 0.01 0.43 1.00 0.65 0.20 0.21 0.74 0.21 0.39 0.35 0.97 0.87 0.24 0.46 0.67 0.41 ]
[0.56 0.20 0.60 0.43 0.61 0.63 0.30 0.44 0.62 0.84 0.72 0.33 0.15 0.97 0.20 0.65 1.00 0.90 0.03 0.77 0.18 0.84 0.40 0.07 0.14 0.75 0.54 0.49 0.52 ]
[0.49 0.91 0.17 0.83 0.43 1.00 0.19 0.41 0.53 0.52 0.70 0.80 0.29 0.04 0.16 0.20 0.90 1.00 0.41 0.96 0.71 0.89 0.04 0.99 0.94 0.58 0.34 0.49 0.12 ]
[0.24 0.71 0.16 0.53 0.21 0.13 0.31 0.68 0.42 0.33 0.21 0.02 0.19 0.56 0.59 0.21 0.03 0.41 1.00 0.13 0.32 0.64 0.10 0.78 0.29 0.24 0.38 0.11 0.01 ]
[0.92 0.03 0.62 0.93 0.81 0.89 0.07 0.38 0.34 0.28 0.63 0.27 0.76 0.45 0.75 0.74 0.77 0.96 0.13 1.00 0.99 0.57 0.78 0.55 0.87 0.38 0.40 0.73 0.32 ]
[0.54 0.22 0.79 0.42 0.55 0.61 0.11 0.63 0.89 0.83 0.64 0.16 0.10 0.47 0.62 0.21 0.18 0.71 0.32 0.99 1.00 0.27 0.87 0.27 0.95 0.16 0.16 0.50 0.36 ]
[0.24 0.76 0.41 0.41 0.63 0.78 0.25 0.38 0.84 0.92 0.64 0.67 0.49 0.89 0.46 0.39 0.84 0.89 0.64 0.57 0.27 1.00 0.33 0.37 0.54 0.14 0.01 1.00 0.32 ]
[0.84 0.02 0.95 0.27 0.30 0.87 0.08 0.83 0.84 0.32 0.31 0.70 0.09 0.14 0.36 0.35 0.40 0.04 0.10 0.78 0.87 0.33 1.00 0.22 0.02 0.86 0.95 0.74 0.18 ]
[0.44 0.92 0.17 0.48 0.40 0.05 0.41 0.18 0.09 0.96 0.48 0.75 0.74 0.25 0.99 0.97 0.07 0.99 0.78 0.55 0.27 0.37 0.22 1.00 0.51 0.79 0.87 0.12 0.76 ]
[0.35 0.48 0.98 0.25 0.94 0.30 0.97 0.02 0.30 0.69 0.92 0.13 0.26 0.58 0.04 0.87 0.14 0.94 0.29 0.87 0.95 0.54 0.02 0.51 1.00 0.15 0.73 0.06 0.24 ]
[0.10 0.72 0.42 0.32 0.30 0.03 0.65 0.34 0.27 0.03 0.51 0.30 0.15 0.59 0.94 0.24 0.75 0.58 0.24 0.38 0.16 0.14 0.86 0.79 0.15 1.00 0.05 0.77 0.48 ]
[0.14 0.79 0.25 0.28 0.34 0.87 0.19 0.65 0.32 0.32 0.22 0.02 0.77 0.63 0.11 0.46 0.54 0.34 0.38 0.40 0.16 0.01 0.95 0.87 0.73 0.05 1.00 0.21 0.26 ]
[0.57 0.17 0.20 0.75 0.29 0.80 0.32 0.25 0.91 0.62 0.98 0.29 0.82 0.36 0.02 0.67 0.49 0.49 0.11 0.73 0.50 1.00 0.74 0.12 0.06 0.77 0.21 1.00 0.51 ]
[0.06 0.64 0.74 0.05 0.50 0.65 0.94 0.18 0.72 0.90 0.36 0.44 0.03 0.90 0.17 0.41 0.52 0.12 0.01 0.32 0.36 0.32 0.18 0.76 0.24 0.48 0.26 0.51 1.00 ]
];
