[0.85 0.85 0.47 0.97 0.27 0.04 0.45 0.78 0.29 0.69 0.95 1.00 0.65 0.92 0.30 0.60 0.03 0.83 0.29 0.25 0.30 0.28 0.20 0.01 0.36 0.86 0.67 0.10 0.64 0.31 ]
[0.34 0.63 0.56 0.16 0.63 0.64 0.23 0.91 0.90 0.78 0.50 0.65 1.00 0.86 0.06 0.58 0.46 0.20 0.05 0.77 0.26 0.68 0.87 0.46 0.14 0.80 0.83 0.80 0.35 0.05 ]
[0.87 0.66 0.70 0.09 0.44 0.33 0.34 0.52 0.94 0.75 0.35 0.92 0.86 1.00 0.97 0.42 0.67 0.72 0.07 0.83 0.78 0.30 0.30 0.24 0.03 0.81 0.31 0.19 0.58 0.92 ]
[0.33 0.49 0.14 0.40 0.55 0.67 0.86 0.48 0.35 0.88 0.01 0.30 0.06 0.97 1.00 0.30 0.20 0.97 0.44 0.79 0.29 0.81 0.21 0.82 0.01 0.23 0.82 0.96 0.21 0.50 ]
[0.97 0.04 0.69 0.38 0.88 0.07 0.61 0.00 0.82 0.28 0.79 0.60 0.58 0.42 0.30 1.00 0.49 0.20 0.52 0.62 0.90 0.64 0.38 0.41 0.36 0.82 0.04 0.85 0.45 0.57 ]
[0.09 0.75 0.83 0.44 0.80 0.26 0.04 0.61 0.98 1.00 0.22 0.03 0.46 0.67 0.20 0.49 1.00 0.15 0.24 0.62 0.95 0.55 0.78 0.02 0.69 0.82 0.76 0.21 0.72 0.77 ]
[0.17 0.81 0.84 0.93 0.18 0.73 0.13 0.77 0.09 0.75 0.64 0.83 0.20 0.72 0.97 0.20 0.15 1.00 0.76 0.24 0.10 0.47 0.89 0.53 0.65 0.72 0.14 0.31 0.54 0.90 ]
[0.02 0.43 0.07 0.58 0.94 0.72 0.95 0.07 0.35 0.80 0.95 0.29 0.05 0.07 0.44 0.52 0.24 0.76 1.00 0.87 0.27 0.95 0.61 0.64 0.37 0.19 0.16 0.14 0.62 0.71 ]
[0.52 0.37 0.56 0.47 0.54 0.65 0.66 0.23 0.84 0.53 0.53 0.25 0.77 0.83 0.79 0.62 0.62 0.24 0.87 1.00 0.47 0.61 0.77 0.74 0.45 0.15 0.65 0.32 0.49 0.16 ]
[0.96 0.39 0.85 0.36 0.49 0.81 0.38 0.39 0.60 0.20 0.74 0.30 0.26 0.78 0.29 0.90 0.95 0.10 0.27 0.47 1.00 0.05 0.45 0.60 0.00 0.97 0.94 0.91 0.32 0.29 ]
[0.13 0.59 0.80 0.90 0.94 0.67 0.36 0.95 0.51 0.45 0.30 0.28 0.68 0.30 0.81 0.64 0.55 0.47 0.95 0.61 0.05 1.00 0.22 0.46 0.86 0.33 0.74 0.28 0.52 0.41 ]
[0.21 0.57 0.37 0.35 0.92 0.18 0.98 0.16 0.68 0.74 0.29 0.20 0.87 0.30 0.21 0.38 0.78 0.89 0.61 0.77 0.45 0.22 1.00 0.16 0.17 0.13 0.00 0.01 0.99 0.83 ]
[0.28 0.74 0.80 0.31 0.83 0.49 0.41 0.92 0.91 0.58 0.46 0.01 0.46 0.24 0.82 0.41 0.02 0.53 0.64 0.74 0.60 0.46 0.16 1.00 0.87 0.08 0.59 0.38 0.83 0.50 ]
[0.07 0.50 0.25 0.53 0.60 0.66 0.35 0.74 0.68 0.96 0.24 0.36 0.14 0.03 0.01 0.36 0.69 0.65 0.37 0.45 0.00 0.86 0.17 0.87 1.00 0.63 0.60 0.53 0.76 0.67 ]
[0.36 0.16 0.17 0.13 0.13 0.68 0.49 0.72 0.20 0.08 0.68 0.86 0.80 0.81 0.23 0.82 0.82 0.72 0.19 0.15 0.97 0.33 0.13 0.08 0.63 1.00 0.40 0.79 0.72 0.36 ]
[0.27 0.63 0.34 0.76 0.03 0.57 1.00 0.74 0.65 0.36 0.49 0.67 0.83 0.31 0.82 0.04 0.76 0.14 0.16 0.65 0.94 0.74 0.00 0.59 0.60 0.40 1.00 0.81 0.17 0.38 ]
[0.55 0.31 0.00 0.35 0.96 0.32 0.93 0.72 0.71 0.57 0.30 0.10 0.80 0.19 0.96 0.85 0.21 0.31 0.14 0.32 0.91 0.28 0.01 0.38 0.53 0.79 0.81 1.00 0.53 0.78 ]
[0.04 0.29 0.09 0.87 0.42 0.98 0.86 0.32 0.28 0.06 0.12 0.64 0.35 0.58 0.21 0.45 0.72 0.54 0.62 0.49 0.32 0.52 0.99 0.83 0.76 0.72 0.17 0.53 1.00 0.55 ]
[0.28 0.57 0.31 0.56 0.42 0.76 0.44 0.21 0.79 0.56 0.16 0.31 0.05 0.92 0.50 0.57 0.77 0.90 0.71 0.16 0.29 0.41 0.83 0.50 0.67 0.36 0.38 0.78 0.55 1.00 ]
];
