[0.10 0.87 0.67 0.13 0.67 0.68 0.33 0.06 0.30 0.19 0.96 0.65 0.81 0.40 0.78 0.39 0.81 0.06 0.53 0.76 0.94 0.33 0.13 0.28 0.32 0.04 1.00 0.35 0.32 0.01 0.41 0.27 0.85 0.73 0.40 0.95 0.68 0.93 0.16 0.82 0.64 0.58 0.63 0.42 0.76 0.52 0.15 0.47 0.07 0.39 0.98 0.82 0.27 0.10 0.05 0.71 0.82 0.28 0.07 0.04 0.08 0.23 0.43 0.84 0.26 0.28 0.84 0.61 0.18 0.70 0.41 0.99 0.34 0.21 0.27 0.93 0.34 0.20 0.62 ]
[0.48 0.29 0.56 0.81 0.15 0.43 0.60 0.74 0.17 0.52 0.41 0.15 0.90 0.13 0.46 0.65 0.56 0.64 0.09 0.10 0.28 0.26 0.16 0.03 0.36 0.22 0.35 1.00 0.09 0.31 0.28 0.06 0.38 0.80 0.48 0.61 0.25 0.35 0.01 0.22 0.54 0.16 0.05 0.27 0.85 0.14 0.83 0.11 0.27 0.76 0.22 0.11 0.39 0.10 0.61 0.43 0.88 0.80 0.41 0.77 0.00 0.54 0.18 0.86 0.32 0.90 0.13 0.13 0.14 1.00 0.42 0.03 0.28 0.58 0.87 0.34 0.21 0.51 0.36 ]
[0.21 0.68 0.69 0.93 0.32 0.56 0.81 0.38 0.03 0.07 0.92 0.17 0.73 0.42 0.94 0.06 0.42 0.70 0.61 0.59 0.96 0.12 0.33 0.71 0.30 0.16 0.32 0.09 1.00 0.14 0.65 0.73 0.10 0.73 0.89 0.64 0.63 0.25 0.67 0.59 0.19 0.13 0.96 0.94 0.69 0.41 0.76 0.26 0.84 0.58 0.42 0.34 0.39 0.64 0.77 0.47 0.65 0.88 0.92 0.02 0.20 0.39 0.06 0.72 0.56 0.29 0.55 0.28 0.44 0.47 0.28 0.56 0.28 0.51 0.97 0.65 0.45 0.60 0.48 ]
[0.20 0.63 0.67 0.67 0.56 0.04 0.16 0.00 0.18 0.74 0.28 0.90 0.25 0.81 0.29 0.20 0.13 0.80 0.28 0.98 0.04 0.82 0.91 0.95 0.97 0.93 0.01 0.31 0.14 1.00 0.06 0.34 0.95 0.01 0.28 0.28 0.54 0.14 0.73 0.88 0.79 0.24 0.89 0.99 0.98 0.48 0.49 0.48 0.11 0.87 0.36 0.11 0.05 0.01 0.98 0.65 0.95 0.03 0.17 0.16 0.80 0.74 0.81 0.40 0.24 0.88 0.12 0.40 0.27 0.63 0.33 0.13 0.76 0.99 0.35 0.21 0.16 0.54 0.97 ]
[0.29 0.25 0.38 0.02 0.27 0.49 0.38 0.19 0.21 0.94 0.91 0.71 0.10 0.23 0.74 0.11 0.16 0.96 0.93 0.15 0.15 0.24 0.03 0.24 0.02 0.85 0.41 0.28 0.65 0.06 1.00 0.40 0.09 0.36 0.98 0.57 0.75 0.51 0.85 0.68 0.56 0.67 0.88 0.22 1.00 0.11 0.21 0.70 0.25 0.51 0.80 0.68 0.78 0.25 0.24 0.93 0.99 0.85 0.58 0.47 0.74 0.57 0.24 0.31 0.89 0.79 0.55 0.88 0.10 0.97 0.40 0.68 0.45 0.85 0.01 0.77 0.17 0.76 0.34 ]
[0.64 0.83 0.52 0.53 0.57 0.08 0.29 0.47 0.22 0.24 0.73 0.53 0.08 0.59 0.80 0.89 0.31 0.58 0.80 0.79 0.80 0.83 0.97 0.58 0.71 0.45 0.27 0.06 0.73 0.34 0.40 1.00 0.82 0.64 0.17 0.86 0.31 0.07 0.32 0.55 0.39 0.97 0.99 0.13 0.66 0.20 0.67 0.12 0.46 0.26 0.18 0.61 0.24 0.23 0.92 0.84 0.01 0.04 0.77 0.97 0.48 0.32 0.30 0.61 0.66 0.57 0.44 0.17 0.97 0.53 0.63 0.48 0.60 0.33 0.04 0.43 0.99 0.49 0.86 ]
[0.04 0.67 0.09 0.23 0.91 0.09 0.43 0.91 0.15 0.10 0.35 0.75 0.09 0.21 0.31 0.85 0.19 0.15 0.12 0.63 0.57 0.40 0.52 0.71 0.09 0.12 0.85 0.38 0.10 0.95 0.09 0.82 1.00 0.08 0.40 0.37 0.43 0.49 0.77 0.57 0.37 0.18 0.93 0.75 0.63 0.27 0.92 0.84 0.76 0.26 0.25 0.37 0.49 0.94 0.64 0.95 0.75 0.25 0.93 0.20 0.43 0.86 0.15 0.31 0.34 0.98 0.22 0.63 0.83 0.93 0.62 0.18 0.53 0.48 0.21 0.47 0.21 0.78 0.35 ]
[0.50 0.64 0.09 0.04 0.46 0.77 0.61 0.86 0.27 0.50 0.64 0.77 0.30 0.82 0.43 0.72 0.15 0.77 0.49 0.77 0.07 0.77 0.97 0.21 0.32 0.46 0.73 0.80 0.73 0.01 0.36 0.64 0.08 1.00 0.07 0.71 0.49 0.07 0.22 0.73 0.06 0.30 0.87 0.00 0.96 0.22 0.12 0.34 0.91 0.72 0.73 0.47 0.12 0.72 0.76 0.51 0.69 0.48 0.24 0.85 0.13 0.65 0.07 0.91 0.20 0.61 0.47 0.54 0.91 0.94 0.76 0.35 0.51 0.17 1.00 0.30 0.45 0.15 0.62 ]
[0.42 0.59 0.57 0.81 0.42 0.45 0.31 0.11 0.75 0.29 0.74 0.93 0.95 0.05 0.14 0.07 0.32 1.00 0.49 0.86 0.45 0.44 0.22 0.43 0.75 0.28 0.40 0.48 0.89 0.28 0.98 0.17 0.40 0.07 1.00 0.59 0.50 0.18 0.48 0.68 0.05 0.36 0.40 0.73 0.95 0.24 0.31 0.32 0.50 0.33 0.20 1.00 0.29 0.86 0.22 0.29 0.45 0.79 0.21 0.47 0.29 0.19 0.90 0.91 0.28 0.75 0.55 0.02 0.86 0.13 0.08 0.18 0.63 0.34 0.85 0.53 0.54 0.77 0.87 ]
[0.96 0.78 0.01 0.98 0.77 0.77 0.64 0.95 0.43 0.06 0.07 0.88 0.47 0.16 0.66 0.97 0.25 0.70 0.55 0.03 0.81 0.53 0.15 0.10 0.63 0.92 0.95 0.61 0.64 0.28 0.57 0.86 0.37 0.71 0.59 1.00 0.75 1.00 0.10 0.77 0.58 0.84 0.85 0.71 0.47 0.87 0.39 0.74 0.11 0.99 0.80 0.59 0.73 0.82 0.08 0.17 0.47 0.63 0.22 0.29 0.14 0.82 0.96 0.82 0.56 0.45 0.95 0.41 0.60 0.71 0.87 0.63 0.27 0.96 0.49 0.53 0.95 0.99 0.00 ]
[0.89 0.74 0.49 0.56 0.48 0.49 0.99 0.95 0.14 0.62 0.20 0.87 0.39 0.14 0.03 0.86 1.00 0.63 0.83 0.05 0.47 0.56 0.64 0.96 0.78 0.39 0.68 0.25 0.63 0.54 0.75 0.31 0.43 0.49 0.50 0.75 1.00 0.75 0.32 0.13 0.99 0.93 0.06 0.10 0.63 0.46 0.14 0.74 0.10 0.35 0.82 0.87 0.09 0.19 0.66 0.53 0.09 0.24 0.84 0.90 0.14 0.84 0.35 0.77 0.30 0.76 0.78 0.68 0.33 0.95 0.36 0.29 0.36 0.46 0.45 0.95 0.40 0.88 0.02 ]
[0.68 0.97 0.06 0.76 0.26 0.19 0.30 0.61 0.80 0.70 0.29 0.08 0.60 0.96 0.15 0.70 0.87 0.45 0.40 0.72 0.79 0.07 0.78 0.16 0.54 0.61 0.93 0.35 0.25 0.14 0.51 0.07 0.49 0.07 0.18 1.00 0.75 1.00 0.51 0.30 0.46 0.01 0.64 0.64 0.71 0.86 0.21 0.85 0.49 0.04 0.43 0.51 0.32 0.79 0.49 0.12 0.49 0.88 0.64 0.99 0.55 0.75 0.45 0.86 0.48 0.61 0.68 0.45 0.80 0.58 0.03 0.73 0.58 0.57 0.89 0.53 0.67 0.62 0.13 ]
[0.97 0.50 0.19 0.16 0.90 0.94 0.47 0.22 0.69 0.14 0.08 0.75 0.03 0.11 0.64 0.37 0.44 0.34 0.54 0.92 0.10 0.83 0.47 0.96 0.44 0.91 0.16 0.01 0.67 0.73 0.85 0.32 0.77 0.22 0.48 0.10 0.32 0.51 1.00 0.98 0.24 0.88 0.29 0.87 0.64 0.56 0.58 0.01 0.45 0.71 0.71 0.47 0.18 0.75 0.16 0.34 0.47 0.55 0.04 0.73 0.50 0.65 0.11 0.28 0.68 0.04 0.16 0.45 0.23 0.34 0.32 0.43 0.97 0.33 0.78 0.66 0.76 0.57 0.55 ]
[0.64 0.64 0.58 0.03 0.51 0.12 0.10 0.99 0.04 0.00 0.77 0.44 0.60 0.60 0.98 0.54 0.76 0.79 0.23 0.25 0.22 0.25 0.45 0.14 0.34 0.74 0.82 0.22 0.59 0.88 0.68 0.55 0.57 0.73 0.68 0.77 0.13 0.30 0.98 1.00 0.75 0.58 0.52 0.07 0.67 0.34 0.25 0.45 0.39 0.91 0.00 0.97 0.50 0.10 0.35 0.13 0.09 0.46 0.38 0.21 0.14 0.09 0.73 0.26 0.46 0.18 0.65 0.71 0.32 0.57 0.03 0.43 0.62 0.65 0.57 0.06 0.78 0.98 0.76 ]
[0.72 0.08 0.51 0.81 0.11 0.64 0.30 0.12 0.54 0.60 0.84 0.67 0.75 0.12 0.47 0.37 0.61 0.56 0.52 0.52 0.89 0.10 0.61 0.85 0.22 0.65 0.64 0.54 0.19 0.79 0.56 0.39 0.37 0.06 0.05 0.58 0.99 0.46 0.24 0.75 1.00 0.17 0.17 0.40 0.93 0.76 0.76 0.07 0.60 0.71 0.98 0.51 0.73 0.40 0.25 0.23 0.62 0.95 0.67 0.39 0.82 0.77 0.02 0.58 0.16 0.74 0.65 0.34 0.73 0.30 0.85 0.71 0.05 0.96 0.57 0.42 0.20 0.02 0.01 ]
[0.10 0.24 0.12 0.10 0.03 0.84 0.38 0.98 0.15 0.85 0.40 0.88 0.31 0.33 0.15 0.98 0.29 0.08 0.53 0.67 0.92 0.18 0.42 0.83 0.42 0.16 0.58 0.16 0.13 0.24 0.67 0.97 0.18 0.30 0.36 0.84 0.93 0.01 0.88 0.58 0.17 1.00 0.73 0.11 0.80 0.03 0.27 0.74 0.97 0.50 0.22 0.95 0.73 0.69 0.36 0.06 0.51 0.15 0.91 0.43 0.67 0.32 0.09 0.49 0.92 0.72 0.29 0.64 0.53 0.35 0.80 0.59 0.00 0.08 0.36 0.46 0.02 0.83 0.95 ]
[0.69 0.98 0.38 0.56 0.27 0.34 0.46 0.77 0.89 0.81 0.20 0.74 0.08 0.70 0.33 0.86 0.05 0.53 0.24 0.95 0.61 0.69 0.26 0.65 0.86 0.21 0.63 0.05 0.96 0.89 0.88 0.99 0.93 0.87 0.40 0.85 0.06 0.64 0.29 0.52 0.17 0.73 1.00 0.46 0.23 0.66 0.72 0.02 0.07 0.28 0.28 0.18 0.96 0.75 0.90 0.23 0.63 0.13 0.29 0.49 0.00 0.18 0.95 0.87 0.51 0.53 0.70 0.09 0.12 0.35 0.84 0.43 0.71 0.51 0.06 0.74 0.18 0.47 0.90 ]
