[0.72 0.80 0.90 0.27 0.25 0.87 0.98 0.18 0.13 0.50 1.00 0.88 0.42 0.81 0.40 0.66 0.38 0.53 0.19 0.35 0.33 0.89 0.60 0.60 0.37 0.50 0.61 0.50 0.65 0.76 0.93 0.83 0.00 0.89 0.12 0.98 0.97 0.97 0.75 0.59 0.62 0.13 0.52 0.01 1.00 0.51 0.24 0.74 0.78 0.75 0.64 0.86 0.98 0.65 0.97 0.31 0.85 0.65 0.76 0.34 0.47 0.95 0.46 0.04 0.18 0.55 0.62 0.54 0.98 0.70 0.89 0.88 0.00 0.31 0.76 0.82 0.24 0.33 0.33 0.34 0.17 0.47 0.09 0.73 0.77 0.15 0.15 0.96 ]
[0.98 0.78 0.30 0.07 0.51 0.62 0.66 0.95 0.07 0.76 0.88 1.00 0.39 0.46 0.79 0.93 0.90 0.35 0.77 0.24 0.62 0.06 0.97 0.18 1.00 0.17 0.65 0.57 0.57 0.16 0.76 0.09 0.65 0.09 0.88 0.91 0.25 0.59 0.43 0.24 0.95 0.18 0.16 0.42 0.32 0.77 0.34 0.98 0.20 0.86 0.97 0.61 0.80 0.84 0.92 0.12 0.61 0.63 0.87 0.12 0.91 0.50 0.00 0.02 0.60 0.37 0.94 0.08 0.44 0.55 0.75 0.16 0.66 0.81 0.76 0.76 0.09 0.52 0.36 0.85 0.77 0.65 0.04 0.17 0.85 0.71 0.89 0.63 ]
[0.11 0.93 0.66 0.55 0.13 0.59 0.94 0.97 0.49 0.73 0.42 0.39 1.00 0.05 0.29 0.06 0.69 0.72 0.49 0.49 0.91 0.76 0.15 0.14 0.02 0.91 0.56 0.39 0.39 0.93 0.76 0.78 0.98 0.77 0.76 0.51 0.54 0.32 0.84 0.41 0.17 0.66 0.59 0.75 0.76 0.43 0.66 0.25 0.92 0.53 0.53 0.48 0.77 0.85 0.55 0.21 0.11 0.54 0.84 0.50 0.40 0.15 0.95 0.61 0.29 0.87 0.78 0.33 0.38 0.25 0.57 0.01 0.04 0.64 0.10 0.48 0.00 0.59 0.07 0.77 0.25 0.65 0.83 0.66 0.14 0.96 0.88 0.20 ]
[0.61 0.63 0.11 0.69 0.55 0.07 0.55 0.73 0.80 0.36 0.81 0.46 0.05 1.00 0.96 0.66 0.76 0.66 0.43 0.39 0.85 0.43 0.90 0.67 0.33 0.39 0.42 0.79 0.51 0.71 1.00 0.11 0.95 0.82 0.26 0.97 0.56 0.78 0.54 0.01 0.44 0.12 0.40 0.25 0.48 0.51 0.89 0.51 0.43 0.49 0.06 0.70 0.57 0.66 0.39 0.54 0.83 0.95 0.42 0.56 0.28 0.55 0.04 0.68 0.14 0.88 0.16 0.19 0.92 0.69 0.41 0.62 0.15 0.13 0.36 0.23 0.60 0.37 0.01 0.25 0.93 0.73 0.66 0.45 0.85 0.45 0.06 0.18 ]
[0.16 0.39 0.85 0.07 0.78 0.43 0.91 0.32 0.83 0.15 0.40 0.79 0.29 0.96 1.00 0.84 0.98 0.85 0.04 0.62 0.03 0.40 0.51 0.93 0.93 0.57 0.58 0.39 0.90 0.05 0.45 0.55 0.48 0.27 0.24 0.62 0.68 0.41 0.48 0.29 0.28 0.62 0.32 0.31 0.53 0.81 0.06 0.78 0.03 0.85 0.09 0.35 0.80 0.31 0.98 0.08 0.38 0.33 0.35 0.60 0.58 0.60 0.22 0.63 0.23 0.18 0.31 0.06 0.79 0.78 0.72 0.98 0.50 0.21 0.22 0.23 0.67 0.22 0.84 0.64 0.05 0.90 0.79 0.26 0.18 0.26 0.94 0.02 ]
[0.93 0.79 0.03 0.38 0.34 0.47 0.67 0.21 0.53 0.08 0.66 0.93 0.06 0.66 0.84 1.00 0.86 0.13 0.97 0.22 0.47 0.48 0.83 0.69 0.09 0.41 0.89 0.61 0.98 0.20 0.11 0.25 0.32 0.34 0.35 0.90 0.04 0.27 0.85 0.95 0.47 0.20 0.50 0.19 0.69 0.51 0.45 0.85 0.14 0.26 0.40 0.41 0.12 0.21 0.56 0.31 0.24 0.27 0.17 0.92 0.41 1.00 0.60 0.98 0.85 0.25 0.11 0.40 0.68 0.54 0.82 0.81 0.09 0.40 0.72 0.55 0.66 0.58 0.95 0.83 0.42 0.88 0.08 0.55 0.68 0.90 0.40 0.25 ]
[0.34 0.60 0.48 0.63 0.49 0.90 0.31 0.86 0.58 0.00 0.38 0.90 0.69 0.76 0.98 0.86 1.00 0.64 0.23 0.83 0.10 0.57 0.82 0.84 0.37 0.45 0.61 0.99 0.69 0.32 0.75 0.12 0.57 0.24 0.58 0.62 0.90 0.37 0.17 0.03 0.50 0.35 0.85 0.61 0.12 0.26 0.88 0.58 0.13 0.25 0.23 0.93 0.27 0.71 0.57 0.60 0.76 0.90 0.59 0.18 0.26 0.20 0.22 0.95 0.30 0.99 0.38 0.47 0.06 0.19 0.15 0.96 0.70 0.58 0.38 0.67 0.25 0.99 0.62 0.17 0.86 0.93 0.34 0.31 0.94 0.42 0.78 0.38 ]
[0.47 0.33 0.95 0.07 0.87 0.87 0.57 0.60 0.46 0.24 0.53 0.35 0.72 0.66 0.85 0.13 0.64 1.00 0.90 0.43 0.30 0.55 0.15 0.23 0.88 0.46 0.22 0.00 0.68 0.91 0.73 0.42 0.88 0.38 0.71 0.63 0.45 0.80 0.38 0.75 0.25 0.77 0.41 0.16 0.21 0.17 0.78 0.89 0.08 0.93 0.62 0.14 0.92 0.75 0.05 0.68 0.54 0.46 0.11 0.47 0.31 0.49 0.30 0.00 0.19 0.81 0.61 0.82 0.61 0.97 0.25 0.58 0.82 0.88 0.64 0.40 0.69 0.85 0.74 0.59 0.83 0.87 0.40 0.10 0.04 0.28 0.45 0.01 ]
[0.31 0.19 0.38 0.51 0.05 0.53 0.16 0.29 0.09 0.30 0.19 0.77 0.49 0.43 0.04 0.97 0.23 0.90 1.00 0.71 0.12 0.15 0.44 0.29 0.79 0.49 1.00 0.19 0.14 0.71 0.40 0.89 0.52 0.73 0.19 0.84 0.85 0.64 0.59 0.55 0.99 0.23 0.26 0.01 0.39 0.77 0.56 0.71 0.39 0.03 0.84 0.32 0.39 0.20 0.83 0.77 0.40 0.34 0.39 0.58 0.56 0.79 0.22 0.99 0.36 0.89 0.01 0.88 0.87 0.27 0.24 0.69 0.89 0.96 0.02 0.46 0.27 0.38 0.24 0.91 0.06 0.27 0.98 0.82 0.19 0.34 0.10 0.87 ]
[0.19 0.52 0.08 0.81 0.41 0.29 0.88 0.05 0.88 0.03 0.35 0.24 0.49 0.39 0.62 0.22 0.83 0.43 0.71 1.00 0.78 0.30 0.93 0.37 0.89 0.44 0.16 0.84 0.85 0.40 0.56 0.54 0.63 0.32 0.41 0.36 0.58 0.82 0.67 0.51 0.79 0.18 0.53 0.15 0.55 0.89 0.01 0.60 0.61 0.00 0.42 0.24 0.62 0.03 0.07 0.66 0.40 0.42 0.89 0.39 0.86 0.55 0.08 0.65 0.87 0.96 0.03 0.01 0.00 0.71 0.88 0.80 0.61 0.07 0.20 0.94 0.19 0.47 0.75 0.45 0.33 0.12 0.51 0.94 0.82 0.11 0.94 0.69 ]
[0.82 0.21 0.38 0.80 0.80 0.55 0.29 0.26 0.72 0.95 0.33 0.62 0.91 0.85 0.03 0.47 0.10 0.30 0.12 0.78 1.00 0.54 0.14 0.23 0.56 0.63 0.83 0.03 0.63 0.93 0.88 0.12 0.05 0.11 0.96 0.80 0.71 0.23 0.43 0.04 0.44 0.66 0.64 0.98 0.69 0.55 0.36 0.05 0.21 0.57 0.05 0.44 0.68 0.60 0.45 0.24 0.45 0.75 0.68 0.65 0.61 0.51 0.15 0.61 0.52 0.72 0.40 0.78 0.48 0.58 0.31 0.04 0.09 0.08 0.72 0.75 0.44 0.06 0.44 0.96 0.28 0.83 0.86 0.72 0.27 0.42 0.84 0.06 ]
[0.17 0.47 0.74 0.83 0.18 0.66 0.78 0.67 0.46 0.34 0.89 0.06 0.76 0.43 0.40 0.48 0.57 0.55 0.15 0.30 0.54 1.00 0.77 0.39 0.35 0.54 0.49 0.49 0.21 0.57 0.21 0.15 0.25 0.68 0.21 0.34 0.42 0.74 0.32 0.38 0.76 0.36 0.93 0.18 0.23 0.70 0.83 0.81 0.21 0.62 1.00 0.09 0.02 0.63 0.56 0.45 0.98 0.84 0.55 0.48 0.95 0.45 0.27 0.96 0.98 0.83 0.61 0.30 0.52 0.90 0.61 0.31 0.93 0.63 0.56 0.11 0.06 0.89 0.89 0.50 0.84 0.04 0.91 0.45 0.88 0.82 0.79 0.54 ]
[0.45 0.98 0.38 0.29 0.89 0.74 0.06 0.04 0.28 0.71 0.60 0.97 0.15 0.90 0.51 0.83 0.82 0.15 0.44 0.93 0.14 0.77 1.00 0.56 0.44 0.57 0.84 0.62 0.20 0.22 0.70 0.59 0.17 0.10 0.38 0.83 0.96 0.15 0.70 0.59 0.10 0.87 0.29 0.89 0.99 0.36 0.35 0.39 0.73 0.83 0.04 0.49 0.43 0.17 0.24 0.34 0.95 0.59 0.19 0.39 0.58 0.72 0.65 0.96 0.38 0.75 0.48 0.13 0.72 0.02 0.03 0.37 0.68 0.77 0.67 0.35 0.12 0.43 0.56 0.38 0.45 0.24 0.12 0.70 0.88 0.13 0.82 0.89 ]
[0.09 0.22 0.96 0.12 0.97 0.75 0.63 0.45 0.85 0.05 0.60 0.18 0.14 0.67 0.93 0.69 0.84 0.23 0.29 0.37 0.23 0.39 0.56 1.00 0.82 0.83 0.96 0.95 0.13 0.77 0.12 0.95 0.60 0.64 0.68 0.11 0.10 0.24 0.79 0.75 0.21 0.07 0.89 0.21 0.11 0.01 0.29 0.24 0.79 0.19 0.85 0.56 0.06 0.68 0.52 0.04 0.12 0.87 0.05 0.29 0.01 0.08 0.83 0.38 0.80 0.55 0.30 0.76 0.16 0.66 0.48 0.15 0.19 0.50 0.68 0.70 0.53 0.51 0.03 0.60 0.54 0.39 0.14 0.31 0.72 0.94 0.00 0.74 ]
[0.50 0.92 0.10 0.78 0.19 0.89 0.06 0.84 0.95 0.88 0.37 1.00 0.02 0.33 0.93 0.09 0.37 0.88 0.79 0.89 0.56 0.35 0.44 0.82 1.00 0.10 0.67 0.84 0.64 0.82 0.88 0.47 0.41 0.20 0.74 0.42 0.70 0.05 0.95 0.72 0.74 0.65 0.94 0.73 0.06 0.37 0.66 0.16 0.10 0.76 0.82 0.28 0.50 0.94 0.95 0.02 0.49 0.45 0.62 0.82 0.46 0.61 0.49 0.73 0.90 0.97 0.29 0.55 0.38 0.81 0.65 0.91 0.37 0.73 0.24 0.05 0.45 0.76 0.66 0.18 0.91 0.33 0.40 0.35 0.46 0.42 0.57 0.86 ]
[0.90 0.16 0.56 0.53 0.31 0.29 0.87 0.36 0.87 0.26 0.50 0.17 0.91 0.39 0.57 0.41 0.45 0.46 0.49 0.44 0.63 0.54 0.57 0.83 0.10 1.00 0.11 0.86 0.86 0.44 0.76 0.79 0.60 0.84 0.28 0.45 0.14 0.66 0.62 0.56 0.51 0.80 0.28 0.72 0.29 0.14 0.35 0.18 0.53 0.17 0.34 0.65 0.16 0.40 0.55 0.20 0.97 0.26 0.82 0.85 0.59 0.23 0.74 0.96 0.45 0.55 0.44 0.72 0.43 0.81 0.23 0.38 0.64 0.62 0.84 0.64 0.48 0.70 0.59 0.93 0.33 0.30 0.61 0.61 0.32 0.73 0.60 0.98 ]
[0.95 0.78 0.40 0.17 0.39 0.75 0.25 0.78 0.91 0.87 0.61 0.65 0.56 0.42 0.58 0.89 0.61 0.22 1.00 0.16 0.83 0.49 0.84 0.96 0.67 0.11 1.00 0.16 0.53 0.83 0.54 0.33 0.53 0.80 0.17 0.21 0.56 0.38 0.23 0.97 0.75 0.08 0.42 0.88 0.02 0.56 0.51 0.00 0.88 0.52 0.13 0.27 0.83 0.74 0.85 0.80 0.72 0.28 0.37 0.00 0.57 0.13 0.33 0.02 0.41 0.60 0.70 0.54 0.71 0.51 0.93 0.20 0.07 0.40 0.35 0.03 0.43 0.91 0.83 0.17 0.96 0.79 0.20 0.41 0.99 0.08 0.54 0.44 ]
[0.48 0.00 0.62 0.57 0.41 0.65 0.22 0.26 0.38 0.73 0.50 0.57 0.39 0.79 0.39 0.61 0.99 0.00 0.19 0.84 0.03 0.49 0.62 0.95 0.84 0.86 0.16 1.00 0.71 0.06 0.81 0.48 0.15 0.06 0.38 0.69 0.95 0.26 0.89 0.29 0.77 0.34 0.65 0.89 0.63 0.68 0.17 0.41 0.76 0.72 0.21 0.04 0.03 0.85 0.04 0.87 0.76 0.25 0.91 0.20 0.24 0.32 0.11 0.62 0.80 0.54 0.45 0.32 0.09 0.05 1.00 0.12 0.08 0.90 0.31 0.69 0.69 0.31 0.75 0.21 0.64 0.00 0.94 0.23 0.69 0.13 0.08 0.24 ]
[0.95 0.27 0.93 0.14 0.96 0.00 0.60 0.42 0.06 0.49 0.65 0.57 0.39 0.51 0.90 0.98 0.69 0.68 0.14 0.85 0.63 0.21 0.20 0.13 0.64 0.86 0.53 0.71 1.00 0.70 0.28 0.34 0.20 0.66 0.21 0.85 0.43 0.35 0.01 0.84 0.77 0.30 0.56 0.82 0.80 0.10 0.20 0.14 0.60 0.74 0.52 0.38 0.22 0.04 0.12 0.50 0.41 0.57 0.48 0.03 0.09 0.18 0.74 0.75 0.79 0.02 0.86 0.70 0.53 0.79 0.79 0.36 0.19 0.60 0.75 0.11 0.80 0.71 0.27 0.06 0.31 0.28 0.33 0.77 0.68 0.96 0.24 0.55 ]
[0.85 0.50 0.08 0.68 0.42 0.02 0.79 0.49 0.19 0.55 0.76 0.16 0.93 0.71 0.05 0.20 0.32 0.91 0.71 0.40 0.93 0.57 0.22 0.77 0.82 0.44 0.83 0.06 0.70 1.00 0.61 0.62 0.72 0.89 0.03 0.44 0.99 0.63 0.62 0.17 0.50 0.68 0.58 0.98 0.36 0.73 0.37 0.29 0.28 0.51 0.07 0.67 0.08 0.44 0.45 0.33 0.50 0.88 0.45 0.47 0.19 0.24 0.82 0.49 0.39 0.29 0.74 0.16 0.47 0.76 0.29 0.11 0.85 0.73 0.76 0.52 0.18 0.51 0.13 0.27 0.09 0.11 0.59 0.28 0.95 0.57 0.08 0.55 ]
[0.13 0.00 0.33 0.26 0.65 0.90 0.68 0.48 0.09 0.35 0.93 0.76 0.76 1.00 0.45 0.11 0.75 0.73 0.40 0.56 0.88 0.21 0.70 0.12 0.88 0.76 0.54 0.81 0.28 0.61 1.00 0.85 0.12 0.02 1.00 0.75 0.62 0.04 0.50 0.31 0.34 0.48 0.38 0.95 0.18 0.66 0.29 0.63 0.52 0.09 0.85 0.64 0.59 0.60 0.50 0.17 0.85 0.21 0.31 0.72 0.34 0.41 0.20 0.76 0.33 0.48 0.51 0.51 0.45 0.60 0.97 0.09 0.04 0.60 0.77 0.55 0.56 0.75 0.98 0.95 0.45 0.61 0.34 0.92 0.01 0.14 0.20 0.12 ]
[0.62 0.11 0.21 0.67 0.62 0.79 0.61 0.18 0.86 0.49 0.83 0.09 0.78 0.11 0.55 0.25 0.12 0.42 0.89 0.54 0.12 0.15 0.59 0.95 0.47 0.79 0.33 0.48 0.34 0.62 0.85 1.00 0.65 0.54 0.80 0.52 0.42 0.09 0.01 0.27 0.14 0.24 0.92 0.65 0.63 0.97 0.71 0.67 0.86 0.06 0.56 0.06 0.35 0.38 0.01 0.35 0.98 0.74 0.61 0.17 0.33 0.10 0.59 0.51 0.88 0.22 0.77 0.89 0.28 0.88 0.66 0.34 0.94 0.26 0.29 0.53 0.15 0.28 0.56 0.52 0.73 0.84 0.67 0.67 0.42 0.32 0.15 0.97 ]
[0.44 0.81 0.20 0.83 0.41 0.29 0.52 0.08 0.53 0.23 0.00 0.65 0.98 0.95 0.48 0.32 0.57 0.88 0.52 0.63 0.05 0.25 0.17 0.60 0.41 0.60 0.53 0.15 0.20 0.72 0.12 0.65 1.00 0.70 0.48 0.81 0.23 0.82 0.63 0.78 0.95 0.19 0.34 0.52 0.44 0.67 0.12 0.67 0.73 0.00 0.76 0.80 0.52 0.95 0.08 0.92 0.42 0.61 0.71 0.34 0.92 0.03 0.80 0.90 0.44 0.80 0.05 0.66 0.36 0.42 0.76 0.27 0.11 0.25 0.00 0.13 0.57 0.45 0.55 0.44 0.18 0.41 0.47 0.11 0.86 0.25 0.73 0.76 ]
[0.88 0.77 0.64 0.32 0.18 0.69 0.56 0.64 0.21 0.76 0.89 0.09 0.77 0.82 0.27 0.34 0.24 0.38 0.73 0.32 0.11 0.68 0.10 0.64 0.20 0.84 0.80 0.06 0.66 0.89 0.02 0.54 0.70 1.00 0.31 0.79 0.10 0.90 0.59 0.51 0.43 0.96 0.60 0.48 0.32 0.54 0.60 0.06 0.60 0.07 0.32 0.55 0.20 0.88 0.14 0.68 0.92 0.96 0.07 0.93 0.47 0.71 0.98 0.18 0.27 0.84 0.78 0.57 0.17 0.91 0.81 0.07 0.80 0.24 0.85 0.09 0.09 0.16 0.31 0.30 0.14 0.17 0.62 0.54 0.67 0.73 0.04 0.70 ]
[0.42 0.92 0.31 0.34 0.71 0.05 0.56 0.50 0.20 0.08 0.12 0.88 0.76 0.26 0.24 0.35 0.58 0.71 0.19 0.41 0.96 0.21 0.38 0.68 0.74 0.28 0.17 0.38 0.21 0.03 1.00 0.80 0.48 0.31 1.00 0.73 0.03 0.61 0.66 0.83 0.05 0.89 0.80 0.71 0.08 0.56 0.15 0.04 0.14 0.63 0.50 0.75 0.71 0.91 0.77 0.25 0.68 0.78 0.28 0.65 0.95 1.00 0.20 0.75 0.70 0.35 0.92 0.20 0.96 0.69 0.04 0.80 0.68 0.39 0.33 0.48 0.36 0.84 0.31 0.93 0.37 0.41 0.11 0.67 0.34 0.85 0.62 0.53 ]
[0.90 0.58 0.92 0.48 0.55 0.69 0.18 0.97 0.45 0.98 0.98 0.91 0.51 0.97 0.62 0.90 0.62 0.63 0.84 0.36 0.80 0.34 0.83 0.11 0.42 0.45 0.21 0.69 0.85 0.44 0.75 0.52 0.81 0.79 0.73 1.00 0.71 0.04 0.76 0.71 0.69 0.02 0.08 0.93 0.60 0.01 0.39 0.17 0.95 0.45 0.87 0.92 0.04 0.37 0.74 0.07 0.85 0.10 0.01 0.23 0.60 0.20 0.62 0.11 0.41 0.09 0.58 0.68 0.65 0.22 0.16 0.05 0.25 0.67 0.36 0.51 0.71 0.40 0.71 0.42 0.52 0.57 0.73 0.93 0.83 0.87 0.58 0.83 ]
[0.81 0.91 0.27 0.83 0.16 0.43 0.08 0.25 0.30 0.79 0.97 0.25 0.54 0.56 0.68 0.04 0.90 0.45 0.85 0.58 0.71 0.42 0.96 0.10 0.70 0.14 0.56 0.95 0.43 0.99 0.62 0.42 0.23 0.10 0.03 0.71 1.00 0.73 0.55 0.55 0.17 0.39 0.37 0.96 0.89 0.30 1.00 0.79 0.94 0.08 0.68 0.13 0.94 0.88 0.64 0.60 0.26 0.85 0.97 0.92 0.38 0.96 0.01 0.04 0.32 0.18 0.90 0.00 0.96 0.34 0.73 0.36 0.62 0.31 0.16 0.41 0.74 0.50 0.32 0.92 0.34 0.98 0.00 0.53 0.10 0.72 0.74 0.32 ]
[0.54 0.26 0.20 0.54 0.48 0.55 0.88 0.37 0.02 0.41 0.97 0.59 0.32 0.78 0.41 0.27 0.37 0.80 0.64 0.82 0.23 0.74 0.15 0.24 0.05 0.66 0.38 0.26 0.35 0.63 0.04 0.09 0.82 0.90 0.61 0.04 0.73 1.00 0.76 0.66 0.70 0.97 0.34 0.94 0.94 0.05 0.36 0.34 0.61 0.81 0.03 0.57 0.50 0.19 0.79 0.29 0.27 0.36 0.38 0.99 0.66 0.18 0.62 0.50 0.97 0.08 0.98 0.45 0.25 0.16 0.22 0.04 0.44 0.98 0.64 0.32 0.95 0.83 0.64 0.81 0.29 0.87 0.63 0.59 0.89 0.33 0.33 0.64 ]
