[0.64 0.94 0.19 0.62 0.18 0.41 0.71 0.95 0.67 0.42 0.88 0.51 0.46 0.24 0.04 0.87 0.46 0.57 0.53 0.02 0.60 1.00 0.87 0.77 0.89 0.06 0.40 0.22 0.07 0.56 ]
[0.02 0.29 0.39 0.89 0.92 0.21 0.50 0.99 0.80 0.58 0.28 0.72 0.87 0.54 0.73 0.07 0.25 0.34 0.86 0.51 0.70 0.87 1.00 0.80 0.30 0.15 0.72 0.72 0.01 0.95 ]
[0.47 0.50 0.94 0.09 0.88 0.68 0.80 0.30 0.10 0.91 0.60 0.75 0.40 0.31 0.97 0.11 0.24 0.85 0.46 0.37 0.36 0.77 0.80 1.00 0.81 0.56 0.87 0.79 0.28 0.79 ]
[0.55 0.38 0.81 0.92 0.73 0.86 0.75 0.18 0.14 0.01 0.14 0.30 0.95 0.58 0.48 0.73 0.86 0.80 0.33 0.16 0.15 0.89 0.30 0.81 1.00 0.03 0.52 0.53 0.28 0.77 ]
[0.04 0.87 0.33 0.15 0.01 0.18 0.37 0.77 0.91 0.05 0.64 0.99 0.30 0.76 0.59 0.15 0.08 0.22 0.98 0.50 0.31 0.06 0.15 0.56 0.03 1.00 0.00 0.34 0.43 0.16 ]
[0.53 0.99 0.21 0.68 0.65 0.82 0.16 0.47 0.16 0.10 0.92 0.14 0.51 0.03 0.07 0.23 0.30 0.10 0.73 0.68 0.25 0.40 0.72 0.87 0.52 0.00 1.00 0.47 0.76 0.01 ]
[0.65 0.27 0.66 0.83 0.06 0.38 0.81 0.26 0.90 0.02 0.86 0.48 0.26 0.75 0.34 0.50 0.25 0.44 0.76 0.22 0.34 0.22 0.72 0.79 0.53 0.34 0.47 1.00 0.61 0.22 ]
[0.86 0.94 0.36 0.81 0.79 0.95 0.92 0.37 0.27 0.71 0.67 0.18 0.79 0.34 0.01 0.12 0.25 0.21 0.19 0.22 0.78 0.07 0.01 0.28 0.28 0.43 0.76 0.61 1.00 0.30 ]
[0.43 0.15 0.87 0.49 0.32 0.29 0.14 0.83 0.80 0.26 0.08 0.29 0.36 0.37 0.05 0.97 0.91 0.89 0.55 0.31 0.99 0.56 0.95 0.79 0.77 0.16 0.01 0.22 0.30 1.00 ]
];
