[0.82 0.17 0.31 0.67 0.40 0.92 0.43 0.81 0.56 0.88 0.08 0.90 1.00 0.98 0.54 0.69 0.88 0.98 0.85 0.76 0.79 0.61 0.89 0.54 0.94 0.66 0.98 ]
[0.27 0.56 0.78 0.38 0.68 0.43 0.28 0.51 0.48 0.03 0.03 0.51 0.98 1.00 0.20 0.63 0.37 0.72 0.47 0.61 0.30 0.05 0.18 0.86 0.39 0.53 0.54 ]
[0.39 0.50 0.27 0.70 0.29 0.02 0.58 0.47 0.74 0.12 0.44 0.74 0.54 0.20 1.00 0.17 0.02 0.86 0.45 0.95 0.57 0.17 0.14 0.96 0.65 0.02 0.93 ]
[0.88 0.79 0.47 0.13 0.69 0.75 0.64 0.76 0.66 0.90 0.82 0.86 0.69 0.63 0.17 1.00 0.91 0.76 0.35 0.12 0.52 0.78 0.63 0.84 0.14 0.53 0.84 ]
[0.10 0.94 0.08 0.32 0.68 0.35 0.88 0.87 0.31 0.94 0.32 0.46 0.88 0.37 0.02 0.91 1.00 0.06 0.01 0.52 0.17 0.50 0.02 0.02 0.92 0.87 0.44 ]
[0.51 0.36 0.75 0.54 0.49 0.47 0.44 0.00 0.96 0.18 0.84 0.70 0.98 0.72 0.86 0.76 0.06 1.00 0.20 0.46 0.64 0.56 0.87 0.77 0.40 0.08 0.91 ]
[0.09 0.28 0.51 0.93 0.79 0.21 0.27 0.68 0.29 0.19 0.74 0.08 0.85 0.47 0.45 0.35 0.01 0.20 1.00 0.83 0.09 0.78 0.66 0.52 0.85 0.55 0.32 ]
[0.17 0.89 0.85 0.63 0.46 0.55 0.47 0.73 0.94 0.95 0.80 0.41 0.76 0.61 0.95 0.12 0.52 0.46 0.83 1.00 0.76 0.20 0.12 0.99 0.03 0.31 0.47 ]
[0.69 0.42 0.61 0.51 0.37 0.70 0.67 0.50 0.19 0.10 0.90 0.75 0.79 0.30 0.57 0.52 0.17 0.64 0.09 0.76 1.00 0.60 0.93 0.88 0.13 0.97 0.94 ]
[0.84 0.46 0.33 0.93 0.78 0.02 0.46 0.77 0.23 0.91 0.37 0.39 0.61 0.05 0.17 0.78 0.50 0.56 0.78 0.20 0.60 1.00 0.64 0.21 0.93 0.27 0.99 ]
[0.54 0.41 0.57 0.87 0.64 0.93 0.43 0.81 0.42 0.61 0.46 0.15 0.89 0.18 0.14 0.63 0.02 0.87 0.66 0.12 0.93 0.64 1.00 0.34 0.19 0.22 0.51 ]
[0.21 0.81 0.55 0.41 0.56 0.14 0.00 0.61 0.74 0.78 0.60 0.17 0.54 0.86 0.96 0.84 0.02 0.77 0.52 0.99 0.88 0.21 0.34 1.00 0.67 0.58 0.57 ]
[0.83 0.96 0.67 0.08 0.61 0.83 0.21 0.39 0.15 0.03 0.31 0.79 0.94 0.39 0.65 0.14 0.92 0.40 0.85 0.03 0.13 0.93 0.19 0.67 1.00 0.45 0.73 ]
[0.51 0.21 0.74 0.77 0.70 0.20 0.68 1.00 0.25 0.68 0.94 0.96 0.66 0.53 0.02 0.53 0.87 0.08 0.55 0.31 0.97 0.27 0.22 0.58 0.45 1.00 0.62 ]
[0.66 0.83 0.67 0.75 0.80 0.19 0.60 0.48 0.79 0.12 0.92 0.15 0.98 0.54 0.93 0.84 0.44 0.91 0.32 0.47 0.94 0.99 0.51 0.57 0.73 0.62 1.00 ]
];
