[0.21 0.96 0.22 0.86 0.41 0.94 0.97 0.38 0.39 0.22 1.00 0.43 0.50 0.35 0.59 0.58 0.64 0.15 0.10 0.01 0.49 0.21 0.56 0.11 0.20 0.67 0.27 0.58 0.89 0.33 0.55 0.69 0.26 0.60 0.13 0.98 0.39 0.61 0.59 0.54 0.79 0.61 0.13 0.31 0.20 0.38 0.24 0.60 0.05 0.01 0.65 0.17 0.60 0.61 0.50 0.17 0.54 0.61 0.85 0.32 0.97 0.11 0.31 0.53 0.34 0.10 0.31 0.66 0.03 0.08 0.54 0.38 0.39 0.29 0.90 0.48 0.49 0.24 0.94 0.90 0.45 0.71 0.13 0.13 0.42 0.87 ]
[0.62 0.29 0.87 0.79 0.90 0.43 0.81 0.95 0.29 0.18 0.43 1.00 0.96 0.19 0.30 0.74 0.99 0.93 0.53 0.13 0.10 0.88 0.87 0.26 0.26 0.71 0.01 0.31 0.07 0.28 0.99 0.97 0.20 0.93 0.79 0.64 0.93 0.50 0.68 0.88 0.10 0.73 0.14 0.23 0.04 0.40 0.33 0.08 0.65 0.79 0.40 0.85 0.44 0.55 0.79 0.32 0.63 0.48 0.26 0.13 0.97 0.00 0.06 0.15 0.84 0.35 0.21 0.78 0.13 0.91 0.35 0.59 0.18 0.17 0.33 0.53 0.72 0.93 0.71 0.42 0.59 0.20 0.20 0.25 0.36 0.19 ]
[0.64 0.05 0.12 0.30 0.74 0.08 0.49 0.17 0.26 0.61 0.50 0.96 1.00 0.09 0.57 0.69 0.82 0.50 0.20 0.52 0.76 0.27 0.00 0.47 0.49 0.19 0.04 0.67 0.69 0.86 0.22 0.14 0.92 0.91 0.21 0.74 0.05 0.09 0.52 0.88 0.66 0.85 0.83 0.29 0.38 0.30 0.10 0.41 0.43 0.99 0.57 0.14 0.84 0.87 0.32 0.46 0.38 0.97 0.14 0.07 0.10 0.01 0.73 0.56 0.13 0.37 0.46 0.11 0.35 0.44 0.98 0.89 0.25 0.62 0.85 0.33 0.15 0.76 0.82 0.64 0.46 0.97 0.88 0.42 0.43 0.62 ]
[0.16 0.32 0.62 0.36 0.10 0.35 0.31 0.47 0.78 0.58 0.35 0.19 0.09 1.00 0.09 0.41 0.04 0.57 0.06 0.37 0.75 0.87 0.25 0.09 0.79 0.74 0.17 0.76 0.17 0.64 0.37 0.48 0.97 0.53 0.20 0.83 0.15 0.29 0.72 0.95 0.67 0.86 0.50 0.99 0.37 0.16 0.64 0.93 0.25 0.46 0.08 0.85 0.17 0.56 0.40 0.88 0.37 0.52 0.33 0.44 0.87 0.63 0.43 0.53 0.60 0.02 0.71 0.79 0.11 0.07 0.62 0.71 0.66 0.93 0.90 0.14 0.15 0.54 0.99 0.34 0.73 0.12 0.35 0.27 0.87 0.25 ]
[0.45 0.48 0.53 0.12 0.55 0.61 0.44 0.96 0.92 0.65 0.59 0.30 0.57 0.09 1.00 0.22 0.59 0.28 0.76 0.27 0.65 0.38 0.37 0.65 0.67 0.40 0.16 0.35 0.88 0.34 0.63 0.27 0.56 0.20 0.72 0.93 0.87 0.60 0.11 0.47 0.40 0.31 0.63 0.25 0.34 0.63 0.25 0.71 0.83 0.93 0.10 0.53 0.25 0.23 0.01 0.40 0.13 0.52 0.89 0.64 0.01 0.98 0.71 0.69 0.94 0.27 0.03 0.57 0.20 0.93 0.39 0.65 0.75 0.36 0.18 0.89 0.18 0.31 0.14 0.65 0.32 0.91 0.36 0.68 0.36 0.65 ]
[0.76 0.38 0.23 0.06 0.20 0.37 0.35 0.91 0.68 0.92 0.58 0.74 0.69 0.41 0.22 1.00 0.07 0.16 0.03 0.09 0.52 0.81 0.36 0.12 0.40 0.35 0.96 0.25 0.57 0.59 0.18 0.61 0.41 0.34 0.58 0.46 0.02 0.77 0.65 0.76 0.13 0.62 0.04 0.83 0.53 0.19 0.02 0.30 0.91 0.78 0.02 0.80 0.70 0.96 0.13 0.02 0.33 0.72 0.12 0.71 0.36 0.18 0.78 0.93 0.17 0.66 0.24 0.52 0.75 0.14 0.44 0.13 0.84 0.82 0.33 0.43 0.74 0.66 0.61 0.37 0.05 0.70 0.60 0.94 0.12 0.78 ]
[0.50 0.65 0.92 0.94 0.40 0.77 0.71 0.34 0.27 0.48 0.64 0.99 0.82 0.04 0.59 0.07 1.00 0.74 0.59 0.23 0.43 0.48 0.60 0.17 0.08 0.80 0.91 0.76 0.14 0.76 0.70 0.79 0.03 0.55 0.18 0.76 0.14 0.57 0.92 0.08 0.28 0.16 0.13 0.79 0.28 0.71 0.26 0.03 0.87 0.22 0.13 0.94 0.76 0.41 0.82 0.56 0.82 0.97 0.15 0.54 0.97 0.68 0.14 0.10 0.80 0.21 0.11 0.23 0.84 0.38 0.59 0.43 0.36 0.20 0.96 0.14 0.66 0.77 0.95 0.52 0.96 0.38 0.58 0.08 0.79 0.42 ]
[0.96 0.45 0.02 0.50 0.82 0.14 0.50 0.56 0.35 0.46 0.15 0.93 0.50 0.57 0.28 0.16 0.74 1.00 0.13 0.98 0.02 0.84 0.39 0.30 0.48 0.36 0.30 0.28 0.20 0.93 0.32 0.62 0.99 0.73 0.28 0.55 0.26 0.55 0.12 0.14 0.51 1.00 0.12 0.35 0.08 0.12 0.59 0.24 0.87 0.56 0.92 0.76 0.13 0.81 0.67 0.48 0.28 0.25 0.24 0.77 0.69 0.45 0.45 0.80 0.12 0.53 0.50 0.97 0.67 0.24 0.84 0.23 0.78 0.19 0.24 0.59 0.36 0.46 0.26 0.37 0.73 0.04 0.60 0.66 0.62 0.36 ]
[0.39 0.86 0.50 0.86 0.57 0.69 0.17 0.81 0.97 0.75 0.10 0.53 0.20 0.06 0.76 0.03 0.59 0.13 1.00 0.81 0.42 0.37 0.47 0.34 0.51 0.78 0.65 0.94 0.23 0.52 0.95 0.25 0.65 0.18 0.95 0.18 0.65 0.56 0.54 0.04 0.47 0.38 0.18 0.17 0.96 0.32 0.80 0.91 0.00 0.00 0.95 0.38 0.40 0.18 0.70 0.17 0.89 0.04 0.95 0.45 0.91 0.33 0.09 0.28 0.16 0.46 0.50 0.60 0.99 0.77 0.62 0.84 0.57 0.55 0.47 0.03 0.04 0.21 0.56 0.02 0.68 0.37 0.16 0.37 0.69 0.09 ]
[0.40 0.46 0.93 0.03 0.20 0.95 0.21 0.90 0.70 0.36 0.01 0.13 0.52 0.37 0.27 0.09 0.23 0.98 0.81 1.00 0.93 0.68 0.52 0.22 0.66 0.08 0.79 0.56 0.45 0.31 0.21 0.36 0.84 0.26 0.40 0.36 0.40 0.12 0.19 0.61 0.38 0.50 0.31 0.81 0.38 0.44 0.30 0.94 0.13 0.25 0.56 0.57 0.12 0.66 0.69 0.47 0.01 0.13 0.29 0.71 0.72 0.84 0.66 0.44 0.88 0.70 0.76 0.03 0.03 0.70 0.88 0.77 0.82 0.81 0.86 0.65 0.60 0.30 0.98 0.44 0.08 0.78 0.85 0.14 0.01 0.26 ]
[0.91 0.88 0.58 0.54 0.57 0.07 0.48 0.76 0.97 0.18 0.49 0.10 0.76 0.75 0.65 0.52 0.43 0.02 0.42 0.93 1.00 0.94 0.29 0.61 0.25 0.69 0.25 0.75 0.31 0.25 0.58 0.52 0.20 0.12 0.58 0.24 0.46 0.48 0.18 0.50 0.87 0.30 0.62 0.20 0.53 0.78 0.64 0.09 0.68 0.50 0.28 0.10 0.87 0.57 0.06 0.10 0.63 0.26 0.90 0.21 0.04 0.95 0.80 0.69 0.59 0.62 0.22 0.57 0.24 0.42 0.45 0.58 0.44 0.76 0.48 0.47 0.05 0.71 0.57 0.58 0.43 0.46 0.34 0.52 0.81 0.21 ]
[0.72 0.80 0.21 0.71 0.83 0.14 0.07 0.41 0.94 0.34 0.21 0.88 0.27 0.87 0.38 0.81 0.48 0.84 0.37 0.68 0.94 1.00 0.68 0.13 0.56 0.62 0.82 0.06 0.89 0.67 0.52 0.32 0.84 0.50 0.18 0.11 0.58 0.31 0.18 0.53 0.31 0.09 0.87 0.24 0.09 0.40 0.78 0.72 0.10 0.41 0.82 0.28 0.60 0.27 0.55 0.64 0.35 0.67 0.61 0.30 0.30 0.64 0.14 0.76 0.27 0.44 0.09 0.98 0.12 0.12 0.64 0.38 0.67 0.85 0.79 0.49 0.32 0.11 0.75 0.33 0.04 0.98 0.91 0.65 0.13 0.28 ]
[0.01 0.13 0.36 0.90 0.93 0.32 0.34 0.65 0.44 0.99 0.56 0.87 0.00 0.25 0.37 0.36 0.60 0.39 0.47 0.52 0.29 0.68 1.00 0.80 0.26 0.58 0.56 0.85 0.92 0.78 0.73 0.21 0.62 0.74 0.26 0.69 0.89 0.64 0.95 0.34 0.70 0.40 0.33 0.31 0.14 0.25 0.67 0.01 0.27 0.08 0.79 0.85 0.79 0.83 0.19 0.12 0.86 0.79 0.37 0.90 0.35 0.11 0.71 0.10 0.21 0.55 0.18 0.71 0.46 0.69 0.37 0.53 0.14 0.77 0.43 0.67 0.35 0.88 0.02 0.12 0.38 0.64 0.94 0.14 0.53 0.63 ]
[0.07 0.87 0.86 0.13 0.21 0.62 0.20 0.95 0.07 0.32 0.11 0.26 0.47 0.09 0.65 0.12 0.17 0.30 0.34 0.22 0.61 0.13 0.80 1.00 0.06 0.09 0.41 0.86 0.07 0.73 0.85 0.80 0.45 0.40 0.28 0.80 0.38 0.33 0.18 0.97 0.12 0.95 0.75 0.22 0.89 0.12 0.14 0.01 0.44 0.76 0.48 0.96 0.15 0.36 0.86 0.69 0.59 0.07 0.93 0.71 0.87 0.47 0.32 0.95 0.08 0.22 0.23 0.62 0.07 0.95 0.69 0.19 0.77 0.17 0.71 0.50 0.54 0.95 0.54 0.17 0.69 0.76 0.35 0.22 0.13 0.94 ]
[0.75 0.68 0.96 0.66 0.54 0.13 0.27 0.22 0.44 0.58 0.20 0.26 0.49 0.79 0.67 0.40 0.08 0.48 0.51 0.66 0.25 0.56 0.26 0.06 1.00 0.64 0.19 0.53 0.37 0.32 1.00 0.40 0.75 0.17 0.49 0.69 0.63 0.87 0.74 0.05 0.17 0.44 0.79 0.97 0.46 0.64 0.78 0.42 0.88 0.19 0.70 0.00 0.40 0.52 0.10 0.54 0.73 0.04 0.43 0.59 0.11 0.55 0.64 0.77 0.44 0.84 0.77 0.38 0.33 0.29 0.69 0.51 0.98 0.12 0.85 0.29 0.97 0.69 0.30 0.95 0.49 0.58 0.78 0.02 0.80 0.88 ]
[0.13 0.47 0.21 0.32 0.74 0.51 0.16 0.04 0.99 0.57 0.67 0.71 0.19 0.74 0.40 0.35 0.80 0.36 0.78 0.08 0.69 0.62 0.58 0.09 0.64 1.00 0.16 0.16 0.61 0.53 0.75 0.11 0.41 0.69 0.81 0.52 0.69 0.06 0.71 0.59 0.28 0.91 0.16 0.17 0.40 0.15 0.13 0.75 0.76 0.04 0.38 0.94 0.31 0.75 0.29 0.26 0.76 0.52 0.40 0.65 0.37 0.68 0.90 0.59 0.17 0.50 0.80 0.46 0.58 0.00 0.91 0.13 0.21 0.64 0.57 0.94 0.17 0.64 0.21 0.06 0.97 0.39 0.13 0.42 0.53 0.42 ]
[0.78 0.87 0.03 0.58 0.82 0.13 0.72 0.84 0.95 0.99 0.27 0.01 0.04 0.17 0.16 0.96 0.91 0.30 0.65 0.79 0.25 0.82 0.56 0.41 0.19 0.16 1.00 0.42 0.40 0.90 0.28 0.91 0.55 0.96 0.07 0.23 0.64 0.66 0.66 0.86 0.15 0.26 0.75 0.50 0.21 0.41 0.85 0.57 0.48 0.68 0.75 0.93 0.67 0.08 0.50 0.18 0.29 0.07 0.54 0.19 0.68 0.25 0.03 0.91 0.67 0.08 0.49 0.55 0.21 0.14 0.32 0.80 0.64 0.77 0.08 0.18 0.81 0.35 0.37 0.29 0.58 0.55 0.97 0.68 0.18 0.65 ]
[0.59 0.43 0.30 0.40 0.84 0.61 0.47 0.60 0.38 0.61 0.58 0.31 0.67 0.76 0.35 0.25 0.76 0.28 0.94 0.56 0.75 0.06 0.85 0.86 0.53 0.16 0.42 1.00 0.23 0.42 0.04 0.16 0.38 0.42 0.68 0.79 0.54 0.58 0.49 0.57 0.44 0.17 0.16 0.42 0.97 0.54 0.05 0.48 0.57 0.46 0.29 0.65 0.67 0.03 0.07 0.66 0.15 0.59 0.05 0.70 0.97 0.54 0.77 0.38 0.60 0.13 0.41 0.30 0.33 0.65 0.21 0.00 0.92 0.85 0.37 0.06 0.71 0.49 0.16 0.70 0.32 0.96 0.23 0.22 0.80 0.03 ]
[0.83 0.96 0.01 0.12 0.86 0.64 0.71 0.49 0.72 0.33 0.89 0.07 0.69 0.17 0.88 0.57 0.14 0.20 0.23 0.45 0.31 0.89 0.92 0.07 0.37 0.61 0.40 0.23 1.00 0.43 0.38 0.86 0.43 0.59 0.66 0.90 0.11 0.55 0.42 0.69 0.73 0.82 0.68 0.37 0.83 0.57 0.50 0.02 0.11 0.28 0.65 0.73 0.40 0.26 0.74 0.49 0.02 0.72 0.03 0.05 0.25 0.01 0.59 0.15 0.59 0.09 0.71 0.07 0.40 0.99 0.26 0.64 0.86 0.37 0.43 0.04 0.01 0.31 0.36 0.47 0.24 0.24 0.74 0.12 0.38 0.44 ]
[0.94 0.20 0.06 0.83 0.95 0.77 0.99 0.42 0.59 0.35 0.33 0.28 0.86 0.64 0.34 0.59 0.76 0.93 0.52 0.31 0.25 0.67 0.78 0.73 0.32 0.53 0.90 0.42 0.43 1.00 0.10 0.25 0.70 0.54 0.96 0.99 0.16 0.81 0.56 0.26 0.35 0.64 0.92 0.06 0.64 0.51 0.13 0.86 0.18 0.06 0.24 0.05 0.20 0.90 0.11 0.23 0.07 0.65 0.91 0.42 0.88 0.15 0.79 0.58 0.92 0.94 0.30 0.22 0.57 0.71 0.19 0.09 0.85 0.87 0.64 0.13 0.40 0.56 0.27 0.50 0.49 0.25 0.78 0.65 0.09 0.03 ]
[0.43 0.98 0.51 0.52 0.05 0.43 0.57 0.10 0.38 0.40 0.55 0.99 0.22 0.37 0.63 0.18 0.70 0.32 0.95 0.21 0.58 0.52 0.73 0.85 1.00 0.75 0.28 0.04 0.38 0.10 1.00 0.64 0.03 0.84 0.58 0.28 0.49 0.18 0.26 0.66 0.82 0.02 0.11 0.01 0.55 0.30 0.25 0.85 0.12 0.26 0.20 0.02 0.72 0.46 0.25 0.56 0.85 0.80 0.09 0.61 0.95 0.60 0.36 0.47 0.53 0.43 0.23 0.29 0.26 0.80 0.68 0.49 0.69 0.06 0.29 0.66 0.27 0.79 0.98 0.96 0.20 0.07 0.67 0.60 0.50 0.05 ]
[0.81 0.77 0.23 0.25 0.93 0.80 0.56 0.26 0.67 0.93 0.69 0.97 0.14 0.48 0.27 0.61 0.79 0.62 0.25 0.36 0.52 0.32 0.21 0.80 0.40 0.11 0.91 0.16 0.86 0.25 0.64 1.00 0.30 0.56 0.13 0.31 0.61 0.56 0.11 0.56 0.68 0.34 0.41 0.19 0.83 0.11 0.02 0.03 0.51 0.08 0.13 0.25 0.47 0.79 0.64 0.15 0.00 0.74 0.90 0.37 0.40 0.12 0.93 0.89 0.82 0.69 0.40 0.01 0.18 0.89 0.38 0.50 0.44 0.59 0.99 0.30 0.32 0.42 0.45 0.53 0.78 0.68 0.40 0.69 0.34 0.31 ]
[0.10 0.30 0.37 0.57 0.88 0.70 0.54 0.09 0.83 0.14 0.26 0.20 0.92 0.97 0.56 0.41 0.03 0.99 0.65 0.84 0.20 0.84 0.62 0.45 0.75 0.41 0.55 0.38 0.43 0.70 0.03 0.30 1.00 0.43 0.27 0.00 0.19 0.19 0.38 0.93 0.25 0.14 0.55 0.31 0.36 0.50 0.75 0.56 0.84 0.50 0.12 0.79 0.17 0.94 0.99 0.99 0.80 0.13 0.71 0.81 0.46 0.60 0.94 0.85 0.59 0.78 0.95 0.25 0.65 0.77 0.05 0.93 0.56 0.41 0.84 0.48 0.72 0.95 0.85 0.39 0.62 0.57 0.05 0.58 0.35 0.05 ]
[0.50 0.66 0.22 0.20 0.53 0.75 0.29 0.15 0.68 0.53 0.60 0.93 0.91 0.53 0.20 0.34 0.55 0.73 0.18 0.26 0.12 0.50 0.74 0.40 0.17 0.69 0.96 0.42 0.59 0.54 0.84 0.56 0.43 1.00 0.25 0.11 0.75 0.01 0.54 0.34 0.60 0.83 0.47 0.20 0.10 0.76 0.91 0.26 0.90 0.53 0.97 0.18 0.41 0.78 0.17 0.04 0.43 0.10 0.98 0.69 0.62 0.19 0.78 0.67 0.45 0.52 0.37 0.34 0.98 0.70 0.96 0.98 0.64 0.74 0.75 0.19 0.61 0.74 0.84 0.44 0.50 0.26 0.02 0.26 0.14 0.80 ]
[0.07 0.00 0.27 0.45 0.97 0.91 0.28 0.24 0.32 0.93 0.13 0.79 0.21 0.20 0.72 0.58 0.18 0.28 0.95 0.40 0.58 0.18 0.26 0.28 0.49 0.81 0.07 0.68 0.66 0.96 0.58 0.13 0.27 0.25 1.00 0.76 0.79 0.87 0.34 0.13 0.70 0.99 0.81 0.55 0.92 0.11 0.95 0.55 0.62 0.20 0.44 0.45 0.64 0.80 0.49 0.36 0.41 0.49 0.09 0.88 0.57 0.11 0.69 0.02 0.49 0.11 0.83 0.22 0.49 0.99 0.89 0.41 0.19 0.77 0.98 0.58 0.83 0.71 0.53 0.72 0.47 0.71 0.57 0.01 0.31 0.33 ]
[0.73 0.55 0.14 0.36 0.98 0.71 1.00 0.08 0.86 0.68 0.98 0.64 0.74 0.83 0.93 0.46 0.76 0.55 0.18 0.36 0.24 0.11 0.69 0.80 0.69 0.52 0.23 0.79 0.90 0.99 0.28 0.31 0.00 0.11 0.76 1.00 0.55 0.73 0.15 0.97 0.80 0.51 0.63 0.11 0.19 0.53 0.60 0.54 0.66 0.93 0.23 0.19 0.30 0.45 0.53 0.78 0.98 0.51 0.47 1.00 0.82 0.79 0.37 0.80 0.91 0.79 0.50 0.86 0.18 0.96 0.59 0.32 0.86 0.65 0.38 0.75 0.57 0.45 0.51 0.55 0.99 0.58 0.17 0.81 0.93 0.83 ]
[0.47 0.33 0.16 0.09 0.39 0.62 0.39 0.26 0.39 0.74 0.39 0.93 0.05 0.15 0.87 0.02 0.14 0.26 0.65 0.40 0.46 0.58 0.89 0.38 0.63 0.69 0.64 0.54 0.11 0.16 0.49 0.61 0.19 0.75 0.79 0.55 1.00 0.66 0.11 0.40 0.62 0.67 0.83 0.47 0.65 0.74 0.95 0.62 0.30 0.53 0.14 0.96 0.53 0.89 0.65 0.86 0.31 0.04 0.15 0.84 0.05 0.44 0.45 1.00 0.74 0.27 0.61 0.10 0.28 0.69 0.77 0.89 0.43 0.13 0.39 0.27 0.63 0.56 0.23 0.75 0.92 0.44 0.85 0.64 0.89 0.58 ]
[0.08 0.10 0.45 0.47 0.92 0.57 0.06 0.77 0.57 0.33 0.61 0.50 0.09 0.29 0.60 0.77 0.57 0.55 0.56 0.12 0.48 0.31 0.64 0.33 0.87 0.06 0.66 0.58 0.55 0.81 0.18 0.56 0.19 0.01 0.87 0.73 0.66 1.00 0.54 0.46 0.10 0.13 0.36 0.52 0.58 0.15 0.49 0.46 0.74 0.72 0.87 0.45 0.59 0.26 0.68 0.99 0.36 0.67 0.32 0.57 0.17 0.04 0.32 0.00 0.73 0.24 0.92 0.14 0.12 0.39 0.71 0.73 0.77 0.38 0.23 0.90 0.18 0.45 0.60 0.10 0.36 0.89 0.42 0.57 0.28 0.11 ]
[0.39 0.47 0.23 0.57 0.98 0.36 0.77 0.34 0.84 0.49 0.59 0.68 0.52 0.72 0.11 0.65 0.92 0.12 0.54 0.19 0.18 0.18 0.95 0.18 0.74 0.71 0.66 0.49 0.42 0.56 0.26 0.11 0.38 0.54 0.34 0.15 0.11 0.54 1.00 0.32 0.11 0.09 0.28 0.37 0.20 0.84 0.52 0.94 0.78 0.54 0.78 0.93 0.61 0.53 0.63 0.96 0.04 0.15 0.18 0.73 0.10 0.10 0.96 0.87 0.86 0.23 0.35 0.01 0.67 0.42 0.12 0.71 0.90 0.54 0.06 0.61 0.89 0.81 0.73 0.61 0.94 0.51 0.32 0.80 0.38 0.99 ]
