[0.27 0.18 0.95 0.91 0.65 0.45 0.63 0.34 0.75 0.83 1.00 0.02 0.04 0.87 0.53 0.51 0.49 0.69 0.13 0.85 0.81 0.25 0.69 0.12 0.25 0.50 0.75 0.13 0.41 0.43 0.66 0.63 0.85 0.97 0.16 0.68 0.92 0.58 0.60 0.19 0.06 0.72 0.51 0.68 0.19 0.75 0.55 0.57 0.68 0.34 0.60 0.69 0.40 0.14 0.51 0.22 0.51 0.27 0.50 0.82 0.29 0.71 0.95 0.41 0.22 0.17 0.56 0.83 0.90 0.89 0.46 0.77 0.64 0.19 0.27 0.33 0.99 0.82 0.21 ]
[0.52 0.01 0.16 0.23 0.13 0.45 0.28 0.33 0.27 0.02 0.02 1.00 0.81 0.06 0.87 0.49 0.65 0.51 0.79 0.05 0.77 0.91 0.92 0.71 0.22 0.40 0.83 0.02 0.82 0.98 0.26 0.08 0.85 0.12 0.70 0.77 0.16 0.88 0.72 0.79 0.13 0.54 0.19 0.71 0.98 0.57 0.68 0.64 0.46 0.36 0.15 0.15 0.97 0.40 0.57 0.26 0.12 0.45 0.19 0.02 0.79 0.45 0.60 0.97 0.95 0.46 0.55 0.01 0.02 0.38 0.21 0.11 0.39 0.91 0.28 0.51 0.33 0.31 0.16 ]
[0.66 0.17 0.34 0.35 0.31 0.74 0.38 0.96 0.62 0.37 0.04 0.81 1.00 0.13 0.77 0.40 0.57 0.65 0.48 0.96 0.65 0.64 0.27 0.05 0.98 0.55 0.95 0.61 0.25 0.80 0.92 0.46 0.82 0.18 0.93 0.38 0.12 0.73 0.43 0.69 0.69 0.53 0.61 0.41 0.52 0.75 0.88 0.06 0.74 0.80 0.73 0.55 0.59 0.96 0.90 0.97 0.16 0.06 0.32 0.07 0.70 0.36 0.71 0.15 0.44 0.38 0.45 0.60 0.97 0.35 0.38 0.46 0.10 0.63 0.99 0.22 0.23 0.77 0.71 ]
[0.42 0.03 0.32 0.60 0.70 0.41 0.03 0.88 0.19 0.13 0.87 0.06 0.13 1.00 0.55 0.91 0.51 0.99 0.97 0.35 0.57 0.18 0.41 0.78 0.86 0.13 0.88 0.09 0.16 0.75 0.12 0.97 0.34 0.59 0.02 0.82 0.13 0.49 0.64 0.61 0.12 0.97 0.27 0.17 0.39 0.58 0.23 0.79 0.04 0.23 0.62 0.07 0.12 0.84 0.51 0.10 0.27 0.77 0.77 0.38 0.04 0.69 0.34 0.28 0.57 0.02 0.07 0.41 0.52 0.34 0.79 0.90 0.59 0.68 0.24 0.70 0.22 0.60 0.27 ]
[0.95 0.11 0.81 0.83 0.61 0.47 0.06 0.53 0.19 0.73 0.53 0.87 0.77 0.55 1.00 0.57 0.65 0.86 0.06 0.89 0.95 0.30 0.66 0.27 0.58 0.75 0.26 0.95 0.98 0.28 0.88 0.79 0.83 0.40 0.29 0.16 0.66 0.97 0.58 0.31 0.47 0.88 0.35 0.98 0.20 0.20 0.30 0.92 0.85 0.53 0.39 0.19 0.84 0.23 0.33 0.55 0.68 0.85 0.07 0.55 0.77 0.64 0.90 0.95 0.39 0.49 0.00 0.33 0.64 0.37 0.18 0.08 0.11 0.32 0.68 0.50 0.62 0.46 0.56 ]
[0.09 0.73 0.11 0.65 0.53 0.23 0.83 0.65 0.60 0.55 0.51 0.49 0.40 0.91 0.57 1.00 0.83 0.53 0.52 0.98 0.79 0.72 0.50 0.82 0.04 0.40 0.83 0.02 0.34 0.63 0.08 0.77 0.59 0.88 0.53 0.11 0.94 0.70 0.13 0.58 0.21 0.05 0.59 0.39 0.31 0.96 0.48 0.58 0.77 0.80 0.52 0.38 0.74 0.22 0.68 0.88 0.36 0.08 0.32 0.86 0.04 0.12 0.49 0.34 0.85 0.85 0.85 0.47 0.61 0.52 0.94 0.27 0.76 0.29 0.18 0.07 0.95 0.74 0.25 ]
[0.40 0.61 0.83 0.93 0.94 0.71 0.52 0.96 0.26 0.35 0.49 0.65 0.57 0.51 0.65 0.83 1.00 0.07 0.85 0.83 0.12 0.22 0.61 0.74 0.90 0.53 0.62 0.97 0.04 0.54 0.36 0.87 0.01 0.47 0.61 0.19 0.94 0.21 0.52 0.36 0.53 0.32 0.71 0.90 0.43 0.86 0.55 0.09 0.09 0.57 0.52 0.06 0.18 0.00 0.48 0.21 0.60 0.66 0.60 0.54 0.54 0.97 0.60 0.16 0.06 0.87 0.14 0.72 0.36 0.87 0.30 0.31 0.31 0.53 0.29 0.04 0.25 0.47 0.45 ]
[0.15 0.90 0.22 0.83 0.63 0.40 0.67 0.87 0.09 0.97 0.69 0.51 0.65 0.99 0.86 0.53 0.07 1.00 0.25 0.91 0.14 0.16 0.13 0.15 0.20 0.41 0.45 0.63 0.48 0.39 0.94 0.56 0.74 0.89 0.89 0.85 0.59 0.94 0.68 0.14 0.39 0.68 0.85 0.28 0.20 0.88 0.89 0.88 0.83 0.48 0.03 0.83 0.71 0.98 0.56 0.71 0.23 0.95 0.48 0.71 0.52 0.83 0.83 0.74 0.58 0.37 0.59 0.58 0.13 0.04 0.05 0.07 0.92 0.91 0.51 0.87 0.03 0.19 0.34 ]
[0.87 0.02 0.62 0.32 0.67 0.12 0.83 0.29 0.70 0.76 0.13 0.79 0.48 0.97 0.06 0.52 0.85 0.25 1.00 0.25 0.06 0.00 0.39 0.41 0.31 0.23 0.19 0.43 0.04 0.02 0.55 0.59 0.71 0.20 0.45 0.82 0.64 0.75 0.17 0.85 0.43 0.02 0.33 0.51 0.48 0.79 0.97 0.57 0.96 0.99 0.85 0.90 1.00 0.84 0.60 0.40 0.01 0.23 0.21 0.16 0.51 0.52 0.01 0.66 0.57 0.28 0.18 0.28 0.94 0.24 0.41 0.77 0.58 0.30 0.90 0.29 0.71 0.22 0.16 ]
[0.90 0.56 0.98 0.06 0.90 0.72 0.62 0.72 0.79 0.91 0.85 0.05 0.96 0.35 0.89 0.98 0.83 0.91 0.25 1.00 0.73 0.78 0.02 0.08 0.08 0.64 0.20 0.66 0.88 0.62 0.13 0.89 0.69 0.51 0.73 0.14 0.34 0.76 0.47 0.34 0.57 0.07 0.52 0.62 0.73 0.18 0.11 0.10 0.38 0.71 0.81 0.94 0.22 0.38 0.43 0.53 0.20 0.04 0.33 0.69 0.30 0.40 0.80 0.62 0.33 0.29 0.96 0.74 0.20 0.17 0.88 0.88 0.61 0.00 0.76 0.54 0.86 0.37 0.56 ]
[0.21 0.93 0.07 0.18 0.59 0.40 0.96 0.97 0.52 0.46 0.81 0.77 0.65 0.57 0.95 0.79 0.12 0.14 0.06 0.73 1.00 0.85 0.14 0.49 0.89 0.03 0.81 0.64 0.96 0.77 0.66 0.48 1.00 0.13 0.21 0.62 0.78 0.87 0.24 0.45 0.09 0.49 0.37 0.27 0.87 0.16 0.92 0.26 0.36 0.44 0.95 0.65 0.74 0.11 0.82 0.62 0.76 0.09 0.76 0.49 0.85 0.88 0.68 0.97 0.39 0.90 0.56 0.98 0.21 0.18 0.23 0.09 0.70 0.06 0.02 0.10 0.81 0.28 0.34 ]
[0.87 0.97 0.69 0.63 0.20 0.22 0.02 0.03 0.34 0.20 0.25 0.91 0.64 0.18 0.30 0.72 0.22 0.16 0.00 0.78 0.85 1.00 0.83 0.51 0.66 0.44 0.48 0.68 0.70 0.64 0.29 0.33 0.18 0.13 0.78 0.70 0.92 0.86 0.31 0.18 0.75 0.19 0.25 0.33 0.39 0.53 0.51 0.41 0.65 0.12 0.08 0.16 0.10 0.14 0.40 0.03 0.86 0.57 0.42 0.85 0.67 0.60 0.31 0.04 0.48 0.91 0.62 0.23 0.38 0.38 0.16 0.31 0.93 0.01 0.55 0.30 0.45 0.90 0.39 ]
[0.20 0.56 0.08 0.89 0.24 0.75 0.56 0.26 0.27 0.46 0.69 0.92 0.27 0.41 0.66 0.50 0.61 0.13 0.39 0.02 0.14 0.83 1.00 0.06 0.14 0.64 0.07 0.88 0.68 0.74 0.04 0.09 0.21 0.85 0.13 0.58 0.33 0.56 0.63 0.89 0.04 0.87 0.48 0.39 0.22 0.95 0.14 0.58 0.31 0.98 0.51 0.79 0.01 0.98 0.16 0.46 0.33 0.31 0.11 0.12 0.34 0.09 0.60 1.00 0.19 0.34 0.48 0.48 0.66 0.06 0.93 0.39 0.81 0.72 0.61 0.33 0.78 0.77 0.81 ]
[0.42 0.34 0.84 0.79 0.72 0.75 0.76 0.09 0.93 0.28 0.12 0.71 0.05 0.78 0.27 0.82 0.74 0.15 0.41 0.08 0.49 0.51 0.06 1.00 0.51 0.45 0.45 0.54 0.45 0.26 0.78 0.79 0.28 0.88 0.32 0.71 0.06 0.11 0.06 0.05 0.15 0.39 0.98 0.59 0.38 0.98 0.55 0.23 0.60 0.46 0.65 0.92 0.16 0.20 0.46 0.03 0.76 0.28 0.76 0.82 0.17 0.89 0.06 0.05 0.97 0.58 0.90 0.04 0.92 0.98 0.27 0.91 0.94 0.30 0.33 0.31 0.29 0.22 0.21 ]
[0.27 0.84 0.96 0.90 0.74 0.16 1.00 0.38 0.96 0.12 0.25 0.22 0.98 0.86 0.58 0.04 0.90 0.20 0.31 0.08 0.89 0.66 0.14 0.51 1.00 0.45 0.85 0.07 0.78 0.60 0.74 0.22 0.26 0.28 0.87 0.65 0.14 0.12 0.38 0.20 0.08 0.27 0.76 0.91 0.61 0.51 0.40 0.97 0.62 0.39 0.86 0.32 0.41 0.23 0.98 0.99 0.90 0.70 0.51 0.52 0.60 0.00 0.59 0.14 0.72 0.81 0.64 0.18 0.84 0.18 0.01 0.18 0.04 0.85 0.71 0.32 0.41 0.07 0.09 ]
[0.24 0.41 0.81 0.30 0.75 0.73 0.02 0.59 0.43 0.77 0.50 0.40 0.55 0.13 0.75 0.40 0.53 0.41 0.23 0.64 0.03 0.44 0.64 0.45 0.45 1.00 0.17 0.26 0.43 0.13 0.08 0.80 0.38 0.03 0.45 0.99 0.26 0.74 0.77 0.43 0.31 0.72 0.25 0.30 0.62 0.64 0.15 0.83 0.12 0.84 0.32 0.73 0.90 0.01 0.47 0.04 0.49 0.40 0.34 0.11 0.63 0.42 0.53 0.14 0.55 0.56 0.48 0.32 0.22 0.07 0.34 0.37 0.50 0.34 0.33 0.86 0.21 0.88 0.95 ]
[0.31 0.44 0.45 0.27 0.22 0.43 0.38 0.11 0.86 0.12 0.75 0.83 0.95 0.88 0.26 0.83 0.62 0.45 0.19 0.20 0.81 0.48 0.07 0.45 0.85 0.17 1.00 0.23 0.10 0.46 0.80 0.65 0.34 0.92 0.56 0.29 0.62 0.87 0.94 0.80 0.05 0.35 0.93 0.17 0.96 0.14 0.74 0.34 0.58 0.38 0.99 0.93 0.77 0.99 0.90 0.77 0.63 0.18 0.20 0.32 0.92 0.83 0.56 0.87 0.26 0.18 0.96 0.88 0.80 0.93 0.81 0.74 0.24 0.12 0.59 0.07 0.89 0.95 0.07 ]
[0.94 0.58 0.00 0.36 0.34 0.23 0.48 0.87 0.69 0.37 0.13 0.02 0.61 0.09 0.95 0.02 0.97 0.63 0.43 0.66 0.64 0.68 0.88 0.54 0.07 0.26 0.23 1.00 0.88 0.70 0.02 0.50 0.95 0.86 0.11 0.21 0.62 0.66 0.13 0.60 0.05 0.13 0.52 0.89 0.25 0.27 0.56 0.18 0.12 0.05 0.31 0.40 0.74 0.46 0.21 0.47 0.03 0.29 0.47 0.22 0.17 0.17 0.69 0.28 0.87 0.53 0.11 0.98 0.06 0.70 0.85 0.38 0.33 0.08 0.39 0.03 0.71 0.68 0.52 ]
[0.49 0.22 0.75 0.41 0.79 0.53 0.72 0.67 0.18 0.45 0.41 0.82 0.25 0.16 0.98 0.34 0.04 0.48 0.04 0.88 0.96 0.70 0.68 0.45 0.78 0.43 0.10 0.88 1.00 0.58 0.95 0.80 0.88 0.19 0.01 0.40 0.76 0.39 0.66 0.41 0.50 0.93 0.63 0.13 0.64 0.50 0.76 0.83 0.96 0.05 0.86 0.61 0.97 0.02 0.62 0.54 0.16 0.14 0.58 0.93 0.39 0.54 0.59 0.45 0.23 0.80 0.53 0.45 0.94 0.40 0.38 0.08 0.64 0.36 0.25 0.02 0.44 0.03 0.23 ]
[0.95 0.82 0.61 0.32 0.59 0.39 0.98 0.77 0.07 0.57 0.43 0.98 0.80 0.75 0.28 0.63 0.54 0.39 0.02 0.62 0.77 0.64 0.74 0.26 0.60 0.13 0.46 0.70 0.58 1.00 0.50 0.48 0.53 0.99 0.05 0.03 0.39 0.38 0.74 0.09 0.93 0.62 0.69 0.69 0.95 0.58 0.00 0.27 0.79 0.14 0.22 0.03 0.84 0.82 0.13 0.02 0.89 0.07 0.54 0.96 0.19 0.27 0.53 0.32 0.38 0.74 0.24 0.96 0.24 0.79 0.26 0.99 0.48 0.16 0.96 0.33 0.63 0.34 0.78 ]
[0.65 0.21 0.63 0.15 0.35 0.01 0.75 0.73 0.95 0.26 0.66 0.26 0.92 0.12 0.88 0.08 0.36 0.94 0.55 0.13 0.66 0.29 0.04 0.78 0.74 0.08 0.80 0.02 0.95 0.50 1.00 0.06 0.43 0.14 0.24 0.15 0.01 0.58 0.20 0.22 0.29 1.00 0.94 0.06 0.10 0.86 0.85 0.72 0.30 0.96 0.21 0.46 0.43 0.37 0.21 0.67 0.17 0.29 0.11 0.39 0.94 0.95 0.38 0.58 0.01 0.32 0.85 0.37 0.69 0.86 0.53 0.61 0.81 0.17 0.15 0.79 0.64 0.98 0.80 ]
[0.94 0.09 0.22 1.00 0.11 0.28 0.49 0.22 0.43 0.03 0.63 0.08 0.46 0.97 0.79 0.77 0.87 0.56 0.59 0.89 0.48 0.33 0.09 0.79 0.22 0.80 0.65 0.50 0.80 0.48 0.06 1.00 0.14 0.34 0.82 0.14 0.80 0.51 0.93 0.39 0.38 0.72 0.92 0.70 0.27 0.43 0.41 0.64 0.22 0.46 0.45 0.99 0.84 0.37 0.36 0.53 0.81 0.89 0.54 0.32 0.82 0.57 0.85 0.00 0.18 0.96 0.35 0.08 0.72 0.28 0.54 0.04 0.16 0.54 0.95 0.40 0.92 0.74 0.45 ]
[0.74 0.72 0.18 0.24 0.16 0.34 0.27 0.86 0.31 0.25 0.85 0.85 0.82 0.34 0.83 0.59 0.01 0.74 0.71 0.69 1.00 0.18 0.21 0.28 0.26 0.38 0.34 0.95 0.88 0.53 0.43 0.14 1.00 0.35 0.02 0.44 0.36 0.54 0.90 0.06 0.17 0.86 0.19 0.40 0.81 0.55 0.32 0.05 0.57 0.12 0.08 0.49 0.55 0.12 0.13 0.59 0.17 0.98 0.63 0.54 0.54 0.47 0.68 0.67 0.01 0.30 0.97 0.47 0.98 0.56 0.46 0.36 0.25 0.59 0.96 0.37 0.36 0.81 0.92 ]
[0.14 0.61 0.28 0.99 0.38 0.96 0.41 0.55 0.48 0.37 0.97 0.12 0.18 0.59 0.40 0.88 0.47 0.89 0.20 0.51 0.13 0.13 0.85 0.88 0.28 0.03 0.92 0.86 0.19 0.99 0.14 0.34 0.35 1.00 0.26 0.18 0.83 0.08 0.06 0.79 0.60 0.49 0.14 0.16 0.88 0.43 0.86 0.79 0.58 0.20 0.36 0.86 0.17 0.92 0.30 0.31 0.23 0.85 0.03 0.10 0.58 0.65 0.25 0.15 0.56 0.65 0.99 0.94 0.72 0.25 0.73 0.17 0.32 0.29 0.51 0.12 0.45 0.55 0.58 ]
[0.44 0.96 0.16 0.79 0.48 0.56 0.91 0.15 0.68 0.52 0.16 0.70 0.93 0.02 0.29 0.53 0.61 0.89 0.45 0.73 0.21 0.78 0.13 0.32 0.87 0.45 0.56 0.11 0.01 0.05 0.24 0.82 0.02 0.26 1.00 0.58 0.55 0.78 0.04 0.77 0.79 0.22 0.58 0.89 0.23 0.18 0.67 0.13 0.95 0.98 0.92 0.97 0.74 0.40 0.86 0.51 0.61 0.39 0.23 0.87 0.05 0.83 0.40 0.95 0.34 0.61 0.27 0.45 0.30 0.36 0.31 1.00 0.33 0.15 0.61 0.89 0.36 0.35 0.78 ]
[0.11 0.37 0.55 0.88 0.77 0.92 0.05 0.78 0.85 0.37 0.68 0.77 0.38 0.82 0.16 0.11 0.19 0.85 0.82 0.14 0.62 0.70 0.58 0.71 0.65 0.99 0.29 0.21 0.40 0.03 0.15 0.14 0.44 0.18 0.58 1.00 0.82 0.76 0.71 0.01 0.26 0.56 0.15 0.85 0.45 0.45 0.20 0.28 0.24 0.18 0.09 0.24 0.26 0.02 0.69 0.55 0.33 0.71 0.18 0.53 0.44 0.49 0.15 0.42 0.46 0.84 0.66 0.04 0.83 0.16 0.51 0.87 0.32 0.87 0.36 0.61 0.36 0.28 0.12 ]
[0.79 0.56 0.93 0.92 0.19 0.56 0.57 0.16 0.56 0.04 0.92 0.16 0.12 0.13 0.66 0.94 0.94 0.59 0.64 0.34 0.78 0.92 0.33 0.06 0.14 0.26 0.62 0.62 0.76 0.39 0.01 0.80 0.36 0.83 0.55 0.82 1.00 0.84 0.02 0.67 0.24 0.53 0.92 0.07 0.33 0.10 0.32 0.93 0.67 0.72 0.20 0.23 0.52 0.84 0.31 1.00 0.55 0.00 0.78 0.72 0.07 0.58 0.21 0.99 0.70 0.08 0.54 0.58 0.57 0.89 0.44 0.17 0.81 0.16 0.94 0.42 0.73 0.59 0.67 ]
[0.20 0.24 0.56 0.86 0.38 0.87 0.42 0.14 0.52 0.07 0.58 0.88 0.73 0.49 0.97 0.70 0.21 0.94 0.75 0.76 0.87 0.86 0.56 0.11 0.12 0.74 0.87 0.66 0.39 0.38 0.58 0.51 0.54 0.08 0.78 0.76 0.84 1.00 0.83 0.56 0.17 0.40 0.37 0.13 0.51 0.19 0.48 0.39 0.73 0.96 0.81 0.90 0.76 0.83 0.30 0.29 0.14 0.39 0.36 0.17 0.36 0.95 0.17 0.06 0.81 0.93 0.67 0.11 0.01 0.62 0.23 0.37 0.05 0.10 0.10 0.15 0.21 0.79 0.35 ]
[0.24 0.70 0.51 0.62 0.46 0.14 0.56 0.41 0.55 0.60 0.60 0.72 0.43 0.64 0.58 0.13 0.52 0.68 0.17 0.47 0.24 0.31 0.63 0.06 0.38 0.77 0.94 0.13 0.66 0.74 0.20 0.93 0.90 0.06 0.04 0.71 0.02 0.83 1.00 0.04 0.16 0.73 0.23 0.07 0.34 0.18 0.48 0.89 0.18 0.12 0.26 0.15 0.34 0.43 0.32 0.29 0.54 0.22 0.42 0.10 0.45 0.61 0.56 0.94 0.22 0.57 0.51 0.61 0.87 0.99 0.89 0.38 0.82 0.37 0.95 0.61 0.74 0.82 0.11 ]
[0.38 0.02 0.35 0.28 0.66 0.07 0.02 0.09 0.29 0.46 0.19 0.79 0.69 0.61 0.31 0.58 0.36 0.14 0.85 0.34 0.45 0.18 0.89 0.05 0.20 0.43 0.80 0.60 0.41 0.09 0.22 0.39 0.06 0.79 0.77 0.01 0.67 0.56 0.04 1.00 0.14 0.21 0.46 0.76 0.56 0.43 0.11 0.60 0.92 0.96 0.83 0.81 0.63 0.20 0.49 0.72 0.98 0.21 0.80 0.73 0.30 0.33 0.36 0.01 0.02 0.79 0.91 0.67 0.58 0.97 0.72 0.16 0.66 0.45 0.01 0.34 0.55 0.76 0.73 ]
[0.09 0.88 0.61 0.77 0.76 0.28 0.51 0.48 0.23 1.00 0.06 0.13 0.69 0.12 0.47 0.21 0.53 0.39 0.43 0.57 0.09 0.75 0.04 0.15 0.08 0.31 0.05 0.05 0.50 0.93 0.29 0.38 0.17 0.60 0.79 0.26 0.24 0.17 0.16 0.14 1.00 0.95 0.70 0.13 0.93 0.17 0.00 0.06 0.43 0.42 0.17 0.89 0.19 0.53 0.81 0.03 0.09 0.65 0.19 0.85 0.64 0.06 0.32 0.95 0.24 0.35 0.47 0.01 0.68 0.47 0.00 0.78 0.52 0.65 0.76 0.35 0.43 0.93 0.41 ]
[0.10 0.26 0.58 0.95 0.95 0.55 0.81 0.97 0.57 0.27 0.72 0.54 0.53 0.97 0.88 0.05 0.32 0.68 0.02 0.07 0.49 0.19 0.87 0.39 0.27 0.72 0.35 0.13 0.93 0.62 1.00 0.72 0.86 0.49 0.22 0.56 0.53 0.40 0.73 0.21 0.95 1.00 0.82 0.18 0.53 0.58 0.77 0.55 0.35 0.67 0.57 0.86 0.41 0.58 0.59 0.67 0.54 0.05 0.13 0.17 0.54 0.30 0.41 0.14 0.85 0.13 0.05 0.04 0.45 0.73 0.40 0.25 0.20 0.10 0.33 0.62 0.25 0.87 0.31 ]
[0.19 0.16 1.00 0.77 0.81 0.73 0.24 0.55 0.51 0.14 0.51 0.19 0.61 0.27 0.35 0.59 0.71 0.85 0.33 0.52 0.37 0.25 0.48 0.98 0.76 0.25 0.93 0.52 0.63 0.69 0.94 0.92 0.19 0.14 0.58 0.15 0.92 0.37 0.23 0.46 0.70 0.82 1.00 0.39 0.28 0.70 0.72 0.40 0.76 0.21 0.74 0.95 0.42 0.52 0.82 0.37 0.81 0.08 0.51 0.41 0.32 0.72 0.74 0.79 0.47 0.36 0.51 0.72 0.64 0.84 0.24 0.50 0.71 0.66 0.70 0.32 0.76 0.14 0.67 ]
