[0.04 0.05 0.77 0.84 0.47 0.05 0.11 0.13 0.95 0.88 1.00 0.42 0.74 0.91 0.30 0.28 0.84 0.51 0.74 0.88 0.87 0.19 0.18 0.22 0.49 0.26 0.45 0.12 0.16 0.20 0.64 0.39 0.60 0.07 0.00 0.30 0.30 0.10 0.77 0.02 0.55 0.65 0.62 0.47 0.26 0.80 0.74 0.79 0.06 0.65 0.93 0.53 0.28 0.11 1.00 0.86 0.54 0.06 0.44 0.47 0.74 0.83 0.24 0.95 0.12 0.48 0.99 0.52 0.64 0.32 0.08 0.40 0.77 0.08 0.33 0.20 0.04 0.31 0.42 0.82 0.58 0.39 0.86 ]
[0.83 0.29 0.39 0.71 0.82 0.84 0.02 0.62 0.69 0.86 0.42 1.00 0.27 0.81 0.14 0.96 0.24 0.84 0.26 0.41 0.66 0.40 0.62 0.52 0.71 0.57 0.81 0.02 0.65 0.39 0.18 0.47 0.49 0.47 0.48 0.28 0.26 0.57 0.44 0.67 0.04 0.09 0.28 0.33 0.98 0.37 0.03 0.55 0.84 0.71 0.68 0.61 0.64 0.86 0.22 0.02 0.38 0.30 0.92 0.06 0.20 0.78 0.96 0.43 0.31 0.38 0.72 0.68 0.62 0.19 0.55 0.96 0.74 0.35 0.56 0.50 0.74 0.88 0.98 0.27 0.64 0.53 0.13 ]
[0.00 0.89 0.64 0.36 0.96 0.26 0.71 0.47 0.91 0.97 0.74 0.27 1.00 0.10 0.03 0.77 0.31 0.65 0.94 0.13 0.23 0.51 0.89 0.03 0.93 0.86 0.59 0.29 0.49 0.03 0.10 0.02 0.97 0.50 0.37 0.45 0.76 0.31 0.04 0.78 0.85 0.99 0.48 0.35 0.79 0.04 0.36 0.08 0.69 0.77 0.84 0.14 0.44 0.31 0.05 0.58 0.57 0.77 0.66 0.41 0.13 0.04 0.10 0.30 0.56 0.51 0.76 0.42 0.21 0.33 0.45 0.39 0.93 0.73 0.20 0.02 0.58 0.76 0.87 0.08 0.83 0.65 0.32 ]
[0.25 0.12 0.60 0.22 0.76 0.40 0.17 0.45 0.05 0.14 0.91 0.81 0.10 1.00 0.39 0.11 0.00 0.12 0.26 0.10 0.15 0.38 0.24 0.06 0.23 0.14 0.08 0.76 0.99 0.97 0.51 0.24 0.73 0.58 0.19 0.75 0.89 0.95 0.62 0.79 0.75 0.06 0.63 0.52 0.40 0.51 0.30 0.78 0.59 0.18 0.19 0.98 0.56 0.95 0.23 0.61 0.85 0.11 0.68 0.03 0.53 0.67 0.43 0.16 0.64 0.73 0.01 0.43 0.07 0.85 0.71 0.92 0.55 0.76 0.06 0.55 0.06 0.81 0.39 0.70 0.23 0.65 0.77 ]
[0.91 0.33 0.60 0.11 0.38 0.61 0.85 0.95 0.49 0.31 0.30 0.14 0.03 0.39 1.00 0.85 0.99 0.24 0.67 0.62 0.01 0.79 0.76 0.63 0.50 0.83 0.69 0.32 0.66 0.31 0.76 0.21 0.76 0.37 0.74 0.51 0.43 0.97 0.28 0.60 0.29 0.87 0.12 0.44 0.56 0.30 0.45 0.68 0.69 0.28 0.76 0.43 0.94 0.97 0.95 0.09 0.44 0.42 0.55 0.76 0.86 0.86 0.58 0.21 0.01 0.14 0.20 0.66 0.54 0.01 0.92 0.50 0.40 0.99 0.63 0.57 0.95 0.78 0.13 0.63 0.19 0.50 0.49 ]
[0.46 0.95 0.63 0.84 0.49 0.18 0.62 0.48 0.43 0.26 0.28 0.96 0.77 0.11 0.85 1.00 0.15 0.70 0.11 0.59 0.65 0.80 0.47 0.37 0.21 0.77 0.96 0.45 0.77 0.83 0.65 0.92 0.17 0.55 0.25 0.90 0.94 0.48 0.11 0.45 0.82 0.10 0.07 0.77 0.96 0.83 0.61 0.96 0.48 0.84 0.68 0.18 0.66 0.87 0.31 0.01 0.04 0.19 0.45 0.56 0.75 0.24 0.02 0.59 0.65 0.15 0.08 0.47 0.73 0.41 0.66 0.56 0.71 0.57 0.95 0.71 0.31 0.59 0.32 0.51 0.87 0.25 0.33 ]
[0.71 0.89 0.52 0.54 0.45 0.69 0.42 0.84 0.32 0.64 0.84 0.24 0.31 0.00 0.99 0.15 1.00 0.14 0.81 0.14 0.20 0.31 0.92 0.19 0.59 0.63 0.24 0.04 0.95 0.58 0.21 0.60 0.50 0.02 0.70 0.23 0.58 0.08 0.82 0.71 0.16 0.10 0.01 0.79 0.30 0.30 0.24 0.22 0.21 0.19 0.35 0.77 0.45 0.28 0.48 0.89 0.01 0.64 0.85 0.10 0.05 0.27 0.79 0.25 0.16 0.11 0.97 0.93 0.72 0.64 0.65 0.27 0.82 0.30 0.95 0.45 0.22 0.23 0.31 0.05 0.17 0.83 0.35 ]
[0.29 0.82 0.99 0.53 0.03 0.09 0.01 0.90 0.48 0.84 0.51 0.84 0.65 0.12 0.24 0.70 0.14 1.00 0.00 0.63 0.07 0.70 0.23 0.48 0.96 0.01 0.40 0.42 0.26 0.08 0.26 0.04 0.63 0.47 0.11 1.00 0.87 0.74 0.99 0.93 0.67 0.75 0.33 0.64 0.63 0.59 0.80 0.41 0.03 0.99 0.71 0.43 0.68 0.04 1.00 0.65 0.69 0.78 0.06 0.76 0.03 0.79 0.73 0.74 0.96 0.13 0.24 0.01 0.77 0.97 0.68 0.82 0.48 0.89 0.99 0.95 0.22 0.86 0.32 0.50 0.01 0.56 0.26 ]
[0.10 0.89 0.48 0.30 0.28 0.71 0.16 0.25 0.25 0.84 0.74 0.26 0.94 0.26 0.67 0.11 0.81 0.00 1.00 0.18 0.66 0.77 0.45 0.52 0.64 0.03 0.83 0.30 0.13 0.90 0.87 0.78 0.10 0.78 0.28 0.87 0.03 0.57 0.41 0.74 0.68 0.11 0.19 0.77 0.31 0.74 0.90 0.71 0.72 0.61 0.71 0.62 0.12 0.78 0.42 0.14 0.90 0.54 0.18 0.38 0.81 0.52 0.18 0.16 0.76 0.58 0.08 0.97 0.55 0.87 0.56 0.51 0.12 0.27 0.10 0.26 0.94 0.08 0.72 0.92 0.09 0.18 0.02 ]
[0.37 0.63 0.03 0.12 0.79 0.93 0.48 0.90 0.53 0.89 0.88 0.41 0.13 0.10 0.62 0.59 0.14 0.63 0.18 1.00 0.82 0.56 0.46 0.70 0.32 0.89 0.12 0.74 0.88 0.74 0.76 0.89 0.87 0.26 0.08 0.63 0.42 0.29 0.84 0.68 0.36 0.46 0.17 0.50 0.63 0.07 0.22 0.94 0.82 0.62 0.89 0.70 0.31 0.21 0.30 0.80 0.76 0.57 0.41 0.45 0.48 0.75 0.01 0.88 0.55 0.55 0.73 0.40 0.76 0.22 0.49 0.88 0.83 0.68 0.33 0.90 0.99 0.42 0.68 0.62 0.02 0.73 0.11 ]
[0.40 0.70 0.85 0.19 0.33 0.95 0.93 0.78 0.41 0.95 0.87 0.66 0.23 0.15 0.01 0.65 0.20 0.07 0.66 0.82 1.00 0.73 0.68 0.51 0.22 0.63 0.41 0.19 0.19 0.71 0.74 0.65 0.89 0.25 0.54 0.01 0.32 0.69 0.64 0.70 0.17 0.58 0.42 0.33 0.01 0.39 0.28 0.42 0.66 0.48 0.20 0.87 0.23 0.71 0.45 0.47 0.89 0.70 0.49 0.42 0.40 0.44 0.03 0.52 0.03 0.91 0.85 0.71 0.52 0.86 0.26 0.84 0.56 0.74 0.51 0.55 0.06 0.58 0.45 0.85 0.70 0.63 0.40 ]
[0.62 0.16 0.87 0.17 0.32 0.74 0.41 0.23 0.00 0.27 0.19 0.40 0.51 0.38 0.79 0.80 0.31 0.70 0.77 0.56 0.73 1.00 0.73 0.76 0.34 0.02 0.76 0.27 0.57 0.86 0.07 0.29 0.98 0.24 0.35 0.41 0.53 0.09 0.88 0.91 0.32 0.81 0.40 0.28 0.40 0.11 0.47 0.30 0.62 0.45 0.53 0.96 0.62 0.44 0.65 0.67 0.30 0.82 0.39 0.89 0.65 0.80 0.19 0.59 0.22 1.00 0.30 0.86 0.53 0.56 0.36 0.52 0.04 0.02 0.25 0.25 0.27 0.57 0.27 0.51 0.49 0.74 0.56 ]
[0.91 0.28 0.34 0.57 0.28 0.95 0.43 0.08 0.39 0.85 0.18 0.62 0.89 0.24 0.76 0.47 0.92 0.23 0.45 0.46 0.68 0.73 1.00 0.12 0.22 0.15 0.40 0.52 0.39 0.93 0.63 0.55 0.60 0.60 0.96 0.45 0.01 0.81 0.98 0.52 0.04 0.97 0.62 0.97 0.88 0.08 0.44 0.98 0.98 0.19 0.37 0.29 0.80 0.12 0.63 0.08 0.45 1.00 0.62 0.18 0.65 0.03 0.94 0.73 0.93 0.76 0.65 0.86 0.42 0.59 0.32 0.36 0.48 0.76 0.69 0.60 0.43 0.26 0.75 0.35 0.70 0.11 0.56 ]
[0.00 0.43 0.23 0.26 0.37 0.51 0.79 0.61 0.95 0.55 0.22 0.52 0.03 0.06 0.63 0.37 0.19 0.48 0.52 0.70 0.51 0.76 0.12 1.00 0.10 0.99 0.91 0.49 0.76 0.26 0.51 0.79 0.68 0.21 0.92 0.70 0.16 0.02 0.51 0.80 0.65 0.92 0.02 0.73 0.58 0.76 0.48 0.99 0.14 0.43 0.04 0.69 0.58 0.37 0.06 0.07 0.03 0.82 0.99 0.04 0.10 0.52 0.72 0.77 0.81 0.31 0.69 0.20 0.58 0.18 0.24 0.97 0.50 0.68 0.59 0.17 0.30 0.83 0.99 0.25 0.82 0.37 0.96 ]
[0.46 0.17 0.15 0.57 0.29 0.42 0.33 0.26 0.12 0.32 0.49 0.71 0.93 0.23 0.50 0.21 0.59 0.96 0.64 0.32 0.22 0.34 0.22 0.10 1.00 0.12 0.42 0.95 0.60 0.55 0.24 0.94 0.24 0.51 0.13 0.96 0.83 0.10 0.58 0.72 0.25 0.93 0.73 0.37 0.04 0.55 0.41 0.00 0.38 0.42 0.38 0.91 0.32 0.44 0.26 0.05 0.89 0.22 0.27 0.64 0.09 0.68 0.77 0.47 0.18 0.18 0.41 0.05 0.62 0.23 0.15 0.62 0.28 0.15 0.21 0.56 0.34 0.20 0.11 0.27 0.44 0.99 0.93 ]
[0.24 0.43 0.57 0.32 0.30 0.52 0.21 0.64 0.72 0.22 0.26 0.57 0.86 0.14 0.83 0.77 0.63 0.01 0.03 0.89 0.63 0.02 0.15 0.99 0.12 1.00 0.81 0.86 0.55 0.51 0.88 0.79 0.96 0.66 0.82 0.33 0.91 0.29 0.07 0.91 0.09 0.36 0.22 0.21 0.71 0.55 0.04 0.62 0.54 0.39 0.79 0.03 0.46 0.21 0.47 0.87 0.41 0.02 0.95 0.31 0.68 0.50 0.58 0.85 0.52 0.50 0.61 0.22 0.38 0.92 0.75 0.79 0.29 0.19 0.23 0.36 0.93 0.87 0.46 0.04 0.29 0.97 0.07 ]
[0.45 0.13 0.30 0.86 0.87 1.00 0.56 0.78 0.14 0.98 0.45 0.81 0.59 0.08 0.69 0.96 0.24 0.40 0.83 0.12 0.41 0.76 0.40 0.91 0.42 0.81 1.00 0.18 0.48 0.19 0.80 0.52 0.54 0.71 0.38 0.24 0.23 0.91 0.79 0.23 0.44 0.51 0.02 0.23 0.34 0.80 0.77 0.21 0.16 0.37 0.79 0.14 0.83 0.05 0.47 0.31 0.23 0.81 0.58 0.17 0.29 0.48 0.27 0.07 0.05 0.99 0.85 0.40 0.28 0.93 0.09 0.73 0.25 0.22 0.61 0.98 0.01 0.17 0.70 0.60 0.26 0.66 0.46 ]
[0.47 0.76 0.39 0.65 0.48 0.20 0.32 0.04 0.26 0.65 0.12 0.02 0.29 0.76 0.32 0.45 0.04 0.42 0.30 0.74 0.19 0.27 0.52 0.49 0.95 0.86 0.18 1.00 0.70 0.66 0.84 0.04 0.91 0.94 0.73 0.45 0.77 0.10 0.89 0.72 0.09 0.97 0.39 0.03 0.93 0.84 0.69 0.09 0.55 0.37 0.42 0.94 0.55 0.69 0.04 0.10 0.10 0.94 0.96 0.11 0.78 0.43 0.67 0.71 0.30 0.17 0.61 0.13 0.35 0.40 0.25 0.77 0.85 0.57 0.05 0.79 0.61 0.71 0.86 0.92 0.67 0.62 0.95 ]
[0.28 0.38 0.60 0.82 0.24 0.77 0.82 0.97 0.48 0.34 0.16 0.65 0.49 0.99 0.66 0.77 0.95 0.26 0.13 0.88 0.19 0.57 0.39 0.76 0.60 0.55 0.48 0.70 1.00 0.31 0.49 0.97 0.26 0.51 0.34 0.23 0.53 0.13 0.12 0.10 0.93 0.13 0.80 0.05 0.16 0.10 0.12 0.47 0.29 0.78 0.89 0.01 0.89 0.16 0.50 0.11 0.21 0.86 0.76 0.67 0.38 0.15 0.64 0.99 0.14 0.67 0.46 0.26 0.10 0.32 0.01 0.92 0.07 0.49 0.80 0.88 0.32 0.47 0.70 0.94 0.48 0.65 0.67 ]
[0.68 0.60 0.93 0.98 0.64 0.81 0.49 0.12 0.51 0.41 0.20 0.39 0.03 0.97 0.31 0.83 0.58 0.08 0.90 0.74 0.71 0.86 0.93 0.26 0.55 0.51 0.19 0.66 0.31 1.00 0.42 0.75 0.92 0.44 0.88 0.56 0.35 0.88 0.42 0.01 0.26 0.36 0.59 0.99 0.85 0.87 0.47 0.50 0.94 0.29 0.75 0.51 0.18 0.85 0.13 0.02 0.73 0.61 0.96 0.92 0.17 0.80 0.23 0.19 0.26 0.99 0.79 0.40 0.99 0.89 0.11 0.12 0.73 0.81 0.86 0.99 0.34 0.48 0.83 0.65 0.48 0.90 0.93 ]
[0.40 0.20 0.35 0.41 0.02 0.00 0.92 0.23 0.05 0.02 0.64 0.18 0.10 0.51 0.76 0.65 0.21 0.26 0.87 0.76 0.74 0.07 0.63 0.51 0.24 0.88 0.80 0.84 0.49 0.42 1.00 0.77 0.03 0.93 0.48 0.77 0.54 0.02 0.40 0.24 0.09 0.34 0.90 0.77 0.26 0.28 0.48 0.01 0.44 0.67 0.34 0.46 0.95 0.70 0.20 0.01 0.97 0.93 0.54 0.35 0.18 0.13 0.02 0.21 0.90 0.55 0.57 0.72 0.69 0.33 0.28 0.70 0.21 0.71 0.37 0.18 0.43 0.46 0.60 0.46 0.89 0.11 0.30 ]
[0.81 0.51 0.68 0.36 0.35 0.06 0.35 0.14 0.65 0.41 0.39 0.47 0.02 0.24 0.21 0.92 0.60 0.04 0.78 0.89 0.65 0.29 0.55 0.79 0.94 0.79 0.52 0.04 0.97 0.75 0.77 1.00 0.47 0.16 0.00 0.93 0.98 0.62 0.48 0.84 0.63 0.70 0.33 0.26 0.72 0.23 0.39 0.71 0.82 0.82 0.67 0.73 0.73 0.90 0.35 0.27 0.19 0.38 0.51 0.36 0.52 0.43 0.02 0.05 0.39 0.90 0.15 0.93 0.24 0.52 0.39 0.55 0.21 0.47 0.53 0.38 0.43 0.47 0.40 0.31 0.71 0.48 0.06 ]
[0.37 0.02 0.15 0.67 0.36 0.46 0.12 0.02 0.05 0.55 0.60 0.49 0.97 0.73 0.76 0.17 0.50 0.63 0.10 0.87 0.89 0.98 0.60 0.68 0.24 0.96 0.54 0.91 0.26 0.92 0.03 0.47 1.00 0.88 0.93 0.29 0.54 0.00 0.15 0.11 0.12 0.93 0.36 0.73 0.35 0.01 0.45 0.31 0.67 0.75 0.94 0.67 0.50 0.35 0.04 0.08 0.98 0.06 0.15 0.52 0.26 0.77 0.56 0.92 0.46 0.71 0.43 0.95 0.56 0.21 0.19 0.88 0.18 0.10 0.61 0.07 0.91 0.22 0.86 0.12 0.16 0.20 0.13 ]
[0.75 0.73 0.36 0.46 1.00 0.16 0.71 0.56 0.91 0.78 0.07 0.47 0.50 0.58 0.37 0.55 0.02 0.47 0.78 0.26 0.25 0.24 0.60 0.21 0.51 0.66 0.71 0.94 0.51 0.44 0.93 0.16 0.88 1.00 0.66 0.63 0.42 0.41 0.18 0.46 0.47 0.10 0.45 0.99 0.58 0.13 0.95 0.75 0.53 0.22 0.76 0.00 0.01 0.10 0.47 0.00 0.02 0.13 0.76 0.35 0.78 0.37 0.07 0.94 0.46 0.38 0.29 0.39 0.37 0.28 0.41 0.24 0.91 0.28 0.26 0.81 0.59 0.51 0.45 0.95 0.34 0.40 0.21 ]
[0.75 0.22 0.82 0.18 0.76 0.69 0.88 0.10 0.99 0.66 0.00 0.48 0.37 0.19 0.74 0.25 0.70 0.11 0.28 0.08 0.54 0.35 0.96 0.92 0.13 0.82 0.38 0.73 0.34 0.88 0.48 0.00 0.93 0.66 1.00 0.26 0.90 0.55 0.26 0.43 0.96 0.79 0.72 0.59 0.98 0.36 0.35 0.44 0.78 0.03 0.01 0.02 0.65 0.76 0.85 0.12 0.57 0.26 0.38 0.62 0.26 0.31 0.13 0.08 0.34 0.66 0.62 0.74 0.61 0.66 0.89 0.23 0.83 0.95 0.63 0.36 0.35 0.46 0.54 0.61 0.20 0.50 0.17 ]
[0.16 0.87 0.53 0.67 0.10 0.09 0.09 0.56 0.72 0.24 0.30 0.28 0.45 0.75 0.51 0.90 0.23 1.00 0.87 0.63 0.01 0.41 0.45 0.70 0.96 0.33 0.24 0.45 0.23 0.56 0.77 0.93 0.29 0.63 0.26 1.00 0.26 0.22 0.74 0.86 0.31 0.17 0.86 0.44 0.83 0.31 0.51 0.66 0.97 0.26 0.83 0.33 0.51 0.98 0.74 0.12 0.45 0.64 0.63 0.51 0.45 0.62 0.18 0.68 0.91 0.99 0.53 0.13 0.01 1.00 0.13 0.79 0.76 0.38 0.72 0.80 0.22 0.09 0.34 0.64 0.62 0.91 0.49 ]
[0.85 0.51 0.24 0.62 0.33 0.36 0.53 0.79 0.14 0.85 0.30 0.26 0.76 0.89 0.43 0.94 0.58 0.87 0.03 0.42 0.32 0.53 0.01 0.16 0.83 0.91 0.23 0.77 0.53 0.35 0.54 0.98 0.54 0.42 0.90 0.26 1.00 0.08 0.12 0.51 0.90 0.32 0.17 0.93 0.07 0.70 0.60 0.16 0.62 0.86 0.52 0.02 0.03 0.84 0.54 0.45 0.89 0.99 0.66 0.82 0.36 0.68 0.43 0.67 0.91 0.28 0.46 0.29 0.66 0.54 0.11 0.49 0.74 0.18 0.52 0.12 0.14 0.99 0.29 0.71 0.87 0.66 0.42 ]
[0.18 0.62 0.65 0.13 0.53 0.42 0.16 0.51 0.47 0.18 0.10 0.57 0.31 0.95 0.97 0.48 0.08 0.74 0.57 0.29 0.69 0.09 0.81 0.02 0.10 0.29 0.91 0.10 0.13 0.88 0.02 0.62 0.00 0.41 0.55 0.22 0.08 1.00 0.29 0.34 0.28 0.59 0.74 0.76 0.24 0.37 0.26 0.22 0.87 0.77 0.39 0.21 0.94 0.75 0.80 0.25 0.85 0.64 0.92 0.05 0.57 0.58 0.15 0.80 0.98 0.09 0.48 0.35 0.61 0.44 0.42 0.12 0.62 0.12 0.80 0.89 0.11 0.46 0.24 0.88 0.93 0.89 0.48 ]
[0.61 0.48 0.82 0.26 0.53 0.67 0.04 0.27 0.61 0.79 0.77 0.44 0.04 0.62 0.28 0.11 0.82 0.99 0.41 0.84 0.64 0.88 0.98 0.51 0.58 0.07 0.79 0.89 0.12 0.42 0.40 0.48 0.15 0.18 0.26 0.74 0.12 0.29 1.00 0.75 0.40 0.33 0.63 0.02 0.95 0.63 0.90 0.70 0.97 0.08 0.10 0.32 0.15 0.64 0.12 0.55 0.34 0.66 0.40 0.45 0.99 0.70 0.91 0.39 0.77 0.78 0.97 0.74 0.83 0.78 0.96 0.50 0.93 0.60 0.39 0.53 0.44 0.52 0.61 0.66 0.14 0.30 0.46 ]
[0.18 0.78 0.09 0.71 0.48 0.50 0.91 0.78 0.81 0.87 0.02 0.67 0.78 0.79 0.60 0.45 0.71 0.93 0.74 0.68 0.70 0.91 0.52 0.80 0.72 0.91 0.23 0.72 0.10 0.01 0.24 0.84 0.11 0.46 0.43 0.86 0.51 0.34 0.75 1.00 0.25 0.25 0.43 0.99 0.21 0.03 0.67 0.47 0.36 0.64 0.58 0.82 0.18 0.80 1.00 0.39 0.77 0.39 0.34 0.28 0.88 0.87 0.91 0.61 0.51 0.61 0.84 0.79 0.72 0.24 0.01 0.67 0.64 0.51 0.57 0.05 0.88 0.22 0.10 0.87 0.93 0.93 0.33 ]
[0.24 0.61 0.19 0.98 0.64 0.33 0.70 0.65 0.01 0.73 0.55 0.04 0.85 0.75 0.29 0.82 0.16 0.67 0.68 0.36 0.17 0.32 0.04 0.65 0.25 0.09 0.44 0.09 0.93 0.26 0.09 0.63 0.12 0.47 0.96 0.31 0.90 0.28 0.40 0.25 1.00 0.91 0.94 0.45 0.93 0.61 0.24 0.16 0.81 0.58 0.03 0.12 0.78 0.37 0.19 0.96 0.51 0.40 0.98 0.03 0.20 0.80 0.65 0.48 0.29 0.59 0.43 0.32 0.59 0.80 0.04 0.54 1.00 0.33 0.84 0.84 0.92 0.37 0.60 0.36 0.46 0.09 0.98 ]
