[0.75 0.76 0.65 0.71 0.24 0.72 0.61 0.39 0.03 0.74 1.00 0.30 0.54 0.54 0.32 0.27 0.88 0.76 0.14 0.43 0.98 0.85 0.84 0.41 0.30 0.07 ]
[0.61 0.49 0.85 0.18 0.08 0.46 0.51 0.80 0.99 0.95 0.30 1.00 0.92 0.06 0.32 0.01 0.43 0.66 0.37 0.10 0.80 0.03 0.29 0.78 0.41 0.61 ]
[0.63 0.32 0.14 0.93 0.49 0.75 0.29 0.01 0.39 0.57 0.54 0.92 1.00 0.06 0.67 0.04 0.44 0.14 0.30 0.37 0.44 0.36 0.14 0.57 0.57 0.08 ]
[0.31 0.37 0.39 0.70 0.78 0.87 0.06 0.39 0.06 0.08 0.54 0.06 0.06 1.00 0.02 0.34 0.96 0.02 0.98 0.18 0.66 0.01 0.03 0.61 0.78 0.89 ]
[0.98 0.49 0.90 0.89 0.14 0.55 0.83 0.42 0.73 0.12 0.32 0.32 0.67 0.02 1.00 0.97 0.34 0.52 0.53 0.20 0.65 0.49 0.10 0.08 0.89 0.50 ]
[0.21 1.00 0.91 0.50 0.92 0.65 0.11 0.29 0.32 0.58 0.27 0.01 0.04 0.34 0.97 1.00 0.03 0.46 0.93 0.80 0.74 0.93 0.97 0.54 0.33 0.01 ]
[0.23 0.75 0.96 0.81 0.90 0.09 0.07 0.03 0.47 0.54 0.88 0.43 0.44 0.96 0.34 0.03 1.00 0.88 0.71 0.47 0.05 0.50 0.06 0.37 0.05 0.63 ]
[0.68 0.16 0.85 0.67 0.57 0.51 0.12 0.79 0.78 0.80 0.76 0.66 0.14 0.02 0.52 0.46 0.88 1.00 0.86 0.54 0.66 0.56 0.13 0.96 0.29 0.57 ]
[0.40 0.02 0.51 0.48 0.59 0.22 0.26 0.07 0.09 0.66 0.14 0.37 0.30 0.98 0.53 0.93 0.71 0.86 1.00 0.58 0.19 0.44 0.47 0.51 0.50 0.16 ]
[0.21 0.45 0.46 0.85 0.05 0.10 0.74 0.40 0.02 0.67 0.43 0.10 0.37 0.18 0.20 0.80 0.47 0.54 0.58 1.00 0.64 0.12 0.47 0.31 0.57 0.01 ]
[0.11 0.53 0.60 0.44 0.76 0.47 0.28 0.38 0.05 0.62 0.98 0.80 0.44 0.66 0.65 0.74 0.05 0.66 0.19 0.64 1.00 0.45 0.46 0.18 0.17 0.15 ]
[0.95 0.93 0.63 0.92 0.90 0.46 0.69 0.38 0.20 0.95 0.85 0.03 0.36 0.01 0.49 0.93 0.50 0.56 0.44 0.12 0.45 1.00 0.80 0.45 0.51 0.66 ]
[0.09 0.42 0.72 0.48 0.86 0.96 0.17 0.47 0.97 0.59 0.84 0.29 0.14 0.03 0.10 0.97 0.06 0.13 0.47 0.47 0.46 0.80 1.00 0.60 0.49 0.17 ]
[0.90 0.71 0.42 0.36 0.49 0.97 0.04 0.41 0.96 0.19 0.41 0.78 0.57 0.61 0.08 0.54 0.37 0.96 0.51 0.31 0.18 0.45 0.60 1.00 0.82 0.11 ]
[0.27 0.07 0.92 0.79 0.65 0.45 0.64 0.54 0.09 0.74 0.30 0.41 0.57 0.78 0.89 0.33 0.05 0.29 0.50 0.57 0.17 0.51 0.49 0.82 1.00 0.71 ]
[0.02 0.06 0.09 0.09 0.10 0.73 0.36 0.47 0.29 0.91 0.07 0.61 0.08 0.89 0.50 0.01 0.63 0.57 0.16 0.01 0.15 0.66 0.17 0.11 0.71 1.00 ]
];
