[0.20 0.79 0.03 0.51 0.60 0.42 0.34 0.82 0.11 0.21 0.55 1.00 0.53 0.54 0.93 0.86 0.42 0.50 0.91 0.84 0.24 0.37 0.42 0.98 0.26 0.73 ]
[0.43 0.41 0.28 0.26 0.84 1.00 0.86 0.47 0.18 0.15 0.54 0.53 1.00 0.33 0.21 0.96 0.16 0.36 0.79 0.95 0.08 0.00 0.72 0.88 0.88 0.76 ]
[0.95 0.74 0.26 0.55 0.32 0.31 0.82 0.87 0.79 0.89 0.65 0.54 0.33 1.00 0.62 0.24 0.30 0.47 0.61 0.59 0.45 0.04 0.34 0.82 0.59 0.92 ]
[0.09 0.44 0.21 0.18 0.04 0.36 0.42 0.96 0.34 0.87 0.35 0.93 0.21 0.62 1.00 0.43 0.35 0.33 0.08 0.97 0.24 0.25 0.05 0.06 0.57 0.02 ]
[0.18 0.30 0.77 0.33 0.50 0.56 0.56 0.91 0.93 0.17 0.08 0.86 0.96 0.24 0.43 1.00 0.53 0.48 0.51 0.70 0.15 0.74 0.61 0.51 0.10 0.79 ]
[0.13 0.57 0.85 0.33 0.42 0.69 0.35 0.83 0.42 0.28 0.29 0.42 0.16 0.30 0.35 0.53 1.00 0.45 0.90 0.62 0.11 0.92 0.31 0.42 0.14 0.44 ]
[0.86 0.80 0.81 0.32 0.95 0.23 0.09 0.04 0.87 0.59 0.06 0.50 0.36 0.47 0.33 0.48 0.45 1.00 0.28 0.74 0.89 0.36 0.26 0.69 0.95 0.21 ]
[0.86 0.77 0.71 0.80 0.07 0.11 0.90 0.63 0.98 0.98 0.26 0.91 0.79 0.61 0.08 0.51 0.90 0.28 1.00 0.92 0.65 0.43 0.45 0.26 0.20 0.54 ]
[0.58 0.59 0.82 0.28 0.85 0.64 0.25 0.84 0.92 0.68 0.83 0.84 0.95 0.59 0.97 0.70 0.62 0.74 0.92 1.00 0.14 0.42 0.21 0.85 0.56 0.53 ]
[0.40 0.89 0.01 0.12 0.33 0.90 0.88 0.70 0.72 0.63 0.18 0.24 0.08 0.45 0.24 0.15 0.11 0.89 0.65 0.14 1.00 0.53 0.77 0.22 0.84 0.45 ]
[0.03 0.83 0.37 0.25 0.80 0.48 0.72 0.90 0.73 0.30 0.44 0.37 0.00 0.04 0.25 0.74 0.92 0.36 0.43 0.42 0.53 1.00 0.43 0.70 0.20 0.61 ]
[0.46 0.83 0.75 0.03 0.21 0.09 0.61 0.62 0.99 0.01 0.94 0.42 0.72 0.34 0.05 0.61 0.31 0.26 0.45 0.21 0.77 0.43 1.00 0.46 0.49 0.21 ]
[0.62 0.70 0.67 0.79 0.11 0.19 0.81 0.34 0.82 0.79 0.09 0.98 0.88 0.82 0.06 0.51 0.42 0.69 0.26 0.85 0.22 0.70 0.46 1.00 0.53 0.55 ]
[0.91 0.56 0.60 0.55 0.65 0.98 0.38 0.90 0.21 0.22 0.25 0.26 0.88 0.59 0.57 0.10 0.14 0.95 0.20 0.56 0.84 0.20 0.49 0.53 1.00 0.84 ]
[0.06 0.40 0.72 0.86 0.36 0.97 0.41 0.65 0.32 0.33 0.02 0.73 0.76 0.92 0.02 0.79 0.44 0.21 0.54 0.53 0.45 0.61 0.21 0.55 0.84 1.00 ]
];
