[0.95 0.25 0.42 0.63 0.06 0.06 0.70 0.48 0.78 0.93 0.24 0.79 0.48 0.03 0.77 0.05 0.80 1.00 0.30 0.26 0.15 0.24 0.73 0.20 0.31 0.34 0.03 0.21 0.31 0.23 ]
[0.71 0.44 0.68 0.61 0.77 0.02 0.88 0.37 0.94 0.18 0.29 0.34 0.05 0.58 0.70 0.00 0.08 0.30 1.00 0.33 0.85 0.21 0.95 0.59 0.13 0.99 0.82 0.01 0.04 0.98 ]
[0.77 0.46 0.60 0.17 0.03 0.20 0.61 0.42 0.83 0.71 0.77 0.45 0.71 0.74 0.58 0.69 0.24 0.26 0.33 1.00 0.84 0.75 0.63 0.54 0.56 0.64 0.28 0.63 0.35 0.23 ]
[0.64 0.87 0.51 0.11 0.14 0.35 0.25 0.96 0.71 0.64 0.00 0.08 0.03 0.44 0.18 0.91 0.07 0.15 0.85 0.84 1.00 0.95 0.99 0.48 0.22 0.05 0.45 0.17 0.73 0.46 ]
[0.45 0.62 0.49 0.57 0.18 0.55 0.34 0.34 0.71 0.73 0.59 0.22 0.64 0.67 0.87 0.66 0.35 0.24 0.21 0.75 0.95 1.00 0.46 0.95 0.79 0.80 0.01 0.84 0.44 0.33 ]
[0.93 0.34 0.76 0.56 0.19 0.90 0.89 0.72 0.90 1.00 0.84 0.16 0.72 0.06 0.09 0.86 0.17 0.73 0.95 0.63 0.99 0.46 1.00 0.57 0.09 0.26 0.59 0.84 0.01 0.59 ]
[0.50 0.23 0.43 0.23 0.94 0.15 0.54 0.14 0.22 0.31 0.15 0.67 0.35 0.93 0.55 0.59 0.57 0.20 0.59 0.54 0.48 0.95 0.57 1.00 0.76 0.40 0.47 0.82 0.01 0.16 ]
[0.28 0.42 0.15 0.05 0.19 0.67 0.46 0.08 0.49 0.69 0.24 0.73 0.49 0.08 0.32 0.03 0.07 0.31 0.13 0.56 0.22 0.79 0.09 0.76 1.00 0.33 0.31 0.89 0.10 0.43 ]
[0.75 0.35 0.71 0.71 0.11 0.90 0.63 0.67 0.03 0.26 0.58 0.89 0.88 0.47 0.62 0.09 0.65 0.34 0.99 0.64 0.05 0.80 0.26 0.40 0.33 1.00 0.47 0.41 0.95 0.70 ]
[0.07 0.15 0.10 0.17 0.40 0.54 0.55 0.16 0.38 0.31 0.15 0.69 0.09 0.92 0.29 0.71 0.28 0.03 0.82 0.28 0.45 0.01 0.59 0.47 0.31 0.47 1.00 0.83 0.81 0.92 ]
[0.58 0.54 0.04 0.82 0.87 0.68 0.18 0.88 0.01 0.40 0.51 0.09 0.53 0.67 0.27 0.91 0.47 0.21 0.01 0.63 0.17 0.84 0.84 0.82 0.89 0.41 0.83 1.00 0.14 0.64 ]
[0.45 0.16 0.06 0.62 0.20 0.48 0.42 0.89 0.43 0.37 0.88 0.25 0.33 0.75 0.06 0.21 0.80 0.31 0.04 0.35 0.73 0.44 0.01 0.01 0.10 0.95 0.81 0.14 1.00 0.63 ]
[0.32 0.36 0.32 0.97 0.63 0.23 0.79 0.48 0.05 0.40 0.10 0.86 0.36 0.04 0.05 0.13 0.59 0.23 0.98 0.23 0.46 0.33 0.59 0.16 0.43 0.70 0.92 0.64 0.63 1.00 ]
];
