[0.07 0.74 0.48 0.47 0.28 0.51 0.88 0.82 0.66 0.51 1.00 0.52 0.10 0.15 0.05 0.98 0.38 0.98 0.81 0.88 0.30 0.39 0.26 0.90 0.26 0.50 0.87 0.49 ]
[0.76 0.59 0.22 0.10 0.01 0.71 0.07 0.57 0.45 0.41 0.52 1.00 0.25 0.87 0.47 0.05 0.83 0.89 0.21 0.10 0.35 0.01 0.73 0.73 0.49 0.30 0.93 0.89 ]
[0.87 0.59 0.65 0.66 0.05 0.53 0.75 0.64 0.45 0.85 0.10 0.25 1.00 0.11 0.16 0.79 0.57 0.05 0.27 0.65 0.55 0.28 0.86 0.13 0.69 0.58 0.52 0.40 ]
[0.91 0.74 0.29 0.59 0.86 0.79 0.05 0.05 0.01 0.21 0.15 0.87 0.11 1.00 0.32 0.87 0.38 0.17 0.52 0.23 0.67 0.98 0.83 0.19 0.18 0.04 0.34 0.02 ]
[0.81 0.48 0.19 0.52 0.28 0.68 0.47 0.60 0.90 0.54 0.05 0.47 0.16 0.32 1.00 0.58 0.62 0.79 0.92 0.19 0.40 0.28 0.72 0.61 0.58 0.48 0.76 0.28 ]
[1.00 0.72 0.83 0.61 0.23 0.11 0.37 0.31 0.07 0.62 0.98 0.05 0.79 0.87 0.58 1.00 0.12 0.21 0.25 0.81 0.36 0.28 0.65 0.75 0.33 0.28 0.63 0.36 ]
[0.71 0.94 0.80 0.23 0.10 0.44 0.03 0.70 0.74 0.81 0.38 0.83 0.57 0.38 0.62 0.12 1.00 0.80 0.01 0.21 0.78 0.93 0.15 0.56 0.74 0.45 0.90 0.05 ]
[0.19 0.26 0.68 0.75 0.58 0.63 0.81 0.56 0.64 0.37 0.98 0.89 0.05 0.17 0.79 0.21 0.80 1.00 0.00 0.26 0.36 0.01 0.63 0.49 0.55 0.45 0.15 0.18 ]
[0.01 0.95 0.39 0.74 0.75 0.94 0.87 0.36 0.50 0.65 0.81 0.21 0.27 0.52 0.92 0.25 0.01 0.00 1.00 0.59 0.81 0.01 0.30 0.86 0.02 0.94 0.75 0.89 ]
[0.54 0.40 0.59 0.02 0.60 0.69 0.31 0.71 0.01 0.54 0.88 0.10 0.65 0.23 0.19 0.81 0.21 0.26 0.59 1.00 0.74 0.50 0.62 0.91 0.87 0.68 0.75 0.76 ]
[0.10 0.79 0.60 0.83 0.43 0.37 0.21 0.08 1.00 0.21 0.30 0.35 0.55 0.67 0.40 0.36 0.78 0.36 0.81 0.74 1.00 0.33 0.94 0.26 0.62 0.87 0.84 0.09 ]
[0.18 0.13 0.69 0.42 0.99 0.05 0.22 0.60 0.05 0.14 0.39 0.01 0.28 0.98 0.28 0.28 0.93 0.01 0.01 0.50 0.33 1.00 0.27 0.23 0.70 1.00 0.23 0.93 ]
[0.74 0.32 0.25 0.46 0.31 0.47 0.76 0.58 0.13 0.81 0.26 0.73 0.86 0.83 0.72 0.65 0.15 0.63 0.30 0.62 0.94 0.27 1.00 0.95 0.44 0.40 0.93 0.84 ]
[0.71 0.64 0.53 0.25 0.97 0.47 0.54 0.46 0.88 0.38 0.90 0.73 0.13 0.19 0.61 0.75 0.56 0.49 0.86 0.91 0.26 0.23 0.95 1.00 0.45 0.40 0.93 0.19 ]
[0.85 0.32 0.17 0.14 0.11 0.91 0.35 0.97 0.40 0.36 0.26 0.49 0.69 0.18 0.58 0.33 0.74 0.55 0.02 0.87 0.62 0.70 0.44 0.45 1.00 0.11 0.11 0.00 ]
[0.17 0.08 0.84 0.65 0.72 0.74 0.74 0.31 0.88 0.74 0.50 0.30 0.58 0.04 0.48 0.28 0.45 0.45 0.94 0.68 0.87 1.00 0.40 0.40 0.11 1.00 0.67 0.73 ]
[0.01 0.60 0.18 0.81 0.55 0.95 0.91 0.99 0.37 0.10 0.87 0.93 0.52 0.34 0.76 0.63 0.90 0.15 0.75 0.75 0.84 0.23 0.93 0.93 0.11 0.67 1.00 0.88 ]
[0.71 0.63 0.66 0.00 0.34 0.60 0.24 0.02 0.23 0.27 0.49 0.89 0.40 0.02 0.28 0.36 0.05 0.18 0.89 0.76 0.09 0.93 0.84 0.19 0.00 0.73 0.88 1.00 ]
];
