[0.91 0.80 0.30 0.86 0.91 0.86 0.26 0.59 0.95 0.54 0.66 0.45 0.78 0.70 0.18 0.43 1.00 0.14 0.53 0.02 0.39 0.94 0.29 0.92 0.78 0.58 0.36 0.38 0.23 ]
[0.32 0.29 1.00 0.37 0.06 0.37 0.82 0.64 0.24 0.79 0.56 0.94 0.71 0.67 0.10 0.59 0.14 1.00 0.13 0.96 0.44 0.08 0.34 0.92 0.77 0.52 0.38 0.07 0.16 ]
[0.37 0.70 0.98 0.32 0.01 1.00 0.48 0.24 0.73 0.58 0.88 0.63 0.55 0.95 0.26 0.07 0.53 0.13 1.00 0.00 0.46 0.28 0.64 0.83 0.26 0.14 0.34 0.30 0.92 ]
[0.09 0.89 0.09 0.89 0.87 0.25 0.37 0.85 0.82 0.87 0.85 0.44 0.70 0.28 0.39 0.77 0.02 0.96 0.00 1.00 0.68 0.09 0.62 0.57 0.81 0.53 0.73 0.56 0.08 ]
[0.87 0.27 0.49 0.78 0.55 0.88 0.47 0.27 0.18 0.42 0.99 0.77 0.09 0.27 0.47 0.77 0.39 0.44 0.46 0.68 1.00 0.38 0.64 0.32 0.54 0.60 0.93 0.36 0.41 ]
[0.50 0.90 0.51 0.98 0.97 0.97 0.89 0.05 0.01 0.51 0.74 0.90 0.99 0.64 0.57 0.62 0.94 0.08 0.28 0.09 0.38 1.00 0.96 0.73 0.54 0.86 0.87 0.33 0.18 ]
[0.36 0.62 0.98 0.49 0.90 0.74 0.10 0.49 0.43 0.98 0.13 0.89 0.91 0.88 0.08 0.27 0.29 0.34 0.64 0.62 0.64 0.96 1.00 0.34 0.58 0.99 0.46 0.02 0.09 ]
[0.37 0.59 0.69 0.92 0.41 0.65 0.79 0.60 0.27 0.37 0.76 0.78 0.71 0.94 0.02 0.07 0.92 0.92 0.83 0.57 0.32 0.73 0.34 1.00 0.96 0.74 0.29 0.37 0.81 ]
[0.06 0.17 0.45 0.85 0.86 0.97 0.84 0.70 0.46 0.28 0.84 0.30 0.99 0.35 0.53 0.20 0.78 0.77 0.26 0.81 0.54 0.54 0.58 0.96 1.00 0.85 0.83 0.73 0.89 ]
[0.32 0.95 0.64 0.11 0.32 0.13 0.52 0.58 0.34 0.51 0.96 0.56 0.99 0.01 0.50 0.13 0.58 0.52 0.14 0.53 0.60 0.86 0.99 0.74 0.85 1.00 0.20 0.03 0.87 ]
[0.82 0.19 0.44 0.61 0.74 0.94 0.36 0.51 0.36 0.22 0.96 0.16 0.71 0.53 0.96 0.04 0.36 0.38 0.34 0.73 0.93 0.87 0.46 0.29 0.83 0.20 1.00 0.78 0.44 ]
[0.59 0.70 0.03 0.87 0.80 0.26 0.60 0.89 0.12 0.82 0.30 0.35 0.75 0.52 0.38 0.94 0.38 0.07 0.30 0.56 0.36 0.33 0.02 0.37 0.73 0.03 0.78 1.00 0.37 ]
[0.91 0.49 0.42 0.26 0.13 0.50 0.78 0.11 0.74 0.43 0.45 0.66 0.40 0.95 0.49 0.52 0.23 0.16 0.92 0.08 0.41 0.18 0.09 0.81 0.89 0.87 0.44 0.37 1.00 ]
];
