[0.32 0.60 0.13 0.12 0.03 0.76 0.46 0.27 0.12 0.97 0.08 0.46 0.15 0.72 0.04 0.54 0.73 0.42 0.35 0.67 0.90 0.62 0.82 0.89 0.76 1.00 0.13 0.05 0.59 0.76 0.75 0.45 0.79 0.67 0.91 0.32 ]
[0.73 0.21 0.70 0.32 0.55 0.75 0.17 0.66 0.65 0.41 0.85 0.62 0.68 0.41 0.95 0.22 0.22 0.59 0.28 0.62 0.19 0.92 0.96 0.22 0.13 0.13 1.00 0.58 0.71 0.12 0.43 0.70 0.72 0.65 0.51 0.91 ]
[0.79 0.72 0.85 0.55 0.06 0.87 0.19 0.17 0.16 0.10 0.76 0.43 0.77 0.83 0.10 0.60 0.46 0.18 0.31 0.84 0.83 0.01 0.31 0.51 0.92 0.05 0.58 1.00 0.67 0.93 0.67 0.74 0.11 0.42 0.30 0.14 ]
[0.13 0.07 0.78 0.81 0.83 0.90 0.89 0.64 0.88 0.88 0.70 0.30 0.68 0.09 0.76 0.82 0.07 0.62 0.26 0.63 0.89 0.87 0.66 0.27 0.69 0.59 0.71 0.67 1.00 0.34 0.81 0.86 0.02 0.80 0.43 0.72 ]
[0.99 0.48 0.08 0.86 0.61 0.17 0.34 0.68 0.31 0.22 0.39 0.53 0.95 0.23 0.08 0.72 0.01 0.48 0.72 0.00 0.88 0.02 0.90 0.87 0.66 0.76 0.12 0.93 0.34 1.00 0.82 0.99 0.82 0.51 0.17 0.97 ]
[0.41 0.71 0.20 0.68 0.82 0.12 0.62 0.86 0.72 0.21 0.53 0.59 1.00 0.36 0.04 0.64 0.49 0.33 0.75 0.82 0.66 0.65 0.63 0.90 0.94 0.75 0.43 0.67 0.81 0.82 1.00 0.34 0.68 0.04 0.21 0.94 ]
[0.95 0.77 0.98 0.50 0.51 0.94 0.34 0.58 0.67 0.87 0.70 0.94 0.00 0.32 0.51 0.05 0.65 0.17 0.84 0.80 0.01 0.57 0.12 0.98 0.69 0.45 0.70 0.74 0.86 0.99 0.34 1.00 0.48 0.54 0.09 0.30 ]
[0.04 0.10 0.53 0.29 0.04 0.88 0.98 0.73 0.00 0.52 0.95 0.17 0.04 0.98 0.80 0.93 0.53 0.85 0.91 0.60 0.76 0.02 0.98 0.01 0.21 0.79 0.72 0.11 0.02 0.82 0.68 0.48 1.00 0.19 0.73 0.85 ]
[0.09 0.94 0.49 0.30 0.68 0.21 0.87 0.18 0.47 0.66 0.71 0.72 0.74 0.40 0.31 0.85 0.12 0.73 0.72 0.07 0.51 0.54 0.25 0.07 0.79 0.67 0.65 0.42 0.80 0.51 0.04 0.54 0.19 1.00 0.35 0.30 ]
[0.98 0.01 0.07 0.79 0.25 0.88 0.12 0.35 1.00 0.59 0.70 0.41 0.19 0.56 0.01 0.86 0.25 0.49 0.45 0.79 0.70 0.82 0.06 0.71 0.09 0.91 0.51 0.30 0.43 0.17 0.21 0.09 0.73 0.35 1.00 0.42 ]
[0.03 0.40 0.70 0.96 0.39 0.52 0.61 0.50 0.43 0.72 0.86 0.11 0.84 0.60 0.75 0.26 0.71 0.30 0.76 0.85 0.61 0.97 0.38 0.75 0.34 0.32 0.91 0.14 0.72 0.97 0.94 0.30 0.85 0.30 0.42 1.00 ]
];
