[0.99 0.23 0.94 0.36 0.20 0.32 0.54 0.55 0.01 0.02 0.87 0.23 0.71 0.35 0.24 0.37 0.39 0.99 1.00 0.29 0.98 0.29 0.37 0.50 0.46 0.72 0.01 0.20 0.82 ]
[0.47 0.01 0.13 0.95 0.62 0.14 0.09 0.08 0.34 0.07 0.30 0.18 0.46 0.04 0.74 0.24 0.97 0.12 0.29 1.00 0.02 0.24 0.40 0.53 0.71 0.58 0.04 0.93 0.43 ]
[0.78 0.42 0.98 0.42 0.85 0.62 0.27 0.95 0.62 0.14 0.81 0.63 0.45 0.37 0.32 0.12 0.52 0.03 0.98 0.02 1.00 0.26 0.64 0.88 0.23 0.77 0.12 0.47 0.05 ]
[0.31 0.72 0.11 0.14 0.16 0.51 0.45 0.15 0.20 0.76 0.20 0.72 0.31 0.20 0.71 0.33 0.47 0.39 0.29 0.24 0.26 1.00 0.38 0.65 0.26 0.97 0.08 0.86 0.25 ]
[0.62 1.00 0.36 0.38 0.69 0.01 0.69 0.14 0.36 0.78 0.42 0.20 0.63 0.53 0.66 0.35 0.78 0.11 0.37 0.40 0.64 0.38 1.00 0.59 0.64 0.44 0.42 0.88 0.01 ]
[0.01 0.58 0.79 0.05 0.02 0.53 0.24 0.13 0.60 0.71 0.30 0.02 0.84 0.34 0.98 0.04 0.24 0.42 0.50 0.53 0.88 0.65 0.59 1.00 0.81 0.49 0.03 0.30 0.97 ]
[0.80 0.35 0.53 0.42 0.69 0.62 0.50 0.34 0.57 0.14 0.01 0.85 0.61 0.26 0.36 0.04 0.04 0.68 0.46 0.71 0.23 0.26 0.64 0.81 1.00 0.81 0.73 0.88 0.30 ]
[0.17 0.89 0.80 0.57 0.54 0.48 0.70 0.78 0.23 0.90 0.86 0.38 0.48 0.70 0.80 0.01 0.09 0.17 0.72 0.58 0.77 0.97 0.44 0.49 0.81 1.00 0.85 0.08 0.62 ]
[0.17 0.78 0.98 0.74 0.70 0.13 0.61 0.71 0.40 0.77 0.17 0.66 0.16 0.63 0.43 0.38 0.44 0.55 0.01 0.04 0.12 0.08 0.42 0.03 0.73 0.85 1.00 0.54 0.39 ]
[0.75 0.17 0.37 0.21 0.52 0.44 0.26 0.74 0.82 0.15 0.01 0.56 0.96 0.20 0.50 0.12 0.35 0.54 0.20 0.93 0.47 0.86 0.88 0.30 0.88 0.08 0.54 1.00 0.16 ]
[0.51 0.89 0.83 0.04 0.23 0.92 0.52 0.30 0.98 0.47 0.88 0.49 0.18 0.97 0.68 0.42 0.05 0.01 0.82 0.43 0.05 0.25 0.01 0.97 0.30 0.62 0.39 0.16 1.00 ]
];
