[0.65 0.95 0.28 0.53 0.01 0.48 0.78 0.31 0.21 0.77 0.59 0.74 0.46 0.34 0.38 0.27 0.87 1.00 0.10 0.49 0.44 0.33 0.06 0.68 0.53 0.07 0.40 0.86 0.68 0.01 ]
[0.59 0.39 0.80 0.94 0.26 0.26 0.84 0.24 0.29 0.26 0.26 0.99 0.92 0.29 0.02 0.64 0.02 0.10 1.00 0.62 0.65 0.32 0.67 0.59 0.99 0.32 0.22 0.02 0.24 0.22 ]
[0.42 0.57 0.23 0.88 0.97 0.80 0.16 0.79 0.80 0.06 0.74 0.80 0.70 0.50 0.90 0.43 0.12 0.49 0.62 1.00 0.80 0.14 0.11 0.04 0.50 0.71 0.81 0.66 0.65 0.35 ]
[0.01 0.65 0.22 0.18 0.18 0.41 0.28 0.72 0.04 0.01 0.87 0.84 0.15 0.31 0.38 0.59 0.35 0.44 0.65 0.80 1.00 0.62 0.22 0.59 0.74 0.53 0.04 0.83 0.81 0.26 ]
[0.36 0.68 0.54 0.59 0.12 0.05 0.65 0.71 0.59 0.31 0.27 0.55 0.97 0.94 0.48 0.64 0.56 0.33 0.32 0.14 0.62 1.00 0.14 0.50 0.69 0.73 0.53 0.42 0.51 0.88 ]
[0.43 0.63 0.24 0.57 0.80 0.55 0.31 0.01 0.11 0.79 0.45 0.71 0.81 0.84 0.54 0.17 0.67 0.06 0.67 0.11 0.22 0.14 1.00 0.13 0.88 0.59 0.80 0.92 0.49 0.14 ]
[0.16 0.02 0.96 0.91 0.20 0.26 0.59 0.08 0.58 0.76 0.86 0.83 0.58 0.58 0.34 1.00 0.59 0.68 0.59 0.04 0.59 0.50 0.13 1.00 0.41 0.92 0.13 0.40 0.08 0.81 ]
[0.68 0.04 0.67 0.15 0.12 0.91 0.73 0.07 0.27 0.66 0.18 0.02 0.49 0.91 0.80 0.50 0.16 0.53 0.99 0.50 0.74 0.69 0.88 0.41 1.00 0.92 0.80 0.06 0.72 0.26 ]
[0.01 0.75 0.03 0.84 0.88 0.26 0.77 0.31 0.84 0.96 0.78 0.81 0.15 0.68 0.70 0.43 0.60 0.07 0.32 0.71 0.53 0.73 0.59 0.92 0.92 1.00 0.92 0.80 0.46 0.55 ]
[0.00 0.66 0.71 0.48 0.79 0.08 0.42 0.69 0.66 0.65 0.40 0.14 0.72 0.47 0.92 0.02 0.24 0.40 0.22 0.81 0.04 0.53 0.80 0.13 0.80 0.92 1.00 0.67 0.19 0.28 ]
[0.20 0.74 0.98 0.86 0.03 0.58 0.59 0.08 0.19 0.74 0.93 0.60 0.99 0.04 0.33 0.07 0.80 0.86 0.02 0.66 0.83 0.42 0.92 0.40 0.06 0.80 0.67 1.00 0.40 0.32 ]
[0.49 0.32 0.11 0.77 0.12 0.67 0.24 0.09 0.42 0.46 0.02 0.30 0.64 0.46 0.09 0.27 0.75 0.68 0.24 0.65 0.81 0.51 0.49 0.08 0.72 0.46 0.19 0.40 1.00 0.49 ]
[0.35 0.16 0.65 0.94 0.75 0.42 0.45 0.51 0.96 0.06 0.32 0.10 0.38 0.22 0.80 0.31 0.50 0.01 0.22 0.35 0.26 0.88 0.14 0.81 0.26 0.55 0.28 0.32 0.49 1.00 ]
];
