[0.15 0.78 0.51 0.77 0.18 0.31 0.98 0.21 0.75 0.06 0.21 0.17 0.90 0.81 1.00 0.61 0.21 0.20 0.59 0.86 0.49 0.66 0.19 0.37 0.09 0.42 0.45 0.52 0.17 0.46 0.82 0.61 ]
[0.81 0.16 0.10 0.30 0.36 0.03 0.45 0.10 0.28 0.60 0.39 0.25 0.48 0.76 0.61 1.00 0.39 0.62 0.02 0.71 0.10 0.63 0.73 0.72 0.34 0.10 0.78 0.29 0.21 0.24 0.61 0.95 ]
[0.09 0.32 0.64 0.16 0.26 0.68 0.77 0.52 0.37 0.65 0.53 0.46 0.63 0.59 0.21 0.39 1.00 0.03 0.01 0.91 0.64 0.37 0.61 0.50 0.88 0.71 0.24 0.33 0.77 0.25 0.62 0.41 ]
[0.11 0.12 0.73 0.13 0.35 0.58 0.69 0.20 0.83 0.64 0.95 0.49 0.12 0.87 0.20 0.62 0.03 1.00 0.31 0.30 0.87 0.47 0.05 0.37 0.92 0.37 0.22 0.03 0.01 0.35 0.01 0.72 ]
[0.06 0.63 0.94 0.83 0.63 0.62 0.42 0.02 0.24 0.18 0.41 0.34 0.33 0.44 0.59 0.02 0.01 0.31 1.00 0.04 0.83 0.36 0.94 0.74 0.27 0.93 0.77 0.17 0.84 0.91 0.91 0.10 ]
[0.07 0.29 0.82 0.91 0.22 0.04 0.88 0.51 0.66 0.53 0.22 0.56 0.91 0.79 0.86 0.71 0.91 0.30 0.04 1.00 0.26 0.42 0.73 0.72 0.58 0.33 0.99 0.08 0.73 0.14 0.18 0.86 ]
[0.04 0.53 0.59 0.58 0.89 0.78 0.24 0.61 0.80 0.67 0.30 0.87 0.88 0.90 0.49 0.10 0.64 0.87 0.83 0.26 1.00 0.20 0.10 0.97 0.32 0.15 0.66 0.06 0.14 0.78 0.78 0.06 ]
[0.73 0.92 0.46 0.49 0.46 0.21 0.32 0.89 0.16 0.83 0.81 0.18 0.93 0.66 0.66 0.63 0.37 0.47 0.36 0.42 0.20 1.00 0.68 0.55 0.54 0.35 0.57 0.54 0.99 0.91 0.65 0.10 ]
[0.89 0.71 0.66 0.14 1.00 0.09 0.28 0.71 0.61 0.48 0.04 0.42 0.08 0.36 0.19 0.73 0.61 0.05 0.94 0.73 0.10 0.68 1.00 0.12 0.12 0.09 0.17 0.49 0.07 0.38 0.63 1.00 ]
[0.13 0.82 0.97 0.39 0.36 0.08 0.79 0.61 0.62 0.28 0.76 0.34 0.30 0.62 0.37 0.72 0.50 0.37 0.74 0.72 0.97 0.55 0.12 1.00 0.80 0.70 0.06 0.83 0.22 0.57 0.95 0.36 ]
[0.09 0.61 0.55 0.04 0.28 0.52 0.63 0.94 0.81 0.35 0.56 0.20 0.02 0.19 0.09 0.34 0.88 0.92 0.27 0.58 0.32 0.54 0.12 0.80 1.00 0.23 0.06 0.44 0.10 0.02 0.92 0.87 ]
[0.19 0.92 0.12 0.71 0.79 0.26 0.81 0.59 0.14 0.91 0.28 0.90 1.00 0.30 0.42 0.10 0.71 0.37 0.93 0.33 0.15 0.35 0.09 0.70 0.23 1.00 0.22 0.51 0.91 0.05 0.07 0.21 ]
[0.36 0.23 0.66 1.00 0.53 0.59 0.81 0.14 0.98 0.82 0.13 0.19 0.81 0.03 0.45 0.78 0.24 0.22 0.77 0.99 0.66 0.57 0.17 0.06 0.06 0.22 1.00 0.30 0.06 0.84 0.22 0.58 ]
[0.56 0.75 0.51 0.88 0.08 0.95 0.70 0.84 0.72 0.17 0.93 0.90 0.66 0.63 0.52 0.29 0.33 0.03 0.17 0.08 0.06 0.54 0.49 0.83 0.44 0.51 0.30 1.00 0.63 0.85 0.69 0.50 ]
[0.60 0.86 0.92 0.03 0.36 0.89 0.01 0.83 0.99 0.85 0.37 0.93 0.84 0.20 0.17 0.21 0.77 0.01 0.84 0.73 0.14 0.99 0.07 0.22 0.10 0.91 0.06 0.63 1.00 0.35 0.38 0.87 ]
[0.55 0.31 0.38 0.33 0.82 0.26 0.78 0.73 0.52 0.14 0.13 0.66 0.89 0.86 0.46 0.24 0.25 0.35 0.91 0.14 0.78 0.91 0.38 0.57 0.02 0.05 0.84 0.85 0.35 1.00 0.03 0.16 ]
[0.70 0.18 0.39 0.95 0.82 0.18 0.75 0.53 0.23 0.16 0.37 0.32 0.62 0.53 0.82 0.61 0.62 0.01 0.91 0.18 0.78 0.65 0.63 0.95 0.92 0.07 0.22 0.69 0.38 0.03 1.00 0.69 ]
[0.57 0.59 0.67 0.17 0.49 0.17 0.51 0.48 0.75 0.91 0.34 0.88 0.68 0.31 0.61 0.95 0.41 0.72 0.10 0.86 0.06 0.10 1.00 0.36 0.87 0.21 0.58 0.50 0.87 0.16 0.69 1.00 ]
];
