[0.90 0.72 0.75 0.62 0.78 0.95 0.49 0.63 0.39 0.44 0.36 0.96 0.46 0.97 1.00 0.47 0.87 0.59 0.47 0.28 0.65 0.40 0.41 0.21 0.19 0.40 ]
[0.52 0.02 0.64 0.35 0.59 0.04 0.58 0.57 0.09 0.55 0.67 0.48 0.61 0.92 0.47 1.00 0.80 0.90 0.00 0.34 0.47 0.37 0.08 0.77 0.89 0.39 ]
[0.38 0.67 0.02 0.48 0.42 0.98 0.50 0.78 0.80 0.47 0.32 0.65 0.06 0.60 0.87 0.80 1.00 0.04 0.15 0.75 0.56 0.44 0.17 0.59 0.05 0.98 ]
[0.37 0.87 0.82 0.08 0.85 0.86 0.51 0.85 0.80 0.83 0.18 0.31 0.96 0.80 0.59 0.90 0.04 1.00 0.86 0.80 0.70 0.24 0.91 0.86 0.04 0.58 ]
[0.15 0.97 0.94 0.01 0.51 0.15 0.25 0.95 0.91 0.68 0.95 0.35 0.28 0.78 0.47 0.00 0.15 0.86 1.00 0.83 0.96 0.44 0.84 0.87 0.65 0.12 ]
[0.24 0.32 0.61 0.68 0.39 0.57 0.93 0.56 0.83 0.25 0.58 0.33 0.42 0.97 0.28 0.34 0.75 0.80 0.83 1.00 0.44 0.81 0.48 0.11 0.09 0.52 ]
[0.89 0.12 0.74 0.30 0.24 0.97 0.00 0.12 0.98 0.59 0.07 0.48 0.62 0.55 0.65 0.47 0.56 0.70 0.96 0.44 1.00 0.15 0.11 0.72 0.02 0.46 ]
[0.20 0.62 0.43 0.53 0.81 0.08 0.69 0.72 0.01 0.87 0.19 0.30 0.70 0.81 0.40 0.37 0.44 0.24 0.44 0.81 0.15 1.00 0.38 0.99 0.26 0.15 ]
[0.77 0.94 0.17 0.23 0.67 0.98 0.86 0.13 0.15 0.09 0.46 0.45 0.16 0.90 0.41 0.08 0.17 0.91 0.84 0.48 0.11 0.38 1.00 0.76 0.91 0.60 ]
[0.45 0.66 0.55 0.69 0.86 0.75 0.12 0.36 0.59 0.30 0.68 0.75 0.43 0.80 0.21 0.77 0.59 0.86 0.87 0.11 0.72 0.99 0.76 1.00 0.72 0.51 ]
[0.82 0.31 0.03 0.66 0.94 0.37 0.16 0.63 0.44 0.45 0.14 0.16 0.85 0.38 0.19 0.89 0.05 0.04 0.65 0.09 0.02 0.26 0.91 0.72 1.00 0.05 ]
[0.35 0.81 0.25 0.57 0.20 0.45 0.34 0.08 0.32 0.96 0.19 0.75 0.98 0.87 0.40 0.39 0.98 0.58 0.12 0.52 0.46 0.15 0.60 0.51 0.05 1.00 ]
];
