[0.15 0.55 0.51 0.82 0.26 0.24 0.07 0.96 0.90 0.02 1.00 0.36 0.84 0.09 0.02 0.61 0.15 0.21 0.63 0.93 0.99 0.22 0.37 0.64 0.22 0.79 0.36 0.69 0.42 0.03 0.84 0.70 0.02 0.37 0.95 0.17 0.23 0.64 0.01 0.20 0.75 0.91 0.62 0.28 0.26 0.37 0.50 0.25 0.96 0.64 0.28 0.30 0.60 0.89 0.13 0.41 0.81 0.31 0.26 0.75 0.82 0.97 0.08 0.94 0.01 0.46 0.16 0.39 0.02 0.03 0.81 0.65 0.87 0.36 0.24 0.20 0.57 0.70 0.24 0.08 0.83 0.08 ]
[0.58 0.89 0.43 0.71 0.49 0.20 0.86 0.38 0.03 0.73 0.36 1.00 0.12 0.84 0.56 0.71 0.34 0.34 0.85 0.84 0.96 0.93 0.53 0.64 0.36 0.75 0.38 0.38 0.78 0.09 0.05 0.96 0.31 0.52 0.39 0.66 0.92 0.60 0.22 0.71 0.04 0.85 0.06 0.87 0.21 0.66 0.92 0.47 0.31 0.36 0.14 0.90 0.16 0.72 0.49 0.30 0.98 0.65 0.95 0.29 0.84 0.16 0.09 0.51 0.51 0.06 0.12 0.81 0.74 0.66 0.73 0.97 0.60 0.61 0.93 0.47 0.43 0.04 0.74 1.00 0.27 0.80 ]
[0.44 0.63 0.32 0.95 0.78 0.55 0.90 0.52 0.28 0.77 0.84 0.12 1.00 0.02 0.09 0.93 0.62 0.68 0.85 0.97 0.98 0.77 0.78 0.05 0.95 0.93 0.55 0.16 0.05 0.50 0.30 0.22 0.52 0.22 0.91 0.53 0.43 0.86 0.62 0.32 0.72 0.39 0.19 0.16 0.52 0.46 0.42 0.72 0.91 0.59 0.32 0.40 0.73 0.54 0.29 0.66 0.33 0.48 0.31 0.48 0.97 0.35 0.35 0.90 0.42 0.72 0.55 0.43 0.76 0.87 0.17 0.04 0.54 0.12 0.52 0.72 0.45 0.23 0.14 0.75 0.59 0.51 ]
[0.95 0.36 0.06 0.08 0.50 0.42 0.83 0.00 0.90 0.23 0.09 0.84 0.02 1.00 0.14 0.65 1.00 0.92 0.59 0.49 0.12 0.05 0.05 0.87 0.85 0.44 0.10 0.70 0.91 0.08 0.91 0.71 0.48 0.41 0.31 0.23 0.45 0.81 0.13 0.29 0.79 0.78 0.09 0.90 0.15 0.41 0.71 0.83 0.62 0.94 0.89 0.24 0.81 0.49 0.45 0.50 0.71 0.15 0.01 0.88 0.64 0.58 0.00 0.58 0.07 0.13 0.51 0.27 0.33 0.77 0.19 0.38 0.67 0.29 0.72 0.40 0.10 0.09 0.98 0.92 0.30 0.33 ]
[0.39 0.88 0.85 0.92 0.46 0.12 0.16 0.64 0.72 0.97 0.02 0.56 0.09 0.14 1.00 0.95 0.93 0.56 0.22 0.69 0.24 0.81 0.74 0.47 0.62 0.75 0.64 0.59 0.46 0.22 0.57 0.93 0.10 0.53 0.01 0.06 0.58 0.34 0.68 0.94 0.01 0.56 0.46 0.86 0.43 0.86 0.06 0.46 0.13 0.49 0.59 0.85 0.48 0.78 0.77 0.62 0.25 0.80 0.94 0.45 0.26 0.87 0.23 0.04 0.81 0.69 0.51 0.24 0.41 0.63 0.45 0.45 0.98 0.95 0.80 0.65 0.09 0.04 0.29 0.12 0.56 0.14 ]
[0.24 0.76 0.32 0.40 0.87 0.55 0.51 0.20 0.63 0.81 0.61 0.71 0.93 0.65 0.95 1.00 0.25 0.68 0.09 0.49 0.34 0.70 0.69 0.80 0.44 0.21 0.84 0.48 0.70 0.13 0.12 0.99 0.99 0.65 0.79 0.37 0.20 0.33 0.89 0.40 0.89 0.94 0.58 0.62 0.10 0.70 0.27 0.67 0.52 0.80 0.95 0.85 0.94 0.37 0.25 0.82 0.71 0.48 0.08 0.53 0.27 0.05 0.90 0.50 0.97 0.18 0.93 0.85 0.83 0.36 0.71 0.76 0.93 0.65 0.89 0.15 0.12 0.74 0.62 0.78 0.80 0.96 ]
[0.47 0.08 0.26 0.70 0.03 0.03 0.81 0.03 0.12 0.44 0.15 0.34 0.62 1.00 0.93 0.25 1.00 0.79 0.64 0.15 0.38 0.79 1.00 0.18 0.93 0.96 0.05 0.20 0.69 0.87 0.12 0.33 0.04 0.40 0.89 0.17 0.39 0.22 0.59 0.14 0.89 0.51 0.57 0.64 0.68 0.07 0.77 0.85 0.14 0.54 0.22 0.24 0.71 0.44 0.59 0.40 0.36 0.45 0.37 0.53 0.89 0.54 0.07 0.87 0.34 0.77 0.08 0.08 0.06 0.25 0.95 0.93 0.62 0.08 0.96 0.15 0.43 0.05 0.76 0.77 0.97 0.37 ]
[0.44 0.21 0.32 0.06 1.00 0.54 0.37 0.13 0.31 0.71 0.21 0.34 0.68 0.92 0.56 0.68 0.79 1.00 0.95 0.15 0.75 0.27 0.58 0.10 0.05 0.84 0.85 0.79 0.54 0.47 0.07 0.24 0.96 0.95 0.81 0.28 0.77 0.74 0.41 0.08 0.96 0.60 0.91 0.02 0.95 0.50 0.01 0.93 0.88 0.08 0.11 0.42 0.26 0.94 0.55 0.39 0.31 0.01 0.69 0.08 0.63 0.06 0.35 0.58 0.74 0.77 0.79 0.26 0.07 0.02 0.19 0.39 0.51 0.35 0.51 0.91 0.04 0.58 0.90 0.58 0.69 0.63 ]
[0.13 0.64 0.68 0.81 0.28 0.46 0.97 0.78 0.55 0.38 0.63 0.85 0.85 0.59 0.22 0.09 0.64 0.95 1.00 0.71 0.99 0.54 0.90 0.00 0.04 0.45 0.26 0.15 0.56 0.47 0.24 0.89 0.74 0.54 0.29 0.80 0.08 0.35 0.53 0.60 0.78 0.49 0.92 0.08 0.91 0.92 0.28 0.66 0.92 0.00 0.41 0.82 0.95 0.02 0.34 0.98 0.11 0.94 0.37 0.09 0.35 0.15 0.77 0.79 0.88 0.00 0.38 0.08 0.90 0.89 0.62 0.96 0.04 0.12 0.23 0.53 0.56 0.47 0.60 0.19 0.28 0.96 ]
[0.86 0.71 0.96 0.12 0.37 0.55 0.67 0.65 0.53 0.66 0.93 0.84 0.97 0.49 0.69 0.49 0.15 0.15 0.71 1.00 0.45 0.10 0.19 0.66 0.17 0.03 0.35 0.12 0.38 0.98 0.79 0.01 0.56 0.49 0.39 0.62 0.18 0.56 0.66 0.27 0.75 0.87 0.74 0.94 0.70 0.80 0.49 0.48 0.61 0.60 0.45 0.99 1.00 0.38 0.02 0.20 0.73 0.45 0.10 0.17 0.34 0.75 0.43 0.23 0.97 0.06 0.61 0.73 0.27 0.13 0.77 0.69 0.87 0.28 0.16 0.59 0.57 0.81 0.44 0.95 0.80 0.34 ]
[0.09 0.28 0.94 0.07 0.69 0.89 0.31 0.24 0.81 0.13 0.99 0.96 0.98 0.12 0.24 0.34 0.38 0.75 0.99 0.45 1.00 0.55 0.14 0.75 0.92 0.83 0.48 0.42 0.15 0.82 0.12 0.64 0.41 0.50 0.35 0.81 0.92 0.95 0.29 0.37 0.14 0.35 0.24 0.68 0.26 0.63 0.52 0.15 0.13 0.04 0.62 0.68 0.25 0.72 0.12 0.37 0.21 0.82 0.80 0.11 0.06 0.79 0.72 0.06 0.78 0.04 0.31 0.77 0.18 0.14 0.18 0.10 0.92 0.42 0.96 0.58 0.81 0.73 0.79 0.94 0.38 0.92 ]
[0.37 0.41 0.29 0.23 0.94 0.37 0.54 0.51 0.49 0.37 0.22 0.93 0.77 0.05 0.81 0.70 0.79 0.27 0.54 0.10 0.55 1.00 0.49 0.38 0.94 0.56 0.63 0.75 0.01 0.34 0.26 0.32 0.34 0.88 0.04 0.56 0.54 0.87 0.08 0.99 0.76 0.46 0.04 0.07 0.80 0.02 0.74 0.38 0.33 0.33 0.59 0.49 0.54 0.91 0.98 0.29 0.79 0.82 0.70 0.00 0.15 0.76 0.82 0.26 0.62 0.53 0.57 0.48 0.43 0.44 0.20 0.29 0.86 0.64 0.52 0.92 0.92 0.70 0.17 0.81 0.76 0.62 ]
[0.28 0.74 0.90 0.48 0.79 0.60 0.21 0.07 0.62 0.33 0.37 0.53 0.78 0.05 0.74 0.69 1.00 0.58 0.90 0.19 0.14 0.49 1.00 0.76 0.36 0.23 0.64 0.21 0.38 0.84 0.40 0.53 0.34 0.62 0.04 0.94 0.82 0.95 0.38 0.27 0.66 0.98 0.13 0.87 0.12 0.72 0.49 0.85 0.04 0.06 0.82 0.08 0.79 0.84 0.12 0.49 0.17 0.86 0.23 0.02 0.55 0.05 0.63 0.71 0.84 0.68 0.26 0.18 0.23 0.50 0.86 0.39 0.70 0.98 0.51 0.86 0.57 0.73 0.85 0.63 0.99 0.18 ]
[0.03 0.41 0.71 0.67 0.56 0.13 0.87 0.04 0.31 0.85 0.64 0.64 0.05 0.87 0.47 0.80 0.18 0.10 0.00 0.66 0.75 0.38 0.76 1.00 0.46 0.20 0.93 0.29 0.06 0.33 0.21 0.35 0.98 0.10 0.78 0.95 0.73 0.80 0.00 0.78 0.34 0.86 0.55 0.31 0.75 0.99 0.55 0.98 0.56 0.65 0.87 0.10 0.73 0.03 0.84 0.79 0.70 0.04 0.31 0.43 0.00 0.59 0.54 0.45 0.47 0.10 0.87 0.01 0.19 0.41 0.31 0.57 0.28 0.33 0.16 0.47 0.43 0.53 0.10 0.10 0.84 0.19 ]
[0.06 0.43 0.28 0.69 0.70 0.75 0.21 0.82 0.16 0.32 0.22 0.36 0.95 0.85 0.62 0.44 0.93 0.05 0.04 0.17 0.92 0.94 0.36 0.46 1.00 0.10 0.26 0.98 0.09 0.11 0.79 0.91 0.38 0.63 0.33 0.27 0.41 0.88 0.30 0.42 0.22 0.75 0.07 0.39 0.96 0.71 0.47 0.55 0.87 0.09 0.78 0.34 0.15 0.05 0.31 0.63 0.79 0.27 0.31 0.24 0.21 0.34 0.26 0.81 0.25 0.53 0.21 0.19 0.95 0.04 0.23 0.46 0.60 0.84 0.36 0.22 0.86 0.78 0.55 0.68 0.31 0.21 ]
[0.10 0.48 0.39 0.77 0.04 0.34 0.03 0.83 0.19 0.82 0.79 0.75 0.93 0.44 0.75 0.21 0.96 0.84 0.45 0.03 0.83 0.56 0.23 0.20 0.10 1.00 0.80 0.53 0.91 0.04 0.79 0.02 0.45 0.46 0.76 0.81 0.75 0.15 0.46 0.62 0.29 0.99 0.52 0.80 0.59 0.58 0.02 0.13 0.16 0.28 0.54 0.98 0.00 0.95 0.94 0.02 0.99 0.08 0.24 0.73 0.72 0.84 0.61 0.46 0.95 0.24 0.45 0.17 0.90 0.39 0.23 0.89 0.34 0.31 0.65 0.84 0.80 0.62 0.70 0.02 0.39 0.38 ]
[0.56 0.39 0.96 0.58 0.50 0.72 0.30 0.99 0.01 0.33 0.36 0.38 0.55 0.10 0.64 0.84 0.05 0.85 0.26 0.35 0.48 0.63 0.64 0.93 0.26 0.80 1.00 0.44 0.84 0.86 0.91 0.22 0.21 0.89 0.87 0.52 0.75 0.35 0.32 0.09 0.65 0.61 0.46 0.31 0.64 0.57 0.08 0.05 0.97 0.55 0.73 0.59 0.94 0.17 0.06 0.80 0.96 0.10 0.74 0.84 0.67 0.11 0.66 0.98 0.22 0.25 0.74 0.11 0.69 0.19 0.85 0.30 0.83 0.91 0.86 0.47 0.20 0.07 0.66 0.12 0.01 1.00 ]
[0.63 0.85 0.17 0.92 0.02 0.23 0.44 0.07 0.02 0.01 0.69 0.38 0.16 0.70 0.59 0.48 0.20 0.79 0.15 0.12 0.42 0.75 0.21 0.29 0.98 0.53 0.44 1.00 0.01 0.99 0.76 0.47 0.35 0.91 0.45 0.27 0.19 0.72 0.51 0.80 0.06 0.49 0.73 0.32 0.49 0.97 0.36 0.69 0.16 0.79 0.67 0.29 0.30 0.86 0.30 0.62 0.19 0.29 0.03 0.99 0.58 0.71 0.67 0.26 0.91 0.29 0.61 0.36 0.59 0.08 0.52 0.05 0.43 0.74 0.07 0.03 0.03 0.73 0.78 0.56 0.16 0.17 ]
[0.12 0.44 0.98 0.06 0.99 0.65 0.50 0.90 0.16 0.13 0.42 0.78 0.05 0.91 0.46 0.70 0.69 0.54 0.56 0.38 0.15 0.01 0.38 0.06 0.09 0.91 0.84 0.01 1.00 0.19 0.95 0.08 0.85 0.59 0.93 0.69 0.01 0.09 0.39 0.50 0.92 0.99 0.96 0.05 0.64 0.38 0.51 0.03 0.69 0.69 0.75 0.09 0.64 0.50 0.89 0.67 0.13 0.79 0.32 0.39 0.99 0.54 0.76 0.98 1.00 0.30 0.76 0.89 0.10 0.03 0.91 0.13 0.88 0.66 0.18 0.18 0.71 0.74 0.50 0.11 0.88 0.61 ]
[0.60 0.12 0.39 0.64 0.42 0.50 0.81 0.33 0.53 0.99 0.03 0.09 0.50 0.08 0.22 0.13 0.87 0.47 0.47 0.98 0.82 0.34 0.84 0.33 0.11 0.04 0.86 0.99 0.19 1.00 0.50 0.21 0.34 0.28 0.74 0.23 0.71 0.89 0.60 0.26 0.64 0.03 0.77 0.03 0.98 0.89 0.21 0.10 0.60 0.61 0.48 0.61 0.82 0.51 0.45 0.42 0.03 0.75 0.94 0.11 0.32 0.83 0.49 0.90 0.68 0.90 0.58 0.81 0.34 0.56 0.30 0.95 0.18 0.98 0.18 0.33 0.61 0.39 0.56 0.26 0.13 0.79 ]
[0.17 0.94 0.19 0.85 0.27 0.22 0.56 0.95 0.76 0.39 0.84 0.05 0.30 0.91 0.57 0.12 0.12 0.07 0.24 0.79 0.12 0.26 0.40 0.21 0.79 0.79 0.91 0.76 0.95 0.50 1.00 0.14 0.31 0.61 0.86 0.63 0.63 0.97 0.40 0.49 0.14 0.23 0.79 0.46 0.38 0.61 0.22 0.50 0.49 0.57 0.12 0.68 0.03 0.94 0.01 0.74 0.20 0.25 0.59 0.32 0.56 0.98 0.31 0.74 0.92 0.33 0.01 0.34 0.06 0.13 0.40 0.31 0.76 0.55 0.93 0.45 0.95 0.20 0.30 0.40 0.23 0.25 ]
[0.88 0.82 0.42 0.50 0.22 0.76 0.17 0.24 0.41 0.97 0.70 0.96 0.22 0.71 0.93 0.99 0.33 0.24 0.89 0.01 0.64 0.32 0.53 0.35 0.91 0.02 0.22 0.47 0.08 0.21 0.14 1.00 0.37 0.30 0.55 0.00 0.79 0.59 0.09 0.13 0.28 0.63 0.70 0.33 0.55 0.40 0.25 0.73 0.46 0.85 0.66 0.22 0.37 0.71 0.37 0.79 0.69 0.99 0.09 0.73 0.42 0.74 0.65 0.34 0.02 0.27 0.70 0.31 0.44 0.71 0.74 0.60 0.94 0.57 0.80 0.68 0.13 0.44 0.81 0.45 0.90 0.96 ]
[0.63 0.06 0.95 0.29 0.87 0.61 0.50 0.60 0.86 0.57 0.02 0.31 0.52 0.48 0.10 0.99 0.04 0.96 0.74 0.56 0.41 0.34 0.34 0.98 0.38 0.45 0.21 0.35 0.85 0.34 0.31 0.37 1.00 0.09 0.66 0.14 0.78 0.93 0.54 0.85 0.55 0.20 0.77 0.85 0.32 0.81 0.99 0.25 0.07 0.38 0.22 0.46 0.44 0.59 0.72 0.23 0.85 0.73 0.33 0.47 0.21 0.26 0.62 0.42 0.49 0.29 0.99 0.15 0.56 0.44 0.88 0.76 0.31 0.47 0.61 0.72 0.96 0.74 0.25 0.05 0.73 0.81 ]
[0.84 0.51 0.05 0.83 0.47 0.06 0.41 0.58 0.24 0.70 0.37 0.52 0.22 0.41 0.53 0.65 0.40 0.95 0.54 0.49 0.50 0.88 0.62 0.10 0.63 0.46 0.89 0.91 0.59 0.28 0.61 0.30 0.09 1.00 0.21 0.71 0.56 1.00 0.21 0.28 0.03 0.38 0.80 0.56 0.93 0.08 0.07 0.59 0.61 0.44 0.15 1.00 0.97 0.86 0.69 0.45 0.98 0.43 0.41 0.05 0.36 0.34 0.17 0.94 0.38 0.03 0.71 0.61 0.70 0.57 0.88 0.64 0.23 0.08 0.85 0.34 0.48 0.73 0.47 0.80 0.19 0.11 ]
[0.39 0.44 0.63 0.77 0.82 0.77 0.58 0.41 0.69 0.66 0.95 0.39 0.91 0.31 0.01 0.79 0.89 0.81 0.29 0.39 0.35 0.04 0.04 0.78 0.33 0.76 0.87 0.45 0.93 0.74 0.86 0.55 0.66 0.21 1.00 0.79 0.16 0.22 0.68 0.20 0.41 0.33 0.76 0.47 0.13 0.75 0.84 1.00 0.47 0.13 0.50 0.91 0.44 0.09 0.95 0.99 0.77 0.01 0.60 0.78 0.41 0.47 0.89 0.87 0.50 0.80 0.30 0.58 0.14 0.25 0.80 0.27 1.00 0.14 0.61 0.53 0.43 0.56 0.48 0.32 0.15 0.94 ]
[0.78 0.92 0.90 1.00 0.03 0.49 0.56 0.75 0.60 0.88 0.17 0.66 0.53 0.23 0.06 0.37 0.17 0.28 0.80 0.62 0.81 0.56 0.94 0.95 0.27 0.81 0.52 0.27 0.69 0.23 0.63 0.00 0.14 0.71 0.79 1.00 0.77 0.61 0.96 0.02 0.77 0.16 0.39 0.79 0.88 0.67 0.10 0.38 0.42 0.75 0.82 0.65 0.39 0.35 0.06 0.35 0.76 0.40 0.41 0.23 0.40 0.22 0.59 0.72 0.87 0.32 0.43 0.97 0.48 0.78 0.46 0.12 0.15 0.03 0.79 0.04 0.22 0.63 0.05 0.04 0.50 0.94 ]
[0.52 0.75 0.20 0.01 0.31 0.82 0.33 0.86 0.69 0.45 0.23 0.92 0.43 0.45 0.58 0.20 0.39 0.77 0.08 0.18 0.92 0.54 0.82 0.73 0.41 0.75 0.75 0.19 0.01 0.71 0.63 0.79 0.78 0.56 0.16 0.77 1.00 0.74 0.77 0.89 0.79 0.94 0.14 0.06 0.04 0.79 0.07 0.95 0.37 0.81 0.54 0.29 0.94 0.39 0.22 0.50 0.34 0.07 1.00 0.99 0.50 0.01 0.96 0.96 0.91 0.32 0.67 0.48 0.74 0.87 0.69 0.87 0.89 0.56 0.33 0.44 0.18 0.73 0.54 0.86 0.67 0.34 ]
[0.33 0.21 0.49 0.42 0.29 0.70 0.25 0.14 0.36 0.49 0.64 0.60 0.86 0.81 0.34 0.33 0.22 0.74 0.35 0.56 0.95 0.87 0.95 0.80 0.88 0.15 0.35 0.72 0.09 0.89 0.97 0.59 0.93 1.00 0.22 0.61 0.74 1.00 0.79 0.08 0.28 0.72 0.40 0.23 0.52 0.74 0.77 0.76 0.21 0.48 0.54 0.13 0.59 0.78 0.78 0.12 0.36 0.56 0.04 0.79 0.63 0.29 0.37 0.79 0.46 0.22 0.13 0.74 0.08 0.33 0.68 0.48 0.78 0.22 0.58 0.94 0.83 0.33 0.59 0.59 0.14 0.13 ]
[0.11 0.40 0.76 0.91 0.14 0.42 0.64 0.94 0.49 0.79 0.01 0.22 0.62 0.13 0.68 0.89 0.59 0.41 0.53 0.66 0.29 0.08 0.38 0.00 0.30 0.46 0.32 0.51 0.39 0.60 0.40 0.09 0.54 0.21 0.68 0.96 0.77 0.79 1.00 0.01 0.50 0.93 0.09 0.89 0.13 0.70 0.98 0.08 0.73 0.25 0.12 0.47 0.13 0.53 0.77 0.01 0.35 1.00 0.36 0.30 0.51 0.74 0.89 0.62 0.92 0.51 0.06 0.21 0.89 0.41 0.26 0.72 0.14 1.00 0.40 0.58 0.26 0.99 0.93 0.59 0.96 0.54 ]
[0.39 0.60 0.64 0.70 0.42 0.85 0.55 0.52 0.08 0.35 0.20 0.71 0.32 0.29 0.94 0.40 0.14 0.08 0.60 0.27 0.37 0.99 0.27 0.78 0.42 0.62 0.09 0.80 0.50 0.26 0.49 0.13 0.85 0.28 0.20 0.02 0.89 0.08 0.01 1.00 0.61 0.68 0.53 0.85 0.60 0.77 0.55 0.09 0.12 0.71 0.02 1.00 0.25 0.47 0.98 0.73 0.88 0.55 0.58 0.93 0.43 0.59 0.69 0.01 0.89 0.34 0.38 0.02 0.34 0.27 0.15 0.89 0.40 0.59 0.43 0.29 0.16 0.15 0.30 0.36 0.61 0.73 ]
[0.54 0.14 0.78 0.71 0.45 0.92 0.68 0.97 0.64 0.99 0.75 0.04 0.72 0.79 0.01 0.89 0.89 0.96 0.78 0.75 0.14 0.76 0.66 0.34 0.22 0.29 0.65 0.06 0.92 0.64 0.14 0.28 0.55 0.03 0.41 0.77 0.79 0.28 0.50 0.61 1.00 0.88 0.17 0.14 0.61 0.02 0.11 0.21 0.41 0.97 0.19 0.97 0.83 0.02 0.01 0.82 0.06 0.48 0.40 0.80 0.64 0.08 0.43 0.92 0.29 0.92 0.86 0.85 0.20 0.55 0.55 0.38 0.56 0.67 0.09 0.10 0.51 0.96 0.26 0.09 0.94 0.53 ]
