[0.08 0.80 0.62 0.64 0.28 0.58 0.67 0.64 0.20 0.16 1.00 0.49 0.24 0.92 0.43 0.43 0.06 0.48 0.72 0.70 0.78 0.01 0.31 0.51 0.98 0.04 0.81 0.15 0.27 0.82 0.50 0.20 0.28 0.83 0.36 0.70 0.09 0.86 0.37 0.65 0.71 0.35 0.78 ]
[0.98 0.31 0.64 0.17 0.99 0.62 0.90 0.52 0.86 0.78 0.49 1.00 0.99 0.65 0.30 0.09 0.40 0.15 0.15 0.83 0.63 0.84 0.85 0.93 0.14 0.59 0.55 0.53 0.51 0.62 0.17 0.31 0.73 0.16 0.92 0.40 0.95 0.16 0.13 0.56 1.00 0.47 0.43 ]
[0.07 0.61 0.74 0.94 0.23 0.00 0.17 0.91 0.11 0.35 0.24 0.99 1.00 0.02 0.40 0.40 0.80 0.37 0.29 0.90 0.47 0.86 0.35 0.75 0.68 0.95 0.12 0.86 0.53 0.35 0.45 0.25 0.87 0.84 0.33 0.70 0.07 0.83 0.82 0.63 0.78 0.64 0.77 ]
[0.26 0.90 0.85 0.69 0.67 0.53 0.95 0.57 0.12 0.37 0.92 0.65 0.02 1.00 0.78 0.52 0.89 0.67 0.51 0.98 0.38 0.76 0.97 0.27 0.45 0.21 0.32 0.04 0.86 0.13 0.04 0.74 0.73 0.95 0.90 0.07 0.98 0.39 0.58 0.58 0.89 0.70 0.45 ]
[0.45 0.24 0.32 0.72 0.41 0.76 0.98 0.88 0.99 0.50 0.43 0.30 0.40 0.78 1.00 0.07 0.62 0.30 0.60 0.15 0.52 0.20 0.86 0.11 0.85 0.58 0.77 0.63 0.17 0.61 0.34 0.81 0.90 0.72 0.33 0.74 0.82 0.15 0.49 0.81 0.10 0.01 0.33 ]
[0.50 0.01 0.36 0.99 0.73 0.66 0.90 0.76 0.76 0.91 0.43 0.09 0.40 0.52 0.07 1.00 0.64 0.84 0.34 0.64 0.95 0.77 0.01 0.52 0.08 0.38 0.37 0.53 0.77 0.55 0.97 0.10 0.20 0.53 0.58 0.87 0.09 0.89 0.80 0.88 0.14 0.26 0.30 ]
[0.55 0.61 0.07 0.50 0.45 0.93 0.47 0.96 0.42 0.46 0.06 0.40 0.80 0.89 0.62 0.64 1.00 0.75 0.35 0.45 0.56 0.70 0.43 0.12 0.41 0.42 0.86 0.74 0.22 0.93 0.96 0.12 0.22 0.13 0.79 0.97 0.14 0.60 0.10 0.99 0.44 0.14 0.49 ]
[0.86 0.85 0.25 0.66 0.23 0.78 0.31 0.05 0.28 0.07 0.48 0.15 0.37 0.67 0.30 0.84 0.75 1.00 0.81 0.16 0.89 0.38 0.49 0.28 0.38 0.02 0.28 0.44 0.20 0.27 0.02 0.80 0.39 0.32 0.78 0.95 0.32 0.73 0.99 0.29 0.46 0.88 0.40 ]
[0.62 0.36 0.59 0.67 0.33 1.00 0.72 0.43 0.70 0.40 0.72 0.15 0.29 0.51 0.60 0.34 0.35 0.81 1.00 0.48 0.23 0.25 0.18 0.29 0.12 0.70 0.94 0.99 0.29 0.38 0.10 0.90 0.13 0.34 0.07 0.93 0.99 0.74 0.40 0.07 0.58 0.18 0.73 ]
[0.64 0.78 0.59 0.08 0.20 0.50 0.84 0.21 0.80 0.82 0.70 0.83 0.90 0.98 0.15 0.64 0.45 0.16 0.48 1.00 0.23 0.17 0.02 0.98 0.87 0.92 0.17 0.88 0.78 0.70 0.57 0.56 0.41 0.98 0.50 0.40 0.56 0.04 0.62 0.29 0.29 0.39 0.79 ]
[0.20 0.32 0.22 0.73 0.64 0.28 0.20 0.09 0.31 0.14 0.78 0.63 0.47 0.38 0.52 0.95 0.56 0.89 0.23 0.23 1.00 0.61 0.35 0.90 0.47 0.14 0.32 0.12 0.82 1.00 0.84 0.06 0.97 0.08 0.07 0.48 0.50 0.82 0.93 0.27 0.00 0.92 0.03 ]
[0.25 0.16 0.60 0.29 0.53 1.00 0.09 0.41 0.14 0.31 0.01 0.84 0.86 0.76 0.20 0.77 0.70 0.38 0.25 0.17 0.61 1.00 0.56 0.72 0.49 0.62 0.35 0.80 0.65 0.63 0.68 0.66 0.24 0.99 0.57 0.03 0.94 0.69 0.21 0.91 0.18 0.38 0.35 ]
[0.88 0.42 0.30 0.02 0.88 0.88 0.97 0.58 0.65 0.55 0.31 0.85 0.35 0.97 0.86 0.01 0.43 0.49 0.18 0.02 0.35 0.56 1.00 0.74 0.03 0.82 1.00 0.55 0.36 0.29 0.58 0.04 0.34 0.14 0.15 0.75 0.13 0.78 0.32 0.18 0.98 0.68 0.41 ]
[0.44 0.36 0.75 0.72 0.65 0.35 0.38 0.48 0.44 0.06 0.51 0.93 0.75 0.27 0.11 0.52 0.12 0.28 0.29 0.98 0.90 0.72 0.74 1.00 0.93 0.64 0.23 0.17 0.80 0.00 0.24 0.41 1.00 0.47 0.66 0.02 0.31 0.73 0.20 0.11 0.61 0.84 0.38 ]
[0.73 0.36 0.33 0.60 0.46 0.52 0.26 0.15 0.01 0.42 0.98 0.14 0.68 0.45 0.85 0.08 0.41 0.38 0.12 0.87 0.47 0.49 0.03 0.93 1.00 0.22 0.39 0.98 0.58 0.96 0.94 0.36 0.83 0.53 0.47 0.71 0.71 0.55 0.12 0.75 0.22 0.77 0.27 ]
[0.61 0.53 0.30 0.22 0.94 0.04 0.53 0.56 0.39 0.05 0.04 0.59 0.95 0.21 0.58 0.38 0.42 0.02 0.70 0.92 0.14 0.62 0.82 0.64 0.22 1.00 0.17 0.57 0.58 0.21 0.58 0.07 0.96 0.07 0.52 0.28 0.68 0.03 0.16 0.27 0.43 0.78 0.40 ]
[0.22 0.76 0.87 0.83 0.82 0.12 0.34 0.90 0.89 0.47 0.81 0.55 0.12 0.32 0.77 0.37 0.86 0.28 0.94 0.17 0.32 0.35 1.00 0.23 0.39 0.17 1.00 0.03 0.52 0.03 0.90 0.29 0.23 0.65 0.28 0.94 0.72 0.05 0.94 0.51 0.67 0.92 0.41 ]
[0.38 0.38 0.53 0.91 0.08 0.37 0.00 0.88 0.29 0.80 0.15 0.53 0.86 0.04 0.63 0.53 0.74 0.44 0.99 0.88 0.12 0.80 0.55 0.17 0.98 0.57 0.03 1.00 0.72 0.59 0.32 0.94 0.65 0.57 0.08 0.92 0.24 0.65 0.77 0.64 0.27 0.29 0.64 ]
[0.27 0.53 0.74 0.09 0.85 0.54 0.26 0.63 0.93 0.24 0.27 0.51 0.53 0.86 0.17 0.77 0.22 0.20 0.29 0.78 0.82 0.65 0.36 0.80 0.58 0.58 0.52 0.72 1.00 0.93 0.94 0.37 0.68 0.00 0.16 0.76 0.06 0.82 0.06 0.64 0.20 0.98 0.13 ]
[0.37 0.38 0.31 0.46 0.40 0.29 0.73 0.58 0.11 0.78 0.82 0.62 0.35 0.13 0.61 0.55 0.93 0.27 0.38 0.70 1.00 0.63 0.29 0.00 0.96 0.21 0.03 0.59 0.93 1.00 0.37 0.99 0.91 0.22 0.71 0.57 0.29 0.49 0.05 0.63 0.60 0.94 0.88 ]
[0.43 0.91 0.24 0.57 0.75 0.42 0.35 0.81 0.79 0.24 0.50 0.17 0.45 0.04 0.34 0.97 0.96 0.02 0.10 0.57 0.84 0.68 0.58 0.24 0.94 0.58 0.90 0.32 0.94 0.37 1.00 0.00 0.72 0.44 0.57 0.83 0.18 0.28 0.27 0.38 0.49 0.77 0.92 ]
[0.75 0.38 0.98 0.01 0.19 0.08 0.89 0.87 0.46 0.58 0.20 0.31 0.25 0.74 0.81 0.10 0.12 0.80 0.90 0.56 0.06 0.66 0.04 0.41 0.36 0.07 0.29 0.94 0.37 0.99 0.00 1.00 0.15 0.43 0.32 0.29 0.30 0.87 0.89 0.71 0.71 0.95 0.64 ]
[0.86 0.87 0.50 0.17 0.28 0.46 0.41 0.51 0.57 0.60 0.28 0.73 0.87 0.73 0.90 0.20 0.22 0.39 0.13 0.41 0.97 0.24 0.34 1.00 0.83 0.96 0.23 0.65 0.68 0.91 0.72 0.15 1.00 0.12 0.26 0.80 0.55 0.62 0.57 0.68 0.83 0.34 0.42 ]
[0.23 0.87 0.60 0.17 0.22 0.35 0.89 0.88 0.41 0.75 0.83 0.16 0.84 0.95 0.72 0.53 0.13 0.32 0.34 0.98 0.08 0.99 0.14 0.47 0.53 0.07 0.65 0.57 0.00 0.22 0.44 0.43 0.12 1.00 0.71 0.78 0.71 0.62 0.19 0.59 0.59 0.27 0.74 ]
[0.48 0.86 0.62 0.70 0.02 0.70 0.51 0.58 0.36 0.43 0.36 0.92 0.33 0.90 0.33 0.58 0.79 0.78 0.07 0.50 0.07 0.57 0.15 0.66 0.47 0.52 0.28 0.08 0.16 0.71 0.57 0.32 0.26 0.71 1.00 0.02 0.06 0.55 0.30 0.29 0.85 0.77 0.14 ]
[0.77 0.99 0.04 0.06 0.95 0.20 0.49 0.71 0.75 0.10 0.70 0.40 0.70 0.07 0.74 0.87 0.97 0.95 0.93 0.40 0.48 0.03 0.75 0.02 0.71 0.28 0.94 0.92 0.76 0.57 0.83 0.29 0.80 0.78 0.02 1.00 0.52 0.61 0.48 1.00 0.32 0.02 0.90 ]
[0.88 0.63 0.56 0.65 0.06 0.45 0.32 0.77 0.97 0.60 0.09 0.95 0.07 0.98 0.82 0.09 0.14 0.32 0.99 0.56 0.50 0.94 0.13 0.31 0.71 0.68 0.72 0.24 0.06 0.29 0.18 0.30 0.55 0.71 0.06 0.52 1.00 0.04 0.60 0.56 0.05 0.18 0.49 ]
[0.61 0.19 0.34 0.98 0.95 0.74 0.02 0.99 0.13 0.62 0.86 0.16 0.83 0.39 0.15 0.89 0.60 0.73 0.74 0.04 0.82 0.69 0.78 0.73 0.55 0.03 0.05 0.65 0.82 0.49 0.28 0.87 0.62 0.62 0.55 0.61 0.04 1.00 0.70 0.94 0.56 0.42 0.31 ]
[0.38 0.68 0.53 0.34 0.92 0.17 0.49 0.89 0.87 0.82 0.37 0.13 0.82 0.58 0.49 0.80 0.10 0.99 0.40 0.62 0.93 0.21 0.32 0.20 0.12 0.16 0.94 0.77 0.06 0.05 0.27 0.89 0.57 0.19 0.30 0.48 0.60 0.70 1.00 0.41 0.45 0.61 0.49 ]
[0.23 0.98 0.06 0.33 0.11 0.19 0.74 0.55 0.41 0.97 0.65 0.56 0.63 0.58 0.81 0.88 0.99 0.29 0.07 0.29 0.27 0.91 0.18 0.11 0.75 0.27 0.51 0.64 0.64 0.63 0.38 0.71 0.68 0.59 0.29 1.00 0.56 0.94 0.41 1.00 0.88 0.17 0.71 ]
[0.42 0.17 0.51 0.47 0.25 0.33 0.06 0.47 0.63 0.41 0.71 1.00 0.78 0.89 0.10 0.14 0.44 0.46 0.58 0.29 0.00 0.18 0.98 0.61 0.22 0.43 0.67 0.27 0.20 0.60 0.49 0.71 0.83 0.59 0.85 0.32 0.05 0.56 0.45 0.88 1.00 0.05 0.32 ]
[0.47 0.91 0.81 0.86 0.45 0.45 0.75 0.55 0.17 0.61 0.35 0.47 0.64 0.70 0.01 0.26 0.14 0.88 0.18 0.39 0.92 0.38 0.68 0.84 0.77 0.78 0.92 0.29 0.98 0.94 0.77 0.95 0.34 0.27 0.77 0.02 0.18 0.42 0.61 0.17 0.05 1.00 0.42 ]
[0.76 0.88 0.44 0.90 0.93 0.10 0.38 0.67 0.96 0.74 0.78 0.43 0.77 0.45 0.33 0.30 0.49 0.40 0.73 0.79 0.03 0.35 0.41 0.38 0.27 0.40 0.41 0.64 0.13 0.88 0.92 0.64 0.42 0.74 0.14 0.90 0.49 0.31 0.49 0.71 0.32 0.42 1.00 ]
];
