[0.95 0.24 0.19 0.26 0.96 0.48 0.32 0.61 0.38 0.48 0.04 1.00 0.54 0.36 0.78 0.19 0.71 0.13 0.97 0.02 0.99 0.86 0.48 0.10 0.72 0.08 0.59 0.44 ]
[0.52 0.99 0.36 0.03 0.44 0.55 0.12 0.73 0.51 0.60 0.76 0.54 1.00 0.98 0.97 0.20 0.53 0.04 0.58 0.60 0.57 0.11 0.79 0.20 0.37 0.07 0.23 0.00 ]
[0.59 0.17 0.16 0.16 0.58 0.10 0.97 0.46 0.42 0.99 0.59 0.36 0.98 1.00 0.70 0.83 0.05 0.26 0.29 0.32 0.19 0.66 0.88 0.23 0.94 0.72 0.80 0.37 ]
[0.51 0.42 0.18 0.00 0.87 0.91 0.88 0.72 0.74 0.56 0.58 0.78 0.97 0.70 1.00 0.33 0.06 0.67 0.96 0.41 0.75 0.42 0.55 0.30 0.68 0.75 0.38 0.61 ]
[0.82 0.52 0.88 0.86 0.67 0.02 0.12 0.27 0.55 0.47 0.31 0.19 0.20 0.83 0.33 1.00 0.14 0.68 0.99 0.53 0.57 0.19 0.58 0.49 0.90 0.30 0.13 0.83 ]
[0.21 0.10 0.79 0.76 0.71 0.88 0.25 0.89 0.68 0.17 0.29 0.71 0.53 0.05 0.06 0.14 1.00 0.83 0.63 0.83 0.49 0.93 0.87 0.86 0.10 0.58 0.68 0.23 ]
[1.00 0.68 0.54 0.94 0.12 0.55 0.02 0.26 0.31 0.02 0.82 0.13 0.04 0.26 0.67 0.68 0.83 1.00 0.92 0.57 0.47 0.41 0.64 0.78 0.89 0.19 0.47 0.74 ]
[0.70 0.51 0.21 0.47 0.84 0.27 0.84 0.64 0.20 0.51 0.18 0.97 0.58 0.29 0.96 0.99 0.63 0.92 1.00 0.70 0.59 0.51 0.02 0.48 0.20 0.53 0.52 0.63 ]
[1.00 0.88 0.66 0.78 0.55 0.61 0.54 0.84 0.87 0.45 0.81 0.02 0.60 0.32 0.41 0.53 0.83 0.57 0.70 1.00 0.95 0.07 0.93 0.62 0.27 0.27 0.76 0.40 ]
[0.85 0.70 0.51 0.27 0.64 0.26 0.47 0.08 0.87 0.64 0.59 0.99 0.57 0.19 0.75 0.57 0.49 0.47 0.59 0.95 1.00 0.51 0.74 0.12 0.27 0.60 0.81 0.06 ]
[0.70 0.68 0.62 0.78 0.68 0.89 0.45 0.46 0.87 0.06 0.38 0.86 0.11 0.66 0.42 0.19 0.93 0.41 0.51 0.07 0.51 1.00 0.12 0.97 0.25 0.25 0.27 0.48 ]
[0.27 0.83 0.73 0.13 0.39 0.39 0.54 0.06 0.24 0.62 0.69 0.48 0.79 0.88 0.55 0.58 0.87 0.64 0.02 0.93 0.74 0.12 1.00 0.61 0.95 0.49 0.68 0.30 ]
[0.45 0.67 0.78 0.99 0.72 0.44 0.81 0.77 0.00 0.32 0.68 0.10 0.20 0.23 0.30 0.49 0.86 0.78 0.48 0.62 0.12 0.97 0.61 1.00 0.32 0.09 0.21 0.31 ]
[0.17 0.48 0.58 0.11 0.24 0.10 0.06 0.46 0.26 0.96 0.07 0.72 0.37 0.94 0.68 0.90 0.10 0.89 0.20 0.27 0.27 0.25 0.95 0.32 1.00 0.55 0.65 0.64 ]
[0.11 0.21 0.60 0.11 0.80 0.26 0.24 0.53 0.89 0.16 0.44 0.08 0.07 0.72 0.75 0.30 0.58 0.19 0.53 0.27 0.60 0.25 0.49 0.09 0.55 1.00 0.89 0.53 ]
[0.75 0.58 0.27 0.47 0.28 0.18 0.76 0.32 0.67 0.21 0.11 0.59 0.23 0.80 0.38 0.13 0.68 0.47 0.52 0.76 0.81 0.27 0.68 0.21 0.65 0.89 1.00 0.84 ]
[0.23 0.65 0.77 0.61 0.59 0.26 0.30 0.06 0.40 0.19 0.02 0.44 0.00 0.37 0.61 0.83 0.23 0.74 0.63 0.40 0.06 0.48 0.30 0.31 0.64 0.53 0.84 1.00 ]
];
