[0.54 0.16 0.34 0.11 0.43 0.98 0.83 0.52 0.48 0.67 0.66 0.15 0.11 0.89 0.10 0.58 0.01 0.65 1.00 0.56 0.49 0.69 0.45 0.12 0.83 0.07 0.88 0.09 0.18 0.94 0.76 ]
[0.16 0.08 0.04 0.39 0.40 0.22 0.14 0.22 0.66 0.33 0.54 0.09 0.46 0.74 0.71 0.44 0.78 0.32 0.56 1.00 0.96 0.99 0.81 0.83 0.78 0.10 0.65 0.02 0.53 0.49 0.30 ]
[0.22 0.22 0.81 0.70 0.02 0.96 0.26 0.59 0.60 0.68 0.85 0.58 0.34 0.67 0.31 0.56 0.60 0.58 0.49 0.96 1.00 0.99 0.37 0.31 0.46 0.07 0.10 0.59 0.73 0.69 0.83 ]
[0.36 0.94 0.00 0.06 0.16 0.44 0.10 0.24 0.19 0.99 0.46 0.76 0.11 0.92 0.25 0.59 0.47 0.83 0.69 0.99 0.99 1.00 0.28 0.91 0.17 0.81 0.51 0.98 0.34 0.90 0.60 ]
[0.69 0.67 0.80 0.21 0.86 0.17 0.95 0.21 0.91 0.89 0.95 0.14 0.10 0.95 0.66 0.18 0.35 0.94 0.45 0.81 0.37 0.28 1.00 0.52 0.81 0.97 0.92 0.40 0.15 0.40 0.31 ]
[0.30 0.04 0.86 0.15 0.44 0.78 0.51 0.41 0.10 0.50 0.19 0.04 0.46 0.62 0.49 0.13 0.25 0.49 0.12 0.83 0.31 0.91 0.52 1.00 0.91 0.87 0.52 0.41 0.79 0.25 0.50 ]
[0.55 0.84 0.37 0.94 0.31 0.96 0.33 0.01 0.58 0.38 0.11 0.34 0.38 0.44 0.46 0.64 0.87 0.96 0.83 0.78 0.46 0.17 0.81 0.91 1.00 0.24 0.62 0.52 0.43 0.83 0.46 ]
[0.90 0.57 0.16 0.33 0.10 0.94 0.84 0.69 0.72 0.21 0.75 0.63 0.98 0.43 0.07 0.24 0.32 0.33 0.07 0.10 0.07 0.81 0.97 0.87 0.24 1.00 0.65 0.57 0.87 0.91 0.76 ]
[0.86 0.07 0.28 0.48 0.87 0.16 0.91 0.20 0.11 0.33 0.98 0.19 0.55 0.22 0.33 0.85 0.69 0.31 0.88 0.65 0.10 0.51 0.92 0.52 0.62 0.65 1.00 0.70 0.22 0.45 0.78 ]
[0.49 0.57 0.66 0.46 0.22 0.39 0.57 0.13 0.46 0.76 0.01 0.35 0.61 0.87 0.71 0.83 0.33 0.64 0.09 0.02 0.59 0.98 0.40 0.41 0.52 0.57 0.70 1.00 0.71 0.23 0.86 ]
[0.09 0.53 0.22 0.21 0.18 0.05 0.87 0.30 0.33 0.17 0.64 0.77 0.30 0.66 0.28 0.93 0.37 0.93 0.18 0.53 0.73 0.34 0.15 0.79 0.43 0.87 0.22 0.71 1.00 0.46 0.85 ]
[0.67 0.48 0.25 0.37 0.11 0.41 0.65 0.16 0.42 0.21 0.58 0.84 0.27 0.31 0.92 0.80 0.44 0.73 0.94 0.49 0.69 0.90 0.40 0.25 0.83 0.91 0.45 0.23 0.46 1.00 0.52 ]
[0.99 0.60 0.67 0.82 0.16 0.98 0.49 0.06 0.36 0.87 0.80 0.49 0.16 0.88 0.20 0.15 0.48 0.23 0.76 0.30 0.83 0.60 0.31 0.50 0.46 0.76 0.78 0.86 0.85 0.52 1.00 ]
];
