[0.14 0.34 0.78 0.06 0.19 0.77 0.49 0.36 0.59 0.04 0.08 0.63 0.99 0.06 0.24 0.68 0.33 0.53 0.81 0.25 0.90 1.00 0.46 0.38 0.85 0.50 0.60 0.58 0.64 0.77 0.73 0.05 0.87 0.07 0.23 0.34 0.82 0.65 0.21 0.55 0.64 0.04 0.20 0.59 0.28 0.06 0.27 0.15 0.82 0.13 0.80 0.21 0.48 0.97 0.91 0.10 0.46 0.20 0.61 0.40 0.74 0.44 0.10 0.70 0.85 0.74 0.67 0.70 0.84 0.84 0.06 0.25 0.91 0.45 0.87 0.55 0.56 0.82 0.35 0.47 0.16 0.01 0.58 0.34 0.04 0.88 0.30 0.72 1.00 0.76 ]
[0.28 0.52 0.90 0.88 0.03 0.24 0.64 0.12 0.62 0.35 0.04 0.77 0.21 0.19 0.82 0.29 0.36 0.59 0.51 0.73 0.91 0.46 1.00 0.92 0.14 0.45 0.62 0.79 0.73 0.23 0.92 0.75 0.25 0.13 0.36 0.43 0.47 0.27 0.89 0.75 0.53 0.95 0.24 0.33 0.99 0.25 0.43 0.55 0.50 0.70 0.40 0.54 0.73 0.70 0.90 0.17 0.23 0.29 0.65 0.90 0.06 0.20 0.14 0.54 0.78 0.82 0.06 0.41 0.53 0.40 0.20 0.87 0.92 0.99 0.98 0.21 0.45 0.19 0.19 0.20 0.05 0.63 0.89 0.39 0.36 0.98 0.65 0.92 0.55 0.82 ]
[0.61 0.67 0.80 0.22 0.73 0.92 0.22 0.33 0.72 0.64 0.17 0.91 0.41 0.76 0.20 0.47 0.43 0.63 0.87 0.03 0.05 0.38 0.92 1.00 0.79 0.68 0.88 0.28 0.59 0.96 0.49 0.63 0.24 0.95 0.98 0.93 0.14 0.22 0.73 0.20 0.16 0.05 0.14 0.40 0.48 0.27 0.18 0.80 0.72 0.56 0.21 0.50 0.49 0.26 0.46 0.42 0.74 0.02 0.77 0.54 0.84 0.84 0.68 0.64 0.44 0.95 0.33 0.98 0.29 0.28 0.90 0.37 0.10 0.25 0.11 0.10 0.99 0.72 0.39 0.59 0.99 0.37 0.11 0.80 0.20 0.40 0.77 0.72 0.50 0.01 ]
[0.72 0.44 0.31 0.07 0.59 0.23 0.72 0.03 0.09 0.51 0.27 0.23 0.81 0.40 0.60 0.28 0.79 0.67 0.59 0.42 0.20 0.85 0.14 0.79 1.00 0.78 0.93 0.96 0.44 0.91 0.36 0.40 0.08 0.69 0.53 0.15 0.76 0.26 0.36 0.74 0.12 0.41 0.36 0.57 0.79 0.34 0.74 0.25 0.97 0.79 0.11 0.12 0.55 0.84 0.40 0.61 0.43 0.31 0.95 0.19 0.92 0.04 0.30 0.51 0.28 0.71 0.56 0.30 0.43 0.88 0.99 0.85 0.34 0.13 0.77 0.61 0.05 0.59 0.65 0.55 0.21 0.17 0.30 0.38 0.66 0.63 0.29 0.72 0.26 0.10 ]
[0.71 0.27 0.15 0.78 0.97 0.57 0.95 0.69 0.86 0.49 0.71 0.50 0.81 0.89 0.09 0.51 0.19 0.15 0.38 0.07 0.87 0.50 0.45 0.68 0.78 1.00 0.88 0.87 0.36 0.84 0.42 0.19 1.00 0.81 0.73 0.61 0.43 0.52 0.00 0.10 0.87 0.56 0.17 0.89 0.92 0.14 0.70 0.82 0.59 0.14 0.95 0.18 0.45 0.97 0.20 0.88 0.63 0.51 0.78 0.42 0.05 0.14 0.46 0.51 0.68 0.50 0.49 0.85 0.00 0.15 0.74 0.82 0.79 0.08 0.75 0.09 0.95 0.89 0.85 0.63 0.41 0.64 0.71 0.97 0.17 0.31 0.93 0.40 0.29 0.89 ]
[0.63 0.99 0.69 0.29 0.11 0.39 0.43 0.22 0.94 0.54 0.98 0.29 0.07 0.26 0.86 0.21 0.23 0.22 0.68 0.47 0.60 0.60 0.62 0.88 0.93 0.88 1.00 0.60 0.29 0.22 0.00 0.31 0.17 0.37 0.49 0.31 0.63 0.98 0.08 0.84 0.15 0.05 0.83 0.61 0.88 0.14 0.31 0.52 0.63 0.53 0.67 0.13 0.56 0.91 0.58 0.66 0.61 0.98 0.76 0.09 0.17 0.61 0.03 0.96 0.66 0.50 0.12 0.59 0.67 0.51 0.53 0.05 0.78 0.24 0.20 0.37 0.82 0.07 0.66 0.45 0.83 0.81 0.34 0.24 0.06 0.60 0.20 0.60 0.51 0.56 ]
[0.37 0.73 0.44 0.86 0.12 0.45 0.30 0.22 0.37 0.81 0.30 0.83 0.65 0.42 0.20 0.10 0.91 0.96 0.60 0.92 0.89 0.58 0.79 0.28 0.96 0.87 0.60 1.00 0.97 0.93 0.47 0.80 0.16 0.35 0.14 0.87 0.90 0.88 0.67 0.61 0.19 0.23 0.04 0.57 0.50 0.59 0.94 0.95 0.20 0.63 0.11 0.19 0.01 0.75 0.83 0.66 0.21 0.11 0.88 0.85 0.53 0.52 0.39 0.75 0.22 0.50 0.89 0.62 0.07 0.24 0.85 0.58 0.28 0.88 0.25 0.69 0.29 0.10 0.79 0.55 0.13 0.79 0.87 0.76 0.08 0.28 0.61 0.71 0.17 0.66 ]
[0.14 0.20 0.06 0.27 0.46 0.07 0.15 0.51 0.94 0.41 0.16 0.02 0.90 0.82 0.32 0.64 0.63 0.60 0.63 0.45 0.86 0.64 0.73 0.59 0.44 0.36 0.29 0.97 1.00 0.24 0.46 0.86 0.30 0.42 0.45 0.19 0.40 0.31 0.02 0.77 0.56 0.40 0.83 0.84 0.19 0.60 0.14 0.81 0.45 0.33 0.27 0.04 0.29 0.55 0.20 0.55 0.36 0.82 0.43 0.22 0.97 0.73 0.13 0.51 0.11 0.17 0.77 0.73 0.91 0.91 0.48 0.35 0.10 0.56 0.75 0.96 0.58 0.42 0.26 0.43 0.11 0.17 0.31 0.49 0.90 0.05 0.99 0.05 0.99 0.63 ]
[0.40 0.17 0.28 0.08 0.72 0.15 0.53 0.60 0.85 0.94 0.24 0.42 0.30 0.33 0.29 0.50 0.22 0.49 0.19 0.76 0.70 0.77 0.23 0.96 0.91 0.84 0.22 0.93 0.24 1.00 0.28 0.06 0.28 0.70 0.03 0.97 0.87 0.45 0.57 0.60 0.20 0.97 0.99 0.85 0.56 0.64 0.57 0.60 0.64 0.16 0.73 0.62 0.17 0.69 0.39 0.62 0.97 0.32 0.43 0.73 0.62 0.50 0.81 0.13 0.39 0.49 0.77 0.17 0.12 0.44 0.56 0.57 0.81 0.82 0.57 0.95 0.47 0.43 0.31 0.94 0.54 0.16 0.70 0.84 0.05 0.12 0.75 0.79 0.49 0.87 ]
[0.70 0.42 0.59 0.06 0.55 0.10 0.29 0.04 0.04 0.58 0.87 0.14 0.11 0.23 0.27 0.09 0.73 0.32 0.39 0.00 0.68 0.73 0.92 0.49 0.36 0.42 0.00 0.47 0.46 0.28 1.00 0.98 0.90 0.37 0.02 0.92 0.90 0.67 0.62 0.86 0.76 0.23 0.95 0.57 0.84 0.87 0.11 0.03 0.88 0.73 0.83 0.52 0.87 0.84 0.47 0.31 0.70 0.86 0.42 0.16 0.56 0.17 0.29 0.17 0.33 0.65 0.42 0.64 0.11 0.82 0.06 0.08 0.42 0.70 0.71 0.80 0.20 0.78 0.11 0.53 0.27 0.55 0.21 0.75 0.20 0.33 0.53 0.20 0.71 0.68 ]
[0.10 0.37 0.08 0.38 1.00 0.15 0.12 0.68 0.57 0.69 0.17 0.19 0.26 0.34 0.81 0.02 0.59 0.25 0.75 0.83 0.96 0.05 0.75 0.63 0.40 0.19 0.31 0.80 0.86 0.06 0.98 1.00 0.02 0.21 0.42 0.16 0.04 0.63 0.46 0.12 0.29 0.28 0.28 0.84 0.66 0.53 0.00 0.04 0.22 0.10 0.74 0.54 0.35 0.93 0.29 0.99 0.76 0.91 0.83 0.57 0.45 0.87 0.57 0.24 0.10 0.86 0.11 0.25 0.42 0.14 0.92 0.44 0.47 0.47 0.93 0.75 0.76 0.50 0.95 0.98 0.23 0.88 0.29 0.48 0.13 0.78 0.45 0.18 0.74 0.15 ]
[0.90 0.90 0.51 0.26 0.83 0.26 0.59 0.36 0.37 0.58 0.82 0.72 0.62 0.45 0.10 0.22 0.51 0.44 0.72 0.56 0.82 0.87 0.25 0.24 0.08 1.00 0.17 0.16 0.30 0.28 0.90 0.02 1.00 0.70 0.54 0.80 0.15 0.94 0.46 0.06 0.74 0.98 0.56 0.78 0.85 0.29 0.78 0.21 0.63 0.51 0.23 0.17 0.44 0.70 0.04 0.27 0.96 0.90 0.84 0.13 0.82 0.35 0.85 0.76 0.87 0.54 0.37 0.55 0.84 0.46 0.86 0.33 0.25 0.68 0.35 0.95 0.64 0.71 0.12 0.24 0.24 0.89 0.69 0.35 0.38 0.77 0.84 0.09 0.60 0.50 ]
[0.54 0.86 0.89 0.10 0.66 0.42 0.26 0.56 0.31 0.61 0.44 0.66 0.30 0.60 0.02 0.39 0.28 0.06 0.58 0.91 0.29 0.07 0.13 0.95 0.69 0.81 0.37 0.35 0.42 0.70 0.37 0.21 0.70 1.00 0.70 0.41 0.85 0.47 0.30 0.12 0.60 0.52 0.51 0.74 0.29 0.08 0.20 0.33 0.46 0.20 0.85 0.23 0.40 0.88 0.73 0.94 0.74 0.17 0.85 0.34 0.66 0.23 0.58 0.55 0.78 0.89 0.46 0.23 0.12 0.67 0.73 0.62 0.73 0.55 0.78 0.33 0.13 0.53 0.06 0.94 0.29 0.76 0.54 0.77 0.67 0.48 0.51 0.99 0.04 0.59 ]
[0.17 0.27 0.16 0.28 0.91 0.88 0.53 0.32 0.58 0.90 0.21 0.71 0.02 0.52 0.99 0.39 0.54 0.37 0.51 0.49 0.94 0.23 0.36 0.98 0.53 0.73 0.49 0.14 0.45 0.03 0.02 0.42 0.54 0.70 1.00 0.62 0.47 0.30 0.43 0.03 0.11 0.55 0.91 0.44 0.01 0.77 0.16 0.89 0.83 0.69 0.21 0.63 0.60 0.47 0.36 0.92 0.66 0.59 0.65 0.37 0.45 0.42 0.02 0.15 0.06 0.68 0.63 0.68 0.43 0.52 0.61 0.25 0.08 0.99 0.93 0.87 0.16 0.67 0.85 0.94 0.89 0.18 0.35 0.01 0.69 0.85 0.15 0.19 0.22 0.88 ]
[0.50 0.41 0.37 0.38 0.12 0.05 0.29 0.96 0.73 0.07 0.67 0.21 0.80 0.86 0.54 0.88 0.64 0.60 0.23 0.78 0.77 0.34 0.43 0.93 0.15 0.61 0.31 0.87 0.19 0.97 0.92 0.16 0.80 0.41 0.62 1.00 0.33 0.08 0.15 0.02 0.78 0.11 0.25 0.26 0.87 0.02 0.24 0.68 0.47 0.68 0.81 0.70 0.29 0.24 0.74 0.13 0.45 0.87 0.64 0.67 0.22 0.85 0.84 0.89 0.06 0.91 0.42 0.46 0.89 0.14 0.38 0.83 0.95 0.51 0.54 0.87 0.08 0.17 0.84 0.14 0.24 0.85 0.62 0.05 0.90 0.97 0.87 0.44 0.05 0.47 ]
[0.36 0.60 0.62 0.72 0.82 0.72 0.55 0.15 0.85 0.55 0.79 0.72 0.85 0.72 0.68 0.68 0.37 0.82 0.52 0.03 0.20 0.82 0.47 0.14 0.76 0.43 0.63 0.90 0.40 0.87 0.90 0.04 0.15 0.85 0.47 0.33 1.00 0.52 0.65 0.54 0.49 0.86 0.84 0.19 0.98 0.45 0.07 0.45 0.98 0.47 0.53 0.34 0.45 0.20 0.46 0.51 0.91 0.02 0.30 0.95 0.57 0.28 0.47 0.09 0.14 0.95 0.10 0.08 0.14 0.60 0.43 0.38 0.74 0.26 0.01 0.88 0.28 0.45 0.19 0.65 0.83 0.07 0.27 0.97 0.31 0.93 0.49 0.32 0.59 0.73 ]
