[0.01 0.29 0.19 0.37 0.36 0.30 0.37 0.37 0.69 0.81 1.00 0.50 0.45 0.56 0.29 0.31 0.40 0.46 0.92 0.29 0.00 0.59 0.67 0.78 0.77 0.16 0.17 0.92 0.07 0.60 0.79 0.93 0.04 0.71 0.92 0.55 0.31 0.99 0.64 0.33 0.27 0.97 ]
[0.52 0.57 0.04 0.29 0.33 0.70 0.63 0.33 0.20 0.88 0.50 1.00 0.38 0.33 0.31 0.15 0.97 0.66 0.29 0.03 0.04 0.71 0.78 0.31 0.15 0.87 0.48 0.46 0.84 0.96 0.19 0.43 0.77 0.40 0.91 0.58 0.53 0.98 0.37 0.07 0.10 0.55 ]
[0.26 0.03 0.56 0.04 0.70 0.43 0.75 0.34 0.74 0.62 0.45 0.38 1.00 0.41 0.55 0.34 0.87 0.82 0.85 0.07 0.88 0.48 0.82 0.27 0.97 0.80 0.16 0.16 0.76 0.01 0.15 0.20 0.09 0.68 0.04 0.83 0.60 0.12 0.10 0.57 0.33 0.88 ]
[0.48 0.10 0.58 0.79 0.89 0.75 0.72 0.66 0.70 0.44 0.56 0.33 0.41 1.00 0.86 0.99 0.44 0.67 0.26 0.40 0.30 0.45 0.36 0.03 0.21 0.63 0.21 0.94 0.24 0.75 0.04 0.37 0.89 0.74 0.09 0.40 0.86 0.68 0.27 0.39 0.11 0.05 ]
[0.24 0.97 0.98 0.67 0.78 0.13 0.59 0.08 0.17 0.49 0.29 0.31 0.55 0.86 1.00 0.85 0.60 0.73 0.88 0.17 0.00 0.69 0.98 0.70 0.26 0.35 0.29 0.41 0.78 0.72 0.40 0.40 0.21 0.97 0.25 0.31 0.33 0.30 0.29 0.12 0.38 0.45 ]
[0.51 0.59 0.82 0.48 0.50 0.81 0.81 0.50 0.16 0.32 0.31 0.15 0.34 0.99 0.85 1.00 0.97 0.52 0.97 0.45 0.07 0.24 0.42 0.69 0.73 0.89 0.09 0.77 0.04 0.15 0.25 0.01 0.87 0.17 0.55 0.95 0.35 0.24 0.01 0.68 0.12 0.41 ]
[0.68 0.13 0.61 0.05 0.99 0.28 0.66 0.41 0.65 0.32 0.40 0.97 0.87 0.44 0.60 0.97 1.00 0.59 0.85 0.10 0.44 0.70 0.69 0.18 0.98 0.34 0.86 0.13 0.60 0.38 0.75 0.87 0.76 0.26 0.15 0.77 0.82 0.31 0.02 0.33 0.17 0.89 ]
[0.70 0.76 0.26 0.04 0.49 0.13 0.48 0.67 0.74 0.29 0.46 0.66 0.82 0.67 0.73 0.52 0.59 1.00 0.96 0.03 0.71 0.53 0.38 0.07 0.78 0.06 0.16 0.89 0.07 0.14 0.60 0.90 0.49 0.38 0.78 0.31 0.00 0.10 0.54 0.49 0.78 0.20 ]
[0.93 0.36 0.97 0.89 0.65 0.67 0.64 0.56 0.23 0.40 0.92 0.29 0.85 0.26 0.88 0.97 0.85 0.96 1.00 0.39 0.14 0.49 0.65 0.10 0.33 0.64 0.12 0.65 0.57 0.05 0.70 0.93 0.49 0.64 0.71 0.10 0.08 0.24 0.33 0.28 0.63 0.60 ]
[0.99 0.71 0.05 0.45 0.18 0.57 0.82 0.69 0.60 0.57 0.29 0.03 0.07 0.40 0.17 0.45 0.10 0.03 0.39 1.00 0.12 0.10 0.11 0.35 0.79 0.45 0.60 0.04 0.90 0.94 0.39 0.86 0.01 0.06 0.31 0.17 0.42 0.81 0.66 0.47 0.65 0.37 ]
[0.93 0.29 0.74 0.23 0.39 0.20 0.05 0.74 0.71 0.06 0.00 0.04 0.88 0.30 0.00 0.07 0.44 0.71 0.14 0.12 1.00 0.26 0.62 0.42 0.96 0.06 0.77 0.51 0.26 0.59 0.04 0.94 0.83 0.23 0.31 0.63 0.71 0.55 0.71 0.62 0.76 0.89 ]
[0.43 0.74 0.59 0.61 0.67 0.75 0.63 0.08 0.28 0.72 0.59 0.71 0.48 0.45 0.69 0.24 0.70 0.53 0.49 0.10 0.26 1.00 0.08 0.07 0.99 0.60 0.10 0.54 0.07 0.31 0.71 0.40 0.16 0.75 0.38 0.69 0.75 0.93 0.82 0.49 0.76 0.86 ]
[0.82 0.92 0.84 0.35 0.59 0.95 0.12 0.97 0.39 0.23 0.67 0.78 0.82 0.36 0.98 0.42 0.69 0.38 0.65 0.11 0.62 0.08 1.00 0.54 0.59 0.94 0.69 0.27 0.92 0.19 0.61 0.36 0.41 0.84 0.66 0.49 0.73 0.20 0.74 0.19 0.14 0.06 ]
[0.71 0.21 0.04 0.95 0.25 0.36 0.40 0.48 0.67 0.51 0.78 0.31 0.27 0.03 0.70 0.69 0.18 0.07 0.10 0.35 0.42 0.07 0.54 1.00 0.09 0.86 0.47 0.74 0.59 0.60 0.25 0.80 0.20 0.20 0.82 0.05 0.73 0.56 0.67 0.52 0.55 0.68 ]
[0.25 0.94 0.29 0.12 0.21 0.15 0.35 0.07 0.41 0.35 0.77 0.15 0.97 0.21 0.26 0.73 0.98 0.78 0.33 0.79 0.96 0.99 0.59 0.09 1.00 0.43 0.66 0.90 0.57 0.50 0.48 0.18 0.78 0.76 0.33 0.29 0.14 0.89 0.25 0.31 0.37 0.38 ]
[0.33 0.27 0.81 0.53 0.77 0.77 0.94 0.39 0.55 0.31 0.16 0.87 0.80 0.63 0.35 0.89 0.34 0.06 0.64 0.45 0.06 0.60 0.94 0.86 0.43 1.00 0.46 0.90 0.06 0.09 0.63 0.46 0.19 0.52 0.41 0.13 0.91 0.85 0.25 0.32 0.21 0.48 ]
[0.78 0.71 0.89 0.50 0.31 0.88 0.18 0.15 0.29 0.23 0.17 0.48 0.16 0.21 0.29 0.09 0.86 0.16 0.12 0.60 0.77 0.10 0.69 0.47 0.66 0.46 1.00 0.23 0.92 0.42 0.74 0.60 0.58 0.15 0.05 0.57 0.72 0.15 0.67 0.85 0.42 0.06 ]
[0.12 0.79 0.95 0.74 0.18 0.74 0.92 0.09 0.37 0.33 0.92 0.46 0.16 0.94 0.41 0.77 0.13 0.89 0.65 0.04 0.51 0.54 0.27 0.74 0.90 0.90 0.23 1.00 0.94 0.19 0.33 0.27 0.41 0.96 0.60 0.46 0.47 0.25 0.14 0.85 0.48 0.18 ]
[0.54 0.90 0.46 0.34 0.97 0.07 0.70 0.77 0.13 0.17 0.07 0.84 0.76 0.24 0.78 0.04 0.60 0.07 0.57 0.90 0.26 0.07 0.92 0.59 0.57 0.06 0.92 0.94 1.00 0.46 0.48 0.87 0.36 0.40 0.42 0.79 0.39 0.50 0.10 0.81 0.68 0.10 ]
[0.46 0.81 0.91 0.82 0.86 0.14 0.07 0.45 0.54 0.98 0.60 0.96 0.01 0.75 0.72 0.15 0.38 0.14 0.05 0.94 0.59 0.31 0.19 0.60 0.50 0.09 0.42 0.19 0.46 1.00 0.63 0.06 0.80 0.68 0.34 0.76 0.38 0.96 0.67 0.97 0.90 0.37 ]
[0.60 0.43 0.60 0.78 0.41 0.97 0.29 0.58 0.93 0.30 0.79 0.19 0.15 0.04 0.40 0.25 0.75 0.60 0.70 0.39 0.04 0.71 0.61 0.25 0.48 0.63 0.74 0.33 0.48 0.63 1.00 0.57 0.19 0.46 0.36 0.34 0.17 0.18 0.41 0.76 0.91 0.77 ]
[0.10 0.76 0.27 0.78 0.43 0.14 0.70 0.43 0.42 0.32 0.93 0.43 0.20 0.37 0.40 0.01 0.87 0.90 0.93 0.86 0.94 0.40 0.36 0.80 0.18 0.46 0.60 0.27 0.87 0.06 0.57 1.00 1.00 0.59 0.32 0.19 0.97 0.84 0.27 0.32 0.88 0.93 ]
[0.64 0.91 0.41 0.95 0.80 0.64 0.21 0.86 0.00 0.04 0.04 0.77 0.09 0.89 0.21 0.87 0.76 0.49 0.49 0.01 0.83 0.16 0.41 0.20 0.78 0.19 0.58 0.41 0.36 0.80 0.19 1.00 1.00 0.08 0.29 0.31 0.76 0.20 0.70 0.73 0.36 0.52 ]
[0.55 0.34 0.71 0.49 0.68 0.53 0.91 0.24 0.80 0.47 0.71 0.40 0.68 0.74 0.97 0.17 0.26 0.38 0.64 0.06 0.23 0.75 0.84 0.20 0.76 0.52 0.15 0.96 0.40 0.68 0.46 0.59 0.08 1.00 0.79 0.69 0.40 0.02 0.57 0.63 0.27 0.81 ]
[0.45 0.77 0.70 0.89 0.45 0.86 0.29 0.77 0.26 0.36 0.92 0.91 0.04 0.09 0.25 0.55 0.15 0.78 0.71 0.31 0.31 0.38 0.66 0.82 0.33 0.41 0.05 0.60 0.42 0.34 0.36 0.32 0.29 0.79 1.00 0.20 0.81 0.46 0.18 0.22 0.73 0.51 ]
[0.04 0.06 0.58 0.04 0.36 0.02 0.91 0.74 0.15 0.95 0.55 0.58 0.83 0.40 0.31 0.95 0.77 0.31 0.10 0.17 0.63 0.69 0.49 0.05 0.29 0.13 0.57 0.46 0.79 0.76 0.34 0.19 0.31 0.69 0.20 1.00 0.06 0.02 0.69 0.47 0.80 0.86 ]
[0.21 0.34 0.00 0.58 0.12 0.71 0.52 0.93 0.19 0.57 0.31 0.53 0.60 0.86 0.33 0.35 0.82 0.00 0.08 0.42 0.71 0.75 0.73 0.73 0.14 0.91 0.72 0.47 0.39 0.38 0.17 0.97 0.76 0.40 0.81 0.06 1.00 0.91 0.46 0.04 0.57 0.99 ]
[0.56 0.13 0.75 0.08 0.99 0.48 0.82 0.90 0.11 0.54 0.99 0.98 0.12 0.68 0.30 0.24 0.31 0.10 0.24 0.81 0.55 0.93 0.20 0.56 0.89 0.85 0.15 0.25 0.50 0.96 0.18 0.84 0.20 0.02 0.46 0.02 0.91 1.00 0.67 0.58 0.25 0.16 ]
[0.73 0.79 0.93 0.26 0.34 0.62 0.65 0.76 0.28 0.98 0.64 0.37 0.10 0.27 0.29 0.01 0.02 0.54 0.33 0.66 0.71 0.82 0.74 0.67 0.25 0.25 0.67 0.14 0.10 0.67 0.41 0.27 0.70 0.57 0.18 0.69 0.46 0.67 1.00 0.44 0.63 0.76 ]
[0.76 0.01 0.89 1.00 0.58 0.45 0.67 0.40 0.89 0.76 0.33 0.07 0.57 0.39 0.12 0.68 0.33 0.49 0.28 0.47 0.62 0.49 0.19 0.52 0.31 0.32 0.85 0.85 0.81 0.97 0.76 0.32 0.73 0.63 0.22 0.47 0.04 0.58 0.44 1.00 0.96 0.52 ]
[0.05 0.91 0.45 1.00 0.24 0.64 0.94 0.01 0.84 0.62 0.27 0.10 0.33 0.11 0.38 0.12 0.17 0.78 0.63 0.65 0.76 0.76 0.14 0.55 0.37 0.21 0.42 0.48 0.68 0.90 0.91 0.88 0.36 0.27 0.73 0.80 0.57 0.25 0.63 0.96 1.00 0.28 ]
[0.77 0.24 0.64 0.26 0.54 0.97 0.41 0.62 0.57 0.05 0.97 0.55 0.88 0.05 0.45 0.41 0.89 0.20 0.60 0.37 0.89 0.86 0.06 0.68 0.38 0.48 0.06 0.18 0.10 0.37 0.77 0.93 0.52 0.81 0.51 0.86 0.99 0.16 0.76 0.52 0.28 1.00 ]
];
