[0.93 0.80 0.71 0.58 0.23 0.77 0.99 0.91 0.46 0.57 1.00 0.37 0.25 0.01 0.30 0.84 0.78 0.64 0.44 0.97 0.68 0.32 0.36 0.79 0.23 0.00 0.60 0.15 0.64 0.74 0.16 0.27 0.11 0.83 0.88 0.85 1.00 0.00 0.10 0.56 0.93 0.88 0.76 0.35 0.36 0.33 0.06 0.32 0.30 0.33 0.02 0.78 0.29 0.06 0.84 0.78 0.74 0.42 0.13 0.46 0.27 0.60 0.25 0.61 0.22 0.96 0.40 0.01 0.64 0.99 0.76 0.14 0.11 0.96 0.74 0.24 0.48 0.55 0.41 0.33 0.06 ]
[0.11 0.23 0.95 0.90 0.74 0.69 0.77 0.77 0.78 0.55 0.37 1.00 0.69 0.59 0.94 0.57 0.37 0.64 0.75 0.28 0.01 0.94 0.48 0.89 0.97 0.85 0.86 0.10 0.12 0.70 0.54 0.95 0.43 0.03 0.16 0.69 0.46 0.67 0.11 0.47 0.49 0.27 0.74 0.33 0.61 0.36 0.96 0.11 0.25 0.78 0.22 0.14 0.08 0.83 0.29 0.94 0.33 0.26 0.18 0.93 0.53 0.35 0.97 0.79 0.77 0.82 0.61 0.93 0.01 0.80 0.23 0.65 0.30 0.95 0.36 0.72 0.50 0.82 0.55 0.44 0.55 ]
[0.02 0.51 0.61 0.16 0.27 0.09 0.85 0.31 0.41 0.55 0.25 0.69 1.00 0.43 0.85 0.18 0.96 0.22 0.48 0.38 0.24 0.64 0.13 0.08 0.46 0.78 0.51 0.53 0.21 0.38 0.12 0.22 0.82 0.09 0.70 0.98 0.64 0.01 0.17 0.45 0.59 0.79 0.90 0.33 0.01 0.72 0.96 0.16 0.67 0.07 0.76 0.39 0.68 0.20 0.94 0.39 0.85 0.94 0.23 0.17 0.49 0.06 0.34 0.66 0.83 0.75 0.53 0.13 0.71 0.68 0.57 0.06 0.02 0.08 0.92 0.72 0.68 0.71 0.24 0.65 0.11 ]
[0.18 0.05 0.94 0.38 0.97 0.11 0.67 0.09 0.39 0.37 0.01 0.59 0.43 1.00 0.66 0.74 0.19 0.14 0.52 0.14 0.86 0.62 0.41 0.28 0.49 0.91 0.64 0.30 0.08 0.64 0.60 0.65 0.60 0.25 0.44 0.11 0.87 0.16 0.94 0.99 0.29 0.74 0.25 0.35 0.38 0.08 0.50 0.46 0.86 0.03 0.01 0.62 0.46 0.04 0.85 0.97 0.04 0.37 0.04 0.51 0.07 0.92 0.44 0.92 0.81 0.37 0.62 0.83 0.69 0.32 0.11 0.11 0.12 0.78 0.49 0.20 0.21 0.89 0.82 0.82 0.79 ]
[0.63 0.47 0.36 0.13 0.94 0.53 0.34 0.32 0.43 0.47 0.30 0.94 0.85 0.66 1.00 0.41 0.33 0.72 0.57 0.26 0.03 0.44 0.98 0.67 0.57 0.20 0.20 0.59 0.65 0.52 0.65 0.84 0.92 0.74 0.94 0.87 0.74 0.19 0.48 0.18 0.05 0.48 0.93 0.47 0.49 0.82 0.67 0.44 0.42 0.95 0.32 0.57 0.57 0.32 0.79 0.38 0.05 0.91 0.30 0.65 0.66 0.34 0.74 0.84 0.80 0.56 0.54 0.07 0.11 0.96 0.21 0.71 0.88 0.72 0.65 0.06 0.88 0.30 0.04 0.36 0.47 ]
[0.29 0.39 0.92 0.44 0.13 0.78 0.24 0.47 0.18 0.30 0.84 0.57 0.18 0.74 0.41 1.00 0.39 0.73 0.31 0.87 0.48 0.70 0.89 0.63 0.15 0.03 0.00 0.31 0.61 0.38 0.27 0.52 0.11 0.44 0.39 0.87 0.16 0.02 0.67 0.07 0.83 0.65 0.77 0.66 0.17 0.57 0.09 0.47 0.89 0.75 0.32 0.45 1.00 0.77 0.44 0.43 0.34 0.01 0.69 0.44 0.46 0.83 0.06 0.54 0.31 0.87 0.64 0.28 0.20 0.64 0.01 0.55 0.25 0.37 0.22 0.51 0.64 0.75 0.92 0.78 0.07 ]
[0.71 0.90 0.39 0.54 0.58 0.15 0.96 0.25 0.22 0.72 0.78 0.37 0.96 0.19 0.33 0.39 1.00 0.05 0.03 0.68 0.01 0.91 0.07 0.61 0.41 0.26 0.89 0.86 0.16 0.49 0.32 0.00 0.93 0.77 0.62 0.02 0.82 0.43 0.48 0.90 0.54 0.55 0.69 0.42 0.66 0.94 0.08 0.51 0.72 0.14 0.86 0.38 0.61 0.95 0.81 0.65 0.73 0.32 0.20 0.36 0.11 0.29 0.86 0.87 0.59 0.46 0.67 0.49 0.34 0.04 0.66 0.10 0.41 0.46 0.76 0.50 0.14 0.07 0.45 0.81 0.86 ]
[0.09 0.92 0.77 0.26 0.65 0.10 0.48 0.84 0.21 0.98 0.64 0.64 0.22 0.14 0.72 0.73 0.05 1.00 0.87 0.03 0.25 0.22 0.13 0.95 0.29 0.78 0.35 0.32 0.58 0.99 0.81 0.33 0.01 0.33 0.24 0.13 0.79 0.66 0.94 0.01 0.56 0.70 0.56 0.16 0.35 0.87 0.26 0.37 0.82 0.61 0.72 0.20 0.13 0.48 0.13 0.05 0.90 0.57 0.42 0.18 0.98 0.02 0.14 0.86 0.07 0.16 0.99 0.92 0.90 0.61 0.42 0.61 0.74 0.73 0.81 0.52 0.64 0.82 0.91 0.14 0.19 ]
[0.21 0.72 0.76 0.10 0.01 0.32 0.42 0.12 0.90 0.31 0.44 0.75 0.48 0.52 0.57 0.31 0.03 0.87 1.00 0.89 0.50 0.34 0.54 0.71 0.58 0.54 0.89 0.13 0.95 0.16 0.45 0.05 0.58 0.37 0.48 0.01 0.71 0.32 0.85 0.89 0.01 0.58 0.33 0.19 0.72 0.57 0.31 0.94 0.50 0.70 0.20 0.22 0.02 0.40 0.92 0.15 0.08 0.87 0.99 0.87 0.85 0.35 0.36 0.72 0.99 0.19 0.13 0.09 0.96 0.11 0.24 0.51 0.38 0.66 0.17 0.07 0.44 0.83 0.93 0.24 0.63 ]
[0.92 0.92 0.99 0.44 0.07 0.03 0.55 0.64 0.31 0.76 0.97 0.28 0.38 0.14 0.26 0.87 0.68 0.03 0.89 1.00 0.96 0.49 0.41 0.52 0.67 0.40 0.04 0.18 0.77 0.58 0.56 0.34 0.95 0.53 0.48 0.39 0.25 0.21 0.48 0.25 0.22 0.54 0.32 0.99 0.24 0.79 0.49 0.76 0.81 0.24 0.61 0.98 0.25 0.77 0.55 0.34 0.48 0.66 0.73 0.98 0.31 0.18 0.53 0.64 0.69 0.81 0.88 0.83 0.26 0.61 0.40 0.13 0.45 0.63 0.64 0.64 0.29 0.87 0.15 0.59 0.86 ]
[0.69 0.70 0.05 0.04 0.28 0.40 0.07 0.32 0.62 0.40 0.68 0.01 0.24 0.86 0.03 0.48 0.01 0.25 0.50 0.96 1.00 0.74 0.73 0.85 0.49 0.12 0.05 0.02 0.45 0.59 0.78 0.57 0.74 0.62 0.47 0.56 0.78 0.08 0.59 0.71 0.62 0.07 0.46 0.80 0.28 0.62 0.04 0.75 0.53 0.06 0.65 0.38 0.72 0.32 0.02 0.44 0.12 0.55 0.16 0.80 0.90 0.03 0.39 0.16 0.82 0.60 0.52 0.50 0.18 0.24 0.40 0.23 0.29 0.85 0.96 0.93 0.95 0.20 0.00 0.88 0.96 ]
[0.86 0.45 0.19 0.09 0.63 0.26 0.64 0.88 0.21 0.61 0.32 0.94 0.64 0.62 0.44 0.70 0.91 0.22 0.34 0.49 0.74 1.00 0.96 0.67 0.92 0.16 0.55 0.73 0.02 0.97 0.35 0.64 0.47 0.03 0.84 0.92 0.87 0.22 0.02 0.85 0.04 0.96 0.69 0.40 0.42 0.71 0.16 0.08 0.16 0.85 0.31 0.45 0.39 0.76 0.03 0.77 0.25 0.86 0.62 0.65 0.43 0.75 0.81 0.56 0.80 0.65 0.20 0.01 0.11 0.48 0.20 0.63 0.52 0.90 0.13 0.35 0.63 0.82 0.62 0.56 0.71 ]
[0.73 0.32 0.66 0.07 0.65 0.58 0.72 0.10 0.16 0.20 0.36 0.48 0.13 0.41 0.98 0.89 0.07 0.13 0.54 0.41 0.73 0.96 1.00 0.93 0.79 0.65 0.63 0.80 0.27 0.95 0.01 0.51 0.03 0.65 0.82 0.71 1.00 0.90 0.42 0.99 0.30 0.23 0.77 0.88 0.05 0.22 0.11 0.76 0.91 0.45 0.64 0.43 0.18 0.70 0.77 0.34 0.44 0.76 0.21 0.35 0.73 0.69 0.70 0.25 0.16 0.50 0.75 0.67 0.74 0.46 0.03 0.39 0.41 0.05 0.73 0.59 0.90 0.52 0.48 0.14 0.58 ]
[0.74 0.99 0.03 0.07 0.36 0.15 0.01 0.26 0.35 0.76 0.79 0.89 0.08 0.28 0.67 0.63 0.61 0.95 0.71 0.52 0.85 0.67 0.93 1.00 0.85 0.97 0.59 0.63 0.17 0.49 0.28 0.40 0.38 0.59 0.39 0.01 0.75 0.08 0.49 0.39 0.56 0.88 0.56 0.88 0.17 0.79 0.83 0.47 0.24 0.19 0.80 0.86 0.92 0.20 0.68 0.90 0.14 0.89 0.92 0.33 0.18 0.98 0.03 0.30 0.98 0.34 0.58 0.02 0.13 0.82 0.46 0.13 0.37 0.96 0.34 0.68 0.89 0.39 0.07 0.83 0.00 ]
[0.00 0.73 0.77 0.90 0.20 0.63 0.86 0.34 0.90 0.29 0.23 0.97 0.46 0.49 0.57 0.15 0.41 0.29 0.58 0.67 0.49 0.92 0.79 0.85 1.00 0.05 0.30 0.73 0.96 0.01 0.06 0.31 0.23 0.74 0.75 0.65 0.79 0.73 0.32 0.90 0.79 0.75 0.02 0.29 0.40 0.91 0.61 0.50 0.73 0.85 0.40 0.09 0.24 0.61 0.51 0.60 0.06 0.24 0.80 0.78 0.94 0.99 0.74 0.29 0.16 0.89 0.63 0.90 0.96 0.71 0.72 0.41 0.02 0.43 0.84 0.56 0.34 0.87 0.07 0.20 0.00 ]
[0.47 0.67 0.15 0.04 0.93 0.72 0.38 0.04 0.39 0.41 0.00 0.85 0.78 0.91 0.20 0.03 0.26 0.78 0.54 0.40 0.12 0.16 0.65 0.97 0.05 1.00 0.57 0.42 0.82 0.51 0.99 0.45 0.62 0.12 0.28 0.01 0.49 0.76 0.71 0.30 0.04 0.31 0.32 0.72 0.84 0.17 0.77 0.51 0.30 0.55 0.34 0.97 0.90 0.36 0.22 0.89 0.63 0.15 0.24 0.05 0.96 0.42 0.84 0.01 0.69 0.59 0.32 0.87 0.17 0.74 0.92 0.69 0.25 0.49 0.78 0.99 0.10 0.83 0.94 0.49 0.68 ]
[0.08 0.91 0.15 0.08 0.75 0.06 0.39 0.78 0.21 0.04 0.60 0.86 0.51 0.64 0.20 0.00 0.89 0.35 0.89 0.04 0.05 0.55 0.63 0.59 0.30 0.57 1.00 0.11 0.24 0.56 0.48 0.26 0.59 0.75 0.70 0.70 0.44 0.25 0.15 0.64 0.83 0.47 0.61 0.89 0.78 1.00 0.47 0.77 0.03 0.89 0.27 0.62 0.42 0.89 0.90 0.22 0.26 0.76 0.53 0.71 0.40 0.97 0.26 0.27 0.06 0.48 0.37 0.18 0.06 0.53 0.21 0.03 0.68 0.53 0.00 0.76 0.02 0.54 0.16 0.88 0.14 ]
[0.16 0.51 0.92 0.49 0.38 0.27 0.81 0.79 0.79 0.70 0.15 0.10 0.53 0.30 0.59 0.31 0.86 0.32 0.13 0.18 0.02 0.73 0.80 0.63 0.73 0.42 0.11 1.00 0.50 0.46 0.29 0.07 0.82 0.58 0.83 0.63 0.83 0.89 0.78 0.71 0.38 0.96 0.78 0.35 0.68 0.41 0.90 0.85 0.50 0.24 0.62 0.40 0.91 0.74 0.08 0.16 0.26 0.01 0.09 0.36 0.53 0.69 0.09 0.43 0.70 0.51 0.71 0.85 0.44 0.08 0.98 0.43 0.26 0.48 0.05 0.72 0.22 0.03 0.88 0.39 0.61 ]
[0.56 0.60 0.98 0.40 0.92 0.99 0.93 0.84 0.10 0.42 0.64 0.12 0.21 0.08 0.65 0.61 0.16 0.58 0.95 0.77 0.45 0.02 0.27 0.17 0.96 0.82 0.24 0.50 1.00 0.93 0.78 0.88 0.32 0.66 0.53 0.44 0.73 0.21 0.60 0.35 0.40 0.40 0.83 0.08 0.99 0.73 0.29 0.49 0.29 0.77 0.04 0.79 0.22 0.64 0.48 0.55 0.78 0.23 0.50 0.69 0.86 0.23 0.49 0.33 0.69 0.20 0.97 0.79 0.05 0.70 0.61 0.73 0.19 0.69 0.45 0.94 0.03 0.11 0.82 0.46 0.38 ]
[0.86 0.12 0.46 0.41 0.92 0.57 0.28 0.34 0.38 0.98 0.74 0.70 0.38 0.64 0.52 0.38 0.49 0.99 0.16 0.58 0.59 0.97 0.95 0.49 0.01 0.51 0.56 0.46 0.93 1.00 0.20 0.47 0.71 0.94 0.98 0.04 0.46 0.57 0.79 0.41 0.13 0.54 0.83 0.75 0.37 0.84 0.16 0.74 0.29 0.72 0.85 0.48 0.94 0.23 0.38 0.90 0.11 0.92 0.64 0.36 0.49 0.27 0.49 0.14 0.27 0.55 0.71 0.31 0.20 0.56 0.40 0.92 0.64 0.26 0.02 0.11 0.77 0.39 0.16 0.39 0.55 ]
[0.23 0.08 0.37 0.96 0.89 0.64 0.49 0.16 0.54 0.89 0.16 0.54 0.12 0.60 0.65 0.27 0.32 0.81 0.45 0.56 0.78 0.35 0.01 0.28 0.06 0.99 0.48 0.29 0.78 0.20 1.00 0.64 0.46 0.77 0.09 0.00 0.72 0.43 0.81 0.50 0.08 0.12 0.47 0.13 0.14 0.21 0.25 0.14 0.37 0.12 0.19 0.74 0.66 0.27 0.02 0.67 0.39 0.64 0.25 0.18 0.60 0.68 0.77 0.05 0.81 0.82 0.43 0.94 0.17 0.44 0.85 0.71 0.84 0.37 0.91 0.73 0.65 0.03 0.23 0.38 0.52 ]
[0.86 0.54 0.44 0.57 0.59 0.07 0.22 0.06 0.81 0.56 0.27 0.95 0.22 0.65 0.84 0.52 0.00 0.33 0.05 0.34 0.57 0.64 0.51 0.40 0.31 0.45 0.26 0.07 0.88 0.47 0.64 1.00 0.16 0.77 0.93 0.27 0.86 0.32 0.51 0.65 0.97 0.02 0.75 0.55 0.71 0.33 0.51 0.57 0.77 0.24 0.09 0.41 0.60 0.65 0.54 0.46 0.73 0.32 0.38 0.91 0.21 0.24 0.63 0.71 0.64 0.54 0.19 0.55 0.62 0.26 0.62 0.82 0.89 0.11 0.77 0.34 0.49 0.74 0.82 0.10 0.22 ]
[0.50 0.45 0.92 0.22 0.14 0.26 0.45 0.56 0.27 0.82 0.11 0.43 0.82 0.60 0.92 0.11 0.93 0.01 0.58 0.95 0.74 0.47 0.03 0.38 0.23 0.62 0.59 0.82 0.32 0.71 0.46 0.16 1.00 0.95 0.55 0.29 0.25 0.32 0.75 0.85 0.01 0.56 0.93 0.93 0.74 0.15 0.05 1.00 0.77 0.20 0.17 0.23 0.96 0.48 0.70 0.20 0.03 0.06 0.73 0.48 0.32 0.59 0.86 0.74 0.47 0.76 0.44 0.56 0.49 0.15 0.86 0.53 0.04 0.61 0.28 0.43 0.87 0.65 0.80 0.19 0.49 ]
[0.39 0.89 0.88 0.83 0.14 0.88 0.55 0.46 0.49 1.00 0.83 0.03 0.09 0.25 0.74 0.44 0.77 0.33 0.37 0.53 0.62 0.03 0.65 0.59 0.74 0.12 0.75 0.58 0.66 0.94 0.77 0.77 0.95 1.00 0.35 0.48 0.35 0.13 0.18 0.50 0.26 0.99 0.72 0.03 0.54 0.99 0.70 0.10 0.53 0.20 0.12 0.71 0.33 0.89 0.25 0.84 0.96 0.79 0.59 0.58 0.09 0.14 0.35 0.67 0.25 0.05 0.19 0.59 0.17 0.05 0.45 0.75 0.29 0.11 0.92 0.88 0.58 0.78 0.65 0.75 0.23 ]
[0.66 0.69 0.12 0.72 0.80 0.49 0.13 0.02 0.16 0.00 0.88 0.16 0.70 0.44 0.94 0.39 0.62 0.24 0.48 0.48 0.47 0.84 0.82 0.39 0.75 0.28 0.70 0.83 0.53 0.98 0.09 0.93 0.55 0.35 1.00 0.82 0.97 0.19 0.31 0.25 0.38 0.25 0.45 0.46 0.83 0.84 0.14 0.61 0.49 0.55 0.18 0.62 0.77 0.22 0.84 0.64 0.51 0.37 0.03 0.64 0.14 0.53 0.32 0.68 0.68 0.60 0.89 0.61 0.20 0.48 0.35 0.96 0.47 0.26 0.11 0.32 0.99 0.88 0.98 0.71 0.62 ]
[0.65 0.25 0.12 0.63 0.38 0.15 0.46 0.50 0.80 0.05 0.85 0.69 0.98 0.11 0.87 0.87 0.02 0.13 0.01 0.39 0.56 0.92 0.71 0.01 0.65 0.01 0.70 0.63 0.44 0.04 0.00 0.27 0.29 0.48 0.82 1.00 0.78 0.92 0.24 0.99 0.80 0.70 0.10 0.76 0.57 0.52 0.96 0.42 0.67 0.95 0.47 0.03 0.56 0.85 0.04 0.92 0.50 0.61 0.69 0.60 0.77 0.45 0.01 0.88 0.41 0.74 0.14 0.40 0.79 0.60 0.69 0.74 0.69 0.55 0.40 0.97 0.44 0.54 0.59 0.57 0.99 ]
[0.61 0.57 0.15 0.13 0.18 0.77 0.45 0.74 0.77 0.51 1.00 0.46 0.64 0.87 0.74 0.16 0.82 0.79 0.71 0.25 0.78 0.87 1.00 0.75 0.79 0.49 0.44 0.83 0.73 0.46 0.72 0.86 0.25 0.35 0.97 0.78 1.00 0.35 0.58 0.25 0.76 0.17 0.45 0.48 0.16 0.65 0.58 0.74 0.64 0.56 0.89 0.10 0.24 0.98 0.65 0.95 0.16 0.64 0.04 0.95 0.34 0.49 0.89 0.11 0.10 0.70 0.76 0.54 0.36 0.24 0.51 0.66 0.18 0.64 0.02 0.32 0.93 0.69 0.43 0.22 0.37 ]
[0.12 0.25 0.04 0.37 0.53 0.89 0.14 0.36 0.40 0.96 0.00 0.67 0.01 0.16 0.19 0.02 0.43 0.66 0.32 0.21 0.08 0.22 0.90 0.08 0.73 0.76 0.25 0.89 0.21 0.57 0.43 0.32 0.32 0.13 0.19 0.92 0.35 1.00 0.27 0.23 0.52 0.02 0.64 0.52 0.12 0.59 0.36 0.11 0.90 0.09 0.36 0.53 0.45 0.99 0.38 0.27 0.15 0.67 0.13 0.43 0.28 0.04 0.72 0.24 0.85 0.41 0.18 0.69 0.74 0.16 0.95 0.73 0.02 0.01 0.32 0.31 0.35 0.02 0.74 0.28 0.28 ]
[0.55 0.53 0.39 0.25 0.44 0.86 0.58 0.59 0.35 0.61 0.10 0.11 0.17 0.94 0.48 0.67 0.48 0.94 0.85 0.48 0.59 0.02 0.42 0.49 0.32 0.71 0.15 0.78 0.60 0.79 0.81 0.51 0.75 0.18 0.31 0.24 0.58 0.27 1.00 0.44 0.96 0.78 0.64 0.63 0.05 0.46 0.97 0.56 0.10 0.74 0.48 0.39 0.45 0.84 0.41 0.55 0.57 0.03 0.23 0.18 0.73 0.58 0.55 0.62 0.37 0.25 0.94 0.58 0.98 0.13 0.80 0.90 0.94 0.00 0.52 0.38 0.36 0.18 0.96 0.68 0.37 ]
[0.50 0.62 0.71 0.67 0.13 0.73 0.42 0.66 0.78 0.43 0.56 0.47 0.45 0.99 0.18 0.07 0.90 0.01 0.89 0.25 0.71 0.85 0.99 0.39 0.90 0.30 0.64 0.71 0.35 0.41 0.50 0.65 0.85 0.50 0.25 0.99 0.25 0.23 0.44 1.00 0.55 0.38 0.34 0.25 0.22 0.28 0.57 0.18 0.56 0.82 0.31 0.02 0.58 0.44 0.50 0.50 0.19 0.44 0.09 0.37 0.76 0.11 0.98 0.37 0.48 0.29 0.96 0.78 0.24 0.46 0.57 0.72 0.10 0.66 0.34 0.82 0.52 0.29 0.54 0.09 0.05 ]
[0.60 0.11 0.64 0.77 0.99 0.19 0.40 0.60 0.02 0.75 0.93 0.49 0.59 0.29 0.05 0.83 0.54 0.56 0.01 0.22 0.62 0.04 0.30 0.56 0.79 0.04 0.83 0.38 0.40 0.13 0.08 0.97 0.01 0.26 0.38 0.80 0.76 0.52 0.96 0.55 1.00 0.45 0.43 0.88 0.48 0.31 0.46 0.66 0.14 0.73 0.45 0.14 0.01 0.03 0.18 0.42 0.76 1.00 0.38 0.00 0.25 0.05 0.62 0.55 0.17 0.54 0.88 0.88 0.29 0.34 0.01 0.31 0.68 0.39 0.91 0.33 0.95 0.84 0.63 0.17 0.17 ]
[0.61 0.38 0.32 0.55 0.09 0.19 0.46 0.66 0.19 0.44 0.88 0.27 0.79 0.74 0.48 0.65 0.55 0.70 0.58 0.54 0.07 0.96 0.23 0.88 0.75 0.31 0.47 0.96 0.40 0.54 0.12 0.02 0.56 0.99 0.25 0.70 0.17 0.02 0.78 0.38 0.45 1.00 0.49 0.31 0.36 0.50 0.98 0.03 0.76 0.60 0.71 0.94 0.60 0.01 0.25 0.60 0.76 0.76 0.43 0.91 0.65 0.03 0.92 0.69 0.55 0.58 0.98 0.49 0.34 0.29 0.87 0.78 0.12 0.52 0.62 0.61 0.17 0.55 0.12 0.96 0.42 ]
