[0.51 0.09 0.43 0.86 0.39 0.11 0.80 0.88 0.49 0.18 1.00 0.55 0.13 0.63 0.81 0.03 0.89 0.87 0.33 0.90 0.29 0.89 0.28 0.05 0.02 0.37 0.55 0.25 0.70 0.27 0.10 0.51 0.01 0.04 0.25 0.01 0.72 0.49 0.74 0.99 0.81 0.53 0.33 0.42 0.13 0.47 0.25 0.80 0.60 0.54 0.96 0.16 0.61 0.40 0.59 0.60 0.55 0.77 0.69 0.37 0.31 0.84 0.80 0.63 0.09 0.70 0.30 0.05 0.79 0.85 0.75 0.29 0.84 0.52 0.81 0.43 0.06 0.57 0.78 0.32 0.43 0.11 0.39 ]
[0.71 0.62 0.41 0.21 0.47 0.67 0.74 0.32 0.31 0.39 0.55 1.00 0.88 0.03 0.73 0.29 0.71 0.94 0.26 0.11 0.05 0.71 0.69 0.29 0.03 0.23 0.18 0.06 0.24 0.02 0.23 0.25 0.16 0.19 0.62 0.74 0.60 0.46 0.95 0.32 0.02 0.43 0.37 0.13 0.59 0.62 0.98 0.81 0.09 0.67 0.67 0.51 0.17 0.39 0.69 0.97 0.12 0.77 0.01 0.37 0.32 0.71 0.86 0.89 0.52 0.58 0.30 0.67 0.73 0.76 0.22 0.82 0.32 0.22 0.66 0.86 0.88 0.70 0.95 0.54 0.40 0.40 0.27 ]
[0.98 0.95 1.00 0.38 0.38 0.78 0.82 0.45 0.46 0.39 0.13 0.88 1.00 0.59 0.64 0.71 0.78 0.54 0.33 0.29 0.99 0.29 0.58 0.04 0.67 0.81 0.86 0.99 0.96 0.77 0.82 0.33 0.24 0.84 0.05 0.59 0.08 0.37 0.11 0.14 0.69 0.21 0.81 0.18 0.77 0.15 0.12 0.71 0.57 0.76 0.95 0.36 0.97 0.85 0.11 0.21 0.49 0.43 0.96 0.92 0.88 0.58 0.44 0.93 0.41 0.57 0.07 0.15 0.06 0.36 0.39 0.65 0.72 0.61 0.49 0.99 0.60 0.91 0.69 0.55 0.60 0.52 0.08 ]
[0.91 0.62 0.85 0.63 0.06 0.04 0.43 0.99 0.01 0.56 0.63 0.03 0.59 1.00 0.05 0.15 0.51 0.73 0.46 0.58 0.68 0.74 0.46 0.68 0.76 0.13 0.49 0.49 0.83 0.61 0.93 0.74 0.60 0.43 0.44 0.68 0.89 0.20 0.41 0.75 0.33 0.48 0.42 0.99 0.06 0.57 0.84 0.57 0.40 0.53 0.22 0.50 0.29 0.16 0.10 0.51 0.49 0.02 0.50 0.54 0.71 0.99 0.49 0.66 0.94 0.55 0.97 0.21 0.31 0.09 0.83 0.49 0.42 0.82 0.76 0.27 0.59 0.17 0.92 0.54 0.67 0.53 0.38 ]
[0.08 0.42 0.90 0.79 0.10 0.15 0.88 0.30 0.29 0.92 0.81 0.73 0.64 0.05 1.00 0.81 0.68 0.84 0.51 0.85 0.98 0.49 0.00 0.57 0.18 0.32 0.35 0.04 0.10 0.20 0.19 0.80 0.77 0.58 0.93 0.17 1.00 0.73 0.41 0.12 0.53 0.81 0.68 0.95 0.24 0.76 0.09 0.97 0.32 0.34 0.74 0.22 0.01 0.66 0.63 0.61 0.36 0.77 0.66 0.35 0.69 0.22 0.72 0.65 0.46 0.78 0.71 0.18 0.80 0.01 0.55 0.37 0.04 0.94 0.62 0.04 0.52 0.89 0.96 0.78 0.16 0.80 0.11 ]
[0.20 0.67 0.95 0.17 0.72 0.91 0.37 0.24 0.57 0.11 0.03 0.29 0.71 0.15 0.81 1.00 0.96 0.91 0.41 0.47 0.09 0.44 0.96 0.78 0.53 0.44 0.56 0.53 0.37 0.17 0.74 0.47 0.51 0.54 0.09 0.02 0.12 0.64 0.63 0.29 0.84 0.96 0.35 0.96 0.10 0.07 0.14 0.78 0.51 0.64 0.04 0.07 0.35 0.32 0.86 0.46 0.31 0.32 0.24 0.15 0.80 0.70 0.41 0.13 0.23 0.06 0.07 0.86 0.63 0.90 0.85 0.04 0.91 0.89 0.87 0.16 0.26 0.02 0.53 0.84 0.04 0.92 0.48 ]
[0.30 0.23 0.13 0.35 0.98 0.88 0.82 0.11 0.31 0.00 0.89 0.71 0.78 0.51 0.68 0.96 1.00 0.23 0.06 0.92 0.99 0.91 0.72 0.49 0.40 0.72 0.42 0.36 0.45 0.04 0.38 0.69 0.91 0.72 0.09 0.93 0.87 0.17 0.48 0.07 0.42 0.66 0.65 0.73 0.30 0.87 0.83 0.84 0.15 0.78 0.00 0.62 0.33 0.36 0.86 0.56 0.13 0.20 0.99 0.27 0.88 0.44 0.80 0.59 0.18 0.53 0.98 0.32 0.24 0.47 0.31 0.76 0.91 0.67 0.68 0.04 0.60 0.63 0.32 0.49 0.03 0.49 0.44 ]
[0.17 0.35 0.11 0.48 0.06 0.20 0.93 0.08 0.68 0.07 0.87 0.94 0.54 0.73 0.84 0.91 0.23 1.00 0.98 0.40 0.67 0.48 0.56 0.46 0.25 0.26 0.86 0.44 0.56 0.46 0.14 0.61 0.02 0.13 0.94 0.02 0.13 0.28 0.32 0.44 0.15 0.19 0.64 0.06 0.73 0.78 0.77 0.41 0.75 0.52 0.43 0.63 0.53 0.72 0.53 0.31 0.90 0.65 0.91 0.07 0.81 0.31 0.83 0.68 0.45 0.83 0.84 0.52 0.32 0.25 0.46 0.59 0.43 0.29 0.76 0.07 0.79 0.65 0.42 0.09 0.90 0.32 0.24 ]
[0.80 0.36 0.24 0.16 0.97 0.75 0.08 0.81 0.68 0.32 0.33 0.26 0.33 0.46 0.51 0.41 0.06 0.98 1.00 0.55 0.65 0.81 0.71 0.89 0.05 0.42 0.65 0.31 0.33 0.13 0.77 0.89 0.32 0.05 0.10 0.06 0.46 0.19 0.14 0.18 0.92 0.95 0.75 0.69 0.74 0.94 1.00 0.60 0.25 0.83 0.95 0.33 0.63 0.18 0.79 0.53 0.31 0.72 0.66 0.71 0.62 0.90 0.53 0.12 0.06 0.26 0.75 0.66 0.78 0.96 0.65 0.00 0.37 0.51 0.05 0.29 0.56 0.45 0.83 0.59 0.66 0.27 0.29 ]
[0.94 0.02 1.00 0.40 0.27 0.29 0.92 0.91 0.03 0.36 0.90 0.11 0.29 0.58 0.85 0.47 0.92 0.40 0.55 1.00 0.92 0.13 0.55 0.03 0.17 0.10 0.84 0.63 0.15 0.73 0.97 0.15 0.13 0.65 0.74 0.37 0.69 0.69 0.49 0.91 0.45 0.99 0.36 0.72 0.65 0.27 0.55 0.62 0.85 0.99 0.54 0.05 0.84 0.25 0.06 0.39 0.96 0.53 0.93 0.41 0.45 0.40 0.48 0.97 0.74 0.88 0.10 0.24 0.58 0.25 0.93 0.94 0.91 0.11 0.22 0.74 0.22 0.24 0.53 0.67 0.59 0.90 0.77 ]
[0.43 0.47 0.13 0.32 0.55 0.13 0.09 0.34 0.04 0.92 0.29 0.05 0.99 0.68 0.98 0.09 0.99 0.67 0.65 0.92 1.00 0.53 0.26 0.16 0.31 0.06 0.70 0.65 0.74 0.51 0.71 0.72 0.72 0.20 0.31 0.52 0.39 0.84 0.19 0.98 0.68 0.28 0.32 0.15 0.34 0.72 0.44 0.89 0.63 0.53 0.77 0.28 0.27 0.72 0.81 0.79 0.17 0.48 0.91 0.53 0.36 0.91 0.69 0.71 0.13 0.79 0.85 0.27 0.84 0.73 0.19 0.54 0.52 0.62 0.61 0.95 0.43 0.56 0.29 0.44 0.69 0.26 0.28 ]
[0.54 0.79 0.18 0.45 0.77 0.69 0.47 0.15 0.19 0.58 0.89 0.71 0.29 0.74 0.49 0.44 0.91 0.48 0.81 0.13 0.53 1.00 0.70 0.32 0.32 0.64 0.08 0.67 0.12 0.72 0.22 0.86 0.42 0.13 0.84 0.24 0.22 0.88 0.20 0.62 0.56 0.03 0.33 0.93 0.75 0.05 0.45 0.10 0.67 0.04 0.54 0.77 0.49 0.82 0.47 0.18 0.90 0.94 0.38 0.84 0.30 0.08 0.34 0.21 0.60 0.84 0.27 0.60 0.58 0.97 0.63 0.48 0.95 0.12 0.10 0.10 0.77 0.80 0.42 0.44 0.78 0.79 0.75 ]
[0.58 0.40 0.18 0.55 0.01 0.60 0.91 0.95 0.57 0.09 0.28 0.69 0.58 0.46 0.00 0.96 0.72 0.56 0.71 0.55 0.26 0.70 1.00 0.40 0.42 0.15 0.12 0.62 0.51 0.22 0.59 0.94 0.67 0.30 0.23 0.07 0.44 0.70 0.29 0.49 0.73 0.09 0.49 0.83 0.78 0.18 0.37 0.43 0.17 0.54 0.96 0.97 0.71 0.06 0.78 0.10 0.42 0.29 0.50 0.61 0.40 0.68 0.02 0.33 0.96 0.93 0.30 0.28 0.72 0.28 0.97 0.16 0.12 0.57 0.31 0.22 0.96 0.48 0.51 0.24 0.23 0.55 0.23 ]
[0.91 0.07 0.24 0.08 0.07 0.77 0.06 0.19 0.34 0.58 0.05 0.29 0.04 0.68 0.57 0.78 0.49 0.46 0.89 0.03 0.16 0.32 0.40 1.00 0.11 0.38 0.93 0.45 0.65 0.53 0.48 0.09 0.02 0.82 0.34 0.77 0.68 0.33 0.43 0.78 0.64 0.89 0.33 0.36 0.91 0.45 0.82 0.05 0.93 0.26 0.27 0.49 0.62 0.10 0.60 0.97 0.76 0.56 0.79 0.27 0.93 0.94 0.91 0.17 0.28 0.62 0.98 0.33 0.62 0.48 0.98 0.97 0.81 0.44 0.03 0.75 0.66 0.14 0.72 0.44 0.97 0.75 0.24 ]
[0.99 0.38 0.65 0.85 0.46 0.93 0.76 0.33 0.08 0.75 0.02 0.03 0.67 0.76 0.18 0.53 0.40 0.25 0.05 0.17 0.31 0.32 0.42 0.11 1.00 0.74 0.74 0.27 0.93 0.04 0.15 0.83 0.47 0.49 0.55 0.61 0.28 0.11 0.10 0.42 0.49 0.47 0.48 0.06 0.52 0.22 0.98 0.25 0.56 0.84 0.72 0.37 0.15 0.95 0.57 0.93 0.87 0.07 0.41 0.43 0.92 0.85 0.92 0.07 0.23 0.86 0.90 0.10 0.91 0.62 0.18 0.16 0.55 0.70 0.04 0.93 0.40 0.96 0.67 0.80 0.98 0.87 0.71 ]
[0.31 0.45 0.08 0.21 0.36 0.86 0.54 0.77 0.86 0.11 0.37 0.23 0.81 0.13 0.32 0.44 0.72 0.26 0.42 0.10 0.06 0.64 0.15 0.38 0.74 1.00 0.84 0.99 0.93 0.67 0.34 0.64 0.75 0.20 0.08 0.35 0.12 0.19 0.27 0.97 0.51 0.07 0.00 0.89 0.90 0.27 0.26 0.45 0.14 0.21 0.85 0.60 0.49 0.98 0.76 0.38 0.70 0.24 0.78 0.98 0.93 0.92 0.53 0.42 0.09 0.45 0.33 0.75 0.26 0.44 0.34 0.17 0.34 0.63 0.95 0.07 0.43 0.45 0.97 0.96 0.49 0.85 0.06 ]
[0.28 0.99 0.73 0.23 0.56 0.03 0.95 0.44 0.45 0.86 0.55 0.18 0.86 0.49 0.35 0.56 0.42 0.86 0.65 0.84 0.70 0.08 0.12 0.93 0.74 0.84 1.00 0.70 0.15 0.04 0.11 0.19 0.60 0.00 0.79 0.38 0.04 0.43 0.74 0.17 0.49 0.61 0.76 0.65 0.95 0.28 0.16 0.97 0.21 0.07 0.10 0.23 0.69 0.80 0.40 0.87 0.98 0.41 0.42 0.92 0.33 0.05 0.73 0.85 0.66 0.56 0.18 0.85 0.38 0.24 0.12 0.40 0.58 0.54 0.70 0.29 0.66 0.68 0.53 0.73 0.56 0.95 0.37 ]
[0.85 0.54 0.01 0.64 0.95 0.60 0.63 0.78 0.82 0.83 0.25 0.06 0.99 0.49 0.04 0.53 0.36 0.44 0.31 0.63 0.65 0.67 0.62 0.45 0.27 0.99 0.70 1.00 0.26 0.19 0.90 0.37 0.60 0.43 0.86 0.82 0.38 0.15 0.88 0.78 0.45 0.32 0.12 0.22 0.79 0.31 0.10 0.17 0.94 0.42 0.02 0.65 0.56 0.93 0.60 0.74 0.75 0.32 0.98 0.00 0.65 0.94 0.60 0.36 0.90 0.30 0.39 0.32 0.50 0.27 0.99 0.18 0.09 0.25 0.65 0.29 0.05 0.07 0.19 0.39 0.15 0.59 0.28 ]
[0.17 0.54 0.08 0.08 0.16 0.48 0.33 0.56 0.47 0.61 0.70 0.24 0.96 0.83 0.10 0.37 0.45 0.56 0.33 0.15 0.74 0.12 0.51 0.65 0.93 0.93 0.15 0.26 1.00 0.85 0.51 0.35 0.93 0.82 0.66 0.04 0.15 0.40 0.43 0.22 0.38 0.30 0.87 0.70 0.14 0.85 0.64 0.26 0.88 0.26 0.07 0.49 0.38 0.64 0.33 0.76 0.28 0.47 0.46 0.89 0.29 0.13 0.84 0.11 0.80 0.73 0.61 0.02 0.04 0.73 0.67 0.38 0.94 0.71 0.43 0.40 0.93 0.79 0.14 0.48 0.24 0.32 0.68 ]
[0.45 0.59 0.19 0.04 0.91 0.53 0.77 0.52 0.85 0.63 0.27 0.02 0.77 0.61 0.20 0.17 0.04 0.46 0.13 0.73 0.51 0.72 0.22 0.53 0.04 0.67 0.04 0.19 0.85 1.00 0.08 0.25 0.51 0.28 0.75 0.39 0.43 0.81 0.05 0.34 0.22 0.40 0.19 0.19 0.55 0.81 0.93 0.98 0.53 0.68 0.38 0.73 0.57 0.71 0.02 0.33 0.48 0.91 0.93 0.51 0.51 0.88 0.34 0.39 0.60 0.99 0.05 0.25 0.04 0.10 0.29 0.94 0.82 0.50 0.53 0.63 0.64 0.35 0.52 0.70 0.30 0.21 0.54 ]
[0.91 0.27 0.48 0.99 0.36 0.68 0.70 0.18 0.16 0.87 0.10 0.23 0.82 0.93 0.19 0.74 0.38 0.14 0.77 0.97 0.71 0.22 0.59 0.48 0.15 0.34 0.11 0.90 0.51 0.08 1.00 0.38 0.58 0.56 0.20 0.82 0.61 0.67 0.06 0.96 0.76 0.17 0.80 0.30 0.75 0.06 0.35 0.88 0.59 0.21 0.58 0.33 0.02 0.13 0.12 0.75 0.94 0.49 0.55 0.68 0.79 0.34 0.82 0.65 0.32 0.59 0.99 0.09 0.61 0.38 0.61 0.71 0.62 0.82 0.50 0.75 0.51 0.05 0.79 0.11 0.47 0.51 0.57 ]
[0.24 0.25 0.11 0.71 0.10 0.31 0.83 0.03 0.73 0.31 0.51 0.25 0.33 0.74 0.80 0.47 0.69 0.61 0.89 0.15 0.72 0.86 0.94 0.09 0.83 0.64 0.19 0.37 0.35 0.25 0.38 1.00 0.78 0.04 0.54 0.56 0.78 0.74 0.41 0.24 0.99 0.08 0.16 0.49 0.25 0.48 0.38 0.49 0.05 0.74 0.40 0.71 0.27 0.23 0.48 0.13 0.52 0.58 0.85 0.00 0.28 0.05 0.43 0.43 0.58 0.95 0.84 0.05 0.92 0.75 0.15 0.89 0.53 0.03 0.03 0.76 0.96 0.45 0.76 0.34 0.52 0.03 0.76 ]
[0.48 0.88 0.70 0.82 0.82 0.78 0.50 0.21 0.73 0.02 0.01 0.16 0.24 0.60 0.77 0.51 0.91 0.02 0.32 0.13 0.72 0.42 0.67 0.02 0.47 0.75 0.60 0.60 0.93 0.51 0.58 0.78 1.00 0.14 0.86 0.35 0.61 0.85 0.25 0.42 0.29 0.24 0.48 0.65 0.18 0.14 0.11 0.72 0.62 0.03 0.81 0.51 0.87 0.50 0.90 0.58 0.78 0.53 0.06 0.90 0.49 0.17 0.56 0.94 0.23 0.27 0.35 0.80 0.43 0.33 0.23 0.39 0.34 0.19 0.66 0.69 0.60 0.00 0.32 0.20 0.61 0.84 0.42 ]
[0.78 0.16 0.34 0.23 0.26 0.44 0.63 0.56 0.13 0.89 0.04 0.19 0.84 0.43 0.58 0.54 0.72 0.13 0.05 0.65 0.20 0.13 0.30 0.82 0.49 0.20 0.00 0.43 0.82 0.28 0.56 0.04 0.14 1.00 0.26 0.08 0.46 0.25 0.05 0.75 0.53 0.67 0.39 0.06 0.63 0.96 0.58 0.91 0.98 0.84 0.90 0.14 0.94 0.01 0.41 0.48 0.21 0.75 0.45 0.42 0.89 0.34 0.99 0.71 0.33 0.56 0.52 0.01 0.67 0.67 0.46 0.42 0.94 0.97 0.38 0.33 0.54 0.71 0.16 0.33 0.79 0.40 0.48 ]
[0.32 0.34 0.68 0.60 0.80 0.81 0.92 0.10 0.28 0.01 0.25 0.62 0.05 0.44 0.93 0.09 0.09 0.94 0.10 0.74 0.31 0.84 0.23 0.34 0.55 0.08 0.79 0.86 0.66 0.75 0.20 0.54 0.86 0.26 1.00 0.02 0.69 0.90 0.41 0.42 0.83 0.48 0.25 0.78 0.10 0.04 0.45 0.59 0.63 0.46 0.22 0.60 0.63 0.78 0.53 0.52 0.75 0.40 0.54 0.59 0.12 0.14 0.41 0.17 0.30 0.84 0.24 0.39 0.45 0.43 0.54 0.13 0.81 0.50 0.02 0.36 0.46 0.86 0.83 0.10 0.91 0.48 0.25 ]
[0.62 0.87 0.16 0.71 0.97 0.75 0.58 0.63 0.69 0.76 0.01 0.74 0.59 0.68 0.17 0.02 0.93 0.02 0.06 0.37 0.52 0.24 0.07 0.77 0.61 0.35 0.38 0.82 0.04 0.39 0.82 0.56 0.35 0.08 0.02 1.00 0.63 0.79 0.91 0.83 0.43 0.17 0.70 0.01 0.81 0.11 0.58 0.78 0.08 0.29 0.36 0.95 0.61 0.52 0.18 0.51 0.85 0.89 0.43 0.43 0.79 0.78 0.97 0.55 0.53 0.89 0.68 0.79 0.64 0.89 0.04 0.06 0.90 0.42 0.72 0.71 0.18 0.95 0.14 0.81 0.66 0.48 0.19 ]
[0.20 0.59 0.81 0.66 0.63 0.44 0.97 0.29 0.10 0.96 0.72 0.60 0.08 0.89 1.00 0.12 0.87 0.13 0.46 0.69 0.39 0.22 0.44 0.68 0.28 0.12 0.04 0.38 0.15 0.43 0.61 0.78 0.61 0.46 0.69 0.63 1.00 0.74 0.65 0.57 0.47 0.34 0.73 0.59 0.18 0.60 0.91 0.33 0.80 0.17 0.90 0.70 0.95 0.87 0.47 0.56 0.51 0.02 0.12 0.36 0.40 0.85 0.76 0.04 0.44 0.79 0.98 0.65 0.24 0.71 0.95 0.41 0.29 0.08 0.47 0.57 0.05 0.24 0.72 0.18 0.05 0.89 0.40 ]
[0.20 0.75 0.61 0.07 0.84 0.39 0.95 0.87 0.15 0.88 0.49 0.46 0.37 0.20 0.73 0.64 0.17 0.28 0.19 0.69 0.84 0.88 0.70 0.33 0.11 0.19 0.43 0.15 0.40 0.81 0.67 0.74 0.85 0.25 0.90 0.79 0.74 1.00 0.91 0.42 0.51 0.45 0.81 0.79 0.87 0.65 0.14 0.79 0.41 0.64 0.22 0.83 0.84 0.07 0.78 0.54 0.64 0.62 0.46 0.46 0.59 0.43 0.08 0.17 0.10 0.28 0.75 0.76 0.04 0.31 0.04 0.20 0.27 0.96 0.81 0.12 0.14 0.48 0.60 0.77 0.44 0.11 0.35 ]
[0.13 0.12 0.50 0.90 0.12 1.00 0.55 0.94 0.93 0.37 0.74 0.95 0.11 0.41 0.41 0.63 0.48 0.32 0.14 0.49 0.19 0.20 0.29 0.43 0.10 0.27 0.74 0.88 0.43 0.05 0.06 0.41 0.25 0.05 0.41 0.91 0.65 0.91 1.00 0.18 0.18 0.41 0.81 0.35 0.87 0.42 0.46 0.73 0.99 0.57 0.82 0.44 0.11 0.64 0.47 0.58 0.84 0.59 0.16 0.63 0.62 0.71 0.94 0.40 0.02 0.81 0.12 0.49 0.30 0.40 0.79 0.78 0.24 0.42 0.55 0.22 0.03 0.91 0.06 0.29 0.02 0.33 0.46 ]
[0.48 0.32 0.06 0.54 0.49 0.25 0.86 0.52 0.92 0.28 0.99 0.32 0.14 0.75 0.12 0.29 0.07 0.44 0.18 0.91 0.98 0.62 0.49 0.78 0.42 0.97 0.17 0.78 0.22 0.34 0.96 0.24 0.42 0.75 0.42 0.83 0.57 0.42 0.18 1.00 0.47 0.15 0.16 0.77 0.39 0.91 0.61 0.79 0.02 0.46 0.78 0.67 0.51 0.47 0.14 0.88 0.35 0.92 0.17 0.28 0.23 0.11 0.49 0.27 0.01 0.85 0.46 0.90 0.86 0.83 0.91 0.30 0.52 0.04 0.95 0.80 0.75 0.26 0.66 0.73 0.03 0.11 0.27 ]
[0.02 0.58 0.12 0.53 0.29 0.21 0.34 0.83 0.10 0.21 0.81 0.02 0.69 0.33 0.53 0.84 0.42 0.15 0.92 0.45 0.68 0.56 0.73 0.64 0.49 0.51 0.49 0.45 0.38 0.22 0.76 0.99 0.29 0.53 0.83 0.43 0.47 0.51 0.18 0.47 1.00 1.00 0.60 0.54 0.48 0.18 0.64 0.63 0.99 0.10 0.10 0.44 0.14 0.17 0.29 0.37 0.24 0.75 0.84 0.60 0.87 0.13 0.36 0.55 0.86 0.95 0.30 0.19 0.02 0.94 0.63 0.96 0.69 0.69 0.12 0.10 0.23 0.36 0.85 0.46 0.75 0.32 0.29 ]
