[0.38 0.17 0.98 0.97 0.18 0.20 0.39 0.54 0.55 0.89 1.00 0.77 0.87 0.56 0.22 0.71 0.25 0.90 0.01 0.86 0.35 0.00 0.15 0.55 0.16 0.91 0.89 0.42 0.91 0.04 0.41 0.38 0.81 0.43 0.69 0.89 0.96 0.94 0.84 0.09 0.04 0.98 0.60 0.97 0.46 0.32 0.75 0.26 0.65 0.92 0.26 0.24 0.91 0.17 0.38 0.16 0.48 0.22 0.99 0.94 0.47 0.52 0.51 0.48 0.38 0.44 0.23 0.55 0.75 0.69 0.16 0.79 0.21 0.52 0.74 0.50 0.26 0.80 ]
[0.75 0.19 0.03 0.37 0.24 0.03 0.24 0.92 0.19 0.01 0.77 1.00 0.03 0.04 0.33 0.95 0.39 0.40 0.21 0.38 0.56 0.05 0.22 0.05 0.87 0.83 0.18 0.73 0.49 0.12 0.89 0.06 0.19 0.68 0.55 0.38 0.23 0.63 0.10 0.64 0.54 0.79 0.42 0.84 0.03 0.47 0.04 0.44 0.97 0.45 0.06 0.44 0.16 0.77 0.35 0.42 0.03 0.37 0.95 0.01 0.45 0.81 0.89 0.76 0.62 0.67 0.27 0.44 0.94 0.34 0.09 0.19 0.87 0.47 0.40 0.77 0.73 0.62 ]
[0.16 0.78 0.83 0.47 0.56 0.37 0.93 0.54 0.26 0.47 0.87 0.03 1.00 0.48 0.12 0.59 0.91 0.21 0.19 0.89 0.45 0.27 0.88 0.31 0.72 0.01 0.13 0.97 0.38 0.37 0.85 0.02 0.35 0.06 0.39 0.17 0.61 0.44 0.38 0.92 0.34 0.80 0.04 0.25 0.92 0.30 0.43 0.08 0.41 0.01 0.61 0.96 0.07 0.60 0.18 0.46 0.49 0.69 0.36 0.44 0.55 0.80 0.25 0.48 0.02 0.46 0.55 0.26 0.38 0.30 0.72 0.41 0.10 0.95 0.43 0.87 0.47 0.87 ]
[0.13 0.99 0.30 0.62 0.32 0.55 0.12 1.00 0.69 0.78 0.56 0.04 0.48 1.00 0.53 0.96 0.92 0.45 0.73 0.63 0.18 0.57 0.97 0.88 0.53 0.27 0.49 0.87 0.75 0.71 0.60 0.96 0.17 0.47 0.38 0.46 0.50 0.49 0.80 0.23 0.80 0.20 0.63 0.02 0.30 0.21 0.35 0.71 0.09 0.64 0.53 0.99 0.89 0.92 0.82 0.71 0.45 0.70 0.79 0.91 0.15 0.84 0.21 0.70 0.76 0.25 0.84 0.02 0.95 0.61 0.27 0.18 0.82 0.39 0.06 0.09 0.69 0.34 ]
[0.16 0.26 0.53 0.05 0.59 0.31 0.98 0.62 0.49 0.99 0.22 0.33 0.12 0.53 1.00 0.57 0.97 0.61 0.90 0.64 0.07 0.04 0.77 0.77 0.28 0.80 0.60 0.28 0.55 0.84 0.12 0.77 0.11 0.64 0.37 0.28 0.80 0.24 0.94 0.98 0.63 1.00 0.62 0.86 0.85 0.51 0.61 0.03 0.14 0.44 0.30 0.00 0.10 0.37 0.74 0.07 0.35 0.96 0.46 0.19 0.79 0.83 0.73 0.11 0.95 0.13 0.53 0.05 0.69 0.76 0.98 0.47 0.77 0.09 0.20 0.86 0.83 0.17 ]
[0.61 0.51 0.60 0.35 0.62 0.99 0.03 0.31 0.72 0.68 0.71 0.95 0.59 0.96 0.57 1.00 0.54 0.36 0.18 0.61 0.39 0.42 0.93 0.70 0.51 0.68 0.23 0.09 0.79 0.47 0.19 0.15 0.39 0.57 0.38 0.54 0.25 0.05 0.98 0.93 0.79 0.90 0.86 0.03 0.59 0.15 0.97 0.04 0.93 0.59 0.59 0.73 0.40 0.13 0.38 0.09 0.55 0.03 0.62 0.41 0.37 0.71 0.37 0.16 0.63 0.26 0.71 0.82 0.75 0.09 0.10 0.20 0.99 0.30 0.78 0.44 0.09 0.13 ]
[0.55 0.51 0.81 0.09 0.73 0.92 0.75 0.20 0.98 0.38 0.25 0.39 0.91 0.92 0.97 0.54 1.00 0.28 0.33 1.00 0.08 0.07 0.90 0.94 0.17 0.40 0.64 0.90 0.05 0.90 0.47 0.73 0.49 0.84 0.50 0.43 0.93 0.46 0.51 0.31 0.36 0.89 0.69 0.90 0.32 0.32 0.26 0.36 0.57 0.26 0.87 0.90 0.31 0.14 0.19 0.74 0.67 0.77 1.00 0.54 0.05 0.77 0.11 0.98 0.04 0.38 0.80 0.02 0.63 0.09 0.60 0.60 0.46 0.20 0.49 0.32 0.96 0.94 ]
[0.64 0.15 0.90 0.08 0.26 0.06 0.35 0.31 0.41 0.47 0.90 0.40 0.21 0.45 0.61 0.36 0.28 1.00 0.44 0.38 0.18 0.08 0.45 0.55 0.49 0.78 0.60 0.62 0.63 0.59 0.82 0.46 0.39 0.46 0.76 0.14 0.90 0.93 0.14 0.22 0.67 0.77 0.30 0.05 0.36 0.19 0.34 0.81 0.98 0.91 0.30 0.52 0.19 0.70 0.24 0.97 0.06 0.10 0.08 0.06 0.02 0.03 0.33 0.74 0.33 0.71 0.29 0.18 0.68 0.93 0.29 0.04 0.08 0.11 0.52 0.70 0.30 0.15 ]
[0.40 0.35 0.74 0.84 0.65 0.90 0.17 0.10 0.16 0.70 0.01 0.21 0.19 0.73 0.90 0.18 0.33 0.44 1.00 0.65 0.33 0.12 0.20 0.13 0.52 0.19 0.12 0.82 0.34 0.06 0.27 0.03 0.85 0.25 0.90 0.94 0.48 0.03 0.64 0.33 0.65 0.27 0.84 0.99 0.96 0.69 0.26 0.23 0.67 0.16 0.91 0.02 0.04 0.89 0.99 0.57 0.03 0.56 0.30 0.69 0.00 0.90 0.61 0.22 0.49 0.96 1.00 0.69 0.02 0.44 0.19 0.62 0.02 0.61 0.08 0.38 0.65 0.94 ]
[0.47 0.60 0.84 0.63 0.64 0.17 0.82 0.69 0.70 0.79 0.86 0.38 0.89 0.63 0.64 0.61 1.00 0.38 0.65 1.00 0.35 0.08 0.03 0.31 0.58 0.21 0.81 0.20 0.07 0.95 0.58 0.06 0.60 0.03 0.25 0.36 0.93 0.82 0.48 0.26 0.13 0.76 0.75 0.47 0.02 0.89 0.92 0.35 0.56 0.53 0.36 0.56 0.60 0.47 0.06 0.40 0.24 0.08 0.00 0.42 0.26 0.66 0.37 0.84 0.83 0.90 0.19 0.28 0.31 0.46 0.94 0.69 0.41 0.07 0.72 0.42 0.23 0.60 ]
[0.43 0.14 0.89 0.61 0.67 0.22 0.93 0.03 0.31 0.28 0.35 0.56 0.45 0.18 0.07 0.39 0.08 0.18 0.33 0.35 1.00 0.93 0.03 0.76 0.38 0.27 0.34 0.92 0.64 0.28 0.26 0.20 0.19 0.30 0.59 0.38 0.56 0.50 0.69 0.51 0.06 0.54 0.55 0.07 0.98 0.12 0.01 0.36 0.29 0.15 0.32 0.48 0.43 0.38 0.20 0.74 0.45 0.68 0.63 0.25 0.74 0.25 0.35 0.10 0.74 0.11 0.29 0.92 0.82 0.17 0.38 0.68 0.14 0.09 0.00 0.07 0.03 0.30 ]
[0.51 0.22 1.00 0.12 0.56 0.83 0.67 0.87 0.65 0.77 0.00 0.05 0.27 0.57 0.04 0.42 0.07 0.08 0.12 0.08 0.93 1.00 0.89 0.28 0.36 0.03 0.72 0.77 0.79 0.22 0.61 0.90 0.86 0.03 0.74 0.14 0.17 0.07 0.60 0.82 0.05 0.26 0.92 0.37 0.80 0.47 0.01 0.18 0.75 0.20 0.31 0.95 0.63 0.16 0.58 0.17 0.17 0.40 0.16 0.08 0.16 0.87 0.68 0.88 0.17 0.00 0.10 0.58 0.11 0.01 0.97 0.99 0.26 0.22 0.37 0.28 0.26 0.56 ]
[0.55 0.43 0.00 0.82 0.28 0.85 0.30 0.58 0.94 0.65 0.15 0.22 0.88 0.97 0.77 0.93 0.90 0.45 0.20 0.03 0.03 0.89 1.00 0.65 0.49 0.96 0.96 0.36 0.95 0.29 0.51 0.81 0.63 0.28 0.51 0.10 0.40 0.34 0.27 0.01 0.62 0.70 0.34 0.35 0.51 0.06 0.73 0.85 0.51 0.97 0.42 0.02 0.78 0.91 0.27 0.14 0.36 0.68 0.08 0.73 0.14 0.20 0.44 0.92 0.47 0.14 0.69 0.02 0.92 0.98 0.94 0.49 0.68 0.71 0.21 0.68 0.96 0.44 ]
[0.50 0.56 0.05 0.79 0.56 0.47 0.70 0.10 0.94 0.06 0.55 0.05 0.31 0.88 0.77 0.70 0.94 0.55 0.13 0.31 0.76 0.28 0.65 1.00 0.80 0.87 0.10 0.17 0.03 0.39 0.71 0.89 0.51 0.46 0.13 0.64 0.73 0.74 0.01 0.56 0.96 0.65 0.70 0.30 0.60 0.42 0.58 0.63 0.63 0.88 0.57 0.36 0.10 0.15 0.63 0.64 0.87 0.67 0.22 0.65 0.10 0.70 0.31 0.09 0.69 0.19 0.80 0.61 0.88 0.96 0.27 0.88 0.25 0.08 0.64 0.55 0.29 0.73 ]
[0.37 0.47 0.29 0.22 0.41 0.97 0.70 0.48 0.50 0.48 0.16 0.87 0.72 0.53 0.28 0.51 0.17 0.49 0.52 0.58 0.38 0.36 0.49 0.80 1.00 0.19 0.53 0.87 0.90 0.04 0.25 0.48 0.95 0.27 0.52 0.54 0.57 0.29 0.19 0.31 0.67 0.06 0.45 0.03 0.83 0.79 0.65 0.97 0.66 0.90 0.54 0.16 0.83 0.96 0.84 0.29 0.27 0.77 0.30 0.55 0.41 0.60 0.04 0.09 0.86 0.76 0.48 0.42 0.68 0.17 0.20 0.47 0.95 0.65 0.53 0.62 0.93 0.22 ]
[0.20 0.02 0.90 0.72 0.78 0.71 0.61 0.98 0.28 0.40 0.91 0.83 0.01 0.27 0.80 0.68 0.40 0.78 0.19 0.21 0.27 0.03 0.96 0.87 0.19 1.00 0.85 0.05 0.53 0.05 0.63 0.58 0.11 0.79 0.95 0.01 0.66 0.47 0.02 0.02 0.40 0.16 0.80 0.42 0.83 0.49 0.08 0.84 0.65 0.26 0.46 0.38 0.10 0.41 0.14 0.65 0.29 0.94 0.67 0.30 0.80 0.74 0.26 0.04 0.04 0.47 0.67 0.92 0.90 0.12 0.87 0.85 0.72 0.03 0.79 0.53 0.40 0.04 ]
[0.56 0.36 0.26 0.72 0.79 0.28 0.03 0.80 0.45 0.45 0.89 0.18 0.13 0.49 0.60 0.23 0.64 0.60 0.12 0.81 0.34 0.72 0.96 0.10 0.53 0.85 1.00 0.45 0.31 0.67 0.33 0.59 0.00 0.45 0.40 0.17 0.83 0.81 0.36 0.75 0.80 0.16 0.89 0.08 0.22 0.07 0.88 0.06 0.87 0.68 0.99 0.21 0.29 0.12 0.41 0.33 0.38 0.28 0.27 0.73 0.05 0.81 0.18 0.78 0.57 0.82 0.08 0.28 0.85 0.58 0.91 0.36 0.92 0.11 0.80 0.08 0.29 0.91 ]
[0.74 0.92 0.95 0.03 0.85 0.91 0.99 0.55 0.33 0.94 0.42 0.73 0.97 0.87 0.28 0.09 0.90 0.62 0.82 0.20 0.92 0.77 0.36 0.17 0.87 0.05 0.45 1.00 0.69 0.96 0.17 0.24 0.95 0.16 0.18 0.06 0.52 0.09 0.19 0.99 0.68 0.86 0.90 0.71 0.36 0.86 0.68 0.23 0.87 0.09 0.75 0.58 0.13 0.41 0.64 0.23 0.43 0.31 0.25 0.10 0.68 0.18 0.09 0.60 0.20 0.66 0.74 0.46 0.43 0.07 0.80 0.03 0.43 0.52 0.45 0.69 0.79 0.70 ]
[0.61 0.62 0.01 0.88 0.26 0.75 0.89 0.84 0.19 0.68 0.91 0.49 0.38 0.75 0.55 0.79 0.05 0.63 0.34 0.07 0.64 0.79 0.95 0.03 0.90 0.53 0.31 0.69 1.00 0.73 0.81 0.60 0.53 0.41 0.57 0.31 0.29 0.69 0.81 0.20 0.01 0.90 0.93 0.45 0.17 0.50 0.87 0.11 0.18 0.41 0.75 0.33 0.31 0.34 0.42 0.16 0.41 0.75 0.78 0.62 0.82 0.90 0.97 0.22 0.05 0.56 0.80 0.55 0.28 0.38 0.86 0.61 0.70 0.87 0.46 0.91 0.03 0.12 ]
[0.78 0.06 0.79 0.32 0.91 0.56 0.14 0.65 0.43 0.85 0.04 0.12 0.37 0.71 0.84 0.47 0.90 0.59 0.06 0.95 0.28 0.22 0.29 0.39 0.04 0.05 0.67 0.96 0.73 1.00 0.35 0.25 0.39 0.60 0.63 0.76 0.16 0.87 1.00 0.21 0.08 0.66 0.05 0.10 0.40 0.44 0.97 0.96 0.37 0.62 0.82 0.84 0.62 0.87 0.84 0.37 0.04 0.21 0.60 0.47 0.27 0.24 0.68 0.81 0.73 0.42 1.00 0.98 0.11 0.05 0.13 0.76 0.62 0.29 0.27 0.86 0.84 0.24 ]
[0.88 0.11 0.56 0.62 0.40 0.50 0.82 0.17 0.44 0.46 0.41 0.89 0.85 0.60 0.12 0.19 0.47 0.82 0.27 0.58 0.26 0.61 0.51 0.71 0.25 0.63 0.33 0.17 0.81 0.35 1.00 0.46 0.45 0.24 0.84 0.42 0.98 0.55 0.76 0.92 0.04 0.74 0.03 0.54 0.45 0.22 0.23 0.34 0.46 0.61 0.63 0.87 0.24 0.74 0.62 0.86 0.75 0.49 0.58 0.11 0.84 0.58 0.23 0.54 0.46 0.35 0.04 0.32 0.06 0.40 0.74 0.40 0.19 0.95 0.60 0.56 0.55 0.24 ]
[0.86 0.92 0.14 0.21 0.66 0.67 0.20 0.60 0.62 0.36 0.38 0.06 0.02 0.96 0.77 0.15 0.73 0.46 0.03 0.06 0.20 0.90 0.81 0.89 0.48 0.58 0.59 0.24 0.60 0.25 0.46 1.00 0.29 0.36 0.05 0.44 0.21 0.42 0.46 0.59 0.74 0.03 0.57 0.91 0.54 0.13 0.34 0.11 0.16 0.88 0.21 0.79 0.91 0.12 1.00 0.17 0.83 0.61 0.38 0.80 0.99 0.41 0.56 0.75 0.89 0.34 0.42 0.94 0.46 0.18 0.08 0.41 0.44 0.44 0.55 0.87 0.04 0.06 ]
[0.83 0.74 0.45 0.46 0.92 0.20 0.21 0.30 0.95 0.79 0.81 0.19 0.35 0.17 0.11 0.39 0.49 0.39 0.85 0.60 0.19 0.86 0.63 0.51 0.95 0.11 0.00 0.95 0.53 0.39 0.45 0.29 1.00 0.06 0.15 0.07 0.61 0.81 0.21 0.25 0.19 0.05 0.55 0.59 0.15 0.24 0.29 0.19 0.05 0.03 0.28 0.34 0.68 0.15 0.71 0.39 0.91 0.71 0.41 0.42 0.31 0.48 0.79 0.52 0.28 0.58 0.84 0.84 0.65 0.54 0.39 0.57 0.39 0.85 0.25 0.44 0.95 0.38 ]
[0.96 0.35 0.67 0.76 0.31 0.88 0.11 0.37 0.42 0.14 0.43 0.68 0.06 0.47 0.64 0.57 0.84 0.46 0.25 0.03 0.30 0.03 0.28 0.46 0.27 0.79 0.45 0.16 0.41 0.60 0.24 0.36 0.06 1.00 0.81 0.97 0.69 0.92 0.83 0.77 0.70 0.86 0.07 0.54 0.51 0.01 0.07 0.87 0.95 0.24 0.04 0.33 0.01 0.70 0.44 0.07 0.13 0.19 0.93 0.00 0.61 0.94 0.09 0.54 0.56 0.97 0.41 0.18 0.10 0.64 0.45 0.20 0.98 0.20 0.84 0.54 0.47 0.74 ]
[0.61 0.06 0.82 0.22 0.83 0.07 0.81 0.05 0.41 0.18 0.69 0.55 0.39 0.38 0.37 0.38 0.50 0.76 0.90 0.25 0.59 0.74 0.51 0.13 0.52 0.95 0.40 0.18 0.57 0.63 0.84 0.05 0.15 0.81 1.00 0.62 0.45 0.25 0.11 0.58 0.75 0.24 0.95 0.85 0.29 0.20 0.63 0.90 0.57 0.09 0.53 0.14 0.02 0.22 0.20 0.18 0.66 0.19 0.87 0.10 0.18 0.76 0.19 0.26 0.04 0.92 0.58 0.76 0.17 0.20 0.13 0.06 0.69 0.80 0.65 0.56 0.61 0.11 ]
[0.17 0.50 0.04 0.27 0.97 0.80 0.65 0.43 0.95 0.66 0.89 0.38 0.17 0.46 0.28 0.54 0.43 0.14 0.94 0.36 0.38 0.14 0.10 0.64 0.54 0.01 0.17 0.06 0.31 0.76 0.42 0.44 0.07 0.97 0.62 1.00 0.89 0.63 0.71 0.52 0.74 0.13 0.45 0.17 0.63 0.35 0.69 0.09 0.24 0.89 0.85 0.35 0.42 0.33 0.93 0.97 0.84 0.56 0.04 0.08 0.38 0.63 0.04 0.57 0.05 0.13 0.49 0.18 0.97 0.07 0.66 0.74 0.37 0.68 0.39 0.01 0.85 0.74 ]
[0.40 0.67 0.34 0.93 0.52 0.34 0.90 0.40 0.10 0.39 0.96 0.23 0.61 0.50 0.80 0.25 0.93 0.90 0.48 0.93 0.56 0.17 0.40 0.73 0.57 0.66 0.83 0.52 0.29 0.16 0.98 0.21 0.61 0.69 0.45 0.89 1.00 0.51 0.97 0.37 0.37 0.03 0.60 0.81 0.50 0.87 0.00 0.83 0.73 0.49 0.35 0.17 0.65 0.23 0.02 0.37 0.94 0.82 0.44 0.70 0.02 0.21 0.70 0.82 0.56 0.17 0.98 0.32 0.09 0.93 0.92 0.14 0.79 0.28 0.61 0.27 0.93 0.58 ]
[0.36 0.89 0.03 0.37 0.73 0.07 0.01 0.60 0.44 0.88 0.94 0.63 0.44 0.49 0.24 0.05 0.46 0.93 0.03 0.82 0.50 0.07 0.34 0.74 0.29 0.47 0.81 0.09 0.69 0.87 0.55 0.42 0.81 0.92 0.25 0.63 0.51 1.00 0.76 0.45 0.27 0.30 0.69 0.55 0.10 0.19 0.22 0.85 0.05 0.91 0.53 0.80 0.69 0.44 0.82 0.94 0.84 0.59 0.24 0.18 0.84 0.05 0.46 0.99 0.28 0.66 0.86 0.87 0.02 0.78 0.10 0.51 0.73 0.84 0.19 0.32 0.90 0.96 ]
[0.96 0.40 0.80 0.83 0.76 0.83 0.30 0.97 0.77 0.66 0.84 0.10 0.38 0.80 0.94 0.98 0.51 0.14 0.64 0.48 0.69 0.60 0.27 0.01 0.19 0.02 0.36 0.19 0.81 1.00 0.76 0.46 0.21 0.83 0.11 0.71 0.97 0.76 1.00 0.89 0.07 0.54 0.62 0.78 0.96 0.52 0.36 0.32 0.70 0.69 0.49 0.33 0.79 0.23 0.54 0.54 0.23 0.76 0.64 0.86 0.33 0.47 0.06 0.28 0.53 0.32 0.82 0.92 0.16 0.36 0.42 0.13 0.83 0.67 0.54 0.10 0.20 0.82 ]
[0.29 0.72 0.82 0.08 0.76 0.96 0.55 0.60 0.37 0.89 0.09 0.64 0.92 0.23 0.98 0.93 0.31 0.22 0.33 0.26 0.51 0.82 0.01 0.56 0.31 0.02 0.75 0.99 0.20 0.21 0.92 0.59 0.25 0.77 0.58 0.52 0.37 0.45 0.89 1.00 0.50 0.53 0.73 0.17 0.63 0.85 0.20 0.43 0.00 0.70 0.48 0.57 0.85 0.84 0.80 0.04 0.87 0.71 0.02 0.71 0.54 0.37 0.48 0.29 0.97 0.91 0.43 0.98 0.95 0.67 0.20 0.83 0.85 0.13 0.29 0.48 0.86 0.36 ]
[0.78 0.37 0.22 0.55 0.19 0.89 0.25 0.56 0.64 0.46 0.04 0.54 0.34 0.80 0.63 0.79 0.36 0.67 0.65 0.13 0.06 0.05 0.62 0.96 0.67 0.40 0.80 0.68 0.01 0.08 0.04 0.74 0.19 0.70 0.75 0.74 0.37 0.27 0.07 0.50 1.00 0.96 0.34 0.50 0.39 0.13 0.97 0.64 0.06 0.79 0.44 0.53 0.64 0.90 0.97 0.75 0.65 0.79 0.07 0.47 0.81 0.77 0.76 0.04 0.50 0.56 0.54 0.71 0.57 0.20 0.59 0.05 0.70 0.22 0.62 0.08 0.97 0.45 ]
[0.69 0.80 0.05 0.08 0.49 0.95 0.33 0.72 0.57 0.01 0.98 0.79 0.80 0.20 1.00 0.90 0.89 0.77 0.27 0.76 0.54 0.26 0.70 0.65 0.06 0.16 0.16 0.86 0.90 0.66 0.74 0.03 0.05 0.86 0.24 0.13 0.03 0.30 0.54 0.53 0.96 1.00 0.78 0.55 0.31 0.38 0.00 0.92 0.89 0.84 0.61 0.66 0.10 0.34 0.66 0.63 0.68 0.59 0.08 0.81 0.71 0.96 0.82 0.02 0.70 0.65 0.63 0.97 0.10 0.54 0.33 0.72 0.17 0.01 0.21 0.12 0.32 0.21 ]
[0.60 0.63 0.44 0.97 0.82 0.34 0.72 0.62 0.41 0.70 0.60 0.42 0.04 0.63 0.62 0.86 0.69 0.30 0.84 0.75 0.55 0.92 0.34 0.70 0.45 0.80 0.89 0.90 0.93 0.05 0.03 0.57 0.55 0.07 0.95 0.45 0.60 0.69 0.62 0.73 0.34 0.78 1.00 0.90 0.39 0.53 0.67 0.65 0.51 0.98 0.07 0.93 0.87 0.65 0.53 0.98 0.17 0.49 0.47 0.86 0.29 0.64 0.03 0.73 0.66 0.66 0.05 0.38 0.38 0.99 0.34 0.91 0.09 0.73 0.54 0.28 0.05 0.72 ]
