[0.40 0.88 0.97 0.22 0.57 0.08 0.20 0.95 0.30 0.65 0.61 0.53 1.00 0.64 0.17 0.29 0.52 0.69 0.66 0.11 0.92 0.95 0.46 0.48 0.49 0.66 0.80 0.49 0.09 0.30 0.32 0.41 0.22 0.04 0.43 0.70 0.32 0.62 0.00 0.86 0.68 0.60 0.11 0.84 0.92 0.01 0.22 0.18 0.74 0.59 0.35 0.64 0.32 0.59 0.47 0.69 0.16 0.18 0.19 0.32 0.92 0.62 0.18 0.64 0.25 0.57 0.92 0.98 0.78 0.77 0.07 0.68 0.59 0.27 0.29 0.72 0.98 0.24 0.96 0.66 0.83 0.82 0.30 0.89 0.92 ]
[0.38 0.01 0.27 0.15 0.44 0.86 0.76 0.32 0.56 0.34 0.90 0.12 0.64 1.00 0.25 0.95 0.39 0.65 0.94 0.89 0.44 0.31 0.47 0.25 0.41 0.71 0.43 0.17 0.43 0.97 0.11 0.43 0.66 0.63 0.72 0.50 0.35 0.64 0.04 0.33 0.97 0.72 0.07 0.35 0.74 0.57 0.94 0.94 0.04 0.22 0.65 0.71 0.89 0.29 0.39 0.15 0.16 0.62 0.27 0.24 0.83 0.92 0.98 0.36 0.44 0.82 0.08 0.83 0.68 0.61 0.51 0.30 0.09 0.15 0.50 0.77 0.34 0.52 0.67 0.21 0.42 0.34 0.36 0.86 0.26 ]
[0.20 0.52 0.97 0.41 0.30 0.40 0.31 0.20 0.51 0.25 0.75 0.53 0.17 0.25 1.00 0.21 0.91 0.13 0.12 0.95 0.51 0.82 0.96 0.64 0.95 0.09 0.25 0.61 0.13 0.08 0.50 0.17 0.62 0.21 0.41 0.99 0.68 0.19 0.86 0.66 0.66 0.52 0.40 0.37 0.20 0.85 0.19 0.23 0.61 0.91 0.80 0.43 0.96 0.43 0.06 0.48 0.03 0.66 0.08 0.02 0.45 0.17 0.61 0.69 0.30 0.64 0.49 0.60 0.27 0.71 0.63 0.50 0.66 0.47 0.82 0.23 0.91 0.36 0.47 0.50 0.62 0.16 0.64 0.50 0.22 ]
[0.51 0.68 0.77 0.28 0.38 0.80 0.61 0.14 0.51 0.19 0.68 0.99 0.29 0.95 0.21 1.00 0.48 0.81 0.89 0.38 0.27 0.98 0.81 0.71 0.81 0.95 0.92 0.29 0.20 0.48 0.50 0.26 0.63 0.98 0.97 0.67 0.20 0.30 0.52 0.94 0.06 0.89 0.02 0.73 0.33 0.12 1.00 0.25 0.40 0.44 0.50 0.96 0.94 0.63 0.81 0.63 0.26 0.57 0.03 0.04 0.03 0.17 0.93 0.83 0.34 0.82 0.43 0.05 0.92 0.47 0.76 0.60 0.98 0.32 0.67 0.56 0.87 0.10 0.73 0.79 0.56 0.08 0.14 0.03 0.01 ]
[0.88 0.35 0.74 0.19 0.76 0.37 0.99 0.58 0.06 0.93 0.79 0.29 0.52 0.39 0.91 0.48 1.00 0.81 0.96 0.03 0.28 0.26 0.22 0.99 0.44 0.86 0.78 0.67 0.14 0.01 0.68 0.19 0.09 0.84 0.42 0.02 0.27 0.93 0.31 0.25 0.16 0.60 0.04 0.81 0.30 0.37 0.62 0.40 0.93 0.46 0.19 0.35 0.05 0.43 0.10 0.31 0.71 0.41 0.51 0.73 0.26 0.45 0.83 0.70 0.35 0.89 0.61 0.42 0.58 0.65 0.12 0.58 0.59 0.67 0.92 0.90 0.12 0.54 0.56 0.21 0.11 0.41 0.20 0.26 0.46 ]
[0.78 0.62 0.54 0.33 0.00 0.24 0.99 0.42 0.33 0.66 0.05 0.70 0.69 0.65 0.13 0.81 0.81 1.00 0.37 0.26 0.16 0.50 0.51 0.24 0.96 0.92 0.52 0.20 0.47 0.60 0.83 0.60 0.70 0.20 0.37 0.24 0.20 0.31 0.80 0.05 0.22 0.03 0.24 0.96 0.16 0.75 0.48 0.02 0.54 0.25 0.23 0.60 0.32 0.28 0.61 0.31 0.10 0.38 0.26 0.07 0.96 0.38 0.32 0.61 0.68 0.73 0.66 0.64 0.11 0.85 0.60 0.03 0.02 0.31 0.78 0.15 0.24 0.72 0.54 0.72 0.43 0.52 0.73 0.94 0.52 ]
[0.48 0.32 0.86 0.23 0.22 0.94 0.54 0.87 0.09 0.12 0.67 0.17 0.66 0.94 0.12 0.89 0.96 0.37 1.00 0.74 0.06 0.01 0.89 0.72 0.16 0.26 0.72 0.38 0.36 0.74 0.08 0.93 0.17 0.23 0.97 0.42 0.81 0.72 0.30 0.45 0.85 0.31 0.24 0.14 0.41 0.24 0.68 0.28 0.10 0.09 0.95 0.84 0.35 0.59 0.08 0.79 0.20 0.77 0.86 0.51 0.61 0.60 0.38 0.31 0.43 0.76 0.34 0.05 0.70 0.05 0.76 0.92 0.30 0.43 0.99 0.06 0.71 0.39 0.70 0.28 0.16 0.85 0.95 0.53 0.02 ]
[0.18 0.21 0.45 0.27 0.83 0.90 0.96 0.33 0.45 0.92 0.72 0.97 0.11 0.89 0.95 0.38 0.03 0.26 0.74 1.00 0.99 0.19 0.53 0.10 0.81 0.95 0.52 0.04 0.61 0.29 0.11 0.60 0.30 0.95 0.07 0.90 0.29 0.96 0.17 0.40 0.27 0.04 0.99 0.94 0.85 0.25 0.15 0.35 0.57 0.53 0.17 0.98 0.35 0.59 0.73 0.25 0.72 0.60 0.19 0.31 0.86 0.55 0.67 0.04 0.04 0.68 0.07 0.44 0.53 0.97 0.28 0.13 0.40 0.72 0.50 0.10 0.33 0.18 0.87 0.76 0.24 0.89 0.90 0.37 0.32 ]
[0.02 0.76 0.45 0.90 0.67 0.45 0.74 0.78 0.68 0.30 0.22 0.64 0.92 0.44 0.51 0.27 0.28 0.16 0.06 0.99 1.00 0.60 0.18 0.37 0.20 0.18 0.54 0.93 0.21 0.77 0.42 0.36 1.00 0.20 0.87 0.61 0.99 0.74 0.95 0.85 0.27 0.17 0.71 0.67 0.11 0.40 0.55 0.51 0.37 0.66 0.17 0.13 0.45 0.16 0.46 0.45 0.61 0.28 0.11 0.37 0.28 0.07 0.84 0.01 0.92 0.72 0.93 0.31 0.37 0.77 0.44 0.31 0.50 0.71 0.84 0.96 0.43 0.10 0.99 0.08 0.78 0.28 0.36 0.34 0.11 ]
[0.35 0.91 0.36 0.11 0.77 0.58 0.01 0.76 0.96 0.89 0.14 0.83 0.95 0.31 0.82 0.98 0.26 0.50 0.01 0.19 0.60 1.00 0.86 0.21 0.14 0.15 0.02 1.00 0.65 0.99 0.50 0.34 0.79 0.51 0.68 0.49 0.31 0.19 0.58 0.21 0.43 0.20 0.71 0.47 0.86 0.55 0.12 0.75 0.20 0.79 0.33 0.08 0.55 0.78 0.13 0.15 0.93 0.84 0.66 0.03 0.90 0.13 0.35 0.47 0.10 0.23 0.29 0.15 0.29 0.56 0.73 0.26 0.65 0.47 0.51 0.40 0.88 0.80 0.13 0.82 0.85 0.02 0.02 0.20 0.05 ]
[0.58 0.31 0.12 0.11 0.69 0.59 0.66 0.06 0.46 0.90 0.63 0.91 0.46 0.47 0.96 0.81 0.22 0.51 0.89 0.53 0.18 0.86 1.00 0.79 0.11 0.21 0.67 0.90 0.47 0.67 0.33 0.92 0.15 0.59 0.98 0.52 0.52 0.24 0.58 0.96 0.85 0.69 0.37 0.71 0.69 0.99 0.00 0.74 0.85 0.38 0.17 0.49 0.18 0.16 0.34 0.47 0.81 0.78 0.87 0.82 0.82 0.22 0.46 0.30 0.70 0.54 0.40 0.18 0.42 0.91 0.64 0.55 0.45 0.01 0.53 0.45 0.94 0.36 0.97 0.99 0.37 0.60 0.25 0.24 0.70 ]
[0.44 0.32 0.08 0.32 0.59 0.14 0.56 0.83 0.68 0.95 0.87 0.63 0.48 0.25 0.64 0.71 0.99 0.24 0.72 0.10 0.37 0.21 0.79 1.00 0.10 0.34 0.41 0.25 0.59 0.60 0.94 0.77 0.50 0.60 0.70 0.32 0.66 0.13 0.63 0.55 0.12 0.76 0.58 0.96 0.32 0.89 0.06 0.30 0.55 0.14 0.62 0.62 0.68 0.67 0.99 0.20 0.41 0.58 0.78 0.09 0.94 0.65 0.21 0.77 0.12 0.66 0.19 0.62 0.99 0.39 0.87 0.72 0.44 0.63 0.68 0.44 0.15 0.35 0.17 0.18 0.27 0.31 0.64 0.98 0.18 ]
[0.93 0.68 0.30 0.82 0.59 0.59 0.20 0.23 0.25 0.07 0.12 0.15 0.49 0.41 0.95 0.81 0.44 0.96 0.16 0.81 0.20 0.14 0.11 0.10 1.00 0.88 0.78 0.49 0.33 0.51 0.85 0.89 0.02 0.67 0.22 0.34 0.07 0.28 0.87 0.27 0.96 0.59 0.17 0.39 0.16 0.58 0.49 0.50 0.52 0.37 0.20 0.63 0.17 0.13 0.03 0.14 0.96 0.53 0.08 0.08 0.80 0.59 0.58 0.77 0.80 0.80 0.85 0.42 0.07 0.41 0.91 0.89 0.38 0.04 0.33 0.54 0.66 0.29 0.88 0.37 0.91 0.81 0.07 0.89 0.55 ]
[0.66 0.88 0.42 0.45 0.98 0.93 0.18 0.65 0.59 0.89 0.15 0.88 0.66 0.71 0.09 0.95 0.86 0.92 0.26 0.95 0.18 0.15 0.21 0.34 0.88 1.00 0.40 0.96 0.38 0.86 0.97 0.82 0.88 0.41 0.86 0.39 0.21 0.23 0.39 0.98 0.22 0.14 0.70 0.56 0.52 0.97 0.46 0.83 0.73 0.74 0.94 0.56 0.51 0.08 0.57 0.94 0.03 0.64 0.40 0.83 0.44 0.82 0.55 0.11 0.51 0.40 0.50 0.70 0.12 0.54 0.39 0.64 0.45 0.61 0.00 0.62 0.37 0.94 0.29 0.17 0.57 0.08 0.96 0.60 0.17 ]
[0.20 0.29 0.62 0.72 0.57 0.94 0.63 0.67 0.02 0.98 0.49 0.16 0.80 0.43 0.25 0.92 0.78 0.52 0.72 0.52 0.54 0.02 0.67 0.41 0.78 0.40 1.00 0.14 0.42 0.19 0.92 0.02 0.04 0.13 0.04 0.52 0.60 0.77 0.14 0.24 0.17 0.16 0.75 0.69 0.16 0.35 0.02 0.64 0.42 0.99 0.54 0.54 0.51 0.34 0.81 0.90 0.06 0.39 0.68 0.94 0.63 0.57 0.84 0.75 0.90 0.72 0.91 0.45 0.69 0.41 0.95 0.59 0.89 0.20 0.01 0.03 0.74 0.57 0.36 0.27 0.73 0.67 0.87 0.68 0.89 ]
[0.90 0.05 0.02 0.14 0.83 0.84 0.90 0.98 0.38 0.67 0.82 0.07 0.49 0.17 0.61 0.29 0.67 0.20 0.38 0.04 0.93 1.00 0.90 0.25 0.49 0.96 0.14 1.00 0.03 0.96 0.91 0.75 0.93 0.64 0.08 0.92 0.52 0.23 0.11 0.92 0.37 0.26 0.15 0.98 0.64 0.87 0.86 0.17 0.17 0.38 0.04 0.06 0.92 0.16 0.33 0.72 0.01 0.90 0.04 0.74 0.01 0.08 0.25 0.81 0.78 0.82 0.27 0.41 0.16 0.39 0.51 0.06 0.92 0.10 0.34 0.61 0.82 0.82 0.94 0.55 0.46 0.50 0.74 0.82 0.32 ]
[0.49 0.73 0.54 0.64 0.87 0.65 0.99 0.72 0.91 0.44 0.71 0.23 0.09 0.43 0.13 0.20 0.14 0.47 0.36 0.61 0.21 0.65 0.47 0.59 0.33 0.38 0.42 0.03 1.00 0.82 0.98 0.26 0.76 1.00 0.86 0.59 0.89 0.54 0.95 0.32 0.29 0.58 0.59 0.25 0.18 0.15 0.60 0.36 0.67 0.01 0.40 0.06 0.11 0.26 0.48 0.19 0.39 0.62 0.08 0.15 0.72 0.84 0.59 0.00 0.20 0.70 0.79 0.15 0.31 0.20 0.44 0.52 0.96 0.24 0.04 0.89 0.61 0.49 0.90 0.11 1.00 0.73 0.03 0.13 0.40 ]
[0.41 0.82 0.08 0.76 0.50 0.01 0.05 0.94 0.05 0.52 0.20 0.86 0.30 0.97 0.08 0.48 0.01 0.60 0.74 0.29 0.77 0.99 0.67 0.60 0.51 0.86 0.19 0.96 0.82 1.00 0.48 0.21 0.88 0.83 0.57 0.28 0.71 0.06 0.01 0.98 0.85 0.97 0.59 0.44 0.70 0.82 0.35 0.79 0.37 0.52 0.18 0.47 0.31 0.35 0.91 0.95 0.67 0.13 0.04 0.50 0.53 0.55 0.21 0.22 0.51 0.64 0.99 0.62 0.82 0.86 0.83 0.38 0.33 0.68 0.61 0.41 0.05 0.71 0.32 0.60 0.86 0.55 0.30 0.50 0.21 ]
[0.78 0.41 0.15 0.80 0.31 0.41 0.47 0.37 0.91 0.73 0.63 0.47 0.32 0.11 0.50 0.50 0.68 0.83 0.08 0.11 0.42 0.50 0.33 0.94 0.85 0.97 0.92 0.91 0.98 0.48 1.00 0.28 0.55 0.41 0.85 0.77 0.06 0.12 0.33 0.04 0.14 0.83 0.53 0.85 0.64 0.05 0.06 0.38 0.23 0.51 0.69 0.17 0.98 0.09 0.31 0.80 0.75 0.42 0.08 0.61 0.77 0.74 0.72 0.88 0.07 0.34 0.72 0.57 0.13 0.54 0.38 0.10 0.35 0.96 0.16 0.19 0.65 0.50 0.83 0.66 0.16 0.33 0.80 0.70 0.33 ]
[0.02 0.80 0.64 0.35 0.34 0.02 0.98 0.14 0.97 0.40 0.65 0.83 0.41 0.43 0.17 0.26 0.19 0.60 0.93 0.60 0.36 0.34 0.92 0.77 0.89 0.82 0.02 0.75 0.26 0.21 0.28 1.00 0.05 0.34 0.23 0.30 0.36 0.57 0.04 0.44 0.61 0.21 0.03 0.50 0.86 0.21 0.72 0.55 0.97 0.99 0.77 0.23 0.12 0.09 0.38 0.35 0.86 0.99 0.07 0.79 0.30 0.15 0.93 0.19 0.46 0.95 0.78 0.14 0.07 0.25 0.82 0.05 0.16 0.28 0.81 0.38 0.85 0.04 0.93 0.08 0.27 0.50 0.76 0.73 0.48 ]
[0.06 0.81 0.06 0.74 0.35 0.25 0.40 0.24 0.48 0.35 0.12 0.71 0.22 0.66 0.62 0.63 0.09 0.70 0.17 0.30 1.00 0.79 0.15 0.50 0.02 0.88 0.04 0.93 0.76 0.88 0.55 0.05 1.00 0.47 0.06 0.55 0.12 0.60 0.63 0.62 0.33 0.02 0.97 0.14 0.14 0.74 0.54 0.42 0.58 0.57 0.13 0.60 0.98 0.27 0.65 0.97 0.19 0.05 0.99 0.88 0.03 0.38 0.84 0.22 0.10 0.99 0.53 0.25 0.40 0.73 0.01 0.24 0.18 0.04 0.01 0.41 0.50 0.01 0.63 0.46 0.47 0.22 0.35 0.75 0.82 ]
[0.06 0.73 0.22 0.92 0.08 0.07 0.31 0.44 0.95 0.80 0.08 0.09 0.04 0.63 0.21 0.98 0.84 0.20 0.23 0.95 0.20 0.51 0.59 0.60 0.67 0.41 0.13 0.64 1.00 0.83 0.41 0.34 0.47 1.00 0.76 0.63 0.21 0.60 0.09 0.45 0.44 0.84 0.88 0.04 0.69 0.19 0.08 0.25 0.13 0.52 0.68 0.80 0.65 0.98 0.07 0.29 0.83 0.55 0.74 0.40 0.72 0.93 0.36 0.17 0.96 0.33 0.38 0.55 0.41 0.16 0.81 0.63 0.72 0.39 0.48 0.78 0.89 0.59 0.52 0.24 0.67 0.50 0.18 0.23 0.63 ]
[0.76 0.50 0.49 0.81 0.29 0.57 0.82 0.66 1.00 0.14 0.44 0.85 0.43 0.72 0.41 0.97 0.42 0.37 0.97 0.07 0.87 0.68 0.98 0.70 0.22 0.86 0.04 0.08 0.86 0.57 0.85 0.23 0.06 0.76 1.00 0.35 0.35 0.22 0.11 0.72 0.81 0.59 0.53 0.32 0.51 0.74 0.06 0.38 0.72 0.45 0.79 0.04 0.57 0.14 0.14 0.08 0.68 0.46 0.79 0.66 0.36 0.25 0.21 0.12 0.38 0.57 0.37 0.79 0.51 0.45 0.14 0.18 0.69 0.06 0.04 0.13 0.77 0.24 0.63 0.13 0.21 0.42 0.03 0.52 0.13 ]
[0.98 0.35 0.48 0.00 0.99 0.22 0.13 0.42 0.49 0.13 0.77 0.39 0.70 0.50 0.99 0.67 0.02 0.24 0.42 0.90 0.61 0.49 0.52 0.32 0.34 0.39 0.52 0.92 0.59 0.28 0.77 0.30 0.55 0.63 0.35 1.00 0.45 0.23 0.91 0.72 0.07 0.57 0.79 0.88 0.79 0.80 0.46 0.06 0.28 0.53 0.95 0.78 0.36 0.84 0.27 0.23 0.33 0.44 0.96 0.28 0.64 0.80 0.38 0.69 0.79 0.01 0.55 0.26 0.58 0.94 0.87 0.50 1.00 0.62 0.54 0.17 0.48 0.80 0.11 0.27 0.24 0.41 0.05 0.18 0.45 ]
[0.75 0.26 0.40 0.16 0.21 0.33 0.67 0.19 0.05 0.81 0.67 0.16 0.32 0.35 0.68 0.20 0.27 0.20 0.81 0.29 0.99 0.31 0.52 0.66 0.07 0.21 0.60 0.52 0.89 0.71 0.06 0.36 0.12 0.21 0.35 0.45 1.00 0.72 0.56 0.09 0.48 0.77 0.53 0.81 0.60 0.70 0.92 0.93 0.24 0.09 0.72 0.74 0.35 0.07 0.38 0.15 0.57 0.13 0.73 0.61 0.77 0.55 0.65 0.04 0.12 1.00 0.60 0.52 0.96 0.52 0.65 1.00 0.54 0.42 0.85 0.79 0.48 0.46 0.00 0.72 0.01 0.83 0.56 0.31 0.35 ]
[0.09 0.55 0.68 0.30 0.87 0.93 0.29 0.92 0.90 0.08 0.86 0.61 0.62 0.64 0.19 0.30 0.93 0.31 0.72 0.96 0.74 0.19 0.24 0.13 0.28 0.23 0.77 0.23 0.54 0.06 0.12 0.57 0.60 0.60 0.22 0.23 0.72 1.00 0.88 0.41 0.27 0.09 0.41 0.87 0.49 0.08 0.87 0.13 0.40 0.75 0.40 0.64 0.02 0.05 0.88 0.15 0.48 0.11 0.66 0.84 0.82 0.17 0.75 0.10 0.07 0.76 0.18 0.69 0.93 0.50 0.02 0.05 0.07 0.65 0.77 0.18 0.27 0.07 0.14 0.65 0.66 0.19 0.40 0.74 0.44 ]
[0.70 0.01 0.37 0.63 0.43 0.92 0.03 0.50 0.29 0.84 0.66 0.92 0.00 0.04 0.86 0.52 0.31 0.80 0.30 0.17 0.95 0.58 0.58 0.63 0.87 0.39 0.14 0.11 0.95 0.01 0.33 0.04 0.63 0.09 0.11 0.91 0.56 0.88 1.00 0.53 0.27 0.48 0.78 0.50 0.66 0.40 0.39 0.11 0.35 0.11 0.09 0.42 0.79 0.00 0.01 0.48 0.76 0.41 0.18 0.44 0.03 0.96 0.21 0.73 0.63 0.54 0.90 0.53 0.27 0.37 0.59 0.37 0.95 0.96 0.58 0.62 0.10 0.20 0.24 0.97 0.08 0.02 0.15 0.42 0.36 ]
[0.63 0.26 0.57 0.42 0.24 0.54 0.10 0.69 0.11 0.48 0.66 0.31 0.86 0.33 0.66 0.94 0.25 0.05 0.45 0.40 0.85 0.21 0.96 0.55 0.27 0.98 0.24 0.92 0.32 0.98 0.04 0.44 0.62 0.45 0.72 0.72 0.09 0.41 0.53 1.00 0.37 0.12 0.55 0.59 0.36 0.18 0.00 0.19 0.12 0.32 0.63 0.76 0.20 0.10 0.25 0.63 0.82 0.89 0.84 0.09 0.27 0.26 0.97 0.48 0.09 0.44 0.91 0.46 0.70 0.14 0.35 0.71 0.38 0.98 0.93 0.02 0.43 0.70 0.75 0.78 0.96 0.50 0.01 0.36 0.69 ]
