[0.37 0.30 0.27 0.50 0.31 0.89 0.99 0.63 0.32 0.82 1.00 0.17 0.29 0.52 0.04 0.14 0.96 0.75 0.14 0.06 0.16 0.48 0.88 0.23 0.17 0.40 0.68 0.60 0.58 0.12 0.20 0.25 0.15 0.54 0.70 0.70 0.62 0.07 0.41 0.89 0.42 0.86 0.79 0.16 0.77 0.22 0.17 0.42 0.32 0.06 0.84 0.53 0.70 0.12 0.24 0.19 0.31 0.11 0.06 0.61 0.97 0.34 0.55 0.80 0.61 0.05 0.66 0.46 0.06 0.11 0.20 0.41 0.55 0.47 0.48 0.14 0.11 0.24 0.06 0.51 ]
[0.07 0.49 0.26 0.73 0.84 0.68 0.19 0.51 0.52 0.64 0.17 1.00 0.96 0.22 0.17 1.00 0.51 0.19 0.87 0.92 0.66 0.28 0.75 0.86 0.21 0.58 0.58 0.95 0.61 0.38 0.50 0.82 0.90 0.95 0.41 0.20 0.62 0.78 1.00 0.42 0.08 0.36 0.48 0.13 0.37 0.09 0.77 0.22 0.20 0.14 0.88 0.41 0.36 0.67 0.69 0.67 0.82 0.74 0.13 0.14 0.67 0.62 0.81 0.91 0.30 0.71 0.89 0.46 0.85 0.29 0.71 0.87 0.21 0.52 0.81 0.55 0.81 0.70 0.62 0.40 ]
[0.01 0.15 0.29 0.18 0.00 0.55 0.36 0.64 0.13 0.04 0.29 0.96 1.00 0.96 0.99 0.58 0.91 0.44 0.76 0.67 0.91 0.03 0.73 0.63 0.91 0.36 0.50 0.39 0.59 0.74 0.14 0.39 0.99 0.12 0.61 0.60 0.79 0.71 0.34 0.97 0.85 0.33 0.93 0.97 0.38 0.78 0.89 0.91 0.15 0.68 0.53 0.25 0.91 0.38 0.35 0.76 0.52 0.04 0.27 0.96 0.84 0.33 0.10 0.16 0.42 0.10 0.86 0.94 0.58 0.19 0.84 0.91 0.26 0.41 0.07 0.11 0.47 0.92 0.81 0.68 ]
[0.68 0.39 0.08 0.34 0.22 0.84 0.62 0.39 0.29 0.88 0.52 0.22 0.96 1.00 0.93 0.61 0.94 0.93 0.25 0.23 0.93 0.04 0.09 0.97 0.62 0.33 0.33 0.68 0.14 0.43 0.07 0.43 0.83 0.86 0.63 0.42 0.22 0.45 0.35 0.96 0.26 0.19 0.28 0.27 0.46 0.58 0.77 0.58 0.93 0.51 0.11 0.26 0.17 0.50 0.45 0.96 0.25 0.57 0.54 0.84 0.61 0.94 0.74 0.60 0.33 0.26 0.87 0.42 0.65 0.03 0.95 0.84 0.38 0.49 0.00 0.92 0.21 0.33 0.88 0.97 ]
[0.06 0.17 0.86 0.10 0.04 0.49 0.36 0.46 0.62 0.78 0.04 0.17 0.99 0.93 1.00 0.56 0.18 0.51 0.27 0.16 0.43 0.40 0.10 0.33 0.13 0.45 0.96 0.78 0.34 0.21 0.35 0.15 0.82 0.43 0.89 0.59 0.71 0.45 0.06 0.89 0.54 0.32 0.96 0.48 0.89 0.54 0.36 0.42 0.24 0.43 0.18 0.11 0.24 0.87 0.14 1.00 0.90 0.57 0.73 0.15 0.22 0.07 0.50 0.69 0.16 0.31 0.04 0.01 0.79 0.04 0.75 0.72 0.12 0.88 0.23 0.17 0.85 0.12 0.84 0.41 ]
[0.63 0.88 0.65 0.47 0.32 0.32 0.92 0.47 0.64 0.71 0.14 1.00 0.58 0.61 0.56 1.00 0.08 0.53 0.64 0.99 0.55 0.96 0.60 0.71 0.36 0.03 0.67 0.50 0.12 0.40 0.87 0.44 0.54 0.07 0.78 0.71 0.34 0.81 0.65 0.79 0.92 0.78 0.47 0.02 0.15 0.89 0.83 0.57 0.84 0.85 0.47 0.06 0.50 0.71 0.80 0.40 0.77 0.43 0.31 0.87 0.69 0.51 0.31 0.92 0.34 0.60 0.29 0.66 0.79 0.84 0.18 0.44 0.65 0.18 0.23 0.64 0.89 0.92 0.79 0.21 ]
[0.15 0.74 0.87 0.78 0.41 0.69 0.67 0.91 0.58 0.29 0.96 0.51 0.91 0.94 0.18 0.08 1.00 0.25 0.96 0.96 0.66 0.60 0.20 0.16 0.06 0.42 0.41 0.65 0.01 0.64 0.79 0.66 0.11 0.97 0.44 0.44 0.80 0.49 0.21 0.08 0.01 0.95 0.58 0.32 0.33 0.56 0.90 0.35 0.23 0.98 0.62 0.57 0.92 0.59 0.23 0.12 0.34 0.22 0.65 0.29 0.35 0.91 0.19 0.35 0.78 0.45 0.93 0.97 0.65 0.41 0.92 0.31 0.27 0.57 0.69 0.64 0.25 0.06 0.70 0.44 ]
[0.53 0.70 0.55 0.08 0.31 0.39 0.71 0.96 0.46 0.33 0.75 0.19 0.44 0.93 0.51 0.53 0.25 1.00 0.39 0.37 0.25 0.56 0.97 0.78 0.90 0.74 0.97 0.72 0.12 0.14 0.84 0.51 0.05 0.64 0.80 0.67 0.03 0.15 0.13 0.44 0.77 0.25 0.95 0.26 0.78 0.07 0.31 0.46 0.05 0.01 0.03 0.11 0.76 0.49 0.38 0.40 0.34 0.05 0.81 0.43 0.10 0.56 0.51 0.01 0.20 0.25 0.09 0.24 0.56 0.34 0.68 0.15 0.48 0.32 0.38 0.92 0.96 0.76 0.03 0.46 ]
[0.47 0.69 0.35 0.66 0.53 0.80 0.69 0.97 0.13 0.44 0.14 0.87 0.76 0.25 0.27 0.64 0.96 0.39 1.00 0.85 0.13 0.40 0.04 0.30 0.67 0.83 0.93 0.40 0.85 0.46 0.45 0.84 0.87 0.17 0.25 0.33 0.88 0.86 0.87 0.01 0.03 0.61 0.79 0.06 0.36 0.91 0.07 0.38 0.98 0.57 0.16 0.67 0.21 0.90 0.31 0.13 0.30 0.69 0.93 0.87 0.30 0.42 0.28 0.89 0.47 0.28 0.86 0.55 0.50 0.12 0.78 0.90 0.90 0.05 0.63 0.00 0.57 0.38 0.72 0.44 ]
[0.76 0.25 0.75 0.36 0.26 0.85 0.24 0.39 0.69 0.49 0.06 0.92 0.67 0.23 0.16 0.99 0.96 0.37 0.85 1.00 0.94 0.86 0.55 0.43 0.65 0.32 0.37 0.28 0.12 0.81 0.81 0.76 0.20 0.21 0.19 0.58 0.87 0.95 0.01 0.35 0.61 0.89 0.07 0.67 0.41 0.37 0.10 0.16 0.89 0.37 0.54 0.57 0.94 0.81 0.83 0.93 0.54 0.65 0.76 0.57 0.59 0.92 0.02 0.95 0.60 0.05 0.39 0.72 0.23 0.87 0.61 0.60 0.59 0.45 0.40 0.65 0.67 0.22 0.60 0.42 ]
[0.49 0.81 0.75 0.42 0.41 0.15 0.96 0.35 0.33 0.88 0.16 0.66 0.91 0.93 0.43 0.55 0.66 0.25 0.13 0.94 1.00 0.13 0.15 0.25 0.86 0.62 0.72 0.23 0.48 0.18 0.82 0.63 0.98 0.57 0.67 0.86 0.99 0.20 0.34 0.77 0.47 0.86 0.06 0.72 0.96 0.48 0.97 0.57 0.40 0.53 0.76 0.64 0.75 0.96 0.38 0.10 0.64 0.88 0.54 0.42 0.69 0.62 0.20 0.63 0.98 1.00 0.74 0.96 0.43 0.82 0.33 0.44 0.24 0.08 0.96 0.63 1.00 0.02 0.41 0.01 ]
[0.52 0.22 0.09 0.08 0.01 0.53 0.44 0.92 0.86 0.64 0.48 0.28 0.03 0.04 0.40 0.96 0.60 0.56 0.40 0.86 0.13 1.00 0.04 0.70 0.65 0.76 0.62 0.11 0.92 0.80 0.05 0.54 0.30 0.11 0.46 0.12 0.57 0.58 0.21 0.61 0.79 0.02 0.70 0.60 0.76 0.30 0.23 0.92 0.60 0.63 0.75 0.02 0.06 0.57 0.66 0.50 0.89 0.44 0.51 0.52 0.27 0.98 0.78 0.60 0.41 0.92 0.45 0.91 0.16 0.21 0.87 0.68 0.24 0.08 0.81 0.10 0.45 0.16 0.63 0.13 ]
[0.46 0.31 0.37 0.17 0.23 0.97 0.01 0.96 0.31 0.91 0.88 0.75 0.73 0.09 0.10 0.60 0.20 0.97 0.04 0.55 0.15 0.04 1.00 0.01 0.10 0.81 0.34 0.96 0.37 0.55 0.43 0.75 0.96 0.58 0.11 0.64 0.10 0.15 0.69 0.63 0.46 0.60 0.93 0.76 0.21 0.58 0.47 0.98 0.22 0.40 0.59 0.18 0.65 0.41 0.23 0.85 0.94 0.68 0.22 0.68 0.43 0.13 0.78 0.79 0.98 0.28 0.01 0.98 0.82 0.76 0.24 0.68 0.76 0.22 0.98 0.12 0.43 0.85 0.43 0.74 ]
[0.98 0.50 0.04 0.57 0.22 0.36 0.81 0.28 0.87 0.30 0.23 0.86 0.63 0.97 0.33 0.71 0.16 0.78 0.30 0.43 0.25 0.70 0.01 1.00 0.96 0.87 0.26 0.46 0.97 0.18 0.54 0.11 0.40 0.22 0.34 0.14 0.81 0.25 0.87 0.68 0.69 0.76 0.48 0.70 0.14 0.82 0.41 0.33 0.92 0.62 0.58 0.24 0.94 0.05 0.50 0.93 0.57 0.22 0.47 0.73 0.36 0.37 0.00 0.97 0.12 0.52 0.21 0.69 0.56 0.59 0.70 0.45 0.58 0.74 0.73 0.24 0.68 0.92 0.33 0.33 ]
[0.08 0.63 0.68 0.29 0.60 0.56 0.91 0.90 0.40 0.54 0.17 0.21 0.91 0.62 0.13 0.36 0.06 0.90 0.67 0.65 0.86 0.65 0.10 0.96 1.00 0.50 0.80 0.92 0.66 0.14 0.98 0.60 0.51 0.58 0.60 0.20 0.62 0.44 0.42 0.40 0.10 0.32 0.03 0.59 0.63 0.83 0.98 0.74 0.85 0.96 0.49 0.22 0.17 0.12 0.40 0.41 0.04 0.64 0.62 0.55 0.19 0.34 0.17 0.16 0.76 0.39 0.17 0.10 0.01 0.18 0.00 0.73 0.45 0.68 0.75 0.90 0.18 0.38 0.39 0.85 ]
[0.91 0.10 0.75 0.56 0.58 0.28 0.57 0.18 0.46 0.22 0.40 0.58 0.36 0.33 0.45 0.03 0.42 0.74 0.83 0.32 0.62 0.76 0.81 0.87 0.50 1.00 0.50 0.24 0.16 0.69 0.85 0.50 0.17 0.22 0.66 0.09 0.04 0.57 0.20 0.37 0.11 0.10 0.20 0.58 0.10 0.87 0.93 0.38 0.88 0.23 0.93 0.24 0.66 0.41 0.66 0.54 0.06 0.84 0.23 0.17 0.29 0.13 0.68 0.45 0.70 0.02 0.36 0.11 0.44 0.95 0.67 0.68 0.60 0.02 0.77 0.74 0.90 0.19 0.08 0.19 ]
[0.31 0.67 0.08 0.33 0.09 0.67 0.53 0.70 0.53 0.95 0.68 0.58 0.50 0.33 0.96 0.67 0.41 0.97 0.93 0.37 0.72 0.62 0.34 0.26 0.80 0.50 1.00 0.84 0.92 0.51 0.11 0.24 0.97 0.30 0.37 0.51 0.63 0.59 0.01 0.69 0.72 0.94 0.11 0.32 0.16 0.64 0.56 0.85 0.89 0.98 0.74 0.37 0.60 0.68 0.82 0.26 0.89 0.52 0.50 0.10 0.46 0.33 0.78 0.07 0.22 0.33 0.62 0.06 0.28 0.29 0.40 0.57 0.01 0.97 0.46 0.18 0.35 0.90 0.70 0.37 ]
[0.31 0.46 0.05 0.04 0.90 0.89 0.57 0.05 0.77 0.40 0.60 0.95 0.39 0.68 0.78 0.50 0.65 0.72 0.40 0.28 0.23 0.11 0.96 0.46 0.92 0.24 0.84 1.00 0.03 0.41 0.61 0.25 0.89 0.26 0.74 0.19 0.36 0.57 0.15 0.04 0.56 0.90 0.76 0.62 0.34 0.57 0.83 0.99 0.96 0.08 0.41 0.06 0.18 0.25 0.14 0.32 0.80 0.23 0.42 0.98 0.84 0.98 0.76 0.08 0.88 0.16 0.59 0.99 0.32 0.12 0.83 0.15 0.45 0.17 0.79 0.45 0.25 0.54 0.19 0.53 ]
[0.62 0.50 0.62 0.88 0.57 0.29 0.77 1.00 0.03 0.80 0.58 0.61 0.59 0.14 0.34 0.12 0.01 0.12 0.85 0.12 0.48 0.92 0.37 0.97 0.66 0.16 0.92 0.03 1.00 0.50 0.37 0.16 0.61 0.18 0.33 0.43 0.06 0.81 0.52 0.16 0.52 0.24 0.55 0.32 0.59 0.09 0.68 0.84 0.08 0.68 0.34 0.27 0.84 0.58 0.52 0.49 0.12 0.24 0.25 0.74 0.65 0.37 0.85 0.51 0.72 0.06 0.26 0.90 0.26 0.44 0.60 0.51 0.58 0.11 0.45 0.06 0.06 0.77 0.53 0.06 ]
[0.94 0.00 0.40 0.19 0.99 0.35 0.79 0.38 0.16 0.81 0.12 0.38 0.74 0.43 0.21 0.40 0.64 0.14 0.46 0.81 0.18 0.80 0.55 0.18 0.14 0.69 0.51 0.41 0.50 1.00 0.83 0.82 0.83 0.75 0.82 0.07 0.95 0.05 0.74 0.26 0.84 0.77 0.08 0.22 0.73 0.05 0.88 0.26 0.05 0.66 0.44 0.28 0.24 0.81 0.85 0.86 0.59 0.79 0.69 0.17 0.43 0.45 0.93 0.60 0.92 0.77 0.85 0.66 0.67 0.58 0.80 0.79 0.71 0.86 0.99 0.31 0.67 0.44 0.10 0.76 ]
[0.84 0.53 0.18 0.31 0.43 0.73 0.33 0.92 0.99 0.64 0.20 0.50 0.14 0.07 0.35 0.87 0.79 0.84 0.45 0.81 0.82 0.05 0.43 0.54 0.98 0.85 0.11 0.61 0.37 0.83 1.00 0.87 0.91 0.26 0.11 0.22 0.42 0.38 0.87 0.55 0.98 0.35 0.56 0.24 0.16 0.73 0.29 0.16 0.88 0.19 0.21 0.71 0.69 0.93 0.22 0.94 0.83 0.30 0.45 0.47 0.59 0.39 0.66 0.38 0.74 0.31 0.01 0.82 0.05 0.64 0.38 0.87 0.03 0.41 0.77 0.41 0.67 0.34 0.44 0.45 ]
[0.43 0.69 0.23 0.22 0.21 0.59 0.37 0.35 0.65 0.93 0.25 0.82 0.39 0.43 0.15 0.44 0.66 0.51 0.84 0.76 0.63 0.54 0.75 0.11 0.60 0.50 0.24 0.25 0.16 0.82 0.87 1.00 0.83 0.63 0.09 0.21 0.18 0.46 0.19 0.80 0.23 0.04 0.97 0.92 0.08 0.65 0.07 0.42 0.52 0.18 0.67 0.27 0.89 0.36 0.15 0.79 0.05 0.34 0.40 0.03 0.49 0.42 0.54 0.25 0.55 0.83 0.44 0.72 0.14 0.12 0.78 0.49 0.71 0.64 0.90 0.41 0.81 0.87 0.75 0.66 ]
[0.09 0.08 0.23 0.71 0.17 0.09 0.99 0.35 0.92 0.19 0.15 0.90 0.99 0.83 0.82 0.54 0.11 0.05 0.87 0.20 0.98 0.30 0.96 0.40 0.51 0.17 0.97 0.89 0.61 0.83 0.91 0.83 1.00 0.63 0.28 0.12 0.02 0.54 0.43 0.33 0.57 0.36 0.04 0.06 0.16 0.23 0.79 0.52 0.03 0.96 0.44 0.87 0.44 0.74 0.52 0.79 0.94 0.95 0.86 0.39 0.67 0.50 0.55 0.90 0.52 0.53 0.65 0.83 0.99 0.28 0.09 0.89 0.28 0.05 0.07 0.39 0.22 0.70 0.66 0.51 ]
[0.19 0.63 0.85 0.69 0.87 0.73 0.51 0.28 0.13 0.93 0.54 0.95 0.12 0.86 0.43 0.07 0.97 0.64 0.17 0.21 0.57 0.11 0.58 0.22 0.58 0.22 0.30 0.26 0.18 0.75 0.26 0.63 0.63 1.00 0.72 0.33 0.79 0.80 0.93 0.67 0.02 0.17 0.46 0.78 0.88 0.24 0.52 0.73 0.98 0.73 0.90 0.99 0.98 0.52 0.39 0.81 0.05 0.88 0.07 0.96 0.22 0.61 0.60 0.21 0.58 0.46 0.76 0.60 0.13 0.16 0.24 0.76 0.63 0.91 0.59 0.48 0.19 0.17 0.54 0.21 ]
[0.27 0.68 0.97 0.72 0.24 0.42 0.88 0.10 0.50 0.42 0.70 0.41 0.61 0.63 0.89 0.78 0.44 0.80 0.25 0.19 0.67 0.46 0.11 0.34 0.60 0.66 0.37 0.74 0.33 0.82 0.11 0.09 0.28 0.72 1.00 0.07 0.98 0.68 0.38 0.28 0.18 0.90 0.34 0.12 0.90 0.96 0.92 0.96 0.06 0.20 0.35 0.59 0.29 0.34 0.29 0.12 0.40 0.88 0.96 0.27 0.30 0.27 0.50 0.86 0.60 0.10 0.35 0.54 0.73 0.08 0.49 0.54 0.76 0.12 0.66 0.21 0.01 0.65 0.95 0.21 ]
[0.24 0.52 0.74 0.54 0.93 0.60 0.83 0.89 0.64 0.68 0.70 0.20 0.60 0.42 0.59 0.71 0.44 0.67 0.33 0.58 0.86 0.12 0.64 0.14 0.20 0.09 0.51 0.19 0.43 0.07 0.22 0.21 0.12 0.33 0.07 1.00 0.59 0.57 0.73 0.58 0.88 0.12 0.77 0.89 0.99 0.17 0.77 0.53 0.78 0.33 0.72 0.09 0.63 0.15 0.08 0.74 0.85 0.37 0.80 0.89 0.90 0.76 0.56 0.31 0.91 0.74 0.22 0.45 0.97 0.57 0.10 0.46 0.24 0.43 0.05 0.41 0.09 0.69 0.89 0.76 ]
[0.29 0.52 0.27 0.90 0.06 0.02 0.22 0.40 0.61 0.95 0.62 0.62 0.79 0.22 0.71 0.34 0.80 0.03 0.88 0.87 0.99 0.57 0.10 0.81 0.62 0.04 0.63 0.36 0.06 0.95 0.42 0.18 0.02 0.79 0.98 0.59 1.00 0.73 0.27 0.64 0.03 0.43 0.10 0.40 0.61 0.93 0.05 0.42 0.07 0.13 0.16 0.08 0.64 0.61 0.34 0.09 0.29 0.99 0.89 0.79 0.08 0.04 0.27 0.26 0.55 0.89 0.34 0.26 0.19 0.93 0.70 0.70 0.33 0.39 0.42 0.45 0.93 0.40 0.65 0.28 ]
[0.59 0.64 0.07 0.42 0.20 0.08 0.30 0.75 0.60 0.12 0.07 0.78 0.71 0.45 0.45 0.81 0.49 0.15 0.86 0.95 0.20 0.58 0.15 0.25 0.44 0.57 0.59 0.57 0.81 0.05 0.38 0.46 0.54 0.80 0.68 0.57 0.73 1.00 0.89 0.91 0.36 0.08 0.61 0.49 0.58 0.37 0.66 0.09 0.32 0.49 0.07 0.74 0.48 0.51 1.00 0.77 0.23 0.14 0.68 0.64 0.26 0.61 0.83 0.69 0.36 0.92 0.78 0.33 0.93 0.82 0.03 0.57 0.19 0.33 0.09 0.94 0.73 0.09 0.14 0.27 ]
[0.02 0.11 0.09 0.81 0.46 0.76 0.24 0.48 0.24 0.13 0.41 1.00 0.34 0.35 0.06 0.65 0.21 0.13 0.87 0.01 0.34 0.21 0.69 0.87 0.42 0.20 0.01 0.15 0.52 0.74 0.87 0.19 0.43 0.93 0.38 0.73 0.27 0.89 1.00 0.43 0.23 0.70 0.39 0.53 0.12 0.40 0.62 0.61 0.35 0.34 0.20 0.52 0.38 0.00 0.22 0.74 0.97 0.64 0.64 0.11 0.53 0.64 0.38 0.43 0.11 0.99 0.37 0.32 0.49 0.10 0.68 0.56 0.56 0.39 0.12 0.45 0.78 0.22 0.33 0.69 ]
[0.54 0.52 0.86 0.14 0.31 1.00 0.42 0.94 0.72 0.42 0.89 0.42 0.97 0.96 0.89 0.79 0.08 0.44 0.01 0.35 0.77 0.61 0.63 0.68 0.40 0.37 0.69 0.04 0.16 0.26 0.55 0.80 0.33 0.67 0.28 0.58 0.64 0.91 0.43 1.00 0.50 0.29 0.24 0.30 0.83 0.30 0.41 0.08 0.19 0.26 0.65 0.16 0.65 0.87 0.89 0.18 0.35 0.65 0.41 0.97 0.95 0.32 0.20 0.94 0.26 0.33 0.64 0.44 0.85 0.26 0.43 0.65 0.86 0.63 0.86 0.77 0.90 0.73 0.78 0.83 ]
[0.13 0.84 0.89 0.59 0.05 0.98 0.64 0.05 0.20 0.19 0.42 0.08 0.85 0.26 0.54 0.92 0.01 0.77 0.03 0.61 0.47 0.79 0.46 0.69 0.10 0.11 0.72 0.56 0.52 0.84 0.98 0.23 0.57 0.02 0.18 0.88 0.03 0.36 0.23 0.50 1.00 0.24 0.25 0.22 0.73 0.31 0.34 0.35 0.70 0.07 0.43 0.49 0.16 0.12 0.61 0.18 0.90 0.15 0.15 0.01 0.04 0.70 0.73 0.08 0.14 0.43 0.99 0.84 0.25 0.45 0.54 0.85 0.78 0.08 0.04 0.91 0.19 0.42 0.38 0.98 ]
[0.09 0.47 0.14 0.62 0.87 0.31 0.13 0.70 0.51 0.47 0.86 0.36 0.33 0.19 0.32 0.78 0.95 0.25 0.61 0.89 0.86 0.02 0.60 0.76 0.32 0.10 0.94 0.90 0.24 0.77 0.35 0.04 0.36 0.17 0.90 0.12 0.43 0.08 0.70 0.29 0.24 1.00 0.21 0.43 0.93 0.32 0.46 0.83 0.39 0.60 0.56 0.65 0.58 0.41 0.18 0.88 0.80 0.57 0.48 0.05 0.44 0.82 0.40 0.77 0.95 0.55 0.48 0.60 0.61 0.86 0.61 0.01 0.07 0.67 0.45 0.23 0.94 0.17 0.16 0.51 ]
