[0.98 0.79 0.07 0.95 0.12 0.42 0.25 0.26 0.01 0.62 1.00 0.67 0.42 0.23 0.04 0.34 0.74 0.72 0.54 0.84 0.48 0.48 0.92 0.55 0.77 0.40 ]
[0.96 0.92 0.88 0.58 0.92 0.02 0.07 0.45 0.09 0.75 0.67 1.00 0.13 0.46 0.79 0.16 0.96 0.74 0.88 0.46 0.90 0.95 0.75 0.36 0.71 0.28 ]
[0.83 0.12 0.35 0.29 0.76 0.38 0.24 0.54 0.70 0.67 0.42 0.13 1.00 0.40 0.29 0.53 0.62 0.73 0.32 0.12 0.18 0.40 0.89 0.60 0.20 0.55 ]
[0.44 0.03 0.09 0.47 0.85 0.68 0.27 0.74 0.16 0.99 0.23 0.46 0.40 1.00 0.05 0.25 0.09 0.64 0.44 0.90 0.63 0.10 0.42 0.46 0.77 0.44 ]
[0.12 0.27 0.13 0.68 0.08 0.57 0.38 0.94 0.53 0.74 0.04 0.79 0.29 0.05 1.00 0.15 0.24 0.81 0.53 0.75 0.03 0.68 0.60 0.70 0.41 0.48 ]
[0.83 0.43 0.22 0.31 0.09 0.62 0.76 0.19 0.67 0.80 0.34 0.16 0.53 0.25 0.15 1.00 0.57 0.36 0.95 0.45 0.60 0.28 0.42 0.74 0.30 0.21 ]
[0.92 0.05 0.62 0.58 0.92 0.35 0.04 0.70 0.80 0.93 0.74 0.96 0.62 0.09 0.24 0.57 1.00 0.61 0.57 0.67 0.11 0.68 0.10 0.80 0.72 0.86 ]
[0.46 0.80 0.36 0.17 0.65 0.05 0.85 0.30 0.33 0.91 0.72 0.74 0.73 0.64 0.81 0.36 0.61 1.00 0.20 0.28 0.32 0.74 0.47 0.56 0.09 0.22 ]
[0.34 0.92 0.60 0.41 0.47 0.77 0.62 0.47 0.59 0.49 0.54 0.88 0.32 0.44 0.53 0.95 0.57 0.20 1.00 0.93 0.97 0.97 0.88 0.75 0.75 0.89 ]
[0.74 0.29 0.86 0.96 0.60 0.94 0.15 0.61 0.00 0.16 0.84 0.46 0.12 0.90 0.75 0.45 0.67 0.28 0.93 1.00 0.64 0.72 0.98 0.13 0.60 0.57 ]
[0.30 0.42 0.60 0.94 0.13 0.51 0.43 0.98 0.94 0.66 0.48 0.90 0.18 0.63 0.03 0.60 0.11 0.32 0.97 0.64 1.00 0.29 0.77 0.25 0.48 0.72 ]
[0.03 0.60 0.55 0.53 0.85 0.59 0.96 0.29 0.58 0.47 0.48 0.95 0.40 0.10 0.68 0.28 0.68 0.74 0.97 0.72 0.29 1.00 0.51 0.78 0.49 0.43 ]
[0.63 0.06 0.41 0.30 0.51 0.90 0.13 0.78 0.02 0.80 0.92 0.75 0.89 0.42 0.60 0.42 0.10 0.47 0.88 0.98 0.77 0.51 1.00 0.54 0.42 0.74 ]
[0.05 0.72 0.44 0.35 0.74 0.25 0.28 0.16 0.79 0.33 0.55 0.36 0.60 0.46 0.70 0.74 0.80 0.56 0.75 0.13 0.25 0.78 0.54 1.00 0.12 0.58 ]
[0.74 0.66 0.89 0.30 0.84 0.62 0.67 0.31 0.76 0.94 0.77 0.71 0.20 0.77 0.41 0.30 0.72 0.09 0.75 0.60 0.48 0.49 0.42 0.12 1.00 0.22 ]
[0.73 0.14 0.94 0.84 0.63 0.25 0.61 0.04 0.78 0.69 0.40 0.28 0.55 0.44 0.48 0.21 0.86 0.22 0.89 0.57 0.72 0.43 0.74 0.58 0.22 1.00 ]
];
