[0.98 0.53 0.08 0.74 0.68 0.56 0.51 0.17 0.16 0.02 1.00 0.33 0.10 0.02 0.85 0.65 0.35 0.19 0.23 0.90 0.74 0.62 0.48 0.32 0.96 0.38 ]
[0.66 0.92 0.15 0.87 0.27 0.55 0.93 0.53 0.41 0.29 0.33 1.00 0.69 0.23 0.50 0.79 0.57 0.81 0.81 0.35 0.34 0.39 0.55 0.12 0.42 0.20 ]
[0.12 0.71 0.23 0.61 0.65 0.21 0.01 0.48 0.83 0.84 0.10 0.69 1.00 0.78 0.82 0.70 0.50 0.28 0.94 0.31 0.51 0.76 0.27 0.15 0.96 0.47 ]
[0.98 0.86 0.22 0.02 0.55 0.34 0.60 0.53 0.19 0.70 0.02 0.23 0.78 1.00 0.21 0.23 0.46 0.50 0.34 0.89 0.71 0.76 0.67 0.74 0.72 0.07 ]
[0.45 0.15 0.87 0.83 0.30 0.49 0.88 0.58 0.93 0.60 0.85 0.50 0.82 0.21 1.00 0.90 0.03 0.22 0.11 0.88 0.24 0.88 0.65 1.00 0.02 0.54 ]
[0.84 0.63 0.05 0.10 0.54 0.45 0.18 0.29 0.27 0.74 0.65 0.79 0.70 0.23 0.90 1.00 0.37 0.54 0.74 0.08 0.54 0.34 0.69 0.20 0.40 0.17 ]
[0.08 0.94 0.10 0.33 0.00 0.18 0.44 0.05 0.98 0.14 0.35 0.57 0.50 0.46 0.03 0.37 1.00 0.45 0.32 0.69 0.94 0.66 0.52 0.17 0.28 0.50 ]
[0.27 0.38 0.74 0.84 0.00 0.21 0.80 0.54 0.09 0.85 0.19 0.81 0.28 0.50 0.22 0.54 0.45 1.00 0.03 0.94 0.94 0.48 0.73 0.82 0.20 0.56 ]
[0.42 0.88 0.87 0.35 0.03 0.98 0.02 0.57 0.00 0.06 0.23 0.81 0.94 0.34 0.11 0.74 0.32 0.03 1.00 0.54 0.21 0.15 0.96 0.09 0.45 0.71 ]
[0.61 0.51 0.06 0.82 0.48 0.55 0.23 0.21 0.40 0.71 0.90 0.35 0.31 0.89 0.88 0.08 0.69 0.94 0.54 1.00 0.41 0.90 0.91 0.85 0.55 0.80 ]
[0.36 0.05 0.49 0.34 0.02 0.65 0.17 0.76 0.27 0.69 0.74 0.34 0.51 0.71 0.24 0.54 0.94 0.94 0.21 0.41 1.00 0.83 0.29 0.92 0.78 0.76 ]
[0.41 0.60 0.61 0.29 0.39 0.17 0.85 0.98 0.39 0.49 0.62 0.39 0.76 0.76 0.88 0.34 0.66 0.48 0.15 0.90 0.83 1.00 0.91 0.07 0.45 0.79 ]
[0.79 0.87 0.46 0.41 0.97 0.17 0.45 0.08 0.70 0.97 0.48 0.55 0.27 0.67 0.65 0.69 0.52 0.73 0.96 0.91 0.29 0.91 1.00 0.58 0.39 0.87 ]
[0.05 0.27 0.46 0.36 0.61 0.28 0.66 0.73 0.36 0.09 0.32 0.12 0.15 0.74 1.00 0.20 0.17 0.82 0.09 0.85 0.92 0.07 0.58 1.00 0.84 0.75 ]
[0.72 0.86 0.30 0.38 0.14 0.72 0.79 0.53 0.10 0.50 0.96 0.42 0.96 0.72 0.02 0.40 0.28 0.20 0.45 0.55 0.78 0.45 0.39 0.84 1.00 0.08 ]
[0.76 0.08 0.46 0.29 0.12 0.70 0.66 0.69 0.80 0.07 0.38 0.20 0.47 0.07 0.54 0.17 0.50 0.56 0.71 0.80 0.76 0.79 0.87 0.75 0.08 1.00 ]
];
