[0.41 0.82 0.07 0.65 0.26 0.73 0.41 0.15 0.60 0.62 0.79 0.80 0.67 1.00 0.11 0.41 0.44 0.28 0.00 0.51 0.64 0.83 0.24 0.04 0.07 0.13 0.48 0.43 ]
[0.92 0.68 0.53 0.37 0.13 0.08 0.63 0.61 0.92 0.22 0.51 0.37 0.49 0.11 1.00 0.83 0.30 0.87 0.76 0.22 0.52 0.89 0.10 0.35 0.73 0.65 0.32 0.35 ]
[0.05 0.18 0.04 0.29 0.85 0.13 0.11 0.79 0.62 0.60 0.01 0.62 0.99 0.41 0.83 1.00 0.09 0.31 0.78 0.32 0.31 0.56 0.51 0.88 0.50 0.33 0.87 0.12 ]
[0.09 0.20 0.88 0.62 0.99 0.93 0.57 0.42 0.28 0.53 0.27 0.74 0.63 0.44 0.30 0.09 1.00 0.79 0.49 0.76 0.93 0.81 0.33 0.57 0.55 0.59 0.84 0.25 ]
[0.56 0.05 0.09 0.83 0.20 0.26 0.95 0.26 0.79 0.64 0.50 0.48 0.46 0.28 0.87 0.31 0.79 1.00 0.41 0.27 0.81 0.83 0.66 0.04 0.03 0.48 0.77 0.29 ]
[0.61 0.89 0.13 0.39 0.05 0.56 0.20 0.43 0.80 0.17 0.19 0.63 0.06 0.00 0.76 0.78 0.49 0.41 1.00 0.93 0.71 0.13 0.09 0.47 0.21 0.95 0.60 0.84 ]
[0.79 0.97 0.69 0.85 0.23 0.51 0.16 0.52 0.23 0.55 0.84 0.70 0.84 0.51 0.22 0.32 0.76 0.27 0.93 1.00 0.80 0.72 0.68 0.12 0.72 0.29 0.74 0.73 ]
[0.55 0.78 0.44 0.43 0.32 0.04 0.03 0.20 0.78 0.76 0.18 0.05 0.47 0.64 0.52 0.31 0.93 0.81 0.71 0.80 1.00 0.84 0.01 0.32 0.84 0.96 0.41 0.70 ]
[0.58 0.15 0.01 0.37 0.11 0.08 0.31 0.37 0.23 0.48 0.06 0.13 0.84 0.83 0.89 0.56 0.81 0.83 0.13 0.72 0.84 1.00 0.31 0.67 0.29 0.09 0.55 0.21 ]
[0.65 0.56 0.42 0.79 0.93 0.81 0.91 0.81 0.52 0.00 0.85 0.08 0.03 0.24 0.10 0.51 0.33 0.66 0.09 0.68 0.01 0.31 1.00 0.40 0.66 0.82 0.53 0.68 ]
[0.51 0.10 0.41 0.80 0.13 0.69 0.16 0.19 0.76 0.16 0.67 0.55 0.91 0.04 0.35 0.88 0.57 0.04 0.47 0.12 0.32 0.67 0.40 1.00 0.45 0.34 0.93 0.51 ]
[0.20 0.86 0.69 0.21 0.49 0.08 0.37 0.20 0.18 0.97 0.34 0.82 0.17 0.07 0.73 0.50 0.55 0.03 0.21 0.72 0.84 0.29 0.66 0.45 1.00 0.29 0.42 0.39 ]
[0.12 0.06 0.27 0.92 0.63 0.14 0.80 0.53 0.86 0.85 0.64 0.74 0.66 0.13 0.65 0.33 0.59 0.48 0.95 0.29 0.96 0.09 0.82 0.34 0.29 1.00 0.34 0.88 ]
[0.78 0.44 0.91 0.30 0.69 0.37 0.31 0.44 0.21 0.85 0.11 0.92 0.71 0.48 0.32 0.87 0.84 0.77 0.60 0.74 0.41 0.55 0.53 0.93 0.42 0.34 1.00 0.54 ]
[0.06 0.45 0.32 0.69 0.30 0.70 0.81 0.19 0.19 0.97 0.35 0.63 0.51 0.43 0.35 0.12 0.25 0.29 0.84 0.73 0.70 0.21 0.68 0.51 0.39 0.88 0.54 1.00 ]
];
