[0.04 0.24 0.87 0.24 0.81 0.84 0.07 0.96 0.95 0.60 1.00 0.72 0.27 0.74 0.88 0.89 0.84 0.58 0.85 0.29 0.46 0.51 0.35 0.41 0.79 0.35 0.36 0.07 0.34 0.73 0.33 0.11 0.25 0.80 0.99 0.25 0.76 0.55 0.22 0.69 0.50 0.86 0.31 0.69 0.64 0.58 0.03 0.14 0.17 0.70 0.95 0.13 0.61 0.44 0.32 0.97 0.22 0.91 1.00 0.40 0.82 0.32 0.39 0.69 0.80 0.95 0.70 0.08 0.05 0.72 0.70 0.29 0.49 0.53 0.90 0.55 0.15 0.85 0.41 0.40 0.54 0.11 0.32 0.82 0.68 0.57 ]
[0.70 0.67 0.25 0.35 0.87 0.06 0.10 0.98 0.73 0.54 0.72 1.00 0.17 0.60 0.66 0.72 0.79 0.25 0.14 0.12 0.37 0.96 0.64 0.90 0.01 0.86 0.15 0.44 0.78 0.12 0.56 0.08 0.38 1.00 0.22 0.49 0.24 0.02 0.68 0.44 0.20 0.06 0.65 0.91 0.28 0.78 0.62 0.92 0.06 0.27 0.99 0.39 0.68 0.21 0.10 0.64 0.45 0.72 0.89 0.54 0.64 0.85 0.81 0.60 0.43 0.92 0.69 0.17 0.27 0.07 0.22 0.16 0.92 0.67 0.30 0.89 0.02 0.28 0.75 0.04 0.48 0.58 0.83 0.18 0.79 0.35 ]
[0.86 0.22 0.02 0.15 0.66 0.19 0.49 0.40 0.28 0.86 0.27 0.17 1.00 0.36 0.28 0.57 0.82 0.62 0.71 0.87 0.89 0.52 0.36 0.69 0.86 0.18 0.52 0.16 0.18 0.30 0.01 0.88 0.71 0.02 0.62 0.90 0.99 0.92 0.25 0.53 0.73 0.38 0.69 0.91 0.08 0.22 0.59 0.79 0.53 0.74 0.58 0.98 0.26 0.47 0.99 0.03 0.60 0.62 0.71 0.38 0.15 0.70 0.17 0.11 0.57 0.52 0.57 0.83 0.81 0.71 0.48 0.18 0.90 0.63 0.42 0.91 0.67 0.09 0.70 0.85 0.40 0.30 0.29 0.93 0.90 0.74 ]
[0.67 0.45 0.32 0.99 0.68 0.22 0.89 0.94 0.34 0.31 0.74 0.60 0.36 1.00 0.99 0.46 0.52 0.89 0.37 0.12 0.04 0.14 0.00 0.73 0.09 0.52 0.50 0.88 0.97 0.75 0.06 0.49 0.74 0.24 0.99 0.63 0.05 0.65 0.55 0.61 0.48 0.83 0.55 0.67 0.67 0.40 0.48 0.51 0.35 0.66 0.00 0.21 0.55 0.13 0.04 0.37 0.77 0.38 0.92 0.88 0.84 0.40 0.78 0.40 0.97 0.71 0.94 0.59 0.91 0.18 0.80 0.06 0.03 0.51 0.81 0.91 0.50 0.25 0.47 0.51 0.88 0.31 0.36 0.81 0.79 0.51 ]
[0.89 0.64 0.64 0.89 0.93 0.76 0.69 0.92 0.60 0.82 0.88 0.66 0.28 0.99 1.00 0.57 0.48 0.42 0.92 0.46 0.47 0.45 0.87 0.42 0.02 0.94 0.27 0.74 0.13 0.35 0.17 0.25 0.92 0.24 0.89 0.82 0.53 0.61 0.83 0.52 0.21 0.66 0.49 0.35 0.49 0.82 0.38 0.46 0.30 0.38 0.83 0.56 0.23 0.13 0.89 0.13 0.64 0.93 0.55 0.11 0.13 0.21 0.99 0.16 0.07 0.98 0.61 0.81 0.12 0.94 0.98 0.19 0.05 0.49 0.59 0.60 0.80 0.81 0.11 0.16 0.55 0.86 0.44 0.17 0.99 0.73 ]
[0.87 0.43 0.49 0.90 0.75 0.42 0.60 0.84 0.65 0.29 0.89 0.72 0.57 0.46 0.57 1.00 0.65 0.17 0.14 0.99 0.64 0.96 0.64 0.19 0.73 0.54 0.12 0.16 0.08 0.34 0.11 0.71 0.05 0.72 0.74 0.21 0.68 0.38 0.57 0.54 0.67 0.63 0.30 0.07 0.13 0.28 0.09 0.31 0.33 0.01 0.63 0.46 0.17 0.90 0.78 0.44 0.53 0.48 0.91 0.16 0.31 0.13 0.27 0.81 0.16 0.81 0.30 0.47 0.38 0.07 0.06 0.73 0.15 0.04 0.19 0.72 0.72 0.52 0.84 0.75 0.20 0.70 0.50 0.36 0.16 0.92 ]
[0.95 0.70 0.09 0.47 0.72 0.35 0.42 0.25 0.21 0.74 0.84 0.79 0.82 0.52 0.48 0.65 1.00 0.60 0.73 0.89 0.31 0.15 0.21 0.93 0.33 0.15 0.04 0.29 0.03 0.65 0.47 0.90 0.39 0.19 0.52 0.05 0.62 0.32 0.37 0.00 0.71 0.42 0.22 0.00 0.68 0.60 0.03 0.38 0.71 0.01 0.60 0.80 0.45 0.45 0.27 0.08 0.60 0.33 0.27 0.50 0.51 0.98 0.94 0.67 0.57 0.34 0.99 0.91 0.33 0.28 0.49 0.29 0.24 0.80 0.31 0.33 0.15 0.02 0.58 0.99 0.23 0.07 0.34 0.88 0.19 0.73 ]
[0.50 0.89 0.91 0.66 0.13 0.83 0.95 0.23 0.11 0.61 0.58 0.25 0.62 0.89 0.42 0.17 0.60 1.00 0.19 0.02 0.46 0.07 0.77 0.13 0.03 0.01 0.71 0.14 0.50 0.98 0.62 0.98 0.34 0.69 0.61 0.30 0.41 0.41 0.36 0.35 0.30 0.45 0.46 0.17 0.92 0.84 0.77 0.08 0.40 0.70 0.89 0.68 0.78 0.12 0.80 0.50 0.88 0.65 0.69 0.58 0.16 0.03 0.83 0.43 0.73 0.18 0.44 0.95 0.98 0.61 0.99 0.44 0.33 0.91 0.37 0.57 0.55 0.50 0.24 0.55 0.17 0.44 0.88 0.48 0.97 0.30 ]
[0.04 0.64 0.84 0.31 0.53 0.86 0.95 0.53 0.29 0.91 0.85 0.14 0.71 0.37 0.92 0.14 0.73 0.19 1.00 0.09 0.26 0.14 0.54 0.33 0.30 0.16 1.00 0.59 0.23 0.49 0.56 0.09 0.93 0.74 0.05 0.86 0.73 0.46 0.24 0.57 0.26 0.57 0.24 0.43 0.53 0.23 0.19 0.96 0.57 0.74 0.40 0.30 0.25 0.96 0.21 0.54 0.31 0.16 0.61 0.27 0.86 0.95 0.66 0.10 0.95 0.68 0.40 0.47 0.12 0.58 0.51 0.28 0.62 0.15 0.79 0.98 0.47 0.15 0.72 0.16 0.83 0.31 0.83 0.02 0.23 0.12 ]
[0.29 0.98 0.47 0.14 0.26 0.97 0.92 0.34 0.74 0.22 0.29 0.12 0.87 0.12 0.46 0.99 0.89 0.02 0.09 1.00 0.21 0.42 0.02 0.65 0.96 0.53 0.32 0.98 0.16 0.52 0.12 0.49 0.00 0.18 0.35 0.44 0.29 0.20 0.97 0.35 0.63 0.41 0.17 0.75 0.97 0.87 0.37 0.99 0.20 0.01 0.28 0.64 0.85 0.63 0.91 0.56 0.76 0.37 0.30 0.44 0.14 0.12 0.38 0.77 0.30 0.23 0.31 0.01 0.54 0.47 0.34 0.67 0.29 0.52 0.08 0.04 0.12 0.81 0.16 0.89 0.08 0.55 0.17 0.83 0.72 0.53 ]
[0.88 0.97 0.52 0.83 0.65 0.11 0.09 0.26 0.85 0.44 0.46 0.37 0.89 0.04 0.47 0.64 0.31 0.46 0.26 0.21 1.00 0.71 0.09 0.16 0.03 0.51 0.95 0.36 0.50 0.42 0.60 0.59 0.16 0.10 0.65 0.15 0.25 0.05 0.44 0.32 0.62 0.32 0.73 0.95 0.87 0.69 0.73 0.83 0.04 0.49 0.93 0.21 0.36 0.50 0.08 0.56 0.96 0.18 0.14 0.09 0.90 0.41 0.61 0.10 0.92 0.60 0.10 0.16 0.10 0.10 0.03 0.95 0.57 0.10 0.57 0.67 0.35 0.65 0.44 0.19 0.52 0.18 0.75 0.39 0.00 0.89 ]
[0.48 0.08 0.38 0.86 0.90 0.63 0.96 0.98 0.18 0.51 0.51 0.96 0.52 0.14 0.45 0.96 0.15 0.07 0.14 0.42 0.71 1.00 0.02 0.83 0.97 0.47 0.81 0.08 0.76 0.40 0.02 0.65 0.37 0.73 0.24 0.83 0.32 0.92 0.51 0.77 0.22 0.81 0.69 0.97 0.19 0.13 0.17 0.52 0.05 0.25 0.80 0.33 0.46 0.71 0.32 0.42 0.58 0.01 0.09 0.35 0.27 0.03 0.03 0.95 0.78 0.45 0.34 0.10 0.42 0.88 0.05 0.16 0.71 0.72 0.47 0.36 0.04 0.02 0.90 0.84 0.83 0.40 0.80 0.44 0.70 0.22 ]
[0.51 0.99 0.89 0.94 0.51 0.84 0.80 0.80 0.27 0.13 0.35 0.64 0.36 0.00 0.87 0.64 0.21 0.77 0.54 0.02 0.09 0.02 1.00 0.64 0.07 0.63 0.55 0.51 0.26 0.08 0.54 0.71 0.24 0.45 0.93 0.71 0.45 0.23 0.12 0.48 0.22 0.60 0.70 0.81 0.45 0.30 0.11 0.08 0.66 0.06 0.12 0.23 0.04 0.32 0.22 0.65 0.20 0.18 0.91 0.57 0.14 0.71 0.22 0.39 0.89 0.93 0.75 0.19 0.24 0.08 0.44 0.18 0.71 0.78 0.53 0.06 0.77 0.79 0.75 0.19 0.90 0.28 0.73 0.77 0.91 0.47 ]
[0.33 0.59 0.62 0.80 0.10 0.18 0.80 0.03 0.59 0.38 0.41 0.90 0.69 0.73 0.42 0.19 0.93 0.13 0.33 0.65 0.16 0.83 0.64 1.00 0.15 0.66 0.51 0.63 0.18 0.90 0.19 0.76 0.19 0.20 0.27 0.03 0.34 0.16 0.67 0.18 0.51 0.97 0.90 0.84 0.22 0.54 0.76 0.48 0.64 0.90 0.83 0.95 0.42 0.95 0.49 0.72 0.61 0.28 0.63 0.78 0.97 0.59 0.65 0.85 0.35 0.44 0.74 0.13 0.20 0.93 0.06 0.17 0.83 0.82 0.17 0.57 0.03 0.09 0.15 0.33 0.88 0.12 0.60 0.47 0.79 0.91 ]
[0.73 1.00 0.55 0.32 0.73 0.49 0.88 0.41 0.18 0.80 0.79 0.01 0.86 0.09 0.02 0.73 0.33 0.03 0.30 0.96 0.03 0.97 0.07 0.15 1.00 0.78 0.94 0.93 0.60 0.69 0.51 0.06 0.20 0.21 0.23 0.82 0.18 0.91 0.39 0.09 0.43 0.19 0.22 0.15 0.88 0.69 0.97 0.80 0.71 0.07 0.61 0.68 0.39 0.18 0.46 0.72 0.01 0.25 0.87 0.79 0.82 0.60 0.15 0.08 0.87 0.95 0.09 0.94 0.97 0.94 0.86 0.94 0.15 0.49 0.29 0.46 0.18 0.32 0.67 0.67 0.17 0.01 0.41 0.21 0.44 0.29 ]
[0.17 0.50 0.16 0.66 0.39 0.96 0.21 0.14 0.04 0.88 0.35 0.86 0.18 0.52 0.94 0.54 0.15 0.01 0.16 0.53 0.51 0.47 0.63 0.66 0.78 1.00 0.20 0.43 0.30 0.05 0.84 0.92 0.85 0.83 0.98 0.72 0.74 0.06 0.61 0.40 0.32 0.30 0.59 0.27 0.92 0.47 0.80 0.18 0.05 0.84 0.22 0.37 0.37 0.73 0.00 0.79 0.36 0.59 0.21 0.84 0.42 0.14 0.89 0.33 0.88 0.47 0.67 0.12 0.62 0.47 0.60 0.36 0.55 0.14 0.29 0.57 0.75 0.22 0.90 0.69 0.15 0.71 0.65 0.28 0.19 0.87 ]
[0.07 0.99 0.67 0.01 0.55 0.24 0.06 0.23 0.45 0.51 0.36 0.15 0.52 0.50 0.27 0.12 0.04 0.71 1.00 0.32 0.95 0.81 0.55 0.51 0.94 0.20 1.00 0.73 0.79 0.88 0.34 0.42 0.32 0.84 0.92 0.81 0.13 0.20 0.74 0.41 0.24 0.39 0.03 0.64 0.89 0.75 0.51 0.31 0.03 0.85 0.64 0.27 0.91 0.52 0.62 0.29 0.24 0.33 0.50 0.73 0.94 0.90 0.79 0.89 0.35 0.20 0.89 0.11 0.74 0.93 0.25 0.63 0.71 0.81 0.15 0.33 0.47 0.42 0.94 0.64 0.63 0.79 0.42 0.76 0.33 0.83 ]
[0.53 0.83 0.71 0.34 1.00 0.55 0.57 0.27 0.01 0.53 0.07 0.44 0.16 0.88 0.74 0.16 0.29 0.14 0.59 0.98 0.36 0.08 0.51 0.63 0.93 0.43 0.73 1.00 0.85 0.90 0.37 0.13 0.07 0.51 0.51 0.81 0.83 0.84 0.61 0.92 0.81 0.61 0.83 0.33 0.90 0.55 0.77 0.21 0.41 0.30 0.37 0.58 0.37 0.39 0.26 0.56 0.80 0.42 0.29 0.59 0.47 0.34 0.01 0.37 0.02 0.77 0.05 0.08 0.45 0.36 0.74 0.81 0.10 0.97 0.90 0.47 0.05 0.05 0.69 0.27 0.49 0.62 0.27 0.46 0.18 0.86 ]
[0.40 0.28 0.51 0.09 0.60 0.73 0.37 0.38 0.35 0.65 0.34 0.78 0.18 0.97 0.13 0.08 0.03 0.50 0.23 0.16 0.50 0.76 0.26 0.18 0.60 0.30 0.79 0.85 1.00 0.33 0.56 0.07 0.50 0.04 0.55 0.25 0.83 0.55 0.20 0.87 0.77 0.48 0.42 0.41 0.83 0.75 0.19 0.92 0.10 0.37 0.17 0.03 0.36 0.98 0.98 0.92 0.34 0.14 0.97 0.86 0.49 0.66 0.45 0.31 0.09 0.97 0.69 0.71 0.75 0.51 0.93 0.13 0.68 0.11 0.38 0.80 0.03 0.49 0.21 0.04 0.10 0.66 0.91 0.59 0.14 0.24 ]
[0.25 0.95 0.14 0.75 0.19 0.59 0.39 0.46 0.81 0.32 0.73 0.12 0.30 0.75 0.35 0.34 0.65 0.98 0.49 0.52 0.42 0.40 0.08 0.90 0.69 0.05 0.88 0.90 0.33 1.00 0.01 0.80 0.19 0.79 0.65 0.80 0.07 0.28 0.34 0.61 0.26 0.38 0.42 0.02 0.79 0.67 0.18 0.92 0.25 0.81 0.92 0.68 0.57 0.37 0.85 0.42 0.99 0.42 0.44 0.52 0.18 0.76 0.26 0.89 0.24 0.85 0.22 0.17 0.02 0.79 0.28 0.79 0.58 0.33 0.84 0.37 0.94 0.40 0.07 0.76 0.91 0.81 0.68 0.74 0.16 0.99 ]
[0.68 0.76 0.62 0.73 0.85 0.41 0.92 0.32 0.60 0.13 0.33 0.56 0.01 0.06 0.17 0.11 0.47 0.62 0.56 0.12 0.60 0.02 0.54 0.19 0.51 0.84 0.34 0.37 0.56 0.01 1.00 0.92 0.13 0.06 0.96 0.78 0.36 0.02 0.94 0.30 0.48 0.15 0.39 0.02 0.24 0.96 0.24 0.61 0.40 0.74 0.61 0.53 0.10 0.63 0.85 0.01 0.47 0.12 0.10 0.48 0.70 0.22 0.36 0.82 0.42 0.81 0.72 0.73 0.58 0.53 0.98 0.45 0.73 0.44 0.83 0.38 0.24 0.29 0.16 0.44 0.73 0.04 0.49 0.53 0.20 0.97 ]
[0.50 0.10 0.02 0.80 0.67 0.78 0.48 0.62 0.00 0.84 0.11 0.08 0.88 0.49 0.25 0.71 0.90 0.98 0.09 0.49 0.59 0.65 0.71 0.76 0.06 0.92 0.42 0.13 0.07 0.80 0.92 1.00 0.18 0.27 0.76 0.97 0.45 0.02 0.18 0.36 0.67 0.21 0.19 0.67 0.07 0.21 0.07 0.44 0.57 0.46 0.49 0.41 0.04 0.84 0.92 0.56 0.96 0.07 0.91 0.73 0.36 0.93 0.33 0.24 0.66 0.48 0.06 0.28 0.14 0.18 0.56 0.19 0.04 0.71 0.36 0.08 0.06 0.45 0.13 0.21 0.98 0.73 0.34 0.99 0.47 0.49 ]
[0.47 0.79 0.83 0.23 0.16 0.81 0.47 0.10 0.89 0.80 0.25 0.38 0.71 0.74 0.92 0.05 0.39 0.34 0.93 0.00 0.16 0.37 0.24 0.19 0.20 0.85 0.32 0.07 0.50 0.19 0.13 0.18 1.00 0.20 0.22 0.72 0.22 0.88 0.34 0.80 0.63 0.15 0.26 0.00 0.20 0.96 0.88 0.32 0.53 0.46 0.25 0.41 0.54 0.30 0.91 0.20 0.38 0.19 0.62 0.20 0.65 0.36 0.48 0.35 0.50 0.73 0.23 0.47 0.41 0.99 0.37 0.66 0.72 0.61 0.42 0.50 0.34 0.80 0.55 0.44 0.11 0.80 0.66 0.95 0.22 0.23 ]
[0.55 0.65 0.69 0.75 0.79 0.88 0.68 0.97 0.11 0.30 0.80 1.00 0.02 0.24 0.24 0.72 0.19 0.69 0.74 0.18 0.10 0.73 0.45 0.20 0.21 0.83 0.84 0.51 0.04 0.79 0.06 0.27 0.20 1.00 0.96 0.22 0.89 0.34 0.06 0.95 0.24 0.83 0.45 0.06 0.51 0.09 0.61 0.59 0.11 0.02 0.80 0.16 0.89 0.15 0.60 0.27 0.84 0.18 0.43 0.89 0.80 0.25 0.17 0.75 0.63 0.60 0.02 0.70 0.85 0.83 0.87 0.99 0.98 0.48 0.35 0.86 0.13 0.03 0.17 0.59 0.80 0.93 0.50 0.26 0.74 0.72 ]
[0.82 0.52 0.11 0.33 0.66 0.69 0.52 0.21 0.28 0.71 0.99 0.22 0.62 0.99 0.89 0.74 0.52 0.61 0.05 0.35 0.65 0.24 0.93 0.27 0.23 0.98 0.92 0.51 0.55 0.65 0.96 0.76 0.22 0.96 1.00 0.73 0.33 0.48 0.76 0.88 0.01 0.89 0.27 0.16 0.21 1.00 0.83 0.88 0.19 0.86 0.61 0.61 0.29 0.83 0.64 0.15 0.40 0.98 0.13 0.36 0.88 0.16 0.91 0.15 0.92 0.54 0.07 0.43 0.83 0.24 0.54 0.40 0.59 0.04 0.11 0.34 0.91 0.57 0.69 0.33 0.65 0.87 0.48 0.58 0.11 0.88 ]
[0.08 0.77 0.53 0.56 0.71 0.27 0.28 0.53 0.71 0.16 0.25 0.49 0.90 0.63 0.82 0.21 0.05 0.30 0.86 0.44 0.15 0.83 0.71 0.03 0.82 0.72 0.81 0.81 0.25 0.80 0.78 0.97 0.72 0.22 0.73 1.00 0.83 0.82 0.85 0.20 0.64 0.94 0.05 0.35 0.81 0.54 0.45 0.86 0.86 0.19 0.13 0.06 0.47 0.41 0.46 0.35 0.80 0.66 0.07 0.28 0.68 0.81 0.78 0.93 0.44 0.43 0.86 0.43 0.94 0.53 0.96 0.90 0.94 0.35 0.32 0.96 0.21 0.07 0.60 0.54 0.24 0.90 0.08 0.26 0.71 0.07 ]
[0.38 0.26 0.08 0.86 0.89 0.71 0.70 0.43 0.83 0.38 0.76 0.24 0.99 0.05 0.53 0.68 0.62 0.41 0.73 0.29 0.25 0.32 0.45 0.34 0.18 0.74 0.13 0.83 0.83 0.07 0.36 0.45 0.22 0.89 0.33 0.83 1.00 0.25 0.66 0.84 0.48 0.24 0.70 0.42 0.87 0.07 0.30 0.04 0.87 0.08 0.46 0.65 0.65 0.83 0.63 0.76 0.36 0.35 0.22 0.37 0.56 0.79 0.45 0.97 0.31 0.34 0.38 0.31 0.29 0.59 0.50 0.65 0.48 0.72 0.89 0.75 0.26 0.16 0.38 0.12 0.20 0.65 0.41 0.33 0.14 0.21 ]
[0.61 0.23 0.77 0.44 0.14 0.59 0.32 0.80 0.18 0.09 0.55 0.02 0.92 0.65 0.61 0.38 0.32 0.41 0.46 0.20 0.05 0.92 0.23 0.16 0.91 0.06 0.20 0.84 0.55 0.28 0.02 0.02 0.88 0.34 0.48 0.82 0.25 1.00 0.05 0.87 0.29 0.33 0.16 0.25 0.68 0.40 0.50 0.91 0.83 0.60 0.53 0.86 0.47 0.32 0.19 0.87 0.00 0.36 0.44 0.69 0.29 0.01 0.45 0.69 0.36 0.92 0.74 0.27 0.39 0.92 0.50 0.44 0.06 0.05 0.41 0.19 0.84 0.38 0.04 0.20 0.07 0.73 0.28 0.52 0.26 0.36 ]
[0.23 0.33 0.94 0.19 0.55 0.47 0.98 0.24 0.85 0.58 0.22 0.68 0.25 0.55 0.83 0.57 0.37 0.36 0.24 0.97 0.44 0.51 0.12 0.67 0.39 0.61 0.74 0.61 0.20 0.34 0.94 0.18 0.34 0.06 0.76 0.85 0.66 0.05 1.00 0.45 0.28 0.76 0.46 0.97 0.27 0.56 0.80 0.76 0.76 0.52 0.44 0.17 0.87 0.45 0.06 0.49 0.82 0.55 0.28 0.80 0.59 0.18 0.31 0.67 0.56 0.36 0.65 0.81 0.60 0.99 0.94 0.23 0.53 0.17 0.73 0.60 0.64 0.19 0.72 0.44 0.33 0.76 0.62 0.97 0.17 0.58 ]
