[0.37 0.09 0.57 0.00 0.58 0.34 0.60 0.26 0.73 0.81 1.00 0.66 0.37 0.84 0.90 0.41 0.26 0.98 0.26 0.59 0.61 0.08 0.01 0.94 0.71 0.79 0.43 0.22 0.62 ]
[0.16 0.28 0.93 0.91 0.45 0.31 0.17 0.63 0.27 0.98 0.66 1.00 0.30 0.10 0.28 0.80 0.64 0.90 0.72 0.79 0.21 0.89 0.20 0.92 0.14 0.07 0.13 0.81 0.69 ]
[0.09 0.60 0.10 0.73 0.06 0.66 0.49 0.66 0.13 0.07 0.37 0.30 1.00 0.08 0.17 0.77 0.99 0.58 0.14 0.34 0.53 0.89 0.29 0.44 0.98 0.55 0.47 0.80 0.07 ]
[0.43 0.23 0.22 0.00 0.33 0.54 0.12 0.87 0.34 0.26 0.84 0.10 0.08 1.00 0.32 0.48 0.27 0.59 0.55 0.93 0.77 0.57 0.85 0.54 0.87 0.01 0.49 0.13 0.71 ]
[0.19 0.58 0.45 0.03 0.19 0.96 0.10 0.08 0.53 0.34 0.90 0.28 0.17 0.32 1.00 0.21 0.88 0.69 0.46 0.98 0.89 0.37 0.46 0.08 0.21 0.61 0.96 0.13 0.91 ]
[0.65 0.48 0.99 0.65 0.40 0.55 0.23 0.76 0.85 0.81 0.41 0.80 0.77 0.48 0.21 1.00 0.60 0.89 0.04 0.80 0.06 0.82 0.89 0.87 0.55 0.45 0.24 0.30 0.76 ]
[0.70 0.11 0.78 0.66 0.26 0.97 0.85 0.90 0.20 0.94 0.26 0.64 0.99 0.27 0.88 0.60 1.00 0.62 0.70 0.32 0.89 0.33 0.74 0.14 0.67 0.05 0.84 0.30 0.00 ]
[0.05 0.85 0.66 0.10 0.88 0.51 0.54 0.23 0.72 0.11 0.98 0.90 0.58 0.59 0.69 0.89 0.62 1.00 0.55 0.75 0.49 0.70 0.44 0.02 0.80 0.20 0.92 0.99 0.03 ]
[0.29 0.87 0.86 0.51 0.96 0.30 0.60 0.07 0.19 0.06 0.26 0.72 0.14 0.55 0.46 0.04 0.70 0.55 1.00 0.42 0.80 0.49 0.38 0.37 0.57 0.81 0.95 0.34 0.62 ]
[0.91 0.70 0.39 0.89 0.68 0.02 0.56 0.29 0.97 0.46 0.59 0.79 0.34 0.93 0.98 0.80 0.32 0.75 0.42 1.00 0.95 0.66 0.23 0.38 0.22 0.23 0.57 0.69 0.81 ]
[0.18 0.95 0.76 0.08 0.86 0.95 0.91 0.37 0.58 0.39 0.61 0.21 0.53 0.77 0.89 0.06 0.89 0.49 0.80 0.95 1.00 0.25 0.55 0.44 0.82 0.97 0.68 0.52 0.37 ]
[0.31 0.72 0.83 0.79 0.62 0.92 0.49 0.04 0.13 0.87 0.08 0.89 0.89 0.57 0.37 0.82 0.33 0.70 0.49 0.66 0.25 1.00 0.36 0.16 0.73 0.52 0.43 0.47 0.45 ]
[0.30 0.87 0.22 0.74 0.75 0.78 0.57 0.54 0.06 0.14 0.01 0.20 0.29 0.85 0.46 0.89 0.74 0.44 0.38 0.23 0.55 0.36 1.00 0.00 0.01 0.03 0.97 0.84 0.59 ]
[0.80 0.72 0.99 0.98 0.14 0.72 0.92 0.56 0.01 0.60 0.94 0.92 0.44 0.54 0.08 0.87 0.14 0.02 0.37 0.38 0.44 0.16 0.00 1.00 0.54 0.93 0.43 0.82 0.48 ]
[0.61 0.58 0.80 0.61 0.62 0.78 0.09 0.66 0.27 0.87 0.71 0.14 0.98 0.87 0.21 0.55 0.67 0.80 0.57 0.22 0.82 0.73 0.01 0.54 1.00 0.94 0.78 0.62 0.39 ]
[0.18 0.89 0.83 0.16 0.64 0.53 0.42 0.69 0.71 0.71 0.79 0.07 0.55 0.01 0.61 0.45 0.05 0.20 0.81 0.23 0.97 0.52 0.03 0.93 0.94 1.00 0.81 0.85 0.02 ]
[0.78 0.02 0.27 0.89 0.80 0.63 0.34 0.09 0.97 0.83 0.43 0.13 0.47 0.49 0.96 0.24 0.84 0.92 0.95 0.57 0.68 0.43 0.97 0.43 0.78 0.81 1.00 0.54 0.05 ]
[0.87 0.60 0.32 0.86 0.50 0.04 0.26 0.04 0.05 0.31 0.22 0.81 0.80 0.13 0.13 0.30 0.30 0.99 0.34 0.69 0.52 0.47 0.84 0.82 0.62 0.85 0.54 1.00 0.99 ]
[0.73 0.76 0.97 0.74 0.21 0.55 0.46 0.49 0.17 0.75 0.62 0.69 0.07 0.71 0.91 0.76 0.00 0.03 0.62 0.81 0.37 0.45 0.59 0.48 0.39 0.02 0.05 0.99 1.00 ]
];
